14年 9月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵﾌｻｲﾄﾞﾄﾗｯﾌﾟｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｃオｰロラッシュ, 53,吉田豊,, 64,*  1,*  1, 6,  8.6, ②②, 1, 7, エリタｰジュ,,難波剛,,,,, 6, 14.8,⑥⑥③, 1, 3,Ｄセルバンテス, 60,蛯名正,, 75,   7,*  0, 1,  2.5,⑮⑬⑨, 1, 4,Ｃウィケットキｰパｰ, 77,蛯名正,, 79, -12,  19, 7, 17.3, ⑧⑦
 2,13,Ｂウォリアｰズソウル, 56,蛯名正, 0.4, 59,*  1,  -3, 1,  2.9, ①①, 2, 9, ドクタｰルキア,,大江原,187.2,,,, 5,  9.8,①①①, 2,15,Ｉレッドウォｰリア, 54,杉原誠, 0.0, 72,* 10,  -9, 4,  8.0,⑤⑤④, 2, 5,Ｉマイネルアウラｰト, 68,柴田大, 0.0, 81, -14,* 23, 6, 16.0, ⑨⑩
 3, 8,Ｇドリｰムメモリｰ, 49,江田照, 1.0, 54,  -5,  -2, 8, 54.1, ⑥⑤, 3,12, オリオンザアルファ,,蓑島靖,187.3,,,, 1,  2.1,②②②, 3, 8,Ｂピｰキｰ, 62,岩田康, 0.1, 73,   5,*  2, 2,  3.9,⑭⑮⑮, 3,12,Ｂリグヴェｰダ, 78,岩田康, 0.0, 77,  -8,  13, 1,  1.7, ④④
 4, 3,Ｄエヴリホｰプ, 53,大野拓, 1.2, 54,  -9,*  0, 2,  4.9, ⑩⑨, 4,11, レッドティムｰル,,五十嵐,187.3,,,, 3,  7.2,④③④, 4, 5,Ａロｰゼクヴァルツ, 62,田辺裕, 0.3, 70,   8,  -7, 3,  5.6,⑨⑩⑬, 4, 9,Ｆファｰゴ, 73,伊藤工, 0.1, 78, -11,  19, 3,  7.7, ⑪⑨
 5, 7,Ｋジェロニモ, 41,西田雄, 1.2, 53,  -8,  -1, 9, 55.2, ⑧⑦, 5, 4, プロジェクトブルｰ,,山本康,187.5,,,, 2,  3.6,⑤④⑤, 5,18,Ｑグラズヘイム, 46,木幡初, 0.7, 69,   2,* -2,18,168.5,⑱⑱⑱, 5, 2,Ｄビッグスマイル, 76,横山典, 0.1, 74,  -8,  11, 9, 51.9, ③③
 6, 5,Ｆレｰスノワエ, 51,横山典, 1.4, 49, -12,*  1, 7, 26.0, ⑬⑬, 6, 2, タマモダイナミック,,林満明,189.0,,,, 4,  8.6,⑦⑦⑦, 6,12,Ｇサマｰブリｰズ, 55,西田雄, 1.0, 61,* 11, -26,14,134.0,⑦③③, 6,10,Ａラスヴェンチュラス, 83,田辺裕, 0.1, 82, -15,* 27, 2,  6.2, ⑫⑫
 7,14,Ｍアラマサファスリ, 40,的場勇, 1.5, 50,* -2, -10,15,320.3, ③③, 7, 5, トｰセンエスプリ,,浜野谷,189.4,,,, 7, 34.4,⑧⑧⑧, 7,16,Ｋクインズフロｰリｰ, 52,梶晃啓, 1.3, 60,   7, -19, 9, 49.8,⑬⑭⑩, 7, 3,Ｋフェアブレシア, 66,宮崎北, 0.2, 68,* -2,  -2, 8, 43.3, ①①
 8, 2,Ａムサ, 59,嘉藤貴, 1.7, 47, -11,  -2, 4,  6.3, ⑫⑪, 8, 8, フリメｰル,,小野寺,189.9,,,,12,264.7,③⑤⑥, 8, 4,Ｐママアルパ, 48,北村宏, 1.4, 60,   8, -24, 8, 42.9,⑫⑧⑥, 8, 6,Ｈドラゴンライズ, 71,田中勝, 0.2, 72,* -6,   7,13,135.3, ②②
 9, 6,Ｉフロイラインシチｰ, 41,田中勝, 1.9, 47,  -5,  -9, 5,  6.8, ⑤⑥, 9,10, フレイムワンダｰ,,上野翔,192.7,,,,11,187.6,⑨⑨⑨, 9,17,Ｅヘヴンリｰシチｰ, 60,エスポ, 1.7, 56,* 12, -38, 5, 10.8,①①①, 9,11,Ｊタマモトッププレイ, 66,戸崎圭, 0.3, 73, -12,  14, 4, 10.2, ⑦⑧
10, 9,Ｈアウトリｰチ, 44,伴啓太, 2.0, 45, -17,*  0,10, 77.5, ⑮⑮,10, 6, ビッグプレゼンタｰ,,鈴木慶,193.5,,,, 9,103.7,⑪⑪⑪,10,10,Ｆクインズジャｰニｰ, 57,大野拓, 1.9, 55,   8, -30, 6, 17.0,⑧⑪⑪,10, 7,Ｌディｰプサウンド, 61,北村宏, 0.6, 69, -10,   7,11,115.4, ⑥⑥
11, 4,Ｌヘットロｰ, 40,柴田大, 2.2, 44,  -8, -10,12,140.6, ⑦⑩,11, 3, アストロフォンテン,,金子光,193.5,,,,10,172.8,⑩⑩⑩,11,11,Ｊディｰプフォンテン, 52,木幡初, 1.9, 53,* 12, -40,15,148.4,③②②,11, 1,Ｅザラストロ, 75,西田雄, 0.7, 67, -10,   7, 5, 11.3, ⑤⑤
12, 1,Ｊスパイホップ, 41,木幡初, 2.3, 42, -13,  -6,13,156.7, ⑭⑭,12, 1, トミケンブリランテ,,石神深,194.4,,,, 8, 43.7,⑫⑫⑫,12,14,Ｏキネオブレイブ, 49,二本柳, 2.3, 55,   9, -40,13,103.7,②④⑤,12,13,Ｍアｰトフェスタ, 54,柴田善, 0.9, 68, -16,  13,10, 70.5, ⑩⑪
13,12,Ｎライメイ, 37,嶋田純, 2.3, 43,  -9, -10,14,314.7, ⑪⑫,,,,,,,,,,,,,13, 9,Ｃコスモトレント, 61,柴田大, 2.3, 52,   9, -39, 7, 29.5,⑩⑦⑧,13, 8,Ｇロｰドランパｰト, 71,江田照, 1.0, 66, -16,  11,12,116.3, ⑬⑬
14,10,Ｅアトランタ, 52,北村宏, 2.3, 43,  -8, -12, 3,  6.0, ⑨⑧,,,,,,,,,,,,,14, 2,Ｌアンテプリッツ, 51,柴田善, 2.3, 52,   4, -25,12, 96.6,⑰⑯⑯,,,,,,,,,,,,
15,11,Ｏトミケンモヴェｰル, 31,石橋脩, 3.1, 35,* -2, -24,11, 79.6, ④④,,,,,,,,,,,,,15, 1,Ｒペイシャンスオウ, 40,田中勝, 2.5, 50,   6, -34,16,151.3,⑪⑫⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｈスマイルエンジェル, 55,江田照, 4.0, 41,   8, -59,17,161.6,⑥⑨⑫,,,,,,,,,,,,
