14年 2月22日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月22日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 5,Ｊシゲルトカチ, 41,鮫島良, 1.5, 48, -14,  -4, 7, 38.1, ⑨⑨, 9,13,Ｄヒラボクヒｰロｰ, 55,北村友, 1.3, 53,  -4, -13, 3,  8.7,⑩⑫⑩, 9,12,Ｉヤマカツティラノ, 66,吉田隼, 1.0, 66,   6,   3,13,167.0,⑪⑬⑪, 9, 6,Ｈクリノジュロウジン, 53,高倉稜, 2.4, 53,  -3,  -9, 9,163.9,⑨⑨⑨
10, 7,Ｋザナイトビフォｰ, 40,丸山元, 2.5, 35, -22,  -7,13,292.7, ⑩⑩,10,18,Ｈサムデイオｰラム, 54,藤岡佑, 1.6, 49,  -4, -16, 9, 60.7,⑮⑬⑨,10, 6,Ｎウインラヴェリテ, 58,丹内祐, 1.1, 62,*  8,  -8, 8, 17.6,②②②,,,,,,,,,,,,
11,10,Ｇアイティルビｰ, 48,丹内祐, 2.5, 35, -25,  -5,11,123.5, ⑪⑪,11,12,Ｅヨイチスノｰ, 55,伴啓太, 1.6, 49,  -4, -16,14,196.0,⑥⑪⑬,11, 8,Ｊサンマルヴィエント, 66,丸田恭, 1.1, 62,   7,  -2,11, 69.2,⑫⑨⑨,,,,,,,,,,,,
12, 2,Ｌライトｰラ, 22,杉原誠, 4.2, 16, -37, -13,14,458.9, ⑫⑫,12, 5,Ｒダッシュスライダｰ, 29,勝浦正, 1.7, 49,  -3, -22,16,221.9,⑫⑧⑧,12,14,Ｇナスノニシキ, 67,中舘英, 1.6, 62,   8,  -8, 6, 10.3,⑨⑦⑦,,,,,,,,,,,,
13,13,Ｍモｰントシャイン, 18,古川吉, 6.8,-14, -49, -29,12,281.6, ⑬⑬,13, 2,Ｑテイエムスピリタス, 36,城戸義, 1.7, 48,  -6, -13,18,380.9,⑪⑭⑮,13, 9,Ｍフュｰジリア, 59,田中博, 2.4, 56,   5,  -8,12, 97.2,⑭⑭⑬,,,,,,,,,,,,
14,12, ガルシア,---,丸田恭, 8.7,-36, -52, -44, 9, 84.2, ⑭⑭,14, 6,Ｆヒロノアドバンス, 55,古川吉, 1.8, 48,  -7, -11,13,175.2,⑭⑯⑯,14,10,Ｌペプチドウインド, 62,中谷雄, 6.0, 42,   6, -41, 9, 21.9,⑥⑪⑭,,,,,,,,,,,,
,,,,,,,,,,,,15,11,Ｏキタサンワイルド, 45,長岡禎, 1.9, 44,*  0, -29,17,246.0,③③⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 4,Ｐトゥｰレドゥｰ, 44,伊藤工, 2.0, 45,  -3, -26,15,202.1,④⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,15,Ｎマイネエルスト, 45,丸山元, 2.5, 43, -11, -13,12,144.9,⑱⑱⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 7,Ｍユウキファイン, 51,高倉稜, 4.2, 29,  -4, -53,11,129.7,②⑨⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,160円 複勝:09=310円 11=110円 14=750円 枠連:1,010円",,,,,,,,,,,,"単勝:3,460円 複勝:10=520円 01=160円 17=110円 枠連:2,010円",,,,,,,,,,,,"単勝:740円 複勝:01=200円 05=200円 04=190円 枠連:1,920円",,,,,,,,,,,,単勝:280円 複勝:01=130円 04=150円 07=210円 枠連:500円,,,,,,,,,,,
"馬連:980円 ワイド:09-11=420円 09-14=5,680円 11-14=970円",,,,,,,,,,,,"馬連:8,770円 ワイド:01-10=1,960円 10-17=680円 01-17=200円",,,,,,,,,,,,"馬連:2,610円 ワイド:01-05=920円 01-04=840円 04-05=780円",,,,,,,,,,,,馬連:560円 ワイド:01-04=230円 01-07=430円 04-07=370円,,,,,,,,,,,
"馬単:3,320円 3連複:10,590円 3連単:91,500円",,,,,,,,,,,,"馬単:24,890円 3連複:2,860円 3連単:56,640円",,,,,,,,,,,,"馬単:5,280円 3連複:5,210円 3連単:28,870円",,,,,,,,,,,,"馬単:1,020円 3連複:1,150円 3連単:4,380円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 8R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  ダ1700m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,和布刈特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄポメグラネイト, 60,藤岡佑,, 65,* -1,* 10, 1,  2.1,①①①, 1, 9,Ｃマルシアｰノ, 74,二本柳,, 70,*  4,*  4, 1,  3.3,④①①, 1, 4,Ｃサイレントクロップ, 72,吉田隼,, 71,* -9,  12, 3,  5.9,②②②, 1, 5,Ａポイントブランク, 84,川須栄,, 82,* 12,   5, 1,  1.4,④④②
 2,15,Ｂショウナンガッチャ, 64,バルジ, 1.1, 58,* -2,   1, 2,  4.5,⑥④②, 2, 6,Ｂシンワウォッカ, 75,吉田隼, 0.6, 69,   3,   3, 2,  3.6,⑦⑥⑦, 2, 7,Ｄプラチナテｰラｰ, 71,高倉稜, 0.1, 70,*-10,  14, 7, 17.4,③③③, 2, 2,Ｆメモリｰシャルマン, 78,古川吉, 0.0, 81,   8,* 11, 7, 21.7,⑫⑫⑤
 3,13,Ｆジョックロック, 58,丸田恭, 1.7, 53,  -6,*  5,10, 77.5,⑭⑬⑬, 3,12,Ａタニノセレナｰデ, 75,菱田裕, 0.8, 63,*  5,  -3, 3,  4.3,⑭②②, 3, 6,Ｆセシリア, 70,菱田裕, 0.1, 69,* -9,  10, 5, 11.3,①①①, 3, 1,Ｉランドマｰキュリｰ, 77,北村友, 0.8, 74,* 12,  -2, 8, 24.3,③③③
 4,10,Ｅヒャクマンバリキ, 60,藤田伸, 1.9, 53,* -2,  -6, 3, 10.0,②②③, 4,13,Ｌミニョネット, 62,藤岡康, 0.8, 66,   3,  -1, 5, 10.7,⑧⑤⑤, 4, 5,Ｂレネットグルｰヴ, 76,藤岡佑, 0.2, 74, -12,* 19, 1,  2.7,⑥⑥⑤, 4,11,Ｋサナシオン, 76,松田大, 0.8, 75,   8,   5, 3, 14.0,⑩⑪⑧
 5, 7,Ｈエイユｰビリオネア, 53,川須栄, 2.0, 55,* -1,  -5, 9, 39.9,⑩⑤⑤, 5, 3,Ｅニｰレンベルギア, 69,北村友, 0.8, 66,   2,   3, 7, 20.6,③⑧⑥, 5, 3,Ｌスリｰキャピトル, 66,中井裕, 0.3, 71, -12,  14, 8, 47.5,⑤④④, 5, 6,Ｊオｰシャンパワｰ, 77,丸山元, 1.1, 73,   7,   5, 9, 37.6,⑬⑯⑯
 6, 9,Ｍヘクタｰザグレｰト, 40,松田大, 2.1, 51,  -5,  -1, 5, 12.3,⑪⑪⑪, 6,11,Ｄラヴィｰズバｰド, 72,丸山元, 0.9, 64,*  5,  -3, 4,  7.4,⑪③③, 6,12,Ｇスタｰリットスカイ, 70,藤岡康, 0.5, 67, -12,  11, 4,  9.4,④⑤⑥, 6, 9,Ｍロックシンガｰ, 72,丸田恭, 1.3, 69,   8,   1,10, 44.6,⑭⑭⑪
 7, 3,Ｋシゲルハリマ, 43,勝浦正, 2.3, 49,  -3,  -6,12,101.5,⑤⑦⑥, 7, 5,Ｈラインビュｰティｰ, 65,丸田恭, 0.9, 61,   0,*  4, 9, 47.8,⑨⑪⑧, 7, 2,Ｈコスモスタｰタｰ, 70,丹内祐, 0.8, 67, -15,  14, 9, 48.3,⑫⑪⑧, 7,12,Ｈシルクプラズマ, 78,杉原誠, 1.5, 70,  10,  -4,14,118.7,⑧⑧④
 8,16,Ａメイショウキトラ, 65,吉田隼, 2.3, 52,  -3,  -6, 6, 12.6,⑧⑧⑦, 8,10,Ｊタガノプラｰジュ, 63,長岡禎, 1.1, 63,   2,  -1, 8, 40.6,⑩⑨⑨, 8, 8,Ａディｰプサウス, 77,古川吉, 0.9, 64, -14,  11, 2,  3.2,⑧⑨⑩, 8, 3,Ｇシルクコスモス, 78,中谷雄, 1.6, 71,   8,   0,15,121.2,⑯⑮⑬
 9,12,Ｏサウザンドエｰス, 29,中井裕, 2.5, 50,  -5,  -5,13,106.3,⑦⑩⑩, 9, 7,Ｍミチシルベ, 62,杉原誠, 1.1, 64,  -1,*  5,13,169.8,⑬⑭⑪, 9, 9,Ｉイエスミｰトゥｰ, 69,鮫島良, 0.9, 66, -14,  11,10, 64.2,⑨⑧⑦, 9, 8,Ｏシニスタｰクイｰン, 70,吉田隼, 1.7, 71,   9,  -4,12, 94.4,⑪⑩⑭
10,14,Ｃシュンブレイン, 61,菱田裕, 2.6, 46,* -2, -11, 4, 11.0,③③④,10, 2,Ｉエバｰグレｰズ, 64,伊藤工, 2.2, 55,   4, -12,11,118.7,①④④,10, 1,Ｅワタシマッテルワ, 70,松田大, 1.0, 67, -18,* 17, 6, 16.4,⑪⑫⑫,10,14,Ｄリバｰタイキ, 80,藤岡佑, 1.9, 66,   9,  -6, 2,  8.2,⑨⑨⑫
11, 6,Ｊショウカンロン, 47,丹内祐, 2.6, 48,  -6,  -4,16,476.9,⑫⑫⑫,11, 1,Ｋオリエンタルリリｰ, 62,藤岡佑, 2.5, 52,   2, -13, 6, 13.9,⑮⑦⑩,11,11,Ｋファンアットコｰト, 66,二本柳, 1.2, 60, -16,   8,12,174.8,⑩⑩⑪,11,10,Ｂトウカイアストロ, 83,中舘英, 2.4, 65,* 13, -17, 6, 20.4,②②①
12, 5,Ｌカイザｰヴァルツァ, 42,北村友, 2.6, 49,  -4,  -6, 8, 22.0,⑨⑨⑨,12, 4,Ｎヤギリエスペランサ, 54,岩崎翼, 3.0, 48,   1, -15,14,225.9,②⑩⑫,12,10,Ｊマイネグラディウス, 68,バルジ, 1.6, 56, -12,  -1,11, 66.9,⑦⑦⑨,12, 7,Ｐタガノラルフ, 64,高倉稜, 2.7, 62,   8, -11,11, 58.6,⑮⑬⑮
13, 4,Ｇドリｰムスカイハイ, 55,古川吉, 3.0, 48, -10,   1, 7, 14.1,⑯⑮⑭,13, 8,Ｏナｰゴナｰゴサユリ, 53,城戸義, 3.1, 51,  -1, -10,15,495.1,⑫⑮⑭,,,,,,,,,,,,,13,13,Ｃミッキｰオｰラ, 80,バルジ, 2.9, 60,  10, -18, 5, 18.2,⑤⑤⑥
14, 2,Ｎフェアｰリｰダｰ, 38,森一馬, 3.5, 41,  -3, -16,11, 79.5,④⑥⑧,14,14,Ｆシゲルリンゴ, 67,森一馬, 3.4, 46,   0, -17,12,159.6,⑤⑫⑬,,,,,,,,,,,,,14, 4,Ｌパンタレイ, 76,菱田裕, 3.1, 57,  10, -18,13,107.7,⑥⑦⑨
15, 1,Ｐアッパレジャパン, 22,高倉稜,12.5,-15, -21, -58,15,386.4,⑬⑯⑯,15,15,Ｇアズキ, 66,バルジ, 5.3, 36,   1, -32,10, 66.4,⑥⑬⑮,,,,,,,,,,,,,15,16,Ｅサンライズバロン, 79,藤田伸, 4.2, 52,  10, -29, 4, 17.1,⑦⑥⑩
16,11,Ｉジャズコンボ, 52,丸山元,13.5,-29, -10, -88,14,147.1,⑮⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｎテｰオｰサクセス, 71,藤岡康, 5.5, 44,* 13, -44,16,234.5,①①⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,
単勝:210円 複勝:08=120円 15=150円 13=900円 枠連:260円,,,,,,,,,,,,単勝:330円 複勝:09=150円 06=140円 12=140円 枠連:600円,,,,,,,,,,,,単勝:590円 複勝:04=210円 07=520円 06=320円 枠連:820円,,,,,,,,,,,,単勝:140円 複勝:05=110円 02=420円 01=480円 枠連:640円,,,,,,,,,,,
"馬連:400円 ワイド:08-15=190円 08-13=1,870円 13-15=3,470円",,,,,,,,,,,,馬連:630円 ワイド:06-09=260円 09-12=360円 06-12=240円,,,,,,,,,,,,"馬連:4,120円 ワイド:04-07=1,410円 04-06=1,080円 06-07=2,150円",,,,,,,,,,,,"馬連:1,090円 ワイド:02-05=460円 01-05=660円 01-02=2,540円",,,,,,,,,,,
"馬単:720円 3連複:7,490円 3連単:24,400円",,,,,,,,,,,,"馬単:1,170円 3連複:720円 3連単:4,170円",,,,,,,,,,,,"馬単:7,480円 3連複:10,920円 3連単:67,430円",,,,,,,,,,,,"馬単:1,370円 3連複:5,840円 3連単:16,160円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,合馬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｉスパイスシャワｰ, 51,バルジ,, 67,*  5,  -6, 4,  6.7, ③③, 1,15,Ｂラスカルトップ, 73,バルジ,, 72,  15, -16, 1,  1.9,⑧⑥③, 1, 8,Ｂヤマニンボンプアン, 72,森一馬,, 70,* -3,   6, 2,  4.8, ①①, 1, 2,Ｅサンキストロｰド, 67,藤岡康,, 71,  -4,  11, 2,  7.0, ⑤⑤
 2, 2,Ａハピネス, 67,杉原誠, 0.0, 63,  -3,*  2, 3,  6.1, ⑩⑧, 2, 9,Ｇカフェラピｰド, 69,勝浦正, 0.2, 71,  16, -22, 2,  4.6,④④②, 2,11,Ｋアルベルトバロｰズ, 64,菱田裕, 0.1, 69,* -4,   6, 9, 22.2, ②②, 2,13,Ｊメイショウライナｰ, 65,勝浦正, 0.0, 73,  -7,* 14, 3,  7.0, ⑧⑨
 3, 7,Ｃメイショウアズミノ, 60,勝浦正, 0.0, 70,*  8,  -9, 1,  3.0, ①①, 3,11,Ｐモエレフルｰル, 62,藤田伸, 0.3, 69,  15, -19, 5, 14.5,⑥⑦⑥, 3,18,Ａカフェブリリアント, 72,吉田隼, 0.1, 70,  -7,   9, 3,  5.2, ⑤⑤, 3, 1,Ｇリネンヴィヴィッド, 66,西田雄, 0.1, 70,  -4,  10,18,244.9, ④④
 4, 9,Ｆムｰンフライト, 56,川須栄, 0.1, 67,*  8, -10, 7, 15.2, ②②, 4,16,Ｃコｰラルタワｰ, 73,丹内祐, 0.4, 69,  11, -12, 7, 23.7,⑫⑫⑩, 4, 6,Ｉアポロアリｰナ, 65,中舘英, 0.2, 67,  -7,   7,12, 73.6, ④④, 4, 5,Ｏアンウォンド, 60,杉原誠, 0.1, 70,*  1,   4, 8, 27.7, ①①
 5,11,Ｂカワカミマゴコロ, 62,吉田隼, 0.2, 64,   3,  -6, 5, 13.1, ⑤⑥, 5, 7,Ｎアｰマｰクラッド, 64,菱田裕, 0.5, 67,  13, -19, 4, 12.2,⑨⑨⑦, 5,12,Ｄヤマニンカヴァリエ, 69,松田大, 0.2, 68, -10,* 10, 5,  8.6, ⑨⑨, 5, 3,Ｄチェネレントラ, 67,藤岡佑, 0.2, 70,  -8,  13, 5, 11.6, ⑩⑧
 6,18,Ｇベルモントラハイナ, 54,岩部純, 0.2, 61,  -2,* -2,10, 45.6, ⑧⑨, 6,14,Ｅブライテストソｰド, 71,西田雄, 0.5, 67,  14, -19,14,112.6,⑩⑩⑧, 6, 9,Ｇキｰパップ, 65,西村太, 0.2, 69, -14,* 14, 6, 10.3, ⑪⑪, 6, 7,Ｎザゲｰムイズオン, 62,川須栄, 0.3, 67,* -2,   4, 9, 36.9, ②②
 7,14,Ｋアイディンラヴ, 49,松田大, 0.4, 60,   1,  -7, 9, 36.5, ⑦⑦, 7, 5,Ｊクリノサンタクルス, 67,丸山元, 0.6, 68,   5,* -5,16,455.2,⑬⑮⑪, 7,13,Ｆモンマックス, 66,藤岡康, 0.2, 67,* -6,   6, 1,  4.0, ③③, 7, 4,Ｌユキノラムセス, 63,二本柳, 0.3, 67,  -4,   7,13, 93.6, ⑥⑦
 8, 1,Ｄカネツスペシャル, 58,菱田裕, 0.5, 57,  -3,  -5, 2,  4.1, ⑨⑩, 8,12,Ｈマイネルブルズアイ, 69,川須栄, 0.6, 66,  16, -28,10, 42.9,⑤⑤④, 8,17,Ｃジャストザオネスト, 69,杉原誠, 0.3, 67,  -8,   7, 4,  8.2, ⑦⑧, 8, 6,Ｉメイショウムロト, 65,藤田伸, 0.4, 68, -14,* 15, 7, 20.6, ⑮⑫
 9,17,Ｈポｰリュシカポｰレ, 52,藤岡佑, 0.6, 54, -11,*  2, 6, 13.2, ⑮⑮, 9,13,Ｉコンドッティエｰレ, 69,黛弘人, 0.8, 65,   9, -15,12, 60.2,⑮⑬⑫, 9,10,Ｐドントタッチミｰ, 59,川須栄, 0.3, 67,  -8,   7,11, 55.2, ⑥⑦, 9,11,Ｍクロンドロｰリエ, 63,古川吉, 0.5, 67, -13,* 14,12, 85.4, ⑯⑯
10,10,Ｅコウザンバニｰ, 57,高倉稜, 0.6, 59,*  5, -14, 8, 28.8, ④④,10,10,Ｆマイネルランスタン, 71,中井裕, 0.8, 65,  12, -21,11, 43.7,⑪⑪⑨,10, 1,Ｍエイティグロｰリｰ, 62,藤岡佑, 0.4, 67, -10,   9, 8, 19.4, ⑧⑥,10,10,Ｂヴィジャイ, 69,バルジ, 0.6, 63,* -3,   2, 6, 16.2, ⑦⑥
11, 5,Ｍタガノロマリア, 47,森一馬, 0.7, 54,  -5,  -5,16,238.7, ⑫⑪,11, 2,Ｄマイネルナタリス, 71,吉田隼, 0.9, 64,   7, -12, 9, 28.9,⑭⑭⑬,11,16,Ｑシャルロッカ, 58,中井裕, 0.6, 64, -11,   6,16,115.9, ⑩⑩,11, 9,Ｃブライトチェリｰ, 69,吉田隼, 0.6, 64,  -8,   7, 1,  1.9, ⑪⑩
12, 6,Ｎアルｰリングアイズ, 46,城戸義, 0.9, 55,   2, -13,11, 64.4, ⑥⑤,12, 1,Ｋセフティオリビエト, 65,北村友, 1.0, 64,   5,*-11, 6, 20.9,⑯⑯⑭,12, 2,Ｎスカイコンフォｰト, 60,伴啓太, 0.7, 63, -21,* 14,18,291.2, ⑰⑰,12,14,Ｆマックスストレイン, 67,丹内祐, 0.7, 62,  -9,   7,10, 48.7, ⑫⑬
13, 4,Ｌギンザプレスト, 49,黛弘人, 0.9, 51, -11,* -2,12,100.6, ⑭⑬,13, 4,Ａフェアブレシア, 74,丸田恭, 1.7, 53,* 20, -51, 3, 10.3,①①①,13,14,Ｈネオザミスティック, 65,高倉稜, 0.7, 62, -15,   8,14, 87.9, ⑬⑫,13,17,Ｈオリｰブジュエル, 66,菱田裕, 0.8, 62, -12,   8,14,101.3, ⑭⑭
14,15,Ｊケンブリッジベラ, 49,西田雄, 1.8, 40,  -8, -16,13,104.4, ⑬⑭,14, 8,Ｍミスネバｰ, 65,長岡禎, 2.4, 49,* 17, -57,15,138.6,②③⑤,14, 4,Ｌマイネモントル, 63,丹内祐, 0.8, 61, -16,   9,15, 93.5, ⑮⑮,14,12,Ｑケイアイエイト, 59,中舘英, 1.0, 59, -16,  10,15,106.0, ⑰⑰
15,16,Ｐアキノシャイン, 39,伴啓太, 1.8, 41,  -4, -20,18,592.7, ⑪⑫,15, 3,Ｏフジノストロング, 63,古川吉, 2.9, 46,  14, -55, 8, 27.5,⑦⑧⑮,15, 3,Ｅウエスタンソｰレ, 68,丸田恭, 0.8, 60, -16,   8, 7, 18.3, ⑭⑬,14,15,Ｋエステｰジャ, 64,北村友, 1.0, 62, -22,* 15,11, 56.1, ⑱⑱
