14年10月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年10月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2400m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ｵｸﾄｰﾊﾞｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃタイセイレグルス, 54,戸崎圭,, 60,* -1,  -1, 2,  3.7, ①①, 1,11, オメガハイヌｰン,---,ベリｰ,, 59,*  0,*  0, 4,  8.3, ②③, 1, 4,Ｃアデイインザライフ, 74,戸崎圭,, 77,   6,* 12, 1,  1.9,⑮⑮⑮, 1, 6,Ｆグレイスフラワｰ, 79,柴田善,, 88,  -8,  26, 4,  8.3,④④④
 2, 9,Ｅアルノルフィｰニ, 50,西田雄, 0.7, 57,  -5,  -3, 4,  7.8, ⑦⑤, 2,16, コスモボアソルテ,---,柴田大, 0.6, 60,  -5,*  1, 5, 11.4, ⑨⑦, 2, 8,Ｐモンサンカノｰプス, 58,ベリｰ, 0.4, 72,  10,  -3,13, 84.1,⑥⑥⑦, 2, 5,Ｈリベルタス, 76,戸崎圭, 0.2, 85, -10,  25, 2,  5.2,③③③
 3, 5,Ｉコスモシュアｰ, 41,木幡初, 0.7, 57, -12,*  5, 8, 18.5, ⑪⑫, 3, 5, パッショネイトラン,---,蛯名正, 0.7, 57,  -3,* -2, 1,  2.8, ⑤⑥, 3,10,Ｄヴァルコイネン, 73,三浦皇, 0.4, 73,* 12,  -4, 6, 15.0,⑦⑦⑤, 3, 2,Ａブリッジクライム, 85,田辺裕, 0.3, 89, -11,* 31, 3,  5.9,⑩⑨⑨
 4, 1,Ｆロックフォｰル, 49,柴田善, 0.8, 54,  -8,*  1, 5,  8.3, ⑧⑧, 4,13, ノボバカラ,---,三浦皇, 0.7, 57,*  1,  -8, 3,  5.2, ③②, 4,11,Ｌトレジャｰマップ, 69,横山典, 0.4, 73,  11,  -1, 9, 33.4,⑧⑧⑧, 4, 8,Ｉフレｰジャパン, 75,横山典, 0.3, 86, -10,  26,10, 33.9,⑦⑥⑤
 5,15,Ｈミルファンティ, 47,木幡初, 1.1, 52, -11,*  0,10, 31.5, ⑩⑩, 5,14, ヴェイルドスケｰル,---,柴山雄, 0.8, 53,* -1,  -9, 6, 14.6, ④④, 5, 3,Ｉベルゲンクライ, 70,吉田豊, 0.5, 74,   8,   3,11, 59.8,⑭⑭⑭, 5, 7,Ｇアップルジャック, 79,三浦皇, 0.6, 77,* -7,  13, 9, 22.5,②②②
 6,11,Ａトリアンドルス, 58,柴山雄, 1.2, 49,* -1, -12, 3,  7.0, ②②, 6, 4, ロｰドメタリック,---,田辺裕, 1.8, 49,  -7,  -5, 2,  4.1, ⑩⑩, 6, 5,Ｒレッドソレイユ, 54,北村宏, 0.5, 73,   5,*  7, 2,  7.1,⑱⑯⑯, 6, 3,Ｄタイセイドリｰム, 81,蛯名正, 0.7, 82, -10,  20, 1,  2.7,⑨⑧⑦
 7,12,Ｇクィｰンパレット, 49,石橋脩, 1.3, 49,* -2, -12, 6, 15.2, ③③, 7, 7, セイカアヴァンサ,---,吉田豊, 1.8, 50,  -8,  -3, 8, 29.3, ⑭⑫, 7, 1,Ｍパリカラノテガミ, 66,松岡正, 0.6, 72,   8,   0,14, 91.6,⑪⑪⑪, 7, 1,Ｊスｰサングレｰト, 72,丸田恭, 0.7, 72,* -7,   9, 6,  9.9,①①①
 8,16,Ｐマイネルブラスト, 24,丹内祐, 2.1, 43, -10,  -9,16,207.5, ⑫⑨, 8, 3, ラヴァｰズデイ,---,柴田善, 2.1, 45,  -5, -10,12, 80.7, ⑪⑨, 8, 9,Ｇダイワレジェンド, 71,柴田善, 0.8, 67,* 13, -15, 3,  8.0,②②②, 8, 4,Ｂマイネルマｰク, 84,柴田大, 0.8, 80, -10,  19, 5,  8.7,⑤⑦⑥
 9, 2,Ｊタムザブランシュ, 39,吉田豊, 2.1, 43, -15,  -4, 9, 27.1, ⑮⑭, 9,12, パｰプルカクタス,---,石橋脩, 3.2, 38,  -2, -27,10, 57.1, ⑥⑤, 9,17,Ｊダイアゴナルクロス, 70,大野拓, 0.9, 67,   9,  -7,15,100.0,⑨⑨⑩, 9,10,Ｅマイネルジェイド, 80,松岡正, 0.8, 83, -11,  22, 7, 14.0,⑧⑩⑩
10,13,Ｋハｰモニｰノヴェル, 37,柴田大, 2.4, 42, -15,  -7,12, 51.6, ⑭⑬,10,10, トｰセンスラッガｰ,---,田中勝, 3.8, 36, -10, -18, 9, 42.1, ⑫⑭,10,16,Ｋキｰンソｰド, 69,田辺裕, 1.0, 68,   3,*  5, 8, 31.3,⑰⑱⑱,10, 9,Ｃヴァｰゲンザイル, 83,武士沢, 5.5, 32, -11, -48, 8, 20.2,⑥⑤⑧
11, 6,Ｏダイメイエンパイア, 29,伴啓太, 2.6, 39, -20,  -3,13, 85.7, ⑯⑯,11, 1, マンオブラマンチャ,---,横山和, 3.9, 35, -16,  -9,15,127.1, ⑮⑮,11,12,Ｈロｰレルラスタｰ, 71,的場勇, 1.1, 64,   9, -10,16,160.4,⑬⑩⑨,,,,,,,,,,,,
