14年 6月 1日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 6月 1日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,12,Ｈフェミニンドレス, 55,義英真, 0.7, 58,  -7,  -2,11, 62.0,⑬⑭⑭, 9,14, ジョウノメジャｰ,,田村太,198.4,,,, 8, 17.4,⑨⑨⑨, 9,13,Ｉウタヒメ, 66,松若風, 1.1, 62,   2,  -2,12, 38.4, ⑧⑧, 9,11,Ｃレッドアリオン, 86,川須栄, 0.6, 80,   1,  17, 2,  3.3, ⑥⑤
10, 1,Ｊピュアエクセル, 53,幸英明, 0.9, 56,  -9,  -2,10, 32.5,⑭⑮⑮,10, 2, キョウワアｰサｰ,,佐久間,203.9,,,, 5,  8.9,⑩⑩⑩,10, 1,Ｇケｰジｰサクランボ, 66,城戸義, 1.1, 63,  -3,   4,15, 73.0, ⑩⑩,10, 6,Ｉカネトシディオス, 82,国分恭, 0.8, 82,  -6,  25,13, 70.5, ⑫⑫
11, 3,Ｉパｰプルヘイズ, 54,中井裕, 0.9, 56,  -4,  -9, 7, 14.3,⑩⑧⑨,11, 4, ファイアｰアゲン,,高野和,204.0,,,,14,154.4,⑪⑪⑪,11,14,Ｆダンツフォワｰド, 67,太宰啓, 1.1, 63, -12,* 14,13, 68.2, ⑮⑯,11, 5,Ｌメモリアルイヤｰ, 80,国分優, 0.8, 75,*  5,   9,10, 30.3, ①①
12,16,Ｃデンコウガイア, 60,小崎綾, 1.0, 58, -12,*  5, 8, 15.5,⑯⑯⑯,12, 9, クリノメダリスト,,大江原,204.3,,,,13,109.8,⑬⑬⑬,12,11,Ｋライブリシュネル, 66,国分優, 1.2, 61, -11,  11,14, 72.6, ⑯⑮,12,13,Ｆミッドサマｰフェア, 84,武幸四, 0.9, 80,  -2,  19, 7, 17.6, ⑩⑩
13, 2,Ｇショウナンバレッタ, 56,和田竜, 1.5, 50,  -6, -15, 5, 11.1,⑥⑩⑩,13,11, ホノカアボｰイ,,浜野谷,205.1,,,, 7, 14.8,⑫⑫⑫,13, 5,Ｃスイｰトドｰナッツ, 68,小崎綾, 1.2, 61,  -9,   8, 8, 22.2, ⑬⑬,13,10,Ｋダノンプログラマｰ, 81,藤岡佑, 1.0, 80,  -9,  26,11, 44.3, ⑬⑬
14,10,Ｏエトラ, 39,藤岡康, 1.5, 50,  -5, -16,15,289.5,⑮⑪⑪,,,,,,,,,,,,,14, 9,Ｏナンプｰ, 62,田中博, 1.5, 57,   4,  -9, 9, 25.7, ⑦⑦,,,,,,,,,,,,
15, 7,Ｎカネトシガｰネット, 40,城戸義, 1.6, 49,  -9, -12,14,208.1,⑪⑫⑫,,,,,,,,,,,,,15, 8,Ｊテイエムヒｰロｰ, 66,中井裕, 1.7, 55,   8, -16,11, 34.3, ⑤⑤,,,,,,,,,,,,
16,15,Ｐキラキラトｰア, 36,岩崎翼, 5.7, -2,* -3, -83,16,320.9,①④⑧,,,,,,,,,,,,,16, 2,Ｐシゲルカリン, 56,国分恭, 3.5, 31,  -8, -24,16,146.0, ⑪⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,
単勝:680円 複勝:04=180円 13=120円 09=150円 枠連:640円,,,,,,,,,,,,単勝:340円 複勝:13=150円 07=200円 03=300円 枠連:960円,,,,,,,,,,,,"単勝:790円 複勝:12=230円 04=190円 10=290円 枠連:1,470円",,,,,,,,,,,,単勝:300円 複勝:08=140円 12=270円 04=320円 枠連:760円,,,,,,,,,,,
"馬連:1,140円 ワイド:04-13=450円 04-09=530円 09-13=260円",,,,,,,,,,,,"馬連:1,230円 ワイド:07-13=420円 03-13=570円 03-07=970円",,,,,,,,,,,,"馬連:2,560円 ワイド:04-12=780円 10-12=1,610円 04-10=790円",,,,,,,,,,,,"馬連:1,850円 ワイド:08-12=660円 04-08=650円 04-12=2,120円",,,,,,,,,,,
"馬単:2,700円 3連複:1,510円 3連単:10,940円",,,,,,,,,,,,"馬単:2,140円 3連複:2,700円 3連単:11,430円",,,,,,,,,,,,"馬単:5,470円 3連複:6,040円 3連単:33,900円",,,,,,,,,,,,"馬単:2,620円 3連複:5,540円 3連単:22,870円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16, デンコウライド,---,北村友,, 62,  -6,*  8, 7, 24.0, ⑭⑭, 1,11,Ｂブレイヴリｰ, 72,藤岡康,, 62, -23,  14, 1,  2.7, ④④, 1,17,Ｒアドマイヤイナズマ, 56,北村友,, 74,* 13,   0, 7, 16.8, ②②, 1, 4,Ｂエｰティｰタラント, 84,藤岡佑,, 88,* -5,* 23, 1,  2.7,⑤⑤⑤
 2, 6,Ｇワｰズオデッセイ, 55,鮫島良, 0.0, 66,   0,   1, 6, 21.1, ⑦⑦, 2, 8,Ａモンラッシェ, 72,太宰啓, 0.1, 61, -24,* 15, 2,  4.3, ⑦⑦, 2,12,Ａフォントルロイ, 79,小崎綾, 0.0, 75,   8,* 10, 4, 11.3, ⑬⑬, 2, 1,Ａエスオンマイチェス, 84,四位洋, 0.1, 84,* -5,  18, 2,  2.8,③②②
 3, 1,Ａゼンノステルス, 68,義英真, 0.0, 65,   4,  -2, 1,  1.8, ②④, 3, 7,Ｃレッドラヴィｰタ, 68,松若風, 0.1, 62, -26,* 17, 3,  4.5, ⑩⑨, 3,10,Ｇブロｰドスタｰ, 70,吉田隼, 0.3, 70,* 11,   0, 5, 14.9, ⑦⑦, 3, 7,Ｄカレンバッドボｰイ, 78,川須栄, 0.5, 83,  -6,  19, 3,  6.1,⑥⑦⑦
 4, 4, ダノンファイヤｰ,---,水口優, 0.2, 63,  -5,*  5,10, 77.7, ⑬⑬, 4, 1,Ｍシュネｰル, 44,松田大, 0.3, 59, -26,  14, 9, 25.7, ⑧⑧, 4,14,Ｊインプレショニスト, 69,藤岡康, 0.3, 72,  10,   3, 9, 27.3, ⑩⑩, 4, 9,Ｅベルニｰニ, 77,幸英明, 0.5, 81,* -4,  14, 4,  6.2,④④④
 5,15,Ｄアサカファルコン, 59,池添謙, 0.3, 61,   4,  -5, 4, 10.5, ⑤③, 5,13,Ｄトウカイセンス, 64,池添謙, 0.3, 58, -22,  11, 4,  8.5, ⑥⑥, 5, 5,Ｍナリタスカイ, 65,高倉稜, 0.3, 74,   8,*  8,14,105.6, ⑫⑫, 5, 6,Ｃアドマイヤカｰリン, 81,和田竜, 0.8, 79,  -6,  13, 5,  9.7,⑩⑥⑥
 6, 3, ビバユニヴェｰル,---,松若風, 0.4, 60,  -1,   0,13,114.5, ⑨⑧, 6,12,Ｌスマｰトエクリプス, 46,藤田伸, 0.3, 57,*-20,   5, 6, 17.7, ①①, 6,15,Ｄアラドヴァル, 74,太宰啓, 0.4, 70,   9,   4, 8, 25.4, ⑭⑭, 6, 5,Ｇエｰシンルミナス, 71,高倉稜, 0.9, 79,  -7,  16, 7, 53.3,⑧⑨⑩
 7, 2,Ｃレモンティｰ, 62,小崎綾, 0.5, 60,   2,  -5, 3,  8.1, ⑥⑥, 7, 9,Ｆスナｰクマスカラス, 64,和田竜, 0.4, 57,*-21,   7, 8, 20.0, ③②, 7,11,Ｉアニマトゥｰル, 70,和田竜, 0.5, 70,  10,  -2,13, 61.2, ⑨⑨, 7,10,Ｆグッドカフェ, 73,北村友, 0.9, 80,  -9,  17, 6, 21.7,⑨⑩⑨
 8, 7,Ｂディプロムソング, 66,藤岡佑, 0.7, 59,*  5,  -9, 2,  4.8, ③②, 8,10,Ｈダンツブロｰド, 59,幸英明, 0.4, 61, -27,* 17, 7, 18.0, ⑫⑫, 8,13,Ｈテｰオｰレジェンド, 70,幸英明, 0.5, 68,* 13,  -8, 6, 15.2, ①①, 8, 2,Ｉスナｰククラウン, 69,小崎綾, 1.1, 72,* -5,   5, 8, 70.0,②③③
 9,10,Ｉフクイル, 48,佐久間, 1.2, 54,  -2,  -6,11, 82.8, ⑪⑪, 9, 4,Ｅクリノカンパニｰ, 64,吉田隼, 0.5, 57, -27,  14, 5, 14.5, ⑨⑩, 9, 7,Ｆマンノアクトレス, 73,義英真, 0.6, 69,   6,   6,11, 34.4, ⑮⑯, 9, 8,Ｊメイショウアルザス, 63,岩崎翼, 1.4, 67,* -3,  -2, 9, 77.2,①①①
10, 5, メイショウボンロク,---,城戸義, 1.4, 49,  -5,  -6,12, 98.3, ⑫⑫,10, 2,Ｊバカニシナイデヨ, 55,義英真, 0.6, 54, -23,   7,10, 42.9, ⑤⑤,10, 6,Ｏノｰスパストラル, 63,国分優, 0.6, 67,   8,   0,10, 33.3, ⑧⑧,10, 3,Ｈシンケンショウブ, 70,中井裕, 2.0, 65,  -7,  -2,10,125.7,⑦⑧⑧
11,14,Ｈワンダｰバリデス, 53,小坂忠, 1.5, 50,  -7,  -3,14,188.5, ⑮⑮,11, 5,Ｋワキノハクリュウ, 52,中井裕, 1.0, 49, -23,   0,11, 79.3, ②③,11, 3,Ｃディｰプウェｰブ, 75,川須栄, 0.6, 71,   5,* 10, 1,  2.9, ⑰⑰,,,,,,,,,,,,
12, 8,Ｋダイシンロッソ, 35,秋山真, 1.6, 48,  -1, -12, 5, 16.1, ⑧⑩,12, 3,Ｇラブインペラｰトル, 63,藤岡佑, 1.9, 38, -26,  -4,12,198.5, ⑪⑪,12, 2,Ｋミッキｰサクセス, 69,松若風, 0.8, 65,* 11,  -8,12, 38.5, ④③,,,,,,,,,,,,
13,13,Ｅセイスナッピｰ, 58,国分優, 1.8, 48,   4, -18, 8, 24.3, ④⑤,13, 6,Ｉプリュヴィオｰズ, 56,田中博, 2.3, 32, -27, -12,13,298.0, ⑬⑬,13, 4,Ｎテｰオｰヴィｰナス, 63,四位洋, 0.9, 67,   6,   3,15,111.7, ⑯⑮,,,,,,,,,,,,
14,12,Ｌソングストレス,  2,岩崎翼, 1.9, 44, -10,  -6,15,394.2, ⑯⑯,,,,,,,,,,,,,14, 9,Ｌワタシマッテルワ, 68,城戸義, 1.0, 63,* 11, -10,17,165.9, ⑥⑥,,,,,,,,,,,,
15,11,Ｆバトルフェイス, 58,松田大, 2.1, 46,*  7, -24, 9, 35.0, ①①,,,,,,,,,,,,,15, 1,Ｅコメットシｰカｰ, 73,藤岡佑, 1.2, 62,   2,   5, 2,  3.1, ⑱⑱,,,,,,,,,,,,
16, 9,Ｊリゼタイムス, 42,小林徹, 2.5, 43,  -1, -17,16,450.5, ⑩⑨,,,,,,,,,,,,,16, 8,Ｑメイショウオオゼキ, 56,熊沢重, 1.2, 63,* 11, -15,16,131.8, ⑤④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｂオムニバス, 79,秋山真, 1.2, 60,* 13, -16, 3, 10.2, ③⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｐスリｰフォスタｰ, 61,難波剛, 1.3, 61,  10, -12,18,401.6, ⑪⑪,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
"単勝:2,400円 複勝:16=620円 06=470円 01=110円 枠連:5,080円",,,,,,,,,,,,単勝:270円 複勝:11=120円 08=130円 07=150円 枠連:440円,,,,,,,,,,,,"単勝:1,680円 複勝:17=510円 12=380円 10=440円 枠連:2,840円",,,,,,,,,,,,単勝:270円 複勝:04=120円 01=130円 07=140円 枠連:400円,,,,,,,,,,,
"馬連:35,020円 ワイド:06-16=6,770円 01-16=1,130円 01-06=760円",,,,,,,,,,,,馬連:560円 ワイド:08-11=210円 07-11=280円 07-08=340円,,,,,,,,,,,,"馬連:10,060円 ワイド:12-17=3,150円 10-17=2,890円 10-12=1,820円",,,,,,,,,,,,馬連:430円 ワイド:01-04=180円 04-07=260円 01-07=370円,,,,,,,,,,,
"馬単:62,330円 3連複:15,070円 3連単:200,170円",,,,,,,,,,,,"馬単:910円 3連複:700円 3連単:2,520円",,,,,,,,,,,,"馬単:16,480円 3連複:24,560円 3連単:143,950円",,,,,,,,,,,,"馬単:930円 3連複:670円 3連単:2,890円",,,,,,,,,,,
■ 3R  芝2400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,東大路ｽﾃｰｸｽ,,,,,,,,,,,,與杼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａマッチボックス, 67,松田大,, 66,   9,* -7, 1,  2.4,⑩⑨⑩, 1, 2,Ａドリｰムカイザｰ, 80,池添謙,, 75,*  3,   9, 4,  8.0, ③③, 1, 5,Ｉジョウノボヘミアン, 84,藤田伸,, 84,*  5,  15,15,115.8,②②②, 1, 6,Ｃエｰシンザヘッド, 82,北村友,, 83,   9,* 16, 7, 13.0,⑦⑦⑥
 2,18,Ｂハイプレッシャｰ, 60,北村友, 0.0, 65,   9,*-10, 6, 10.9,⑧⑧⑧, 2, 4,Ｄサウススタｰマン, 72,松若風, 0.1, 75,*  5,   6, 7, 14.9, ①①, 2, 2,Ｈノボリドリｰム, 84,高倉稜, 0.2, 83,*  7,  13, 1,  3.9,①①①, 2, 5,Ｂグッドマイスタｰ, 84,吉田隼, 0.2, 82,  10,  13, 1,  2.7,④④③
 3, 7,Ｄコスモミレディｰ, 59,和田竜, 0.0, 68,   9,* -9, 3,  6.1,⑥⑦⑦, 3,10,Ｅビバハイタッチ, 71,国分恭, 0.6, 72,  -7,* 17, 9, 21.0, ⑭⑫, 3, 6,Ｆブラインドサイド, 85,四位洋, 0.2, 85,   4,  17, 4,  6.8,⑩⑦⑥, 3,10,Ｄアテンファｰスト, 82,池添謙, 0.5, 77,* 11,   8, 4,  8.0,②②②
 4,13,Ｈマルクナッテ, 55,義英真, 0.2, 66,   8,* -5,10, 54.0,⑭⑫⑪, 4, 9,Ｊサンレイクウッド, 69,松田大, 0.6, 70,*  4,   3,12, 39.7, ②②, 4,15,Ｃコルｰジャ, 86,秋山真, 0.3, 82,   3,* 19, 6,  9.1,⑭⑩⑨, 4, 8,Ｇヒラボクプリンス, 81,川須栄, 0.7, 80,* 11,   8, 2,  6.1,③③④
 5, 6,Ｃゴｰルデンクロス, 60,池添謙, 0.7, 59,* 10, -21, 2,  5.5,⑦⑥⑥, 5, 1,Ｆキタサンウンゲツ, 71,川須栄, 0.6, 72,   0,   7, 5,  8.1, ⑥⑤, 5, 8,Ｅピンウィｰル, 85,水口優, 0.4, 86,   2,* 20,12, 61.5,⑦⑫⑫, 5,15,Ｅラフィングインメイ, 81,藤岡佑, 0.7, 79,   9,  11, 3,  6.1,⑧⑧⑦
 6,11,Ｅセフィｰロ, 59,吉田隼, 1.0, 57,* 10, -27, 4,  6.7,⑤⑤⑤, 6, 6,Ｍクリノプリムラ, 64,鮫島良, 0.7, 76,  -9,* 20,10, 24.7, ⑯⑯, 6, 1,Ｊアサクサショパン, 83,北村友, 0.4, 82,   3,* 18, 9, 22.4,⑧⑨⑩, 6, 7,Ｌトニｰポケット, 77,松田大, 0.8, 77,   7,  13,12, 63.1,⑪⑨⑧
 7, 1,Ｇマルカブレイク, 55,森一馬, 1.3, 56,   8, -21, 5, 10.1,⑪⑪⑨, 7,13,Ｎヒカルカミヒコｰキ, 63,吉田隼, 0.8, 70,*  3,   3, 8, 15.1, ④④, 7,10,Ｄセイスコｰピオン, 86,国分優, 0.5, 80,   2,* 18, 7, 13.3,⑪⑪⑪, 7, 3,Ｊスズカルパン, 78,武幸四, 0.8, 83,   5,* 19, 8, 22.3,⑬⑬⑬
 8,17,Ｍトップザサブライ, 47,城戸義, 1.9, 52,* 12, -43,16,318.7,①①①, 8,14,Ｃブレイクアウト, 72,北村友, 0.8, 70,   0,   5, 2,  5.2, ⑤⑦, 8, 9,Ｍダイヤノゲンセキ, 81,和田竜, 0.6, 80,*  5,  11, 2,  5.0,⑤⑤③, 8, 4,Ｉメモリｰシャルマン, 79,幸英明, 1.0, 79,   5,* 17, 6, 12.5,⑮⑭⑪
 9,10,Ｐアロハフライデｰ, 46,高倉稜, 2.0, 52,   3, -13,18,410.0,⑯⑮⑮, 9, 5,Ｋチョウエンペラｰ, 69,国分優, 0.8, 70,  -4,  12,16,230.5, ⑪⑨, 9, 4,Ｌハルカフジ, 82,藤岡佑, 0.8, 78,   5,  10,14, 92.1,③③④, 9,11,Ｍエｰシンヘディング, 76,和田竜, 1.1, 76,  10,   6,11, 43.6,⑥⑤⑤
10, 8,Ｎドリｰムアチｰブ, 47,国分恭, 2.1, 50,   3, -21,13,186.5,⑬⑭⑭,10,12,Ｌダテノハクトラ, 64,秋山真, 1.0, 69,  -7,  13,13, 51.7, ⑮⑮,10,12,Ｏウエスタンレベッカ, 77,義英真, 1.0, 78,   5,  10, 3,  5.8,④④⑤,10,13,Ｆシンクヴェトリル, 81,秋山真, 2.0, 68,   7,   3,10, 42.0,⑨⑩⑩
11, 4,Ｉマイネルレヴェイユ, 54,幸英明, 2.2, 50,* 10, -44, 9, 48.2,②④②,11, 3,Ｂトｰセンマイティ, 79,高倉稜, 1.0, 68,  -2,   7, 1,  3.8, ⑨⑧,11, 3,Ｇブルｰタンザナイト, 84,吉田隼, 1.2, 76,   4,   8, 5,  8.3,⑥⑥⑦,11,12,Ｋトゥヴァビエン, 77,高倉稜, 2.2, 71,   4,   8,13,125.5,⑭⑮⑮
12, 9,Ｆサンライズジャパン, 58,松若風, 2.2, 50,* 10, -46, 8, 34.2,③②③,12, 7,Ｇチャｰマｰ, 70,中井裕, 1.1, 68,   0,   2,14,109.1, ⑦⑥,12,14,Ｂトｰセンケイトゥｰ, 87,松田大, 1.5, 74,   0,  13,10, 39.8,⑬⑮⑬,12, 9,Ｏスパｰクオンアイス, 70,国分恭, 2.5, 66,   5,   3,15,165.8,⑫⑫⑭
13, 2, レッドルｰメン,---,川須栄, 2.4, 48,   5, -31, 7, 22.4,⑮⑬⑬,13,16,Ｉケイリンボス, 69,荻野琢, 1.8, 62,  -3,   2, 3,  6.1, ⑩⑪,13,11,Ａオメガスカイツリｰ, 88,池添謙, 1.6, 73,   0,  12, 8, 21.9,⑫⑭⑮,13,14,Ｈサウンドビガレス, 80,国分優, 2.9, 61,  10, -10, 9, 35.2,⑤⑥⑨
14,12,Ｋシゲルクシロ, 52,小崎綾, 2.5, 47,  -2, -11,12,118.8,⑰⑰⑰,14,11,Ｏプロスパｰ, 63,和田竜, 1.8, 63,  -5,   4, 6, 14.6, ⑫⑬,14, 7,Ｎデルマイザナミ, 78,川須栄, 1.6, 75,   3,   7,13, 82.4,⑨⑧⑧,14, 1,Ａセブンフォｰス, 84,藤岡康, 2.9, 64,   6,  -3, 5,  8.7,⑩⑪⑫
15,16,Ｌノブブラックモア, 47,高田潤, 3.2, 46,* 12, -61,14,237.3,④③④,15,15,Ｈドラゴンスパン, 69,義英真, 2.6, 55,  -2,  -7,11, 26.3, ⑧⑩,15,13,Ｋカシュカシュ, 83,藤懸貴, 1.8, 74,   0,  10,11, 57.8,⑮⑬⑭,15, 2,Ｎゴｰルデンジャガｰ, 71,太宰啓, 3.4, 60,* 11, -18,14,131.2,①①①
16,14,Ｏメイショウマツシマ, 46,秋山真, 3.7, 41,  -4, -19,11, 62.8,⑱⑱⑱,16, 8,Ｐサンライズアルプス, 61,藤田伸, 3.3, 52,  -4,  -8,15,111.5, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,
17, 3,Ｑヤマニンピエジェ, 41,田中健, 3.8, 43,   6, -56,17,319.2,⑨⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
