14年 2月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9, 6,Ｊシゲルイシカリ, 51,吉田隼, 1.7, 49, -18,   2,10, 33.5, ⑬⑭, 9,16,Ｊマイネルミランダス, 50,柴田大, 1.6, 57,   2,  -7,10, 98.1,⑬⑭⑮, 9, 1,Ｃジャッカスバｰク, 71,ベリｰ, 0.8, 64,*  2,   3, 1,  3.6, ①①, 9,11,Ｋエルカミｰノレアル, 60,武豊  , 0.5, 69,  -3,   7, 6, 18.4, ⑩⑩
10, 8,Ｈエスティリメイク, 54,横山典, 1.9, 44, -14,  -6,12,104.0, ⑤⑦,10, 8,Ｇギンザフェアレディ, 56,北村宏, 1.6, 53,   5, -17, 6, 19.9,④④⑥,10,10,Ｄミュゼストリｰト, 69,北村宏, 0.8, 64,  -1,   8, 7, 13.7, ⑪⑫,10, 8,Ｈフレンチフェロｰ, 66,木幡初, 0.6, 69,  -5,* 10,11, 85.5, ⑪⑪
11, 3,Ｋノｰステラス, 49,北村宏, 2.2, 40, -12, -11,11, 48.6, ⑧⑤,11,11,Ｂノリノリハッピｰ, 62,丸山元, 1.6, 55,   5, -16, 5, 13.2,⑨⑩⑧,11,15,Ｅトｰセンマイティ, 68,武豊  , 0.9, 67,  -1,   7, 5,  8.8, ⑫⑩,11, 1,Ｌウインスプラッシュ, 59,中井裕, 0.6, 66,*  5,  -5, 7, 20.8, ③②
12, 1,Ｇワイエムテイラｰ, 54,津村明, 2.2, 42, -17,  -6, 9, 28.3, ⑪⑪,12, 9,Ｆミュゼエクスプレス, 56,西田雄, 1.9, 52,*  6, -24,12,130.4,②②③,12,12,Ｉカシノカｰム, 67,丸田恭, 1.3, 59,   1,   2,15,274.0, ⑦⑧,12, 9,Ｇクインズセブン, 66,大野拓, 0.7, 65,   1,  -1,12,139.4, ⑥⑥
13,14,Ｍニヴォｰズ, 47,黛弘人, 2.8, 37, -16, -12,16,679.7, ⑫⑫,13, 2,Ｎエステｰイプシロン, 43,吉田隼, 2.1, 52,   3, -14,13,237.1,⑩⑬⑭,13, 8,Ｈエスシｰプリンセス, 67,ブノワ, 1.7, 59,   1,  -3,14,133.3, ④④,,,,,,,,,,,,
14, 2,Ｉクツワホｰムラン, 54,大野拓, 3.5, 32, -16, -18, 8, 24.4, ⑦⑩,14,12,Ｉロブロイクリス, 51,宮崎北, 2.5, 48,*  6, -33,14,248.8,⑦⑥⑤,14, 3,Ｌパブロワ, 61,田辺裕, 1.8, 55,*  2,  -5,12, 91.5, ②②,,,,,,,,,,,,
,,,,,,,,,,,,15, 7,Ａギブアンドテイク, 65,蛯名正, 2.7, 46,*  6, -36, 2,  5.4,⑤⑤④,15,14, ネロフレイバｰ,---,本橋孝, 1.8, 59,  -1,   0,13,125.9, ⑩⑪,,,,,,,,,,,,
,,,,,,,,,,,,16, 3,Ｐフェスティヴサン, 28,武士沢, 4.8, 36,   0, -46,16,552.6,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,
単勝:150円 複勝:12=110円 05=210円 13=280円 枠連:570円,,,,,,,,,,,,単勝:950円 複勝:06=210円 14=110円 10=460円 枠連:630円,,,,,,,,,,,,"単勝:480円 複勝:09=190円 02=390円 05=230円 枠連:2,640円",,,,,,,,,,,,"単勝:410円 複勝:02=150円 12=280円 03=170円 枠連:1,210円",,,,,,,,,,,
"馬連:750円 ワイド:05-12=370円 12-13=390円 05-13=1,370円",,,,,,,,,,,,"馬連:680円 ワイド:06-14=360円 06-10=2,330円 10-14=670円",,,,,,,,,,,,"馬連:2,240円 ワイド:02-09=850円 05-09=760円 02-05=1,610円",,,,,,,,,,,,"馬連:2,050円 ワイド:02-12=670円 02-03=360円 03-12=820円",,,,,,,,,,,
"馬単:1,000円 3連複:2,810円 3連単:7,720円",,,,,,,,,,,,"馬単:2,280円 3連複:5,080円 3連単:34,420円",,,,,,,,,,,,"馬単:3,640円 3連複:6,850円 3連単:37,050円",,,,,,,,,,,,"馬単:3,310円 3連複:2,720円 3連単:15,970円",,,,,,,,,,,
■ 2R  ダ2100m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,白富士ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂワンダフルニュｰス, 61,戸崎圭,, 65,  -3,*  8, 2,  4.3,⑦⑧⑧, 1,12, カレンリスベット,---,蛯名正,, 62,*-16,   6, 1,  2.7,⑥④③, 1,11,Ｊミルキｰブロｰド, 66,木幡初,, 71,*  4,   2, 7, 18.5, ②②, 1, 6,Ｂエアソミュｰル, 86,戸崎圭,, 89,   8,  16, 2,  3.9,④④④
 2,12,Ｌキネオフォルツァ, 49,北村宏, 0.1, 64,  -4,* 10, 7, 18.4,⑨⑨⑨, 2, 1, レッドシェリｰル,---,ブノワ, 0.1, 61, -17,*  7, 2,  4.5,⑦⑥⑥, 2,10,Ｇセトノブロッサム, 69,吉田豊, 0.2, 69,  -3,* 10, 5, 15.7, ⑯⑯, 2, 4,Ａアロマカフェ, 88,田中勝, 0.3, 87,   7,  16, 6, 10.1,⑤⑥⑥
 3,15,Ｋデルマコテツ, 49,丸山元, 0.7, 64,  -6,* 12,14,146.2,⑫⑬⑭, 3, 3, ブライティアスタｰ,---,江田照, 0.3, 59,*-16,   3, 5, 12.9,①③④, 3, 8,Ａエルシェロアスｰル, 73,田中勝, 0.3, 69,*  5,  -1, 4,  7.3, ①①, 3,10,Ｈサムソンズプライド, 83,田辺裕, 0.4, 84,   9,   7, 3,  7.1,②②②
 4, 5,Ａクインズストｰム, 67,松岡正, 0.8, 59,* -1,  -2, 1,  3.9,③③③, 4,13, トウカイエントリｰ,---,柴山雄, 0.4, 59, -18,*  7,14,131.1,⑧⑧⑨, 4, 3,Ｅラヴィｰズバｰド, 70,ベリｰ, 0.3, 70,   1,*  5, 8, 22.0, ⑬⑬, 4, 8,Ｆセイクリッドバレｰ, 84,ブノワ, 0.4, 87,   4,* 19,10, 39.2,⑦⑦⑧
 5, 4,Ｊゼンノブショウ, 50,吉田豊, 0.9, 59,* -1,  -4,11, 54.9,②②②, 5, 5, ケイボルケｰノ,---,黛弘人, 0.6, 51,*-14,  -6, 8, 23.2,②①①, 5,12,Ｂアルデグロリア, 73,武士沢, 0.4, 68,   2,   2, 1,  3.0, ⑪⑦, 5,12,Ｎワｰルドエｰス, 75,武豊  , 0.4, 86,   6,  16, 1,  3.1,⑧⑧⑦
 6, 6,Ｄジｰガｰクリスタル, 60,田辺裕, 1.1, 56,  -2,  -3, 3,  5.0,⑥⑥⑤, 6, 8, ソｰドラック,---,田辺裕, 0.8, 55, -18,   2, 6, 14.0,⑨⑨⑧, 6, 5,Ｆオリアｰナ, 69,津村明, 0.5, 67,   1,   3, 6, 17.6, ⑩⑫, 6, 1,Ｄゼロス, 86,国分恭, 0.6, 76,* 16, -13, 4,  9.0,①①①
 7, 7,Ｅゲンパチスカイ, 59,後藤浩, 1.1, 57,  -2,  -4, 5, 10.3,⑤④⑥, 7, 2, プラチナジュエリｰ,---,吉田隼, 0.9, 50,*-16,  -6, 3,  5.6,③⑤⑤, 7, 1,Ｃフェアリｰライン, 72,蛯名正, 0.6, 65,   1,   1, 2,  4.3, ⑨⑧, 7, 2,Ｊミヤジタイガ, 80,松岡正, 0.7, 82,   8,   6, 9, 22.3,③③③
 8, 3,Ｆガラパゴス, 58,津村明, 1.1, 58,  -2,  -3, 8, 20.5,④⑤④, 8,15, サクラアンプルｰル,---,宮崎北, 0.9, 56, -21,   6, 7, 23.1,⑪⑪⑫, 8,14,Ｄタニセンヴォイス, 72,吉田隼, 0.9, 65,   3,  -3, 3,  4.6, ⑤⑥, 8, 3,Ｍヒラボクディｰプ, 77,蛯名正, 0.8, 86,   1,* 22, 7, 15.8,⑪⑫⑫
 9, 8,Ｍエルトント, 49,武豊  , 1.2, 58,  -3,  -2, 4,  6.0,⑧⑦⑦, 9, 7, レッドメテオ,---,北村宏, 1.1, 50, -20,   0, 4,  6.7,⑫⑫⑩, 9, 2,Ｉハｰモニｰフェア, 68,田辺裕, 1.0, 61,  -2,   1,11, 42.9, ⑮⑭, 9, 5,Ｉメイショウウズシオ, 83,四位洋, 0.9, 83,   3,  16,12, 99.4,⑩⑩⑩
10, 2,Ｇスプレンダｰ, 56,田中勝, 1.7, 55,  -5,  -1, 6, 12.6,⑩⑩⑩,10, 4, ロセウス,---,岩部純, 1.2, 50, -18,  -4,13,101.2,④⑦⑦,10,15,Ｋデルマハンニャ, 63,大野拓, 1.2, 62,   1,  -4,12, 73.4, ⑧⑩,10, 9,Ｋニシノメイゲツ, 79,江田照, 1.0, 85,   1,* 19,14,377.2,⑭⑬⑬
11,13,Ｃマンボプリンス, 60,木幡初, 1.8, 56,  -5,   0,10, 29.5,⑭⑫⑪,11, 9, エｰブリンカｰン,---,大庭和, 1.3, 50, -23,   1,15,211.2,⑮⑭⑬,11,16,Ｏブライティアミル, 59,横山典, 1.3, 60,*  4,  -7,13, 79.3, ③④,11,11,Ｇモンテエン, 83,後藤浩, 1.0, 82,   3,  15,11, 45.9,⑫⑪⑪
12, 1,Ｈシンザンプロスパｰ, 55,西田雄, 2.1, 50,* -1, -15, 9, 28.9,①①①,12, 6, インテグラｰド,---,石橋脩, 1.3, 43,*-14, -15, 9, 45.7,⑤②②,12, 9,Ｍデンコウアロｰズ, 59,四位洋, 1.5, 60,   1,  -6,10, 39.7, ⑭⑪,12,13,Ｌペルｰサ, 78,北村宏, 1.0, 82,   1,* 19, 5,  9.3,⑬⑭⑭
13,14,Ｐセイカシャルマン, 35,伊藤工, 2.3, 53,  -5,  -4,15,196.4,⑪⑪⑬,13,16, バトルフェスタ,---,勝浦正, 1.4, 56, -25,*  8,12, 89.5,⑯⑯⑯,13,13,Ｌディｰプランマ, 63,的場勇, 2.0, 55,   1, -11,16,471.0, ⑦⑨,13,14,Ｃレインスティック, 86,武士沢, 1.1, 79,   4,   9, 8, 22.3,⑨⑨⑨
14, 9,Ｏネクストロｰド, 45,丸田恭, 2.3, 53,  -7,   0,12, 82.8,⑬⑯⑯,14,11, クｰルドゥブルス,---,村田一, 1.5, 48, -23,  -2,10, 52.7,⑭⑬⑭,14, 6,Ｈアイネクライネ, 69,江田照, 2.2, 53,  -2,  -9, 9, 33.9, ⑫⑮,14, 7,Ｅイケドラゴン, 86,大野拓, 1.8, 70,   6,  -7,13,257.2,⑥⑤⑤
15,16,Ｎモルフェティｰ, 47,江田照, 2.6, 52,  -7,  -4,16,296.8,⑮⑭⑮,15,14, トウショウトルネド,---,吉田豊, 2.0, 40, -20, -13,16,231.1,⑩⑩⑪,15, 7,Ｐディアルｰモ, 53,勝浦正, 2.3, 52,   3, -15,14,134.0, ⑥⑤,,,,,,,,,,,,
16,10,Ｉニュｰエンプレス, 50,四位洋, 4.9, 37,  -6, -27,13,106.8,⑯⑮⑫,16,10, イングリデント,---,四位洋, 2.4, 38, -24, -10,11, 69.2,⑬⑮⑮,16, 4,Ｎコウジンコラボ, 59,原田和, 3.4, 44,*  4, -26,15,171.8, ④③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
"単勝:430円 複勝:11=210円 12=570円 15=2,960円 枠連:4,440円",,,,,,,,,,,,単勝:270円 複勝:12=140円 01=160円 03=460円 枠連:370円,,,,,,,,,,,,"単勝:1,850円 複勝:11=570円 10=430円 08=300円 枠連:1,380円",,,,,,,,,,,,単勝:390円 複勝:06=160円 04=260円 10=230円 枠連:890円,,,,,,,,,,,
"馬連:4,880円 ワイド:11-12=1,490円 11-15=9,900円 12-15=23,170円",,,,,,,,,,,,"馬連:720円 ワイド:01-12=340円 03-12=1,260円 01-03=1,660円",,,,,,,,,,,,"馬連:10,860円 ワイド:10-11=3,170円 08-11=2,240円 08-10=1,730円",,,,,,,,,,,,"馬連:1,660円 ワイド:04-06=570円 06-10=520円 04-10=830円",,,,,,,,,,,
"馬単:7,390円 3連複:196,340円 3連単:873,640円",,,,,,,,,,,,"馬単:1,250円 3連複:5,030円 3連単:19,310円",,,,,,,,,,,,"馬単:21,910円 3連複:27,780円 3連単:202,520円",,,,,,,,,,,,"馬単:2,680円 3連複:2,840円 3連単:14,020円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1400m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ山梨杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂニシノゲンキマル, 63,内田博,, 68,*  4,   2, 4,  7.5, ①①, 1, 5,Ｃモリトビャクミ, 69,吉田豊,, 75,   4,*  8, 4,  9.9, ⑤⑤, 1, 8,Ｂレッドセシリア, 80,三浦皇,, 88,  -1,* 18, 1,  2.4, ⑧⑧, 1, 1,Ａバｰディｰイｰグル, 75,戸崎圭,, 80,   2,* 17, 1,  2.7, ③③
 2, 7,Ａフジノゴトク, 75,北村宏, 0.3, 63,   2,*  4, 1,  2.5, ⑦⑥, 2,14,Ａアンズチャン, 71,石橋脩, 0.3, 71,  -3,* 15, 1,  2.6, ⑮⑬, 2, 3,Ｆテンペル, 76,田辺裕, 0.2, 86,  -6,* 20, 6, 14.0, ⑪⑪, 2,14,Ｈケンブリッジサン, 70,ブノワ, 0.1, 78,*  4,* 12, 3,  6.5, ①①
 3, 6,Ｄオウトラヴェス, 59,石橋脩, 0.5, 64,   2,   3, 6, 10.0, ⑥⑤, 3,11,Ｇアイティダイヤ, 64,江田照, 0.9, 68,*  6,  -3, 9, 37.2, ①①, 3, 7,Ｄダイワブレイディ, 78,ベリｰ, 0.2, 82,   1,  10, 3,  6.1, ③③, 3, 3,Ｅブルｰイングリｰン, 73,ベリｰ, 1.0, 73,   0,  10, 8, 17.2, ⑧⑧
 4, 1,Ｋダノンブロンコ, 41,田中勝, 0.7, 62,  -1,*  4, 5,  9.7, ⑬⑩, 4,12,Ｍクラシックマｰク, 58,蛯名正, 1.2, 66,   2,   1, 8, 33.6, ⑩⑧, 4, 4,Ｇロベルクランツ, 73,内田博, 0.3, 84,  -1,  12, 7, 25.5, ⑥⑥, 4,11,Ｄヴァルディヴィア, 74,内田博, 1.4, 69,   2,   3, 6, 14.1, ⑦⑥
 5,15,Ｃキンショｰウズシオ, 60,丸山元, 0.9, 60,*  3,  -4, 3,  5.3, ③③, 5, 3,Ｎエンジェルビｰツ, 50,三浦皇, 1.4, 64,  -1,   2,10, 62.1, ⑪⑪, 5, 2,Ｃショウナンラムジ, 78,戸崎圭, 0.5, 78,  -1,   7, 5, 10.9, ④④, 5,13,Ｃセツナ, 74,石橋脩, 1.5, 70,  -4,* 11, 7, 15.9, ⑭⑭
 6,12,Ｇメタフィジクス, 52,横山典, 1.0, 59,   3,  -4, 2,  4.4, ④④, 6,13,Ｄゴｰルドキセキ, 68,内田博, 1.5, 64,*  6,  -8, 3,  6.7, ②②, 6, 1,Ｅロｰズノｰブル, 77,北村宏, 0.6, 75,*  3,   2, 4,  9.4, ②②, 6, 7,Ｆグランデアリュｰル, 71,木幡初, 1.6, 69,   0,   5, 4,  6.8, ⑪⑪
 7, 9, フラクシヌス,---,三浦皇, 1.1, 60,  -2,*  3, 8, 50.8, ⑮⑬, 7, 9,Ｏアオチャン, 36,柴田大, 1.6, 62,  -5,*  7,13,152.4, ⑭⑭, 7,11,Ａモンストｰル, 81,武豊  , 0.6, 76,  -1,   6, 2,  3.0, ⑤⑤, 7, 2,Ｎコスモソｰク, 57,柴田大, 1.7, 68,   0,   4, 9, 26.2, ⑨⑨
 8,11,Ｈノアカンパニｰ, 48,原田和, 1.9, 53,  -1,  -6,11,133.1, ⑪⑨, 8, 7,Ｂロマンシｰズ, 69,北村宏, 1.8, 60,   3,  -7, 2,  4.6, ⑦⑥, 8, 5,Ｈコスモソウタ, 71,柴田大, 0.8, 77,  -3,   7, 9,165.3, ⑨⑨, 8, 5,Ｇポッドスタｰ, 71,江田照, 1.9, 65,   1,   1,10, 46.2, ④⑦
 9, 8,Ｍプラチナバディ, 36,吉田豊, 2.4, 52,  -1,  -7,14,246.3, ⑨⑫, 9,15,Ｆマｰセブナカヤマ, 64,田辺裕, 2.0, 58,*  5, -11, 5, 10.1, ④④, 9, 6,Ｉアグネスティンクル, 69,ブノワ, 0.8, 75,  -2,   6,11,285.3, ⑦⑦, 9,10,Ｋハイエストクライム, 68,三浦皇, 1.9, 66,  -2,   5,11, 64.8, ⑬⑫
10, 3,Ｆセンノイギダｰ, 53,宮崎北, 2.5, 50,  -2,  -9,13,187.2, ⑫⑪,10,10,Ｉダイチヴュルデ, 61,中舘英, 2.2, 60,   4, -10,15,321.9, ⑧⑦,10, 9,Ｋバシレウス, 66,蛯名正, 0.8, 77,  -3,   8, 8, 45.0, ⑩⑩,10, 4,Ｌポｰクチョップ, 67,吉田隼, 2.0, 66,*  3,  -3,12, 92.1, ②②
11,16, トｰホウビｰスト,---,後藤浩, 2.6, 47,  -1,  -9,10,129.0, ⑭⑭,11, 2,Ｊファンファｰレ, 61,丸田恭, 2.6, 52,  -3,  -6,14,152.6, ⑫⑫,11,10,Ｊルロワ, 69,松岡正, 3.7, 38,*  4, -47,10,215.4, ①①,11, 8,Ｂアンルｰリｰ, 74,大野拓, 2.3, 63,   2,  -4, 2,  6.0, ⑤④
12,14,Ｎアルファディケイ, 34,松岡正, 3.0, 45,*  3, -23, 9, 56.5, ②②,12, 4,Ｅナモンレジェンド, 66,松岡正, 2.7, 53,   1, -12, 6, 10.3, ⑬⑨,,,,,,,,,,,,,12,12,Ｉディｰエスタイド, 69,勝浦正, 2.4, 60,   2,  -5, 5,  8.4, ⑥⑤
13, 5,Ｅユキノアカツキ, 54,伴啓太, 3.6, 41,   1, -23, 7, 38.3, ⑤⑦,13, 1,Ｌヒカリヴェロニカ, 58,杉原誠, 3.1, 49,   0, -14,12, 74.9, ⑨⑩,,,,,,,,,,,,,13,15,Ｍヒアルロンサン, 60,大庭和, 2.6, 62,  -3,   3,14,252.0, ⑯⑮
14,10,Ｉタイニｰゴｰスト, 44,田中博, 3.9, 40,  -5, -16,15,348.7, ⑯⑮,14, 8,Ｈアイナマｰリエ, 62,嘉藤貴, 3.2, 50,*  5, -21,11, 67.1, ③③,,,,,,,,,,,,,14,16,Ｏエッフェル, 57,丸田恭, 2.6, 58,  -2,  -1,15,305.6, ⑫⑬
15, 4,Ｌキマグレドウチュウ, 39,田辺裕, 4.3, 36,   0, -26,12,136.3, ⑧⑧,15, 6,Ｋスタンドアウト, 58,ベリｰ, 6.0, 29,  -4, -32, 7, 12.1, ⑥⑮,,,,,,,,,,,,,15, 9,Ｊサワキック, 68,西田雄, 2.7, 61,  -5,   2,16,387.4, ⑮⑯
