14年 5月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鴨川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｊララエクレリゼ, 52,和田竜,, 63,*  1,  -2, 8, 30.8,②②②, 1,13,Ｈキングナポレオン, 52,松岡正,, 57,  -9,* -5, 2,  4.9, ⑨⑨, 1, 6,Ｃラディウス, 67,松山弘,, 72,  -9,* 10, 4,  6.9, ⑧⑧, 1, 2,Ｂテイエムダイパワｰ, 80,藤田伸,, 80,*  7,   2, 1,  2.7,①①①
 2, 6,Ａアルマミｰア, 66,武豊  , 0.0, 64,   0,* -1, 1,  2.9,④④④, 2, 2,Ｂプリミティブラブ, 57,酒井学, 0.3, 52,  -5, -13, 7, 15.8, ⑤④, 2, 4,Ｈミュｰラルクラウン, 59,和田竜, 0.0, 68,* -3,   0, 8, 13.3, ①①, 2, 3,Ｅカナロア, 79,福永祐, 0.2, 78,*  8,   2, 2,  3.6,②②②
 3,11,Ｇテイエムステｰタス, 55,藤岡佑, 0.2, 60,*  2,  -5, 6, 15.3,①①①, 3,18,Ｅクインズラッシュ, 53,藤田伸, 0.4, 53,* -3, -15, 5,  7.5, ④③, 3, 5,Ｄメイショウネブタ, 65,武幸四, 0.2, 66,* -5,  -2, 2,  4.1, ②②, 3, 8,Ｇポセイドンバロｰズ, 76,浜中俊, 0.3, 77,   5,*  5, 6, 19.3,⑥⑥⑥
 4, 9,Ｂストライキングアイ, 64,川田将, 0.3, 62,  -2,*  0, 3,  4.1,⑥⑥⑥, 4,16,Ｃナリタメロディ, 55,ウィリ, 0.5, 52,*  0, -19, 1,  4.1, ②②, 4, 3,Ｆオベｰション, 63,福永祐, 0.2, 65,* -4,   0, 9, 20.7, ③③, 4, 4,Ｃヴァリアシオン, 79,ウィリ, 0.5, 75,   6,  -1, 5, 13.3,④③③
 5, 8,Ｆウィアｰワン, 56,池添謙, 0.5, 57,*  1,  -6, 2,  3.8,③③③, 5, 3,Ｋウォｰタｰブギウギ, 45,松山弘, 0.5, 50, -13,* -7,15,186.4, ⑬⑩, 5, 1,Ｂデンコウセキトバ, 68,太宰啓, 0.4, 63,  -8,   1, 5,  6.9, ⑥⑤, 5,11,Ｄカレンバッドボｰイ, 79,武豊  , 0.5, 76,   5,   3, 3,  5.1,⑦⑦⑦
 6,10,Ｄエンプレスペスカ, 60,福永祐, 1.1, 54,   0,  -9, 4,  8.6,⑤⑤⑤, 6, 5,Ｊホッコｰホウオウ, 46,国分優, 0.5, 50,  -7, -13,10, 30.5, ⑧⑦, 6, 2,Ａナムラマサシゲ, 70,義英真, 0.5, 62,  -6,  -2, 3,  6.1, ⑤⑥, 6, 6,Ｈスズカアンペｰル, 71,藤岡佑, 0.5, 75,   3,*  5, 8, 39.7,⑧⑧⑧
 7, 5,Ｈシゲルサヌキ, 55,幸英明, 1.5, 55,  -2,  -8,10, 82.0,⑧⑦⑦, 7,14,Ｉティｰエスネオ, 51,太宰啓, 0.7, 46, -11, -12, 3,  6.7, ⑫⑬, 7, 9,Ｉクリノカンパニｰ, 58,浜中俊, 0.6, 63, -12,*  6, 7, 12.7, ⑨⑨, 7, 9,Ａアドマイヤカｰリン, 90,川田将, 0.5, 75,   6,   0, 4,  5.5,⑤⑤④
 8, 4, レッドオリヴィア,---,秋山真, 1.7, 51,  -7,  -1, 7, 25.7,⑬⑬⑫, 8, 7,Ａサウンドシャカラカ, 58,浜中俊, 0.7, 47,  -6, -17, 4,  7.4, ⑥⑧, 8, 8,Ｇシュヴァリエ, 62,藤田伸, 0.9, 56,* -4, -10, 1,  3.9, ④④, 8,10,Ｆゴットラウディｰ, 77,四位洋, 1.2, 68,   3,  -4,10, 65.8,⑨⑨⑨
