14年 7月27日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月27日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2770m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横手特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂココロノママニ, 52,エスポ,, 49,  -5,  -9, 2,  3.0, ④③, 1, 1, ラッキｰストリｰク,,蓑島靖,,,,, 5, 15.7,①①①, 1,11,Ａイｰグルアモン, 67,江田照,, 62,  -4,* -1, 2,  3.6, ⑤⑤, 1, 3,Ａキｰプインタッチ, 85,柴田善,, 80,   6,* 19, 1,  1.7,⑨⑧⑥
 2, 4, アポロオウレン,---,西田雄, 0.2, 46,* -3, -15, 4, 10.7, ②②, 2,12, プロジェクトブルｰ,,石神深,185.8,,,, 1,  2.3,⑦⑥⑤, 2, 1,Ｆエフティコゼット, 53,横山和, 0.3, 58,  -6,  -2,11, 40.8, ⑦⑥, 2, 8,Ｃシュガｰヒル, 81,御神本, 0.1, 81,   7,* 17, 8, 26.0,⑪④④
 3, 5,Ｈトロピカルガｰデン, 34,武士沢, 0.3, 44,  -9, -10, 6, 18.1, ⑨⑧, 3,11, ニシノファブレッド,,大江原,186.5,,,, 6, 19.4,②②③, 3,13,Ｃアクアプリンセス, 62,木幡初, 0.3, 59,*  0,  -8, 4,  7.3, ③②, 3,14,Ｂビッグリバティ, 81,内田博, 0.4, 79,*  8,  12, 3,  8.1,④②②
 4, 3,Ｄツクバレガｰロ, 35,柴田善, 0.4, 42, -24,*  3, 3,  5.9, ⑮⑮, 4, 2, シンボリボルドｰ,,金子光,186.8,,,, 2,  3.4,④③②, 4,12,Ｌドクタｰシェイド, 44,柴田善, 0.4, 57,  -9,*  0,14,182.4, ⑩⑩, 4, 2,Ｆストロングサウザｰ, 79,戸崎圭, 1.0, 75,   4,  14, 2,  7.0,⑤⑪⑧
 5,13,Ｊエンクエントロス, 28,尾島徹, 0.5, 39, -15,* -7,11, 44.2, ⑬⑫, 5, 3, トモロポケット,,江田勇,187.7,,,, 7, 28.1,⑨⑦⑦, 5,14,Ｈメテオｰロ, 50,石川裕, 0.4, 56,  -7,  -3, 9, 28.6, ⑨⑦, 5, 7,Ｋクワイアｰソウル, 78,石橋脩, 1.0, 75,   4,  15, 9, 38.3,⑩⑫⑪
 6,14,Ｌシゲルルミナリエ, 26,木幡初, 0.5, 40, -11, -11,13,137.8, ⑪⑪, 6, 4, オベレック,,浜野谷,188.8,,,, 4,  9.4,⑥⑤⑥, 6,16,Ｂダイワバリュｰ, 62,エスポ, 0.5, 57,*  2, -14, 1,  2.5, ①①, 6,12,Ｄダンシングミッシｰ, 80,吉田豊, 1.1, 74,   6,  10, 6, 15.6,⑥⑥⑤
 7, 1,Ｅザキス, 35,内田博, 0.7, 39,  -7, -17,10, 32.9, ⑤④, 7, 5, カワキタバルク,,小野寺,190.7,,,,11,186.5,⑫⑩⑨, 7, 6,Ｇフジシンゲン, 52,小島太, 0.6, 54,  -8,  -4, 7, 23.3, ⑥⑨, 7, 9,Ｇシンクヴェトリル, 79,尾島徹, 1.1, 74,   5,  11,11, 89.3,⑧⑨⑩
 8, 9,Ｉベリサマ, 31,宮崎北, 0.7, 38,  -9, -15, 5, 16.5, ⑩⑨, 8, 7, フレイムワンダｰ,,上野翔,192.4,,,,10,101.3,⑩⑧⑧, 8, 3,Ｄテンテマリ, 56,宮崎北, 0.6, 53, -16,*  4, 6, 22.4, ⑬⑪, 8,10,Ｉエイトプリンス, 78,杉原誠, 1.1, 76,   2,* 18,12,113.0,⑬⑭⑭
