14年 7月27日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月27日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  芝1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香嵐渓特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｄシングウィズジョイ, 47,小牧太,, 58,   1,*  6, 1,  1.5,⑥⑤⑤, 1,14,Ａプライムグロｰリｰ, 68,浜中俊,, 71,*  7,* -2, 1,  2.1, ②②, 1,17,Ｎメイケイペガムｰン, 62,田中健,, 79,* 17, -10,15,243.0, ①①, 1,15,Ｈタガノミュｰチャン, 75,小牧太,, 77,*  9,   7, 4, 13.8, ②②
 2, 6,Ｃビジュｰミニョン, 47,北村宏, 0.2, 55,*  3,  -1, 4, 15.4,②②②, 2, 3,Ｈエンプレスペスカ, 59,義英真, 0.1, 68,   4,*  0, 5, 12.4, ④③, 2,15,Ｋトｰコｰグリｰン, 64,義英真, 0.1, 73,   6,*  1,12, 33.9, ⑧⑨, 2, 2,Ｇリュクスメジャｰ, 76,浜中俊, 0.2, 76,*  9,   7, 2,  4.4, ⑤③
 3, 7,Ｋタガノレジェンド, 23,蛯名正, 0.6, 52,   0,  -1, 6, 22.1,⑧⑦⑦, 3,15,Ｄミキノグランプリ, 62,田中勝, 0.7, 65,*  6,  -5, 9, 20.4, ③④, 3, 7,Ｊトウカイビジョン, 65,川島信, 0.1, 75,   8,   0, 9, 26.8, ⑪⑦, 3, 3,Ｉサクセスフェイト, 75,国分優, 0.3, 75,   3,* 15,13, 56.3, ⑪⑩
 4,10,Ａフェアラフィネ, 54,川須栄, 0.7, 50,*  3,  -7, 3,  5.3,④④④, 4,11,Ｆトゥルｰスカイ, 60,太宰啓, 0.7, 62,  -2,*  1, 2,  5.5, ⑩⑪, 4,14,Ｉサチノリｰダｰス, 67,国分優, 0.2, 75,  11,  -5, 3,  6.7, ③④, 4,16,Ｍヒラボクダッシュ, 72,川須栄, 0.4, 75,   7,   8, 8, 22.7, ⑦⑤
 5, 4,Ｈカフジドラゴン, 34,国分優, 1.2, 44,  -1,  -7, 9,125.8,⑫⑨⑧, 5, 2,Ｌメイショウサンキチ, 53,酒井学, 0.7, 64,*  7,  -8,16,278.1, ①①, 5,12,Ｐエリモフロｰラ, 58,岩崎翼, 0.3, 71,   8,  -3,14, 70.2, ⑦⑧, 5,14,Ｏコリンブレッセ, 71,酒井学, 0.6, 71,* 10,   1, 9, 25.6, ①①
 6, 9,Ｅダンツホｰネット, 45,太宰啓, 1.2, 43,  -4,  -3, 5, 18.1,⑬⑬⑫, 6,13,Ｇアイファｰマシェリ, 59,小牧太, 0.9, 60,   0,  -2, 3,  6.3, ⑧⑧, 6,10,Ｅアキノクリンチ, 72,太宰啓, 0.3, 72,   9,  -4,13, 35.5, ⑤⑥, 6, 4,Ａピンポン, 82,蛯名正, 0.6, 73,   3,* 12, 1,  2.4, ⑫⑫
 7,13,Ｂブライトボイス, 51,高倉稜, 1.5, 41,  -1, -12, 8, 50.0,⑪⑧⑨, 7, 7,Ｉオｰミシャンクス, 59,藤岡康, 1.4, 54,  -3,  -4,11, 97.7, ⑪⑩, 7,13,Ｈメイショウゲキテキ, 67,和田竜, 0.4, 73,* 11,  -9, 4,  7.2, ②②, 7, 7,Ｄネオシｰサｰ, 77,川島信, 0.7, 74,   1,* 14,12, 55.5, ⑭⑬
 8,12,Ｉロｰドグリッタｰ, 33,藤懸貴, 1.7, 39,  -3, -11, 7, 39.4,⑨⑪⑪, 8, 4,Ｃエイシンルフィｰ, 62,北村宏, 1.5, 53,  -2,  -6, 4, 10.6, ⑨⑨, 8,16,Ｏハイキｰトｰン, 62,田中勝, 0.5, 69,   3,*  2,11, 29.5, ⑭⑮, 8,11,Ｌアグネスダリム, 73,太宰啓, 0.7, 72,   6,   6,14,153.2, ⑥⑦
 9, 8,Ｊサイクルヒッタｰ, 30,岩崎翼, 2.5, 31,  -4, -20,12,239.2,⑩⑩⑩, 9,16,Ｅワｰズオデッセイ, 62,鮫島良, 1.8, 55,   4, -15, 6, 16.6, ⑤⑥, 9, 3,Ａリスヴェリアｰト, 74,酒井学, 0.6, 70,  11, -10, 5, 12.3, ④③, 9, 1,Ｅロスヴァイセ, 76,田中勝, 0.7, 72,   4,   8, 3,  5.8, ⑨⑨
10, 3,Ｇハｰトフルモトヒメ, 40,中井裕, 2.8, 27,   0, -32,10,142.0,⑦⑥⑥,10, 5,Ｎホクセツヒｰロｰ, 46,松若風, 1.9, 49,  -5,  -7,10, 65.3, ⑫⑫,10, 9,Ｄトウカイインパルス, 72,国分恭, 0.6, 66,   0,*  3, 7, 22.9, ⑯⑯,10, 6,Ｂカリスマサンスカイ, 78,義英真, 1.0, 69,  -1,* 12,10, 29.0, ⑮⑮
11, 1,Ｆブラヴィッシモ, 43,浜中俊, 3.2, 22,*  4, -44, 2,  5.1,①①①,11, 1,Ｊシゲルリクチュウ, 59,川須栄, 2.1, 52,   3, -16, 7, 17.7, ⑥⑤,11, 5,Ｇレｰヴドプランス, 70,蛯名正, 0.7, 67,   3,   0, 6, 12.5, ⑬⑭,11, 9,Ｆアドマイヤシャドウ, 76,和田竜, 1.2, 67,   8,   0,11, 32.6, ④④
12, 2,Ｍシゲルドンタク,  1,義英真, 3.2, 23,  -6, -28,13,309.0,⑤⑫⑬,12, 6,Ｂシゲルビゼン, 63,国分優, 2.4, 46,   2, -18, 8, 19.8, ⑦⑦,12,18,Ｌオトコギマサムネ, 63,北村宏, 0.7, 69,  10, -10, 8, 23.6, ⑥⑤,12,13,Ｎメモリｰパｰミット, 71,武幸四, 1.7, 64,   4,  -1,15,203.3, ⑩⑪
13, 5,Ｌエイシンアトラス, 17,酒井学, 3.5, 20,*  3, -46,11,228.8,③③③,13, 8,Ｋサマｰパｰティ, 55,田中博, 2.5, 43,  -9,  -9,12,153.7, ⑭⑮,13, 8,Ｆダノンルｰジュ, 71,浜中俊, 1.2, 60,  -1,  -3, 2,  4.7, ⑰⑰,13,10,Ｃステイウェル, 78,北村宏, 1.9, 62,   8,  -7, 5, 16.2, ③⑥
,,,,,,,,,,,,14, 9, メイショウマリモ,---,川島信, 2.7, 43,  -8, -11,13,154.7, ⑮⑬,14, 4,Ｃゼウス, 73,藤岡康, 1.2, 61,   5, -10, 1,  3.1, ⑨⑪,14,12,Ｋアンジュシュエット, 73,松若風, 1.9, 62,   1,   1, 6, 17.7, ⑬⑭
,,,,,,,,,,,,15,10,Ｍランズデｰル, 51,岩崎翼, 2.7, 41,  -6, -13,15,199.9, ⑬⑭,15, 1,Ｂプリンシペアスｰル, 73,高倉稜, 1.7, 56,   5, -17,10, 29.2, ⑮⑩,15, 5,Ｊハニｰドント, 74,国分恭, 2.0, 60,   6,  -5, 7, 18.7, ⑧⑧
,,,,,,,,,,,,16,12,Ｏビブリア, 34,国分恭, 3.1, 38,  -8, -15,14,196.7, ⑯⑯,16,11,Ｒタマモライト, 48,熊沢重, 1.7, 56,   3, -14,17,393.2, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 6,Ｑマコトヴィガラス, 49,中井裕, 1.8, 55,   4, -17,16,288.1, ⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:12),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:12),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,
単勝:150円 複勝:11=110円 06=320円 07=360円 枠連:490円,,,,,,,,,,,,単勝:210円 複勝:14=140円 03=230円 15=400円 枠連:490円,,,,,,,,,,,,"単勝:24,300円 複勝:17=6,450円 15=1,140円 07=820円 枠連:1,760円",,,,,,,,,,,,"単勝:1,380円 複勝:15=430円 02=200円 03=1,150円 枠連:1,110円",,,,,,,,,,,
"馬連:1,340円 ワイド:06-11=520円 07-11=660円 06-07=1,710円",,,,,,,,,,,,"馬連:1,710円 ワイド:03-14=600円 14-15=740円 03-15=2,940円",,,,,,,,,,,,"馬連:257,880円 ワイド:15-17=69,240円 07-17=45,730円 07-15=12,030円",,,,,,,,,,,,"馬連:4,410円 ワイド:02-15=1,660円 03-15=8,400円 02-03=2,990円",,,,,,,,,,,
"馬単:1,620円 3連複:4,100円 3連単:11,110円",,,,,,,,,,,,"馬単:2,280円 3連複:7,540円 3連単:24,360円",,,,,,,,,,,,"馬単:716,070円 3連複:1,693,800円 3連単:12,995,280円",,,,,,,,,,,,"馬単:11,050円 3連複:63,250円 3連単:397,560円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾖﾀ賞中京記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｈクインズパｰル, 61,北村宏,, 69,* -3,*  9, 5, 14.7, ①①, 1, 4, ロンバルディア,---,北村宏,, 62,   0,* -5, 2,  4.8, ⑤⑥, 1, 9,Ｂリラヴァティ, 74,松若風,, 77,* 13,*-10, 2,  2.9,②②②, 1,15,Ｆサダムパテック, 85,田中勝,, 88,  16,*  6, 7, 15.2,⑫⑬⑬
 2, 2,Ａウォｰタｰショパン, 69,蛯名正, 0.0, 70,  -4,* 12, 1,  2.0, ③③, 2, 1, ラッフォルツァｰト,---,酒井学, 0.1, 62,*  3, -10, 3,  5.5, ②②, 2,10,Ａカレンケカリｰナ, 83,浜中俊, 0.8, 69,  11, -18, 1,  2.0,④③③, 2,14,Ｄミッキｰドリｰム, 86,太宰啓, 0.0, 86,  17,*  3,11, 31.2,⑩⑩⑫
 3, 4,Ｋアグネスユニコｰン, 50,高倉稜, 0.7, 65,  -5,   6,15,286.8, ⑥⑤, 3,10, ニュｰエディション,---,浜中俊, 0.1, 62,*  2,* -8, 1,  3.2, ④③, 3, 4,Ｋテイエムレオネッサ, 61,藤懸貴, 1.0, 69,   9,*-14,12,131.7,⑧⑥⑦, 3, 8,Ｊマジェスティハｰツ, 84,森一馬, 0.0, 88,  17,*  3, 5,  7.7,⑭⑫⑪
