14年 9月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾑｰﾝﾗｲﾄﾊﾝﾃﾞｷｬｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂキモンダッシュ, 56,松若風,, 58,*  0,   1, 3,  8.0, ③②, 1, 5, テｰオｰゼウス,,佐久間,,,,, 3,  5.0,③②②, 1, 8,Ｌアグリッパｰバイオ, 64,横山典,, 75,  -4,  11, 7, 17.8,⑦⑥⑥, 1, 7,Ｃエイシンヒカリ, 84,岩田康,, 82,* 13,  -5, 1,  1.4,①①①
 2,13,Ａデブリン, 61,武豊  , 0.2, 56,  -3,*  3, 1,  1.6, ⑦⑥, 2, 4, ドリｰムハヤテ,,熊沢重,198.8,,,, 2,  3.5,①①①, 2, 3,Ｃマウイノカオイ, 72,岩田康, 0.0, 76,  -6,  13, 1,  2.7,⑤⑤⑤, 2, 1,Ｇスミデロキャニオン, 80,福永祐, 0.3, 81,   8,*  4, 5, 18.4,⑨⑩⑨
 3,16,Ｃサカジロビュｰティ, 55,小崎綾, 0.3, 55,*  4,  -5, 5, 13.7, ①①, 3, 8, ルペｰルノエル,,白浜雄,199.3,,,, 1,  1.8,②③③, 3, 6,Ｋセンセｰション, 64,菱田裕, 0.0, 72,* -2,   4, 8, 27.6,②②②, 3,10,Ａトウシンモンステラ, 86,武豊  , 0.4, 80,   5,*  7, 2,  6.9,⑪⑪⑪
 4,12,Ｆスピｰルダンジュ, 47,小林徹, 0.5, 54,  -1,  -1, 6, 17.3, ④⑤, 4, 1, ヨドノグレイス,,難波剛,201.5,,,, 5, 14.2,⑤④④, 4,10,Ａビップレボルシオン, 73,武豊  , 0.3, 77, -10,* 18, 4,  7.7,⑫⑫⑬, 4, 5,Ｎリヤンドファミユ, 74,池添謙, 0.4, 79,   8,   2, 3,  9.2,⑩⑨⑧
 5, 3,Ｊキャロライン, 38,中谷雄, 1.2, 46,  -9,  -1,10, 60.5, ⑫⑦, 5, 2, アストロフォンテン,,横山義,207.7,,,, 8,101.2,⑦⑥⑤, 5,14,Ｊアドミラルシップ, 65,浜中俊, 0.4, 71,  -6,   8, 2,  4.2,⑭⑪⑦, 5, 9,Ｂエｰシンマックス, 84,太宰啓, 0.7, 74,  10, -11, 4, 17.1,④④③
 6,14,Ｅゲネラルプロｰベ, 52,横山典, 1.3, 44, -20,*  9, 4,  8.4, ⑯⑯, 6, 7, エンジョイタイム,,中村将,208.8,,,, 4,  9.7,④⑤⑥, 6,12,Ｂフミノスナイパｰ, 73,小崎綾, 0.4, 74,  -8,  13, 6, 11.3,⑮⑬⑩, 6,11,Ｉゼンノルジェロ, 78,熊沢重, 0.7, 76,   9,  -6,10, 55.0,⑦⑧⑦
 7, 6,Ｈキンシノホマレ, 44,田中健, 1.4, 44, -13,   2, 7, 23.1, ⑬⑬, 7, 3, ブラックエレメント,,石神深,209.0,,,, 6, 46.8,⑧⑧⑧, 7, 5,Ｍタイセイポラリス, 62,国分優, 0.5, 66,* -2,  -3,15,174.0,①①①, 7,14,Ｄスノｰドン, 81,浜中俊, 0.7, 78,   5,*  5, 7, 30.9,⑬⑬⑫
 8,10,Ｉタカノロンシャン, 43,国分恭, 1.5, 43,  -9,  -3,14,276.3, ⑩⑨, 8, 6, モンモン,,浜野谷,211.0,,,, 7, 47.1,⑥⑦⑦, 8, 2,Ｅレジｰナ, 70,義英真, 0.5, 72,  -7,  10, 9, 29.0,⑥⑦⑧, 8,12,Ｈエｰシングングン, 78,酒井学, 1.0, 73,   9, -10, 6, 20.3,⑧⑦⑥
