14年 5月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月18日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2890m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,はやぶさ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａメイショウワッフル, 70,吉田隼,, 63,*  3,* -3, 1,  1.6,①①①, 1, 1, オベロン,,江田勇,,,,, 1,  3.2,④②①, 1, 3,Ｈフォｰスライト, 66,津村明,, 68,   3,*  5, 3,  5.1, ⑤⑤, 1,10,Ｅウエスタンユｰノｰ, 60,横山和,, 67,  -6,*  4, 8, 20.2,   
 2,10,Ｅメイショウクロｰバ, 58,城戸義, 0.4, 59,*  2,  -4, 8, 62.9,②②②, 2,13, オリオンザアルファ,,蓑島靖,189.7,,,, 3,  4.4,⑤④③, 2,13,Ａマウントフジ, 73,小崎綾, 0.3, 65,   3,   4, 4,  7.2, ⑥⑥, 2,16,Ｆファンファｰレ, 59,二本柳, 0.3, 63,  -1,  -4, 4, 10.0,   
 3,11,Ｂカネトシタシナミ, 61,松若風, 0.7, 58,  -1,* -2, 4,  9.7,⑤⑦⑥, 3, 6, チョイワルグランパ,,白浜雄,190.6,,,, 2,  4.3,⑦⑧⑦, 3, 5,Ｅロｰゼズガｰランド, 67,中井裕, 0.3, 67,*  7,  -1, 8, 11.9, ②②, 3,11,Ｌアマアマ, 56,松田大, 0.3, 65,   2,  -5, 9, 23.0,   
 4, 5,Ｄラフェットデメｰル, 61,菱田裕, 0.8, 57,   1,  -5, 2,  5.4,④⑤④, 4, 7, ショウナンワヒネ,,田村太,190.7,,,, 5, 11.2,②⑤⑤, 4,10,Ｉロマネクイｰン, 65,中舘英, 0.4, 66,*  6,  -1, 7, 11.8, ④④, 4,13,Ｂスマｰトエビデンス, 64,高倉稜, 0.4, 62,*  3,  -8, 2,  4.1,   
 5, 9,Ｆパイストロピカル, 52,嘉藤貴, 1.1, 56,   1,  -7, 6, 30.9,⑦④③, 5,12, キョウワアｰサｰ,,佐久間,191.4,,,, 9, 33.2,⑧⑥⑥, 5,12,Ｍドリｰムバラｰド, 62,吉田隼, 0.5, 64,   1,   4,10, 53.3, ⑦⑧, 5, 8,Ｋロｰドメビウス, 56,杉原誠, 0.5, 60, -14,*  3, 5, 15.9,   
 6, 6,Ｇタｰゲットバスタｰ, 52,伴啓太, 1.8, 52,  -4,* -3, 9, 73.1,⑫⑪⑪, 6, 9, ドクタｰルキア,,大江原,191.5,,,,14, 92.3,③③②, 6,11,Ｄレディｰ, 68,城戸義, 0.5, 63,  -1,*  5, 6, 10.9, ⑪⑩, 6,14,Ｊスｰパｰスタｰ, 56,木幡初, 0.7, 58,  -5,  -6,11, 29.0,   
 7, 8,Ｈタガノホｰネット, 52,黛弘人, 2.2, 49,   0, -14, 7, 38.1,⑥⑥⑦, 7,11, トップゾｰン,,小坂忠,191.9,,,, 7, 14.4,⑥⑦⑧, 7, 9,Ｇフレックスハｰト, 66,丸田恭, 0.6, 60,  -3,*  6, 5, 10.2, ⑫⑫, 7, 7,Ｃナスケンリュウジン, 62,伊藤工, 0.8, 53, -25,*  6, 7, 19.9,   
 8, 2, ピアｰノ,---,松田大, 2.4, 47,  -2, -12,10, 76.9,⑪⑩⑩, 8,10, プレミアムカｰド,,上野翔,192.2,,,,12, 78.7,⑨⑨⑨, 8, 2,Ｃキングベイビｰ, 70,松若風, 0.7, 61,   0,   3, 2,  4.5, ⑧⑨, 8, 1,Ｇカメット, 57,中井裕, 0.8, 56, -10,  -3,13, 37.4,   
