14年11月 2日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月 2日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1900m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 8,Ｂタマモワカサマ, 58,国分恭, 1.3, 40,  -5, -13, 1,  1.5, ⑧⑥, 9, 1, レヴィン,---,松山弘, 3.2, 34, -19, -12, 2,  5.2, ⑨⑨, 9, 7,Ｆステｰジジャンプ, 71,幸英明, 1.6, 67,   4,   0, 5,  9.2,⑨⑧⑨, 9,14,Ｎダンツキャンサｰ, 74,川須栄, 0.4, 79,* 26, -12, 5, 10.0, ②①
10,14,Ｅコウエイトゥルｰス, 48,小林徹, 1.7, 38,*  1, -22, 8, 41.4, ③③,10, 9, キｰコンサｰト,---,太宰啓, 3.4, 33, -12, -21, 9, 78.0, ⑥⑥,10, 2,Ｈサウンドバスタｰ, 69,太宰啓, 2.1, 65,   4,  -4,12, 82.8,⑥⑨⑦, 9, 9,Ｌアグネスウイッシュ, 74,藤田伸, 0.4, 75,  12,*  8,10, 43.7, ⑮⑮
11, 5,Ｄパワｰオブワｰド, 48,北村友, 1.7, 37,  -7, -13, 7, 37.3, ⑩⑨,11, 6, テイエムカガヤケ,---,岡田祥, 4.2, 27, -23, -17,11,145.2, ⑪⑪,11,11,Ｊアラｰトミノル, 66,和田竜, 2.5, 61,   5,  -9, 8, 24.3,⑤⑦⑧,11,11,Ｇアンヴァルト, 76,藤岡康, 0.5, 76,  20,  -4, 9, 30.5, ⑥⑤
12,13,Ｇシゲルワッショイ, 45,国分優, 2.2, 31,  -8, -17,11, 94.5, ⑪⑪,,,,,,,,,,,,,12, 1,Ｌアグネスミニッツ, 55,藤岡康, 2.6, 59,   7, -15, 9, 39.8,①⑤⑤,12, 8,Ｅダイメイザクラ, 80,太宰啓, 0.6, 73,  12,   6,14,117.7, ⑭⑭
13, 3,Ｌマリアペスカ, 35,池添謙, 3.0, 25,  -4, -29, 9, 78.0, ⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｈアルティシムス, 76,酒井学, 0.7, 72,  14,   2,13, 83.1, ⑬⑬
14, 4,Ｃサカダッシュ, 50,義英真, 3.2, 22,  -5, -30, 3,  9.2, ⑥⑩,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｏダノンエレガント, 71,国分恭, 1.3, 68,  22, -18,15,121.7, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｊジャベリン, 75,中谷雄, 2.4, 55,* 25, -36,12, 75.0, ①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,
"単勝:3,520円 複勝:10=1,710円 07=4,890円 01=1,490円 枠連:1,290円",,,,,,,,,,,,"単勝:550円 複勝:08=210円 10=270円 11=370円 枠連:1,650円",,,,,,,,,,,,"単勝:1,420円 複勝:09=530円 03=170円 04=200円 枠連:680円",,,,,,,,,,,,"単勝:360円 複勝:06=130円 01=200円 04=120円 枠連:1,200円",,,,,,,,,,,
"馬連:94,010円 ワイド:07-10=16,040円 01-10=3,930円 01-07=8,870円",,,,,,,,,,,,"馬連:3,760円 ワイド:08-10=950円 08-11=1,190円 10-11=1,440円",,,,,,,,,,,,"馬連:3,780円 ワイド:03-09=1,330円 04-09=2,150円 03-04=460円",,,,,,,,,,,,"馬連:2,000円 ワイド:01-06=690円 04-06=260円 01-04=560円",,,,,,,,,,,
"馬単:168,660円 3連複:246,660円 3連単:1,769,260円",,,,,,,,,,,,"馬単:7,560円 3連複:10,330円 3連単:64,210円",,,,,,,,,,,,"馬単:8,930円 3連複:7,400円 3連単:64,370円",,,,,,,,,,,,"馬単:3,090円 3連複:1,650円 3連単:10,680円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ｶｼｵﾍﾟｱｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｌエンドオブジアｰス, 43,川島信,, 55,  -2,* -2,10, 48.5,⑭⑬⑤, 1,13, ロカ,---,和田竜,, 70, -26,* 25, 1,  3.9, ⑩⑨, 1, 3,Ｆミッキｰラブソング, 77,小牧太,, 85, -10,  22, 2,  3.5, ②②, 1, 7,Ｋウインフルブルｰム, 78,池添謙,, 84,*  1,  12, 1,  3.0, ①①
 2,10,Ａヤマカツライデン, 60,池添謙, 0.0, 51,   1,  -9, 1,  2.1,⑤④④, 2,10, パラベンス,---,国分恭, 0.5, 58,*-21,   9,10, 25.3, ①①, 2, 5,Ｄサンマルクイｰン, 80,幸英明, 0.0, 84,* -7,  18, 3,  4.7, ①①, 2, 3,Ａアズマシャトル, 88,和田竜, 0.1, 91,  -6,* 25, 2,  3.1, ⑩⑪
 3, 2,Ｂモルトベｰネ, 57,松山弘, 0.2, 52,   1, -10, 4,  8.2,②⑤⑥, 3, 4, ヒロフォｰシｰズン,---,藤岡康, 0.6, 57,*-21,   7, 4,  6.8, ②②, 3, 6,Ａカピオラニパレス, 83,北村友, 0.2, 84, -13,* 25, 4,  6.5, ⑧⑧, 3, 1,Ｇマックスドリｰム, 81,藤岡康, 0.1, 91,  -6,* 26, 7, 29.9, ⑬⑬
 4, 8,Ｆテイエムダイバｰト, 51,国分恭, 0.4, 50,  -3,* -5,12,110.4,⑨⑫⑫, 4,14, リリｰヴィクトリｰ,---,池添謙, 0.6, 56,*-23,   9, 7, 16.9, ③③, 4, 2,Ｃタガノスカイ, 80,和田竜, 0.3, 82, -12,  20, 1,  3.2, ③④, 4,14,Ｂアドマイヤギャラン, 88,小牧太, 0.2, 87,  -5,  20, 4,  7.6, ⑨⑨
 5, 7,Ｃビクトリｰミノル, 56,藤岡佑, 0.5, 48,  -1,  -9, 5, 16.1,⑫⑪⑨, 5, 8, サｰサルヴァトｰレ,---,北村友, 0.6, 63, -28,* 20, 3,  5.4, ⑫⑫, 5, 8,Ｅダイナミックガイ, 79,国分優, 0.4, 81, -13,  21, 6, 10.7, ⑥⑥, 5,13,Ｅゲシュタルト, 81,藤田伸, 0.2, 84,* -1,  12,12, 64.5, ⑤④
 6, 3,Ｄセプティエｰム, 55,藤岡康, 0.5, 49,*  2, -16, 6, 17.1,③②②, 6, 3, デュｰイハミテｰジ,---,柴田未, 0.8, 56, -24,   9,13, 80.5, ④⑤, 6, 1,Ｇアドマイヤコリン, 75,藤岡康, 0.4, 83, -14,* 24, 5,  8.3, ⑦⑦, 6, 5,Ｃセイルラｰジ, 85,藤岡佑, 0.3, 83,  -2,  13, 5, 11.9, ④⑤
 7,15,Ｏサウンドクラフト, 19,和田竜, 0.5, 50,  -1,  -9, 7, 18.4,⑧⑧⑩, 7,12, カゼルタ,---,幸英明, 0.9, 56, -24,   9, 8, 18.5, ⑦⑦, 7, 7,Ｂウエスタンレベッカ, 81,義英真, 1.1, 70, -10,   7, 7, 19.0, ⑤⑤, 7, 6,Ｎタガノグｰフォ, 73,松山弘, 0.3, 86,  -3,  16,13,106.9, ⑥⑥
 8,14,Ｅルナマジック, 54,幸英明, 0.7, 49,   0, -13, 2,  4.0,⑦⑦⑧, 8,15, ニホンピロシナバｰ,---,酒井学, 1.0, 52,*-23,   4,12, 46.6, ⑤④, 8, 4,Ｈイダス, 70,川島信, 1.2, 71, -10,   6, 8, 37.5, ④③, 8, 4,Ｈマコトブリジャｰル, 80,国分優, 0.4, 87,  -4,  18, 8, 30.9, ⑧⑧
 9, 9,Ｉシゲルホウネンサイ, 45,北村友, 1.0, 45,*  1, -18, 3,  7.4,④③③, 9,16, オメガレイノワｰル,---,藤岡佑, 1.2, 53, -25,   8, 5, 12.0, ⑪⑩,,,,,,,,,,,,, 9, 8,Ｆミキノバンジョｰ, 81,太宰啓, 0.4, 80,* -1,  10,10, 46.1, ②③
10,13,Ｍダイワハッスル, 41,川須栄, 1.1, 47,  -1, -14, 9, 35.4,⑪⑨⑪,10, 5, ストリｰクライト,---,川須栄, 1.7, 43, -24,  -3, 2,  4.3, ⑥⑥,,,,,,,,,,,,,10, 9,Ｄマジェスティハｰツ, 84,森一馬, 0.5, 87,  -9,* 25, 3,  5.5, ⑮⑮
11, 5,Ｊクリノチクバオｰ, 44,岡田祥, 1.3, 47,   0, -18,13,221.3,⑥⑥⑦,11, 2, キングザバゴ,---,太宰啓, 2.0, 44, -30,   4,15,132.9, ⑬⑬,,,,,,,,,,,,,11,15,Ｊスピリタス, 79,幸英明, 0.7, 83,  -4,  15, 9, 33.2, ⑪⑩
12, 1,Ｇカシノゼウス, 51,熊沢重, 3.3, 35,*  3, -42,11, 67.3,①①①,12, 7, インクレディブル,---,義英真, 2.1, 42, -30,   1, 6, 15.1, ⑭⑭,,,,,,,,,,,,,12,10,Ｏスカイディグニティ, 67,川須栄, 0.7, 83,  -8,  19, 6, 22.8, ⑭⑭
13, 6,Ｎセイブアス, 34,国分優, 5.6, 19, -13, -29,14,253.3,⑬⑭⑭,13, 9, ショウナンバロｰネ,---,藤田伸, 2.2, 37, -24, -10,11, 29.6, ⑧⑧,,,,,,,,,,,,,13,11,Ｉエｰシンミズｰリ, 79,北村友, 0.8, 75,*  1,   2,11, 48.1, ③②
14, 4,Ｋワンダｰショット, 44,武幸四, 6.5,  8,  -1, -61, 8, 31.1,⑩⑩⑬,14, 6, ライブリファｰスト,---,国分優, 2.6, 33, -25, -13,14, 86.7, ⑨⑪,,,,,,,,,,,,,14,12,Ｌトップカミング, 76,川島信, 0.8, 82,  -3,  11,15,239.3, ⑦⑦
,,,,,,,,,,,,15, 1, シュテルンリッタｰ,---,松山弘, 4.0, 20, -32, -20, 9, 20.1, ⑮⑮,,,,,,,,,,,,,15, 2,Ｍメダリアビｰト, 74,酒井学, 1.1, 77,  -6,  11,14,199.6, ⑫⑫
,,,,,,,,,,,,16,11, タイキヒストリｰ,---,小林徹, 5.3,  1, -32, -39,16,194.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,
"単勝:4,850円 複勝:11=860円 10=120円 02=250円 枠連:8,140円",,,,,,,,,,,,"単勝:390円 複勝:13=170円 10=500円 04=210円 枠連:2,240円",,,,,,,,,,,,単勝:350円 複勝:03=140円 05=170円 06=160円 枠連:0円,,,,,,,,,,,,単勝:300円 複勝:07=140円 03=140円 01=400円 枠連:550円,,,,,,,,,,,
"馬連:7,070円 ワイド:10-11=2,280円 02-11=6,250円 02-10=460円",,,,,,,,,,,,"馬連:6,230円 ワイド:10-13=2,180円 04-13=710円 04-10=2,670円",,,,,,,,,,,,馬連:800円 ワイド:03-05=300円 03-06=390円 05-06=430円,,,,,,,,,,,,"馬連:520円 ワイド:03-07=260円 01-07=1,350円 01-03=1,180円",,,,,,,,,,,
"馬単:20,170円 3連複:15,520円 3連単:120,210円",,,,,,,,,,,,"馬単:9,220円 3連複:13,110円 3連単:70,050円",,,,,,,,,,,,"馬単:1,470円 3連複:1,410円 3連単:5,430円",,,,,,,,,,,,"馬単:920円 3連複:3,050円 3連単:9,970円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,北國新聞杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａティｰエスクライ, 61,和田竜,, 65,*  3,* -3, 1,  1.5, ②②, 1, 3,Ａユキノカトレア, 69,太宰啓,, 61,  -5,* 13, 1,  3.5, ⑧⑧, 1, 6,Ｈシュテルングランツ, 78,幸英明,, 77,*  8,   5, 2,  3.9,③③③, 1, 9,Ｇガンジｰ, 73,幸英明,, 73,* -1,  10, 6, 13.0, ③③
 2, 8,Ｃネオスタｰダム, 55,松山弘, 0.2, 63,   2,* -4, 2,  3.9, ④③, 2, 7,Ｇオメガタックスマン, 55,和田竜, 0.0, 63,   2,   4, 6,  8.0, ⑤⑤, 2,14,Ｉサトノバリアント, 77,池添謙, 0.0, 76,   8,   6, 7, 15.0,⑫④⑤, 2, 7,Ｆアドマイヤヤング, 76,小牧太, 0.0, 73,  -2,  11, 3,  6.0, ⑤⑤
 3, 1,Ｂピｰスオブジャパン, 57,池添謙, 0.5, 57,   2,  -9, 3,  5.8, ③④, 3, 2,Ｂグレイトチャｰタｰ, 64,藤岡康, 0.2, 60,  -1,   5, 2,  3.7, ⑥⑥, 3, 7,Ｆサンレｰン, 79,酒井学, 0.0, 76,*  8,   4, 4,  7.5,②②②, 3,15,Ｂトｰタルヒｰト, 78,池添謙, 0.1, 72,  -3,  12, 4,  6.7, ⑦⑦
 4,12,Ｄブライトボイス, 50,北村友, 1.0, 51,   0, -15, 4, 14.3, ⑥⑤, 4, 4,Ｆノｰブルルｰジュ, 56,幸英明, 0.2, 62,* 12, -12, 7, 11.0, ①①, 4,13,Ａペガサスフォｰス, 84,松山弘, 0.1, 81,  -1,* 23, 8, 17.5,⑮⑮⑮, 4,12,Ｄエｰシンサファイア, 77,藤岡康, 0.1, 72,  -2,  10, 2,  5.9, ⑥⑥
 5, 3,Ｋウエスタンルｰポ, 38,義英真, 1.3, 48,*  4, -25, 5, 32.6, ①①, 5, 1,Ｄドルメロ, 61,小牧太, 0.3, 60,   5,  -2, 4,  6.2, ④③, 5, 9,Ｃシュミット, 83,藤岡康, 0.1, 77,   7,   7, 1,  3.4,⑦⑤⑥, 5, 5,Ｈヴィジャイ, 71,北村友, 0.1, 72,  -6,* 15,11, 40.1, ⑪⑬
 6,11,Ｈシェｰンファルコ, 44,太宰啓, 1.5, 45,  -1, -19,10, 86.3, ⑩⑧, 6, 6,Ｅナムラマミｰ, 59,池添謙, 0.4, 59,   6,  -5, 3,  5.5, ③④, 6, 8,Ｅアｰサｰバロｰズ, 79,北村友, 0.1, 75,   8,   6,11, 65.8,⑥⑥④, 6, 1,Ｋタマモユウトウセイ, 66,川須栄, 0.2, 71,*  0,   7, 5,  9.1, ②②
 7, 9,Ｉハマノマｰキュリｰ, 43,岡田祥, 1.5, 48,   0, -17, 9, 81.8, ⑨⑩, 7, 5,Ｈタマモパステル, 51,義英真, 1.3, 48,  -2,  -7, 8, 54.7, ⑦⑦, 7, 1,Ｊポメグラネイト, 76,藤田伸, 0.5, 74,*  9,  -1, 6, 12.8,①①①, 7,14,Ｅクァンタムギア, 76,藤岡佑, 0.4, 69,  -4,  10, 7, 18.8, ⑧⑨
 8, 2,Ｅナムラジョフレ, 50,藤岡康, 2.0, 42,   1, -27, 6, 43.4, ⑤⑥, 8, 8,Ｃウチデノコヅチ, 62,松山弘, 1.9, 42,  10, -31, 5,  7.8, ②②, 8,12,Ｎメイショウヤマナミ, 69,小牧太, 0.6, 75,   5,   6,12, 81.6,⑩⑩⑫, 8,16,Ｊアバンサル, 67,国分恭, 0.5, 69,  -8,* 13,13,161.0, ⑮⑮
 9, 7,Ｆコスモアルゴル, 47,柴田未, 2.3, 37,   0, -32, 7, 61.0, ⑦⑨,,,,,,,,,,,,, 9, 5,Ｇビタミンエｰス, 78,藤岡佑, 0.8, 71,   3,   8, 9, 28.0,⑭⑭⑭, 9,11,Ｃメイショウホウトウ, 77,和田竜, 0.5, 70,  -6,  12, 1,  2.7, ⑫⑪
10, 6,Ｌキラメキオトメ, 29,酒井学, 2.3, 39,  -3, -24,11,144.0, ⑪⑪,,,,,,,,,,,,,10, 2,Ｂウエスタンオウジ, 84,国分優, 0.9, 71,   6,   3, 3,  6.1,⑨⑨⑧,10, 6,Ｉダイナミックウオｰ, 68,酒井学, 0.5, 69,  -6,  12,10, 33.0, ⑬⑧
11,10,Ｇタケルクラウン, 46,幸英明, 2.7, 34,  -1, -36, 8, 62.8, ⑧⑦,,,,,,,,,,,,,11,11,Ｄアテンファｰスト, 81,和田竜, 1.1, 70,   7,  -2, 5,  9.3,⑧⑦⑦,11, 2,Ａスズカチャンプ, 79,義英真, 0.6, 66,  -2,   5, 9, 23.3, ④④
12, 4,Ｊスズミサキ, 42,国分優, 3.8, 24, -26,  -9,12,225.2, ⑫⑫,,,,,,,,,,,,,12,15,Ｍアルムダプタ, 73,国分恭, 1.2, 68,   7,  -2,15,167.8,⑬⑧⑨,12,10,Ｍジョディｰズロマン, 64,藤田伸, 0.9, 67,  -5,   8,14,244.6, ⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｏセフティオリビエト, 66,岡田祥, 1.3, 72,   5,   1,13, 82.6,⑪⑬⑪,13, 8,Ｎイナセナ, 61,松山弘, 1.8, 57,*  0,  -8, 8, 22.9, ①①
,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｋシンコｰムｰン, 75,川須栄, 1.5, 69,   5,  -1,10, 64.1,⑤⑫⑩,14,13,Ｐアマクサタカラジマ, 19,岡田祥, 2.0, 59, -10,   4,16,415.4, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｌアルスマルカｰト, 75,中谷雄, 2.4, 61,   5,  -9,14,155.9,④⑪⑬,15, 3,Ｌコスモフラッグ, 65,柴田未, 2.4, 54,  -4,  -6,12, 90.4, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｏイフウドウドウ, 42,難波剛, 2.5, 53,  -7,  -4,15,287.1, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,
単勝:150円 複勝:05=100円 08=110円 01=120円 枠連:180円,,,,,,,,,,,,単勝:350円 複勝:03=120円 07=190円 02=150円 枠連:0円,,,,,,,,,,,,"単勝:390円 複勝:06=170円 14=350円 07=220円 枠連:1,620円",,,,,,,,,,,,"単勝:1,300円 複勝:09=280円 07=210円 15=240円 枠連:2,940円",,,,,,,,,,,
馬連:190円 ワイド:05-08=110円 01-05=160円 01-08=260円,,,,,,,,,,,,"馬連:1,660円 ワイド:03-07=610円 02-03=230円 02-07=490円",,,,,,,,,,,,"馬連:3,050円 ワイド:06-14=940円 06-07=570円 07-14=1,380円",,,,,,,,,,,,"馬連:3,380円 ワイド:07-09=1,060円 09-15=1,040円 07-15=710円",,,,,,,,,,,
馬単:230円 3連複:250円 3連単:550円,,,,,,,,,,,,"馬単:3,010円 3連複:1,320円 3連単:8,630円",,,,,,,,,,,,"馬単:4,530円 3連複:5,530円 3連単:28,960円",,,,,,,,,,,,"馬単:8,290円 3連複:5,220円 3連単:42,480円",,,,,,,,,,,
