14年 3月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,東風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａスズトラッド, 63,吉田豊,, 63,*  1,*  3, 1,  2.4,④③③, 1,10, スプリングサヴァン,---,戸崎圭,, 64,* -3,*  7, 7, 20.0,②①①, 1, 9,Ｄアｰマｰクラッド, 68,戸崎圭,, 77,   0,* 17, 3,  5.7,⑬⑮⑪, 1, 2,Ａシャイニｰプリンス, 89,後藤浩,, 96,  -3,* 30, 3,  5.5,⑭⑮⑬
 2, 9,Ｅメロｰワイン, 57,津村明, 0.5, 60,  -1,*  1, 4, 11.8,⑦④⑤, 2,14, レッドダニエル,---,後藤浩, 0.0, 62,* -3,*  8, 2,  3.8,⑧④③, 2, 5,Ｋトｰセンジャステス, 62,石橋脩, 0.1, 75,   4,*  8, 8, 29.7,⑪⑧⑧, 2,12,Ｈコスモソｰンパｰク, 82,津村明, 0.2, 88,   5,  13, 8, 20.2,⑧⑧⑤
 3,14,Ｂマンボプリンス, 60,木幡初, 0.9, 58,  -1,* -1, 8, 19.5,⑧⑧⑦, 3, 4, ドラゴンズタイム,---,原田和, 0.7, 62,  -6,*  9, 4,  9.7,⑭⑬⑥, 3, 3,Ａユッカマウンテン, 76,後藤浩, 0.4, 73,   4,   6, 1,  3.0,⑩⑩⑤, 3,16,Ｂミッドサマｰフェア, 87,蛯名正, 0.3, 88,   1,  18, 5,  7.3,⑬⑬⑫
 4, 3,Ｆレンブラント, 56,松岡正, 1.1, 55,*  1,  -7, 2,  3.6,①①①, 4,12, コウジンシュリｰ,---,大野拓, 0.7, 61,  -4,   4, 5, 12.5,⑨⑨④, 4,12,Ｌエグゼビア, 62,柴田善, 0.5, 71,*  8,  -3, 4,  8.0,⑥④④, 4,11,Ｇカオスモス, 84,内田博, 0.3, 85,*  8,   7, 2,  4.8,③③③
 5, 8,Ｊトウショウエディタ, 51,石橋脩, 1.3, 55,   0,  -5, 5, 14.3,⑥⑦④, 5,15, メイプルチャンス,---,津村明, 0.8, 59,* -3,   0, 9, 40.6,⑥②②, 5, 6,Ｉマイネルコンキスタ, 67,柴田大, 0.6, 70,   1,   6,11, 34.6,⑭⑬⑨, 5, 9,Ｊアカンサス, 82,柴山雄, 0.4, 86,   4,  14,15,106.3,⑫⑪⑪
 6, 2,Ｋコウセイマユヒメ, 50,木幡初, 1.5, 54,  -2,  -3, 3,  7.1,⑤⑩⑨, 6, 7, ステラストリｰム,---,三浦皇, 1.1, 58,  -6,   3, 1,  2.9,⑫⑩⑤, 6,11,Ｆインステイト, 67,大野拓, 0.6, 69,   5,  -2, 2,  4.4,⑨⑥⑦, 6,13,Ｎアルフレｰド, 74,松岡正, 0.4, 84,   7,   8, 6, 11.5,④⑦⑧
 7,16,Ｄカガグレイハｰト, 57,北村宏, 1.5, 53,  -1,  -5, 7, 17.2,⑫⑨⑩, 7, 2, ニシノウィｰド,---,蛯名正, 1.4, 55,  -5,  -1, 6, 12.9,⑦⑧⑩, 7, 7,Ｇベルゲンクライ, 67,吉田豊, 0.6, 71,   1,   6, 5, 11.3,⑮⑭⑫, 7, 7,Ｃゼロス, 87,国分恭, 0.4, 83,*  8,   7, 4,  6.4,②②②
 8,12,Ｇトｰセンウィンザｰ, 55,原田和, 1.7, 53,  -3,  -3,14,175.0,⑭⑪⑪, 8, 5, ドゥｰイット,---,嘉藤貴, 2.0, 52,  -4,  -7,10, 43.1,③⑥⑦, 8,16,Ｂクロイゼリンチャン, 70,江田照, 0.7, 68,*  8,  -5, 7, 17.9,①③②, 8, 4,Ｄドリｰムバスケット, 86,柴田善, 0.5, 85,   6,   9, 7, 13.8,⑥⑤⑥
 9, 7,Ｃタイセイデュｰク, 59,柴山雄, 1.9, 51,  -4,  -3,10, 47.5,⑬⑫⑫, 9, 6, ヴルカｰン,---,横山和, 3.4, 41,  -4, -19,13, 61.1,⑤⑦⑨, 9,13,Ｊオｰゴンチャチャ, 66,田中勝, 0.9, 66,   3,   0,10, 32.8,⑫⑫⑭, 9,14,Ｌワキノブレイブ, 79,戸崎圭, 0.6, 80,*  8,   3, 9, 24.9,⑤④④
10, 6,Ｍエｰスワン, 48,内田博, 1.9, 51,*  1, -14,11, 54.9,②②②,10,13, ギンザデネボラ,---,村田一, 4.2, 42, -15,  -4,16,118.3,⑯⑮⑮,10, 4,Ｏボブキャット, 52,蛯名正, 0.9, 65,   5,  -4, 6, 16.5,⑤⑦⑩,10, 1,Ｆケイアイチョウサン, 84,横山典, 0.7, 85,  -3,* 21, 1,  4.7,⑯⑭⑭
11, 5,Ｈマイネルラヴォｰロ, 55,柴田大, 1.9, 53,  -1,  -9,16,273.2,③⑥⑧,11,16, クリアレイク,---,松岡正, 4.7, 34,* -3, -31,12, 58.6,④③⑧,11,14,Ｐミッキｰルドラ, 48,松岡正, 1.1, 63,*  9, -16,14, 81.7,②①①,11,10,Ｅサワノパンサｰ, 85,石橋脩, 0.7, 80,   5,   5,10, 30.2,⑦⑥⑦
12,15,Ｌカネトシモナカ, 49,三浦皇, 2.1, 50,*  0, -13,15,182.8,⑨⑤⑥,12, 3, ラストミストラスト,---,江田照, 5.1, 31,  -7, -28, 8, 34.4,⑪⑫⑫,12, 8,Ｈベラベラ, 67,三浦皇, 1.3, 62,   4,  -7,12, 50.1,⑦⑪⑬,12, 5,Ｋザラストロ, 80,三浦皇, 0.8, 81,   4,   7,13, 71.0,⑨⑨⑨
