14年 7月26日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月26日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 5,14,Ｃダイワナッティｰ, 59,田辺裕, 1.0, 58,*  3,  -6, 2,  5.4, ②②, 5, 3, リベルテラミュｰズ,---,田辺裕, 0.4, 41, -18,  -8, 4,  7.0, ③④, 5, 5,Ｇシゲルトオトウミ, 68,江田照, 1.0, 64,   4,   1, 5, 12.4,③③③, 5,12,Ｉアブマｰシュ, 70,木幡初, 0.2, 74, -15,* 17, 8, 34.3, ⑭⑬
 6,11,Ｉパｰカｰズミル, 50,石橋脩, 1.1, 57,*  4,  -8, 6, 19.2, ①①, 6, 9, カスミチャン,---,北村宏, 1.0, 34, -26,  -8, 6, 12.0, ⑨⑨, 6,14,Ｌモリミヤビ, 61,的場勇, 1.0, 64,*  5,  -1,11,111.7,②②②, 6,15,Ａフルｰルシチｰ, 81,戸崎圭, 0.2, 69,*  5,  -2, 2,  4.0, ②②
 7, 4,Ｊビュｰティフルラン, 49,石川裕, 1.4, 55,  -6,  -1,10,120.5, ⑩⑧, 7, 8, イワ,---,伊藤工, 1.2, 29, -23, -15,13, 84.7, ⑦⑥, 7,11,Ｅブルｰボサノヴァ, 70,柴田大, 1.0, 67,  -2,  10, 7, 18.7,⑭⑫⑩, 7,10,Ｆプロスペラスマム, 72,原田和, 0.3, 72, -19,* 20,14,253.5, ⑮⑮
 8,10,Ｆフリメｰル, 52,嘉藤貴, 2.0, 50,   0, -10,15,313.6, ④⑦, 8, 5, アンジェロビアンコ,---,横山典, 1.3, 28, -22, -16, 1,  3.8, ⑥⑤, 8,12,Ｂタイキグラミｰ, 73,吉田豊, 1.1, 60,* 10, -11, 2,  3.2,①①①, 8, 2,Ｊエクセレントピｰク, 69,柴田大, 0.4, 68,  -7,   7, 9, 36.3, ⑤⑧
 9, 6, ディサイド,---,的場勇, 2.2, 47, -13,  -2, 9, 47.6, ⑭⑮, 9,14, トｰセンエクレｰル,---,江田照, 1.8, 22, -30, -15,10, 50.2, ⑫⑫, 9, 4,Ｃオリアｰナ, 73,田中勝, 1.6, 60,   1,   0, 3,  4.9,⑦⑥⑥, 9, 5,Ｎサンライズポパイ, 68,エスポ, 0.5, 67,  -9,   8, 7, 24.9, ⑨⑨
10,13,Ｋマリｰアントワｰ, 48,木幡初, 2.3, 47,   1, -15,13,143.2, ⑤⑥,10,15, マイタｰン,---,嘉藤貴, 2.4, 14, -24, -29,15,171.7, ⑧⑩,10,13,Ｏリトルボナンザ, 48,伴啓太, 1.8, 59,  -1,   1,13,217.3,⑥⑧⑨,10, 1,Ｍキｰパップ, 69,伴啓太, 0.6, 66, -14,  11,10, 41.9, ⑪⑫
11, 3,Ｇカンタベリｰラウス, 51,二本柳, 2.4, 46,  -9,  -7,11,133.8, ⑪⑩,11, 2, ハシッテイイトモ,---,柴田善, 2.6, 12, -34, -21,11, 53.6, ⑭⑮,11, 3,Ｉアディシオン, 65,石川裕, 2.0, 58,  -2,   1,10, 63.1,⑪⑪⑫,11,11,Ｅトｰセンシルエット, 73,江田照, 0.8, 62, -11,   6, 6, 20.3, ⑩⑪
12, 2,Ｎイｰサンアテナ, 35,江田照, 2.6, 44, -10,  -7,14,240.0, ⑬⑬,12,11, カグラオｰ,---,石神深, 2.6, 11, -33, -23,14,115.9, ⑬⑬,12, 2,Ｍドリｰミングラヴ, 60,木幡初, 2.2, 59,  -2,   3,14,256.7,⑬⑭⑭,12, 4,Ｋファンデルワｰルス, 69,田辺裕, 0.8, 62,*  5, -10, 4,  6.1, ①①
13, 5,Ｈワイエムテイラｰ, 51,原田和, 2.6, 44, -14,  -5, 8, 46.0, ⑯⑫,13,16, キセキノブｰケ,---,伴啓太, 2.6, 13,*-14, -40,12, 54.3, ①②,13, 1,Ｈリノワｰル, 68,西田雄, 2.2, 59,  -2,   2, 8, 34.3,⑨⑬⑪,13,13,Ｏモンテフジサン, 67,柴田善, 0.9, 61,  -7,   0,11, 44.0, ⑦⑥
14,12,Ｍシンボリプロスト, 41,柴田善, 3.0, 39,  -8, -14, 4, 10.7, ⑫⑭,14, 4, ビレッジカリビアン,---,柴田未, 2.9,  8, -36, -24, 9, 34.7, ⑮⑭,14, 9,Ｎセイクラベ, 54,嘉藤貴, 2.4, 52,   0,  -5,15,323.0,⑧⑦⑦,14, 3,Ｇドナリサ, 70,宮崎北, 1.2, 58, -16,   5,15,290.7, ⑬⑭
15,16,Ｌファインコｰト, 45,伴啓太, 3.1, 39, -13, -10,16,320.7, ⑮⑯,15, 1, ゴｰルデンワトル,---,吉田豊, 3.0,  9, -24, -37, 7, 12.6, ⑤⑪,15, 6,Ｋヒアルロンサン, 62,二本柳, 2.5, 56,  -4,   2,12,197.5,⑮⑮⑮,15,16,Ｐピｰスオブアイ, 66,嶋田純, 2.2, 44,*  2, -26,13,122.6, ③③
16,15,Ｏヤマニンポミエ, 30,伊藤工, 3.3, 38,  -5, -19,12,140.0, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,
単勝:160円 複勝:09=110円 07=170円 08=310円 枠連:450円,,,,,,,,,,,,"単勝:1,100円 複勝:07=270円 13=200円 10=150円 枠連:3,720円",,,,,,,,,,,,"単勝:270円 複勝:07=140円 15=230円 10=400円 枠連:1,800円",,,,,,,,,,,,"単勝:300円 複勝:08=150円 07=250円 14=150円 枠連:1,860円",,,,,,,,,,,
馬連:540円 ワイド:07-09=260円 08-09=400円 07-08=800円,,,,,,,,,,,,"馬連:2,770円 ワイド:07-13=1,080円 07-10=850円 10-13=510円",,,,,,,,,,,,"馬連:1,670円 ワイド:07-15=520円 07-10=890円 10-15=1,820円",,,,,,,,,,,,"馬連:1,730円 ワイド:07-08=660円 08-14=310円 07-14=860円",,,,,,,,,,,
"馬単:860円 3連複:1,440円 3連単:4,000円",,,,,,,,,,,,"馬単:6,100円 3連複:4,560円 3連単:38,900円",,,,,,,,,,,,"馬単:2,720円 3連複:6,650円 3連単:24,440円",,,,,,,,,,,,"馬単:2,490円 3連複:2,320円 3連単:10,860円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,種市特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃスプレンダｰ, 61,蛯名正,, 66,*  1,*  0, 6, 13.7,⑭④③, 1, 4,Ａトウカイエントリｰ, 70,北村宏,, 72,*  4,*  5, 1,  2.9,③③③, 1,12,Ｆラインミｰティア, 68,横山典,, 73, -17,* 20, 1,  3.8, ⑬⑪, 1,11,Ｂガッサンプレイ, 75,杉原誠,, 71,  -2,  11, 1,  3.7, ⑥⑦
 2, 8,Ａロｰゼクヴァルツ, 65,戸崎圭, 0.0, 67,*  2,*  3, 2,  3.4,⑤⑦④, 2,10,Ｃザンブロｰネ, 62,田辺裕, 0.7, 64,   2,*  3, 2,  3.7,⑧⑥④, 2, 1,Ｅラパｰジュ, 70,石橋脩, 0.1, 70,  -7,   8, 5,  9.1, ⑨⑨, 2,14,Ｋマリカ, 66,伴啓太, 0.0, 70,*  0,   8,12, 49.5, ③③
 3, 7,Ｌメｰリングキャット, 42,柴田善, 0.2, 64,*  3,  -4,10, 73.7,⑨②①, 3, 2,Ｄマウントマズル, 61,柴田善, 2.0, 56,  -2,* -1, 3,  6.5,⑬⑫⑧, 3, 8,Ａミカルベウス, 73,嘉藤貴, 0.2, 67,*  1,  -1, 2,  4.5, ②②, 3,16,Ａカワキタシャウト, 76,横山典, 0.1, 68,  -7,* 13, 3,  4.9, ⑩⑨
 4,10,Ｄマイソウルメイト, 59,柴田大, 0.6, 63,  -1,*  0, 4,  7.7,⑧⑫⑩, 4,14,Ｅコスモロザラム, 61,柴田大, 2.9, 52,*  5, -21, 9, 24.5,②②②, 4, 2,Ｊショウナンバグｰス, 62,内田博, 0.2, 69,  -3,   3, 6, 10.6, ⑤④, 4,12,Ｉシベリアンスオｰド, 69,岩部純, 0.1, 70,*  1,   7, 5, 11.6, ②②
 5, 1,Ｇラフィナｰト, 52,江田照, 0.7, 59,   0,  -6, 7, 18.8,⑫⑧⑦, 5,12,Ｌキｰプシャイニング, 53,吉田豊, 3.1, 49,  -1, -12, 8, 24.1,⑪⑩⑩, 5,10,Ｇハプスブルク, 63,田辺裕, 0.3, 67,  -5,   5,10, 23.4, ⑧⑧, 5, 2,Ｆニシノイナズマ, 71,田辺裕, 0.3, 67,  -4,   9,10, 29.4, ⑦⑥
 6, 5,Ｂキャンディキｰ, 62,武士沢, 0.8, 61,*  2,  -9, 1,  2.7,④⑤⑥, 6,11,Ｎタイセイフラッシュ, 44,蛯名正, 3.2, 48,   1, -16,11, 40.0,⑨⑦⑥, 6, 9,Ｂカシノワルツ, 71,二本柳, 0.4, 65,  -3,   1, 4,  7.0, ⑥⑥, 6, 6,Ｃゲマインシャフト, 74,エスポ, 0.5, 66, -10,* 13, 6, 12.5, ⑫⑫
 7,12,Ｆピエリｰナ, 56,石橋脩, 1.0, 57,*  2, -14, 3,  6.8,③③②, 7, 7,Ｂゲｰムクライシス, 64,田中勝, 3.2, 51,  -2,  -9, 5, 11.0,⑫⑬⑫, 7,13,Ｍウルトラサウンド, 57,戸崎圭, 0.4, 66, -11,   8, 8, 19.3, ⑩⑩, 7, 7,Ｇキョウワメロディｰ, 70,蛯名正, 0.5, 66,  -1,   5, 2,  4.5, ⑤⑤
 8, 6,Ｅラブコｰル, 56,エスポ, 1.4, 52,  -1, -13, 5, 11.3,⑥⑨⑧, 8, 1,Ｊダノンジャガｰ, 57,石川裕, 3.2, 49,  -2, -12,10, 37.9,⑩⑪⑪, 8, 3,Ｉクラウンデュナミス, 62,蛯名正, 0.5, 64,*  0,  -4, 7, 11.3, ③③, 8, 1,Ｏナスケンリュウジン, 62,西田雄, 0.8, 64, -12,* 13,14, 79.9, ⑮⑬
 9,11, プラウドレガシｰ,---,木幡初, 1.4, 53,  -3,  -9,12,104.8,⑬⑬⑭, 9, 3,Ｈバイタルワンダｰ, 58,石橋脩, 4.0, 42,*  5, -31,12, 45.1,①①①, 9, 4,Ｄガッダムアスカ, 70,エスポ, 0.6, 62,  -4,  -1, 9, 20.8, ⑦⑦, 9, 3,Ｄシゲルリョウケンザ, 72,柴田善, 0.9, 62,   0,   1, 9, 23.1, ④④
10,13,Ｋアヴェクトワ, 42,杉原誠, 1.9, 49,  -3, -17,13,166.2,⑩⑪⑪,10, 6,Ｋチャンピオンガイ, 57,戸崎圭, 4.2, 42,   0, -23, 4,  9.5,⑦⑧⑨,10, 5,Ｃブリッツカイザｰ, 71,柴田善, 0.7, 61,*  2,  -9, 3,  6.7, ①①,10,15,Ｊフレックスハｰト, 68,北村宏, 0.9, 63,  -5,   5,13, 59.2, ⑧⑧
11, 9,Ｈメドウスラヴ, 48,石川裕, 2.1, 45,   0, -26, 9, 33.0,②⑥⑨,11, 5,Ｆパロパロ, 61,江田照, 4.3, 42,   3, -29, 6, 12.4,⑥⑤⑤,11, 6,Ｌアポロデイライト, 57,吉田豊, 0.9, 60,  -2,  -7,12, 79.2, ④⑤,11,10,Ｈダブルフェイス, 70,吉田豊, 0.9, 62,*  2,  -2, 4,  8.1, ①①
12, 3,Ｍスイｰトイレｰヌ, 42,伴啓太, 2.2, 45,  -4, -17,14,210.3,⑪⑭⑫,12, 8,Ｏトウカイフリｰト, 40,伴啓太, 5.2, 36,  -1, -30,15,325.0,⑤⑨⑬,12,11,Ｋビッグダｰジリン, 60,武士沢, 0.9, 61, -13,   4,13,213.7, ⑪⑫,12,13,Ｅジェイケイホｰム, 72,江田照, 1.1, 61,  -9,   8, 8, 22.4, ⑬⑭
13,14,Ｉシャンパンビｰチ, 47,田中勝, 2.8, 40,  -1, -33,11, 91.6,⑦⑩⑬,13,15,Ｉアプレイザル, 58,エスポ, 7.0, 27,*  4, -55, 7, 22.5,④④⑦,13, 7,Ｈザゲｰムイズオン, 62,田中勝, 2.2, 42, -16, -10,11, 37.7, ⑫⑬,13, 4,Ｐグラスルノン, 61,木幡初, 1.1, 61,  -8,   6,15, 91.5, ⑨⑩
14, 4,Ｊクｰルドゥブルス, 45,宮崎北, 2.8, 39,*  3, -41, 8, 24.6,①①⑤,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｎデルマオソマツ, 62,田中勝, 1.2, 59, -16,  12,11, 40.9, ⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｍジャストフレンズ, 63,石川裕, 1.6, 56,  -9,   3,16,251.9, ⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｌサクラフロｰラ, 63,内田博, 2.2, 50, -10,  -3, 7, 15.9, ⑭⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
