14年 5月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2890m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9,10, ビｰチドラゴン,---,丸山元, 1.2, 47, -11,*  6,13, 98.6, ⑭⑭, 9, 8, イチザゴｰルド,,田村太,194.3,,,,12,216.8,⑧⑨⑨, 9, 4,Ｊスリｰアメニティｰ, 62,松若風, 1.1, 59,  -5,  12,12,207.1,⑧⑧⑨, 9, 2,Ｇコスモラヴモア, 68,柴山雄, 0.9, 65,   3,   5, 9, 41.5,⑦⑦⑥
10,14,Ｇシュンブレイン, 59,津村明, 1.3, 47,  -6,   1, 7, 20.8, ⑬⑬,10,12, ビッグプレゼンタｰ,,金子光,195.0,,,, 8, 38.4,⑥⑦⑦,10, 1,Ｇヤマニンミミック, 68,伊藤工, 1.2, 57,  -5,  12,11,152.8,⑤⑩⑧,10, 5,Ｈコクリュウノマイ, 67,田中勝, 1.0, 67,   0,* 11, 7, 13.6,⑭⑭⑬
11,13,Ｌハコダテノタカ, 51,石川裕, 1.3, 50,   5,  -9,14,107.4, ④④,11, 5, スズカホｰプ,,高野和,195.3,,,, 7, 21.8,⑨⑩⑩,11, 2,Ｈエルシェロアスｰル, 67,津村明, 1.2, 57,  -4,   9, 7, 21.6,③⑤⑤,11, 3,Ｆスペシャルギフト, 70,中舘英, 1.3, 65,   5,  -1, 6, 10.7,③③④
12, 2,Ｍファｰストフォリオ, 48,丸田恭, 1.5, 46,   0,  -6,12, 82.9, ⑦⑦,12, 3, グリｰティングワン,,上野翔,202.2,,,,11,204.5,⑫⑫⑫,12,11,Ｋティアップサニｰ, 59,黛弘人, 2.5, 47,* -2,  -5, 9,105.2,②②②,12,11,Ｄサトノバリアント, 73,勝浦正, 1.4, 63,   5,   0, 2,  3.6,⑩⑥⑦
13, 3,Ｋリワｰドタｰン, 51,木幡初, 1.8, 43,  -6,  -4,11, 76.6, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｎパブロワ, 58,丸山元, 2.3, 57,   1,  -2,14,137.9,⑪⑬⑫
14,12,Ｊオキテスグメシ, 53,原田和, 2.0, 42,  -1, -10,15,214.9, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｌフロｰルシｰタ, 63,吉田隼, 2.9, 54,   1,  -8,12, 80.0,⑧⑫⑭
15, 6,Ｂネアポリス, 63,田中勝, 2.5, 36, -12,  -4,10, 56.2, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,
単勝:160円 複勝:04=110円 08=160円 09=170円 枠連:200円,,,,,,,,,,,,"単勝:290円 複勝:09=140円 06=230円 11=150円 枠連:1,150円",,,,,,,,,,,,単勝:160円 複勝:05=110円 09=250円 03=180円 枠連:380円,,,,,,,,,,,,"単勝:730円 複勝:09=250円 10=1,900円 14=1,480円 枠連:25,690円",,,,,,,,,,,
馬連:520円 ワイド:04-08=250円 04-09=230円 08-09=490円,,,,,,,,,,,,"馬連:1,860円 ワイド:06-09=670円 09-11=320円 06-11=470円",,,,,,,,,,,,馬連:720円 ワイド:05-09=320円 03-05=230円 03-09=830円,,,,,,,,,,,,"馬連:21,380円 ワイド:09-10=5,200円 09-14=4,640円 10-14=23,040円",,,,,,,,,,,
"馬単:670円 3連複:910円 3連単:2,380円",,,,,,,,,,,,"馬単:2,590円 3連複:1,970円 3連単:11,230円",,,,,,,,,,,,"馬単:1,090円 3連複:1,210円 3連単:4,250円",,,,,,,,,,,,"馬単:29,290円 3連複:344,110円 3連単:1,400,490円",,,,,,,,,,,
■ 2R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新潟大賞典 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｇイタリアンフェッテ, 52,黛弘人,, 60,  -6,  -1, 8, 13.6, ⑦⑦, 1, 3,Ｂスズカヴァンガｰド, 61,西田雄,, 66, -13,* 10, 1,  4.3, ⑨⑩, 1, 6,Ａグランプリナイト, 77,丸山元,, 71,   2,*  7, 1,  3.0, ⑤⑥, 1,10,Ｂユｰルシンギング, 90,吉田隼,, 88,   4,* 23, 3,  5.0, ⑬⑫
 2,15,Ａヒラボクボｰノ, 63,横山和, 0.2, 56,* -4,  -8, 1,  3.6, ③⑤, 2,10,Ｃヨッヘイ, 60,大野拓, 0.2, 63, -13,   7, 2,  4.6, ⑦⑦, 2, 7,Ｉヒカリマサムネ, 68,池添謙, 0.4, 68,* 11,  -4, 2,  5.3, ①①, 2, 5,Ａマジェスティハｰツ, 91,森一馬, 0.0, 87,   7,  17, 2,  4.1, ⑦⑧
 3, 8,Ｆジェットセッタｰ, 53,勝浦正, 0.2, 57,  -7,  -4, 2,  5.7, ⑥⑥, 3,14,Ｄファイナルブロｰ, 56,宮崎北, 0.2, 66, -15,* 12, 7, 20.5, ⑪⑫, 3,10,Ｅナリタロック, 70,高倉稜, 0.5, 67,   5,   0, 7, 17.1, ③③, 3,16,Ｄレッドレイヴン, 89,柴山雄, 0.2, 86,   5,  17, 1,  3.2, ⑫⑬
 4,11,Ｂキネオソレイユ, 62,藤岡佑, 0.2, 57, -11,   0, 5,  8.1, ⑩⑧, 4,13,Ｅハドソンヤｰド, 56,松若風, 0.3, 60, -13,   4, 8, 27.5, ⑥⑥, 4, 2,Ｃプレミアムゴｰルド, 71,小崎綾, 0.5, 67,  -5,*  9, 8, 19.7, ⑩⑩, 4, 4,Ｅカルドブレッサ, 89,藤岡佑, 0.3, 84,   5,  15, 7, 20.0, ⑩⑩
 5, 3,Ｃフヨウアｰミｰデｰ, 59,柴田未, 0.2, 56,  -6,  -7, 7, 12.6, ④③, 5,16,Ｉダｰクインテジャｰ, 53,丸田恭, 0.3, 61, -16,* 10, 4,  5.2, ⑬⑬, 5, 8,Ｇシュナップス, 69,勝浦正, 0.5, 68,  -2,*  8, 6, 11.6, ⑧⑧, 5, 7,Ｃダノンヨｰヨｰ, 90,池添謙, 0.3, 86,   3,* 23,13,106.3, ⑯⑯
 6,14, シャトｰルｰジュ,---,丸田恭, 0.2, 59, -16,*  7, 9, 38.0, ⑪⑪, 6,12,Ｊテｰオｰビックバン, 53,藤岡佑, 0.5, 56,*-12,   0, 3,  4.8, ④③, 6,14,Ｈテイエムヒｰロｰ, 68,松若風, 0.6, 66,*  9,  -5, 3,  6.0, ②②, 6,13,Ｆサクラアルディｰト, 86,田中勝, 0.4, 81,* 10,   4, 5, 11.8, ③③
 7, 7,Ｄファインシュシュ, 59,木幡初, 0.3, 56,* -3, -11, 4,  6.7, ②②, 7, 5,Ｇトｰセンウィンザｰ, 54,武士沢, 0.6, 60, -16,   6,12, 86.5, ⑩⑨, 7,12,Ｍブライトシチｰ, 62,津村明, 0.6, 66,   0,   4,13,108.2, ⑦⑦, 7, 2,Ｈタマモベストプレイ, 84,津村明, 0.4, 82,   7,  11, 4, 10.6, ⑧⑦
 8,16,Ｅマッチレスヒｰロｰ, 58,五十嵐, 0.5, 53,  -9,  -6, 6,  8.5, ⑧⑨, 8, 8,Ｈビオラフォｰエバｰ, 54,熊沢重, 0.7, 55, -13,  -1, 6,  9.3, ⑤⑤, 8,11,Ｆシゲルホウオウザ, 69,丸田恭, 1.0, 61,  -3,   4,10, 27.7, ⑨⑨, 8,14,Ｍレインスティック, 82,武士沢, 0.6, 84,   4,  16,11, 32.7, ⑮⑮
 9, 4, バトルスパｰト,---,松田大, 0.8, 48,* -3, -19,11, 62.1, ①①, 9, 7,Ａダンディスタイル, 61,伊藤工, 1.0, 57, -18,   6,10, 66.8, ⑯⑮, 9, 3,Ｋフィンデルムンド, 67,吉田隼, 1.1, 62,  -6,   6, 4,  7.2, ⑫⑫, 9, 3,Ｊスマｰトギア, 83,松田大, 0.7, 82,   4,  13,16,219.4, ⑪⑪
10, 9, キシュウセリカ,---,西田雄, 1.0, 51, -20,   2,14,142.4, ⑬⑫,10, 4,Ｋハｰトオブジュン, 49,高倉稜, 1.1, 48,*-12, -10,11, 81.3, ①①,10,13,Ｊロクイチスマイル, 68,伴啓太, 1.1, 61,  -6,   5,14,127.6, ⑪⑪,10, 9,Ｋナリタクリスタル, 82,田中健, 0.9, 75,* 10,  -5,15,137.5, ①①
11,10, ブラボｰハワイ,---,松若風, 1.1, 45,  -6, -19, 3,  6.3, ⑤④,11, 9,Ｍデルマゴクウ, 42,原田和, 1.1, 51, -14,  -3,14,149.0, ⑧⑧,11, 5,Ｄサｰシスリｰフ, 71,藤岡佑, 1.1, 62,   1,  -1, 9, 20.9, ⑥⑤,11,11,Ｉエクスペディション, 84,丸田恭, 0.9, 75,   9,   0, 9, 20.8, ⑤⑤
12, 2, コスモエトワｰル,---,嘉藤貴, 1.2, 45, -10, -13,13,123.1, ⑨⑩,12, 6,Ｐマイネコンチェルト, 27,津村明, 1.1, 56, -16,   4,16,296.9, ⑭⑭,12, 4,Ｂキクノセントロ, 75,松田大, 1.1, 62,   3,  -3, 5,  9.8, ④④,12, 6,Ｏシンゲン, 80,村田一, 1.2, 74,   7,  -1,14,126.6, ⑨⑨
13,12, ユｰヌベルファム,---,柴山雄, 1.4, 48, -26,*  5,15,145.7, ⑭⑭,13, 2,Ｎマイネシャムロック, 41,嘉藤貴, 1.3, 51, -15,  -3,15,172.8, ⑫⑪,13, 1,Ｌエッフェル, 63,木幡初, 1.5, 58, -10,   5,11, 77.5, ⑬⑬,13,12,Ｇアドマイヤタイシ, 84,丸山元, 1.3, 71,* 10,  -9,10, 30.6, ②②
14, 1, ダイワベンチャｰ,---,大庭和, 2.2, 40, -30,   1,10, 49.1, ⑮⑮,14,15,Ｏシゲルトサ, 39,伴啓太, 1.3, 50, -17,  -2, 9, 41.4, ⑮⑯,14, 9,Ｎヒラボクファイタｰ, 58,伊藤工, 1.8, 55, -12,   5,12, 80.6, ⑭⑭,14, 1,Ｌケイアイチョウサン, 82,勝浦正, 1.3, 77,   3,   7, 8, 20.7, ⑭⑭
15, 5, スナイパｰライフル,---,宮崎北, 4.1, 13, -19, -39,12,100.4, ⑫⑬,15, 1,Ｌスティルバイト, 47,黛弘人, 1.7, 43, -13, -16,13, 97.9, ③④,,,,,,,,,,,,,15, 8,Ｐメイショウナルト, 78,古川吉, 1.4, 71,   9,  -8, 6, 16.2, ④④
16, 6, フェリｰチェシチｰ,---,長岡禎, 8.5,-32, -62, -39,16,175.0, ⑯⑯,16,11,Ｆダブルミッション, 54,小崎綾, 2.5, 31,*-12, -31, 5,  8.1, ②②,,,,,,,,,,,,,16,15,Ｎトランスワｰプ, 82,大野拓, 1.9, 66,   8, -14,12, 54.0, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,360円 複勝:13=250円 15=140円 08=190円 枠連:1,230円",,,,,,,,,,,,"単勝:430円 複勝:03=180円 10=200円 14=400円 枠連:1,400円",,,,,,,,,,,,単勝:300円 複勝:06=140円 07=210円 10=330円 枠連:460円,,,,,,,,,,,,"単勝:500円 複勝:10=160円 05=160円 16=140円 枠連:1,130円",,,,,,,,,,,
"馬連:2,050円 ワイド:13-15=560円 08-13=1,040円 08-15=430円",,,,,,,,,,,,"馬連:1,360円 ワイド:03-10=420円 03-14=1,320円 10-14=1,610円",,,,,,,,,,,,"馬連:1,050円 ワイド:06-07=430円 06-10=660円 07-10=1,780円",,,,,,,,,,,,"馬連:1,050円 ワイド:05-10=410円 10-16=380円 05-16=350円",,,,,,,,,,,
"馬単:5,100円 3連複:4,330円 3連単:32,560円",,,,,,,,,,,,"馬単:2,490円 3連複:8,250円 3連単:40,150円",,,,,,,,,,,,"馬単:1,850円 3連複:5,780円 3連単:19,780円",,,,,,,,,,,,"馬単:2,290円 3連複:1,300円 3連単:7,500円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛竜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃサトノミラクル, 59,杉原誠,, 60,  -2,*  2, 3,  5.6,⑫⑤⑤, 1,16,Ｄケルシャンス, 60,小崎綾,, 59, -11,   5, 5,  8.1, ⑩⑩, 1, 5,Ｄグレイスフラワｰ, 72,丸山元,, 68,  -2,* 14, 5,  8.1, ⑩⑩, 1,16,Ａアンウォンド, 68,田中勝,, 67,*  6,   6, 1,  2.8,   
 2, 1,Ｋピアノコンクｰル, 52,松若風, 0.7, 55,*  1,  -9, 1,  5.5,①①①, 2,10,Ｇマサノハナチャン, 51,長岡禎, 0.0, 58, -17,* 10,12,108.6, ⑬⑬, 2, 8,Ａエスタｰブレ, 76,丸田恭, 0.0, 64,   0,   7, 1,  3.8, ⑤⑤, 2,11,Ｄアスペンサミット, 66,杉原誠, 0.0, 67,  -2,* 11, 3,  5.5,   
 3, 3,Ｄシャイニンシｰザｰ, 59,藤懸貴, 0.9, 58,  -4,   0, 5,  6.1,⑬⑪⑩, 3, 4,Ｂベルモントラハイナ, 64,丸田恭, 0.1, 56,  -2,  -5, 3,  6.4, ④④, 3,12,Ｇプラチナテｰラｰ, 68,小崎綾, 0.2, 62,*  3,  -1, 4,  7.8, ②②, 3, 2,Ｂフギン, 67,丸田恭, 0.0, 67,*  6,   6, 4,  8.4,   
 4, 2,Ｆカガグレイハｰト, 56,長岡禎, 0.9, 58,  -8,*  7,13,112.7,⑮⑮⑬, 4, 6,Ｊウィステリアカット, 48,熊沢重, 0.1, 57,  -5,  -3,10, 69.3, ⑥⑥, 4,11,Ｅコスモスタｰタｰ, 72,黛弘人, 0.3, 65,   1,   6,10, 28.9, ⑧⑧, 4, 4,Ｃシャトルアップ, 66,小崎綾, 0.1, 66,*  6,   5,13, 45.1,   
 5, 9,Ｅイタダキマス, 58,石川裕, 1.0, 54,  -1,  -7, 9, 36.0,④④④, 5,12,Ａヒｰラブズミｰ, 64,伴啓太, 0.3, 54, -24,* 13, 2,  4.8, ⑯⑯, 5, 2,Ｃチャペルプリンセス, 73,嶋田純, 0.3, 63,   0,   5, 2,  4.9, ⑦⑦, 5, 1,Ｆツヴァイハンダｰ, 64,柴山雄, 0.2, 63,   1,   7,12, 44.4,   
 6,14,Ｇクラシックセｰラ, 56,伊藤工, 1.2, 51,*  0, -10, 8, 17.5,⑤③③, 6, 9,Ｏベストコレクション, 32,丸山元, 0.3, 55,  -9,  -1,11, 98.6, ⑧⑧, 6, 6,Ｂマンノアクトレス, 75,高倉稜, 0.4, 65,  -2,* 10, 3,  6.5, ⑫⑫, 6,10,Ｏヤマカツマｰフィ, 53,高倉稜, 0.2, 62,  -6,* 11,11, 43.9,   
 7, 6,Ｈグレイトフル, 55,横山和, 1.3, 51,  -4,  -6, 7, 12.6,⑥⑦⑨, 7,14,Ｅバトルヴェルデ, 56,吉田隼, 0.4, 53,*  4, -16, 4,  6.5, ②②, 7,13,Ｈテイコフトウショウ, 65,古川吉, 0.6, 59,   1,  -3,11, 35.2, ③③, 7,14,Ｎモｰニングムｰン, 55,西村太, 0.3, 63,*  6,   2, 6, 15.5,   
 8, 4,Ｍクラバウタｰマン, 46,伴啓太, 1.4, 52,  -4,  -6,11, 50.1,⑦⑧⑦, 8,15,Ｋエフティコゼット, 44,木幡初, 0.6, 51, -19,   5, 9, 48.0, ⑭⑭, 8, 9,Ｍアイズオンリｰ, 55,松若風, 0.8, 56,   0,  -5, 8, 22.1, ④④, 8,15,Ｌシンボリゾンネ, 59,花田大, 0.4, 59, -12,* 13,14, 49.2,   
 9,10,Ｂカフジスタｰ, 60,木幡初, 1.6, 52,  -6,  -3, 2,  5.6,⑨⑬⑭, 9, 1,Ｆコスモリュブリュｰ, 55,大野拓, 0.6, 51,   0, -15, 6, 11.9, ③③, 9, 3,Ｊスイｰトクラウン, 61,西村太, 1.1, 56,  -3,  -1, 9, 28.3, ⑪⑪, 9, 8,Ｋサウンドアドバイス, 61,勝浦正, 0.5, 60,  -3,   6, 2,  5.3,   
10,11,Ｌムスカバｰド, 46,嶋田純, 1.6, 51,  -4,  -5,12, 78.3,⑪⑫⑪,10, 3,Ｃブリッツカイザｰ, 62,黛弘人, 0.7, 50,*  7, -23, 1,  2.5, ①①,10, 7,Ｌスワンソング, 57,藤岡佑, 1.2, 53,  -1,  -6, 7,  9.6, ⑥⑥,10, 9,Ｉミスネバｰ, 61,西田雄, 0.5, 59,   1,   3, 9, 31.7,   
11, 8,Ｉカリビアンロマンス, 54,平野優, 1.7, 49,*  1, -17, 6,  6.8,②②②,11, 8,Ｌバルサムホロウ, 43,田中博, 0.9, 48, -15,  -3,13,137.7, ⑪⑪,11, 4,Ｆレッドカチュｰシャ, 69,吉田隼, 1.2, 55,  -4,   2, 6,  9.4, ⑬⑬,11, 6,Ｅトミケンフィアブル, 65,黛弘人, 0.7, 55, -11,   9, 5, 11.1,   
12, 5,Ｎヤマノペガサス, 46,花田大, 1.7, 53,  -6,  -1,14,137.1,⑭⑭⑮,12, 2,Ｎピュアジャパン, 37,石川裕, 1.2, 43,  -9, -13,15,242.9, ⑦⑦,12, 1,Ｋカネトシエタｰナル, 60,田中勝, 1.7, 49,  -2, -10,12, 36.6, ⑨⑨,12,13,Ｈタツフラッシュ, 62,丸山元, 0.7, 56,  -2,   2, 8, 25.4,   
13, 7,Ｏドリｰムフェイス, 29,森一馬, 1.9, 49,  -2, -13,15,176.9,③⑥⑥,13,13,Ｍトレランシア, 39,木幡初, 1.2, 45, -21,  -1,16,469.4, ⑮⑮,13,10,Ｉサンマルダｰム, 61,武士沢, 2.5, 42,*  9, -47,13,130.9, ①①,13, 5,Ｍダｰクアイリス, 59,吉田隼, 0.8, 55,   5,  -4,16, 95.3,   
14,13,Ａフラクシヌス, 64,原田和, 2.5, 44,  -4, -16, 4,  6.1,⑧⑨⑧,14, 5,Ｉシゲルエチゼン, 49,藤懸貴, 1.3, 42, -13, -11, 8, 46.1, ⑨⑨,,,,,,,,,,,,,14, 7,Ｊエｰティｰガンダム, 61,古川吉, 1.1, 50,  -3,  -2,10, 43.0,   
15,15,Ｊサトピｰオスカル, 53,西村太, 2.7, 44,  -4, -15,10, 39.0,⑩⑩⑫,15, 7,Ｈクリノツネチャン, 50,古川吉, 1.7, 37,  -1, -27, 7, 25.2, ⑤⑤,,,,,,,,,,,,,15,12,Ｇアイアムネフライト, 63,嘉藤貴, 1.2, 48,  -3,  -4, 7, 17.3,   
,,,,,,,,,,,,16,11,Ｐナリタレアル, 23,高倉稜, 1.7, 39, -13, -14,14,195.4, ⑫⑫,,,,,,,,,,,,,16, 3,Ｐバクシンパワｰ, 52,藤懸貴, 1.3, 46, -11,   1,15, 93.7,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
