14年12月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年12月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ2000m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾍﾞﾃﾙｷﾞｳｽｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂカジノプレイヤｰ, 64,浜中俊,, 66,* -1,   7, 1,  2.4, ①①, 1,12,Ａミッキｰクイｰン, 76,浜中俊,, 64,   5,*-12, 1,  2.1, ⑨⑧, 1, 9,Ａミリオンヴォルツ, 78,福永祐,, 73,* 12,   5, 1,  2.3, ①①, 1, 1,Ｃマルカプレジオ, 91,福永祐,, 91,  10,* 18, 5, 12.9,⑨⑩⑦
 2,15,Ｉエイシンカｰニバル, 50,北村友, 0.0, 65,* -3,*  8, 5, 11.0, ②②, 2, 2,Ｄグランディフロｰラ, 59,川田将, 0.3, 60,*  6, -20, 5, 10.3, ②③, 2, 6,Ｈエイシンラナウェｰ, 70,幸英明, 0.3, 71,   7,   8, 2,  4.0, ⑦⑥, 2, 8,Ｊトウショウヘイロｰ, 85,小牧太, 0.2, 88,* 12,  12, 7, 20.6,②②②
 3, 8,Ｅヤサカナンティｰ, 57,藤田伸, 0.9, 58,  -8,   7, 7, 20.3, ⑨⑨, 3,16,Ｇラクアミ, 57,幸英明, 0.3, 62,*  6, -18, 9, 54.6, ⑤⑥, 3,14,Ｃミキノグランプリ, 74,和田竜, 0.3, 72,  10,   5, 6, 15.7, ⑤⑤, 3, 3,Ｂランウェイワルツ, 95,ムｰア, 0.4, 84,* 11,  12, 1,  2.9,③④④
 4,16,Ｄドラグｰン, 59,岩田康, 1.0, 57,* -4,   1, 2,  3.2, ④③, 4, 1,Ｈサウンドドゥイット, 57,北村友, 0.5, 59,   1,*-12,11, 77.1, ⑭⑮, 4, 5,Ｄサンシカゴ, 73,秋山真, 0.4, 69,   7,   7, 4,  9.1, ⑥⑦, 4, 2,Ｈメイショウイチオシ, 88,武幸四, 0.8, 84,* 12,   6, 4,  6.8,①①①
 5, 5,Ｃレッツイットラン, 61,菱田裕, 1.2, 55,  -7,   2, 4, 10.3, ⑦⑧, 5,13,Ｊプルメリアスタｰ, 56,戸崎圭, 0.6, 59,   3,*-15,10, 63.5, ⑬⑭, 5, 4,Ｎミッキｰマンデｰ, 61,田辺裕, 0.8, 66,   2,   8, 9, 23.9, ⑪⑩, 5,10,Ｅトウシンイｰグル, 90,和田竜, 0.8, 87,   9,  13, 3,  6.8,⑪⑪⑫
 6,10,Ａサンウィノナ, 70,幸英明, 1.2, 56,  -7,   2, 3,  5.9, ⑧④, 6,14,Ｂゴｰントレット, 63,武豊  , 0.6, 57,*  6, -24, 2,  4.0, ④④, 6, 8,Ｂラフジェントリｰ, 74,蛯名正, 0.8, 66,  10,   0, 7, 16.4, ④④, 6, 6,Ｌマｰチャンテイマｰ, 80,川田将, 0.8, 85,  10,  10,11, 64.7,⑤⑤⑤
 7, 3,Ｎブライアンキング, 33,蛯名正, 1.5, 53,  -6,  -1,11,107.7, ⑤⑥, 7, 5,Ｍヘイムダル, 46,菱田裕, 0.7, 56,   3, -20,12, 87.6, ⑫⑪, 7, 2,Ｊサウンドカｰル, 68,菱田裕, 0.9, 65,   3,   6,13,134.9, ⑨⑪, 7, 9,Ｍカポｰティスタｰ, 69,高倉稜, 0.9, 84,* 11,   7,10, 42.3,④③③
 8, 7,Ｊオイルタウン, 49,太宰啓, 1.7, 55, -20,* 15,13,183.6, ⑯⑮, 8, 6,Ｋクリノテンホｰ, 53,小牧太, 0.7, 58,   3, -17, 8, 41.2, ⑯⑬, 8,12,Ｅロケットダッシュ, 73,ムｰア, 1.0, 63,* 12,  -3, 5, 13.0, ③③, 8,13,Ｆイッシンドウタイ, 89,藤岡佑, 1.2, 80,   9,   9, 9, 39.3,⑬⑫⑪
 9,14,Ｍジョウショｰチカラ, 38,小牧太, 1.7, 52, -11,   3,12,129.9, ⑪⑪, 9, 9,Ｃアドマイヤスカイ, 60,岩田康, 0.7, 57,   5, -22, 4,  9.5, ⑥⑦, 9, 7,Ｋハドソンシチｰ, 67,太宰啓, 1.1, 64,  -7,* 14,10, 40.6, ⑭⑬, 9, 5,Ａドコフクカゼ, 96,岩田康, 1.2, 82,  10,   8, 2,  3.0,⑫⑨⑨
