14年 7月13日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月13日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北海ﾊﾝﾃﾞｷｬｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａオｰプンザウェイ, 55,勝浦正,, 52,  -6,* -9, 1,  1.5, ⑧⑤, 1, 5,Ａワイルドコットン, 69,三浦皇,, 66,*-12,* 20, 1,  1.5,②②②, 1, 2,Ｈヒミノオオタカ, 65,岩田康,, 72,   6,*  3, 4, 11.0,③④③, 1,10,Ａラブラドライト, 85,池添謙,, 78,  17,   0, 3,  4.7,③④③
 2, 2,Ｂネミッサ, 51,木幡初, 0.0, 56,*  1, -15, 2,  6.1, ①①, 2, 7,Ｃグロリアスカフェ, 61,藤田伸, 0.5, 64,*-12,  15, 2,  3.9,①①①, 2, 3,Ｂニホンピロバロン, 75,秋山真, 0.7, 67,   4,   1, 1,  1.9,⑩⑦⑦, 2, 6,Ｇフィルハｰマジック, 75,丸田恭, 0.0, 76,  17,  -1, 9, 31.6,⑤⑤⑤
 3, 7,Ｃミトノゴｰルド, 45,秋山真, 0.1, 50,  -4,*-13, 6, 22.3, ⑥⑥, 3, 2,Ｂジュガンティｰヤ, 62,横山和, 0.8, 61, -13,  15, 3,  6.2,⑤⑤③, 3, 7,Ｆショウナンガッチャ, 69,勝浦正, 0.8, 64,*  9, -10, 5, 11.7,⑨②②, 3, 2,Ｃランフォｰジン, 80,菱田裕, 0.3, 78,  14,*  6, 6, 15.9,⑧⑨⑨
 4, 1, ペパｰミント,---,古川吉, 0.2, 51,  -2, -15, 4,  7.5, ⑤②, 4,13,Ｇトワノトップガン, 56,柴山雄, 0.9, 59, -13,  16,12,111.0,⑩⑦⑥, 4, 1,Ａデビルズハｰツ, 75,四位洋, 0.9, 69,   3,   1, 2,  5.2,⑪⑩⑨, 4, 8,Ｈエアポｰトメサ, 74,秋山真, 0.3, 77,  15,*  6, 8, 20.8,⑨⑧⑧
 5, 8, マコトカンパネッロ,---,津村明, 0.4, 47,  -4, -15, 3,  7.4, ⑦⑦, 5, 8,Ｈサウンドシャカラカ, 56,城戸義, 1.2, 58,*-12,  10, 7, 38.1,③③④, 5,10,Ｄレッドジェラルド, 70,松田大, 1.0, 64,   3,   0, 7, 21.3,⑧⑨⑧, 5, 5,Ｉセミニョン, 74,津村明, 0.4, 74,* 18,  -8, 7, 20.3,④③④
 6, 6, シｰキングザライト,---,丹内祐, 0.6, 46,* -1, -21, 7, 40.8, ④④, 6,12,Ｉメイショウウケヅキ, 52,丸山元, 1.3, 57, -12,  10, 6, 29.2,⑦④⑤, 6, 5,Ｇマミｰテイラｰ, 66,中谷雄, 1.6, 61,   3,  -5, 9, 24.8,⑤⑧⑩, 6, 3,Ｂテイエムダイパワｰ, 81,松田大, 0.6, 73,* 18, -15, 1,  2.6,①①①
 7, 4,Ｄガｰルズライン, 42,小林徹, 1.5, 34,* -1, -33, 5, 10.7, ②③, 7, 6,Ｄカフジスタｰ, 60,古川吉, 1.6, 58, -13,  10, 4, 25.5,⑥⑧⑧, 7, 4,Ｅチャンピオンホｰク, 69,城戸義, 1.6, 61,   7, -12, 8, 23.8,②③④, 7, 9,Ｄアドマイヤネアルコ, 78,丸山元, 0.6, 74,* 18, -11, 5, 15.7,②②②
 8, 5,Ｅブレイクダンサｰ, 40,吉田隼, 1.9, 29,*  0, -38, 8, 56.9, ③⑧, 8, 9,Ｅロワサｰブル, 59,吉田隼, 1.9, 55, -15,  10, 5, 26.7,⑨⑩⑨, 8, 8,Ｋリアルエンブレム, 52,長岡禎, 1.6, 59,*  9, -17, 6, 12.4,①①①, 8, 4,Ｅヤマイチパｰトナｰ, 78,藤田伸, 0.9, 73,  16,  -7, 4,  7.3,⑦⑦⑦
 9,10,Ｇシテｰル, 20,井上敏, 2.1, 13, -19, -23,10,258.5, ⑨⑨, 9, 4,Ｊタイヨウロマン, 51,丸田恭, 2.3, 49, -16,   9,13,125.0,⑫⑪⑪, 9, 6,Ｉスマｰトマｰチ, 64,小崎綾, 1.8, 60,   2,  -4,11, 37.4,⑦⑪⑪, 9, 1,Ｆアウトオブシャドウ, 77,岩田康, 1.8, 65,  16, -19, 2,  4.3,⑥⑥⑥
