14年 6月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 6月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多摩川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａマレｰナ, 64,北村宏,, 67,* -4,*  8, 2,  4.0, ③③, 1, 6, ベロセットレコｰド,,原田和,,,,, 4, 10.8,④①①, 1,16,Ｉアンジュシュエット, 65,北村宏,, 75,  -1,* 12, 4, 11.6, ⑦⑥, 1,11,Ｄシャイニｰプリンス, 84,蛯名正,, 86,  14,   1, 6, 14.8, ⑫⑪
 2, 3,Ｉニシノサヤ, 51,田辺裕, 0.5, 62,  -7,*  9,10, 32.8, ⑨⑨, 2, 8, サンマルボス,,高野和,204.1,,,, 2,  3.6,⑧⑤②, 2, 7,Ａホワイトプラネット, 82,内田博, 0.2, 72,*  5,   4, 1,  1.5, ①①, 2,18,Ｉダノンジェラｰト, 82,川田将, 0.1, 84,  14,   0, 1,  3.2, ⑬⑫
 3, 7,Ｄグランドエンジェル, 59,武士沢, 0.7, 60,  -6,   5, 3,  8.0, ⑧⑦, 3, 3, プロジェクトブルｰ,,石神深,204.3,,,, 1,  2.0,⑫⑪⑩, 3,15,Ｄシャンパンルｰジュ, 72,柴田善, 0.3, 71,   1,   7, 5, 20.1, ⑤⑤, 3,12,Ｃオｰスミナイン, 86,内田博, 0.1, 85,  17,  -3, 2,  3.7, ⑩⑩
 4, 4,Ｂレイズアセイル, 62,戸崎圭, 1.0, 58,  -5,   1, 1,  2.5, ④⑤, 4, 7, ハクユウドルフィン,,難波剛,204.5,,,,11, 71.9,⑦③④, 4, 9,Ｂムｰドティアラ, 77,戸崎圭, 0.7, 69,  -1,   7, 2,  4.0, ⑩⑦, 4, 7,Ｅインプロヴァイズ, 84,戸崎圭, 0.1, 84,  13,*  3, 3,  5.3, ⑭⑭
 5, 8,Ｃヒムカ, 61,大野拓, 1.2, 59, -10,*  7, 5, 10.2, ⑭⑭, 5,13, アストレｰション,,金子光,206.5,,,, 5, 12.5,⑥⑧⑦, 5,12,Ｈフランスギャル, 66,田中勝, 0.9, 68,  -3,*  8, 7, 65.3, ⑫⑪, 5, 6,Ｇロｰドガルｰダ, 83,ウィリ, 0.3, 81,  21, -13, 5, 12.6, ⑤④
 6, 5,Ｊボビンレｰス, 49,田中勝, 1.2, 58,  -8,   4, 7, 21.2, ⑫⑪, 6, 9, トｰセンエスプリ,,浜野谷,206.6,,,,13, 89.3,⑩⑫⑫, 6, 6,Ｃラヴィｰズバｰド, 74,横山典, 1.0, 65,   3,   0, 3,  8.6, ④④, 6, 2,Ｆアｰルデュラン, 83,四位洋, 0.3, 82,   8,*  7, 9, 35.4, ⑰⑰
 7,10,Ｇマダムインパリ, 57,嘉藤貴, 1.3, 54,* -4,  -5, 9, 25.0, ②①, 7, 4, リネンハウス,,蓑島靖,206.7,,,,12, 86.9,⑬⑭⑭, 7, 2,Ｎリノワｰル, 57,西田雄, 1.2, 66,  -2,   4, 8, 73.7, ⑨⑨, 7, 8,Ｌハｰコット, 79,柴田善, 0.4, 81,  12,  -1,15,105.1, ⑮⑮
 8,15,Ｈサトノアスカ, 55,木幡初, 1.7, 55, -10,   3,11, 52.5, ⑪⑮, 8,14, ティアップビクタｰ,,大江原,207.1,,,, 3, 10.0,⑨⑦⑥, 8,11,Ｌシゲルトオトウミ, 62,武士沢, 1.3, 63,*  3,  -4,13,241.9, ③③, 8,16,Ｂメイケイペガスタｰ, 87,横山典, 0.5, 77,  21, -16, 4,  7.3, ④⑤
 9,13,Ｆダイオプサイド, 58,石橋脩, 1.7, 52,  -9,   1, 6, 17.5, ⑬⑫, 9, 1, プレミアムカｰド,,上野翔,207.1,,,, 9, 37.2,⑤⑥⑧, 9,10,Ｋビッグダｰジリン, 62,嘉藤貴, 1.5, 61,*  4,  -7,12,191.5, ②②, 9, 1,Ｏテンペル, 76,武士沢, 0.7, 79,   7,*  4,12, 73.8, ⑱⑱
10, 2,Ｎオｰロラオｰラ, 41,西田雄, 2.0, 52,  -6,  -5,14,279.7, ⑦⑧,10, 2, アヴェンタドｰル,,鈴木慶,207.8,,,,14,100.9,⑭⑬⑬,10,14,Ｅセトノブロッサム, 69,伊藤工, 1.5, 62,  -6,   6, 6, 44.5, ⑮⑬,10, 9,Ｍデルマイザナミ, 79,江田照, 0.7, 76,  14,  -8,17,264.7, ⑪⑬
11, 6,Ｋキネオダンサｰ, 47,江田照, 2.1, 51,  -5,  -8, 8, 22.5, ⑥⑥,11,11, ウインバンディエラ,,山本康,207.9,,,, 7, 24.7,②④⑤,11,13,Ｊヴェルタｰト, 65,石橋脩, 2.2, 56,  -7,   1, 9, 90.8, ⑭⑮,11, 3,Ｊウイングドウィｰル, 81,田中勝, 0.7, 77,  18, -15,10, 59.4, ⑦⑥
12,14,Ｅダイワインテンス, 58,蛯名正, 2.4, 46,* -5, -13, 4,  8.6, ⑤④,12, 5, ビッグプレゼンタｰ,,横山義,209.9,,,,10, 58.3,⑪⑩⑨,12, 5,Ｆドリｰミングラヴ, 68,木幡初, 2.8, 52,  -4,  -8,11,124.8, ⑧⑩,12,14,Ｒサクラプレジｰル, 68,北村宏, 0.7, 76,* 22, -22,11, 68.6, ②②
13, 9,Ｌギプソフィラ, 46,吉田豊, 2.4, 48, -10,  -4,12, 53.3, ⑮⑬,13,12, ワンダｰゴヴェルノ,,田村太,210.5,,,, 8, 26.6,③⑨⑪,13, 3,Ｍハイランドコンドル, 59,的場勇, 2.8, 52,  -2, -10,15,357.7, ⑥⑧,13,13,Ｋマイネルアダマス, 80,田辺裕, 0.9, 75,  18, -19,14,100.8, ⑨⑦
14,12,Ｍベッピンハン, 45,梶晃啓, 2.7, 48,  -6, -10,15,325.7, ⑩⑩,14,10, エスティリリｰ,,江田勇,211.8,,,, 6, 24.4,①②③,14, 4,Ｐクリノモンテロｰザ, 50,宮崎北, 3.2, 49,  -6,  -9,10,121.9, ⑬⑫,14,17,Ｎメイショウスザンナ, 77,吉田豊, 1.0, 75,* 22, -27,13, 86.0, ③③
15, 1,Ｏリコリッチ, 36,内田博, 4.4, 33,* -4, -31,13,112.6, ①②,,,,,,,,,,,,,15, 1,Ｏフレｰムエンゼル, 51,大野拓, 3.4, 49,  -6,  -9,14,263.0, ⑪⑭,15,15,Ｐメジャｰアスリｰト, 74,大野拓, 1.4, 70,   9, -12,16,193.3, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ａジョｰオリオン, 87,梶晃啓, 1.7, 64,* 32, -54, 7, 20.1, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｑトウショウフォアゴ, 69,宮崎北, 3.7, 46,  15, -54,18,437.1, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｈリヴェレンテ, 83,石橋脩, 8.6,-25,  17, ---, 8, 26.8, ⑥⑧
