14年11月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
12, 4,Ｏファｰマアイス, 15,松若風, 4.5, 34,  -1, -31, 8, 30.8, ④⑦,12,11, テイエムロカビリｰ,,佐久間,204.0,,,,13,144.8,⑪⑫⑫,12,13,Ｎサウンドレｰサｰ, 59,幸英明, 1.3, 65,   3,  -4,13,156.9, ④④,12, 9,Ｄサンレｰン, 80,酒井学, 2.3, 67,* 11,  -6, 3,  7.6,②③③
13, 7,Ｍノラネコ, 33,田中博, 4.5, 32, -13, -15,14,125.4, ⑮⑮,,,,,,,,,,,,,13, 7,Ｌアグネスキング, 62,松若風, 1.7, 62,  -4,   1,12,140.4, ⑫⑬,13, 7,Ｇメイショウヤマナミ, 78,小牧太, 2.9, 65,   9,  -7,11, 70.9,⑥⑦⑦
14, 3,Ｈグラントウショウ, 43,義英真, 4.7, 30,  -3, -31, 7, 27.2, ⑥⑩,,,,,,,,,,,,,14,11,Ｋアイディアバイオ, 66,国分優, 1.9, 59,*  5, -11,11, 64.0, ②②,14,11,Ｌポメグラネイト, 76,藤田伸, 3.0, 63,* 11, -14, 7, 26.9,①①①
15, 9,Ｊキタサンロングラン, 40,中谷雄, 4.7, 32,  -1, -33,11, 58.6, ⑤④,,,,,,,,,,,,,15, 2,Ｏアマクサタカラジマ, 58,岡田祥, 2.0, 61,  -8,   4,14,219.7, ⑮⑮,15, 6,Ｆシゲルモトナリ, 79,松田大, 3.1, 63,   8,  -7,14,107.5,⑨⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｊコスモメルハバ, 77,ブドｰ, 4.3, 54,* 11, -23,12, 79.4,③②④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,
"単勝:240円 複勝:13=120円 06=190円 14=130円 枠連:1,200円",,,,,,,,,,,,"単勝:250円 複勝:01=160円 03=310円 07=220円 枠連:2,530円",,,,,,,,,,,,単勝:910円 複勝:14=210円 12=140円 06=790円 枠連:420円,,,,,,,,,,,,単勝:290円 複勝:16=110円 08=110円 01=190円 枠連:340円,,,,,,,,,,,
"馬連:1,720円 ワイド:06-13=490円 13-14=200円 06-14=370円",,,,,,,,,,,,"馬連:2,990円 ワイド:01-03=1,060円 01-07=510円 03-07=1,180円",,,,,,,,,,,,"馬連:1,040円 ワイド:12-14=450円 06-14=5,300円 06-12=2,270円",,,,,,,,,,,,馬連:340円 ワイド:08-16=180円 01-16=500円 01-08=470円,,,,,,,,,,,
"馬単:2,270円 3連複:1,080円 3連単:7,240円",,,,,,,,,,,,"馬単:4,240円 3連複:5,450円 3連単:22,150円",,,,,,,,,,,,"馬単:2,670円 3連複:12,340円 3連単:58,810円",,,,,,,,,,,,"馬単:680円 3連複:1,010円 3連単:3,470円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,醍醐ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｇメイショウワダイコ, 52,池添謙,, 66,*  1,*  3, 3,  4.3, ①①, 1,12, コンテッサトゥｰレ,---,ルメｰ,, 58, -10,*  2, 1,  1.6, ⑤⑥, 1, 7,Ｃファイヤｰロック, 73,ルメｰ,, 74,  -5,* 21, 2,  2.4,⑦⑨⑧, 1, 1,Ｅマコトナワラタナ, 78,川田将,, 86,   1,  13, 3,  7.7, ⑨⑧
 2,14,Ｃネイバルエンスン, 58,国分恭, 0.5, 62,  -4,*  5, 1,  4.0, ⑨⑦, 2, 5, ピアレスピンク,---,和田竜, 0.4, 54, -12,  -2, 9, 51.5, ⑧⑤, 2,11,Ｂディアブルｰダｰ, 74,幸英明, 0.0, 75,  -3,  18, 1,  2.4,⑤⑤④, 2, 8,Ｃダンスディレクタｰ, 81,浜中俊, 0.0, 88,  -2,* 17, 1,  2.0, ⑫⑫
 3,12,Ａサトノハｰデス, 63,和田竜, 0.9, 60,*  0,  -3, 2,  4.0, ②②, 3,16, ランウェイ,---,バルザ, 0.4, 55, -16,*  4, 5, 19.0, ⑬⑪, 3, 4,Ｅデンコウウンリュウ, 72,北村友, 0.1, 74,  -5,* 21,11, 85.7,⑨⑩⑩, 3,14,Ｋシゲルカガ, 75,幸英明, 0.0, 84,* 10,   3, 5, 15.1, ①①
 4, 6,Ｅファイアリシンゾウ, 54,浜中俊, 1.4, 55,  -5,  -4, 4,  4.5, ⑦⑧, 4, 8, ノｰスメイジャイ,---,浜中俊, 0.4, 53,* -6, -10,13, 78.7, ②②, 4, 2,Ｊレデントｰレ, 65,高倉稜, 0.6, 72,  -3,  15, 8, 30.5,⑥⑦⑨, 4, 2,Ｌネロ, 75,バルザ, 0.0, 85,*  7,   8, 7, 22.0, ③②
 5, 9,Ｄカシノランド, 57,国分優, 1.5, 53,  -6,  -3, 7, 14.0, ⑩⑨, 5, 9, ファインドミｰ,---,川田将, 0.5, 53,* -8,  -7, 4, 16.4, ③③, 5, 5,Ａセルリアンラビット, 74,古川吉, 0.6, 72,  -4,  16, 3,  9.2,⑪⑧⑦, 5,13,Ｆモズハツコイ, 78,菱田裕, 0.2, 84,  -1,  13, 6, 16.5, ⑪⑪
 6,13,Ｈヴィクトリｰノｰス, 50,小崎綾, 1.7, 52,  -2,  -9, 6, 12.9, ⑤③, 6,11, ウイングタイガｰ,---,小林徹, 0.6, 52,* -8,  -9, 7, 39.4, ④④, 6, 9,Ｄナムライットウセイ, 73,藤岡佑, 0.7, 65,*  1,   4, 5, 15.7,①①①, 6, 6,Ｄヤマノレオ, 78,和田竜, 0.3, 81,   4,   6, 8, 28.0, ⑦④
 7,11,Ｌハイイノベｰション, 34,太宰啓, 1.8, 52,  -5,  -6,13,145.9, ⑧⑩, 7,14, ノウゼンハレン,---,太宰啓, 0.8, 51, -19,*  3,15, 99.4, ⑮⑭, 7, 6,Ｇライフトップガン, 69,城戸義, 0.9, 69,  -6,  16, 6, 16.2,⑩⑪⑪, 7, 3,Ｍアグネスウイッシュ, 75,藤田伸, 0.3, 84,  -7,* 17,12, 78.2, ⑯⑮
 8, 7,Ｋシュンイキ, 35,松若風, 1.8, 51,  -9,  -3, 9, 66.9, ⑪⑪, 8,10, エイシンアルファｰ,---,北村友, 0.8, 51, -19,*  4, 3,  7.8, ⑯⑮, 8,10,Ｈクラウンシュバルツ, 69,太宰啓, 1.2, 67,  -4,   9, 9, 62.1,⑧⑥⑤, 8, 7,Ｇコナブリュワｰズ, 76,秋山真, 0.3, 81,   0,  10, 9, 48.7, ⑩⑩
 9, 2,Ｂアサケカペラ, 61,岩崎翼, 2.1, 49,  -1, -12, 5, 12.6, ③④, 9, 2, モズジャスティス,---,義英真, 0.8, 49, -16,  -2, 6, 26.4, ⑪⑫, 9, 3,Ｋパｰプルパルピナ, 61,小牧太, 1.4, 63,* -1,   2, 7, 26.6,②②②, 9, 5,Ｏトキノゲンジ, 74,小牧太, 0.3, 83,  -4,  14,15,120.6, ⑮⑭
10, 5,Ｉサノノゲｰム, 39,松田大, 2.9, 42, -10, -10,11,121.0, ⑫⑫,10,15, アグネスエンジェル,---,松若風, 1.0, 48, -16,  -4,11, 70.2, ⑩⑩,10, 1,Ｉボｰルドジャパン, 65,川田将, 1.6, 62,  -3,   4, 4, 12.3,③③⑥,10,11,Ａアットウィル, 82,ルメｰ, 0.4, 81,  -5,  14, 2,  4.7, ⑭⑯
11, 3,Ｏスリｰワイズ, 28,義英真, 3.1, 38, -14,  -9,12,126.0, ⑬⑬,11, 7, ウォｰタｰライラ,---,武幸四, 1.3, 44, -15, -10,10, 52.1, ⑨⑧,11, 8,Ｆワンダｰシャスｰル, 71,義英真, 1.7, 59,  -3,   3,10, 73.6,④④③,11, 4,Ｂマイネルエテルネル, 81,ブドｰ, 0.4, 80,   4,   5, 4,  8.4, ⑥⑥
12,15,Ｊグロビュｰル, 38,酒井学, 3.4, 37,  -3, -22, 8, 42.3, ⑥⑤,12, 6, モアザンワｰズ,---,城戸義, 1.5, 42, -17,  -9,18,188.8, ⑫⑬,,,,,,,,,,,,,12,12,Ｎメイショウツガル, 74,古川吉, 0.6, 79,  -3,   9,13, 80.0, ⑬⑬
13, 4,Ｎセイユウサンクス, 28,小野寺, 3.7, 33, -21,  -8,14,173.3, ⑮⑭,13, 4, イサミサンキュウ,---,松田大, 1.5, 43, -22,  -2,14, 81.4, ⑰⑯,,,,,,,,,,,,,13,10,Ｉオレニホレルナヨ, 76,藤岡康, 0.7, 76,   1,   3,14, 81.8, ⑧⑨
14, 8,Ｆシピオｰネ, 52,城戸義, 3.8, 33,  -2, -27,10, 93.4, ④⑥,14, 3, スズカマドンナ,---,秋山真, 1.6, 41, -24,  -1, 2,  5.4, ⑱⑱,,,,,,,,,,,,,14, 9,Ｊテイエムタイホｰ, 76,松田大, 0.8, 73,*  8,  -4,10, 52.8, ②③
15, 1,Ｍサンコｰルドウェル, 31,花田大, 3.9, 31, -20, -11,15,278.7, ⑭⑮,15,18, サンディアタッチ,---,酒井学, 1.9, 36, -12, -22,16,133.8, ⑦⑦,,,,,,,,,,,,,15,16,Ｐジャベリン, 69,中谷雄, 1.5, 64,   4, -10,16,213.2, ⑤⑦
,,,,,,,,,,,,16, 1, ヤマニンプチロｰブ,---,藤岡佑, 2.0, 34,* -3, -35,12, 74.6, ①①,,,,,,,,,,,,,16,15,Ｈシゲルアセロラ, 76,国分優, 1.7, 61,   5, -14,11, 61.9, ④⑤
,,,,,,,,,,,,17,13, カタストロフィ,---,松山弘, 2.7, 29, -20, -20, 8, 48.0, ⑭⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,17, エナジャイズ,---,国分優, 3.0, 24, -12, -36,17,144.2, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:430円 複勝:10=170円 14=130円 12=130円 枠連:1,210円",,,,,,,,,,,,"単勝:160円 複勝:12=110円 05=860円 16=350円 枠連:2,790円",,,,,,,,,,,,単勝:240円 複勝:07=120円 11=110円 04=890円 枠連:200円,,,,,,,,,,,,単勝:770円 複勝:01=190円 08=110円 14=360円 枠連:680円,,,,,,,,,,,
"馬連:1,140円 ワイド:10-14=430円 10-12=340円 12-14=240円",,,,,,,,,,,,"馬連:4,390円 ワイド:05-12=1,790円 12-16=570円 05-16=10,240円",,,,,,,,,,,,"馬連:230円 ワイド:07-11=150円 04-07=2,470円 04-11=2,020円",,,,,,,,,,,,"馬連:800円 ワイド:01-08=350円 01-14=1,790円 08-14=760円",,,,,,,,,,,
"馬単:2,290円 3連複:1,110円 3連単:7,030円",,,,,,,,,,,,"馬単:5,430円 3連複:17,380円 3連単:65,380円",,,,,,,,,,,,"馬単:520円 3連複:4,880円 3連単:14,700円",,,,,,,,,,,,"馬単:2,020円 3連複:3,440円 3連単:18,350円",,,,,,,,,,,
■ 3R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,秋明菊賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃラッフォルツァｰト, 58,川田将,, 63,*-12,*  4, 1,  1.6, ①①, 1, 1, マルカウォｰレン,---,ルメｰ,, 65,  -5,* 10, 1,  1.3,⑦⑧③, 1, 1,Ｅムｰンエクスプレス, 63,松山弘,, 80,   8,   1, 4,  7.3, ③③, 1, 4,Ｃエｰシンハクリュｰ, 77,藤岡佑,, 85,*  7,* 11, 3,  6.4,④⑤④
 2, 6,Ｅタマモイヤリング, 57,浜中俊, 0.2, 62, -16,*  6, 6, 20.7, ④④, 2,10, キングコｰスト,---,幸英明, 0.5, 64,  -4,*  5, 8, 33.9,⑨⑦⑦, 2, 4,Ｆオメガタックスマン, 63,ルメｰ, 0.2, 72,   0,*  9, 1,  2.9, ⑨⑨, 2, 6,Ｋフロリダパンサｰ, 70,高倉稜, 0.2, 82,*  9,   4, 7, 18.8,①①①
 3, 4,Ｈサンクボヌｰル, 50,ルメｰ, 0.5, 59, -19,*  7, 3,  8.0, ⑨⑩, 3, 8, ストｰムアラｰト,---,川須栄, 1.5, 56,  -4,  -5, 3, 15.6,⑧⑥⑤, 3, 7,Ｇノｰブルルｰジュ, 62,高倉稜, 0.3, 76,* 12,  -9, 7, 14.3, ①①, 3,10,Ｄエイシンエルヴィン, 76,秋山真, 0.4, 80,   6,   8, 2,  4.2,⑥⑦⑦
 4,12,Ｂポルボロｰネ, 60,義英真, 0.7, 55, -16,  -1, 2,  6.2, ⑤⑤, 4, 6, ブリヤン,---,藤岡佑, 1.7, 51,* -1, -11, 5, 16.8,②②①, 4, 6,Ｂブラックバｰド, 66,浜中俊, 0.6, 70,   5,  -3, 2,  4.2, ⑥⑤, 4, 1,Ｆクリｰルハヤテ, 75,松若風, 0.5, 80,*  7,   4,12, 54.5,③④③
 5,14,Ｊソニック, 48,太宰啓, 1.0, 53, -18,   0,14,218.9, ⑪⑧, 5, 5, アシュラウェイ,---,ブドｰ, 1.8, 53,  -3,  -8, 2,  6.0,⑥⑤④, 5, 3,Ａトウショウピスト, 67,池添謙, 0.6, 70,   6,  -5, 3,  6.1, ④④, 5,17,Ｂリノリオ, 78,菱田裕, 0.6, 79,   6,   5, 6, 14.1,⑦⑧⑧
 6, 5,Ｇノｰスファンタジｰ, 52,小牧太, 1.2, 47,*-13, -10, 4, 10.6, ③③, 6, 7, ヤマノブレイブ,---,秋山真, 2.5, 49,  -7,  -6,10, 68.6,⑩⑨⑨, 6, 5,Ｄマイティティｰ, 64,藤岡佑, 0.7, 68,   4,  -2, 5,  8.9, ⑧⑧, 6,12,Ａハッピｰモｰメント, 80,バルザ, 0.6, 80,   5,* 10, 1,  2.8,⑨⑪⑫
 7, 1,Ｋミュトスレディ, 42,藤岡佑, 1.2, 50, -21,   0,11, 99.5, ⑫⑪, 7, 4, ワンダｰプレジｰル,---,小牧太, 2.6, 52,  -9,  -2, 4, 15.7,⑤⑩⑩, 7,10,Ｊマコトグナイゼナウ, 51,藤岡康, 1.0, 65,   3,  -5, 6, 13.2, ⑦⑦, 7, 3,Ｌスノｰストｰム, 70,浜中俊, 0.8, 78,   3,* 11, 9, 35.0,⑯⑯⑮
 8,15,Ｆオマケ, 57,松若風, 1.3, 49, -21,  -1, 7, 25.5, ⑬⑬, 8, 3, ヴェリテ,---,松若風, 4.1, 39,  -3, -29, 9, 52.8,④④⑧, 8,12, ネイチャｰクルｰズ,---,佐藤友, 1.1, 61,  -8,*  7,12,123.4, ⑫⑫, 8, 8,Ｊキンコバン, 71,古川吉, 0.9, 76,   6,   2,16,122.0,⑧⑨⑩
 9, 2,Ｉナンシｰ, 49,国分恭, 1.3, 49, -18,  -4,10, 94.6, ⑦⑨, 9, 9, グリｰンマイル,---,バルザ, 4.2, 37,  -2, -31, 6, 18.5,③③②, 9, 2,Ｉタムロダイチ, 53,酒井学, 1.2, 65,* 10, -18,10, 57.8, ②②, 9,14,Ｅペンタトニック, 75,ブドｰ, 0.9, 76,   6,   1, 4,  9.1,⑭⑩⑨
10, 9,Ａアズマクィｰン, 60,岩崎翼, 1.6, 43, -17, -10, 8, 34.8, ⑧⑦,10, 2, モズミステイク,---,和田竜, 7.5, 13,* -1, -60, 7, 20.6,①①⑥,10, 9,Ｋベルウッドクラルテ, 37,和田竜, 1.2, 64,   5, -11, 9, 35.3, ⑤⑥,10, 7,Ｑマイネルプレッジ, 61,和田竜, 1.1, 76,   5,   3, 8, 34.8,⑬⑭⑬
11, 8,Ｌオウケンチョコ, 42,バルザ, 1.9, 38,*-13, -19, 9, 39.8, ②②,,,,,,,,,,,,,11, 8,Ｈメイショウオヤシオ, 57,武幸四, 1.3, 61,  -3,  -2,11, 78.0, ⑪⑪,11,16,Ｉアラドヴァル, 71,国分優, 1.2, 73,*  7,  -6,15,109.7,⑩⑥⑥
12,10,Ｏイノチクレナイ, 32,高倉稜, 2.0, 42, -23,  -6,13,171.0, ⑭⑭,,,,,,,,,,,,,12,11,Ｃジャミｰルカズマ, 65,幸英明, 1.4, 60,   0,  -7, 8, 17.7, ⑩⑩,12, 5,Ｐマイネルフレスコ, 61,幸英明, 1.4, 73,   5,  -1,13, 87.8,⑫⑬⑭
13,11,Ｍレモンイエロｰ, 38,小崎綾, 2.1, 38, -20, -14,12,105.1, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｇクリノクレオパトラ, 74,小崎綾, 1.4, 72,   6,  -4,11, 48.4,⑪⑫⑪
14, 3,Ｎバイオレットフィズ, 36,酒井学, 2.3, 35, -16, -20,15,277.3, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,,14,18,Ｍバトルゾロ, 68,太宰啓, 2.3, 62,*  7, -24,14, 97.3,⑤③⑤
15,13,Ｄホｰプフルデイズ, 58,ビュイ, 4.2, 16, -34, -22, 5, 10.7, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｎタカノハｰバｰ, 67,田中博, 2.3, 63,   3, -11,10, 40.7,⑰⑰⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｒリッカシェクル, 59,岡田祥, 2.4, 66,   3,  -5,18,251.0,⑱⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｏテナンゴ, 66,松山弘, 4.7, 48,   2, -43,17,227.0,⑮⑮⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
