14年 9月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9,12,Ｌミオイナンクル, 44,和田竜, 0.6, 54, -16,*  0, 4,  9.4, ⑬⑭, 9, 2,Ａシゲルハリマ, 69,岩田康, 2.0, 55,   1,  -2, 2,  3.8,⑨⑨⑫, 9, 5,Ｉアドマイヤスパｰズ, 66,小牧太, 1.1, 68,  -2,   7,15,109.3, ⑫⑭, 9, 6,Ｋシンコｰムｰン, 69,川須栄, 0.7, 74,   0,  11,11,230.7, ⑪⑩
10, 9,Ｋクリノメンタンピン, 46,城戸義, 0.6, 54, -16,*  0,15,115.7, ⑭⑬,10,13,Ｅラッキｰハンタｰ, 60,義英真, 2.1, 55,  -3,   5, 8, 23.7,⑯⑯⑮,10,15,Ｏロｰドメビウス, 61,高倉稜, 1.5, 64,   0,   1,16,144.5, ⑪⑨,10, 1,Ｇティアｰモ, 75,藤岡佑, 1.0, 68,   3,   1, 3,  4.8, ⑤⑦
11,13,Ｆスナｰクエンジェル, 48,松若風, 0.7, 52, -15,  -3,11, 49.7, ⑪⑫,11, 6,Ｇエミネントフラワｰ, 54,国分恭, 3.2, 48,   0, -10,11,116.7,⑪⑫⑬,11,14,Ｇサｰシスリｰフ, 69,川須栄, 1.7, 63,  -3,   2,10, 33.8, ⑭⑬,11, 4,Ｈダンツカナリｰ, 75,武豊  , 1.3, 64,   7, -11, 6, 19.0, ③③
12,10,Ｍキタサンロングラン, 38,秋山真, 1.2, 42, -13, -12, 8, 21.9, ⑩⑩,12, 9,Ｈカンファｰボス, 54,小崎綾, 3.3, 48,   2, -16,16,467.5,④⑥⑨,12, 3,Ｍサウンドカｰル, 65,武豊  , 1.8, 62,   1,  -2,11, 40.5, ⑧⑧,,,,,,,,,,,,
13,11,Ｄナンシｰ, 50,国分恭, 1.5, 39,  -9, -18, 3,  8.2, ⑧⑦,13,11,Ｉキスキスバンバン, 52,松田大, 3.8, 43,   3, -21,14,214.7,③④⑦,13, 1,Ｈイルｰシヴキャット, 68,国分優, 2.0, 58,*  8, -10, 6, 16.7, ①①,,,,,,,,,,,,
14,15,Ｎサンウィノナ, 37,浜中俊, 2.2, 31, -23, -15,12, 92.6, ⑮⑮,14,15,Ｐブリｰズラプソディ, 34,鮫島良, 4.1, 46,  -3, -13,13,166.4,⑭⑮⑯,14,11,Ｃトウケイタイガｰ, 73,藤田伸, 2.0, 61,   5,  -7, 3,  4.7, ③③,,,,,,,,,,,,
15, 8,Ｐサイレンスラヴ, 29,菱田裕, 2.8, 22,* -3, -43,14,108.9, ②②,15,12,Ｏセルリアンシュロス, 45,国分優, 4.4, 39,   2, -25,12,134.9,⑤⑦⑪,15,13,Ｌヘリオドｰル, 66,松若風, 2.3, 58,   3,  -8,13, 77.3, ⑤⑦,,,,,,,,,,,,
16,16,Ｏアゲｰト, 33,北村友, 2.8, 25, -31, -14,16,246.3, ⑯⑯,16,14,Ｌクロスドミナンス, 50,小牧太, 7.1, 28,*  5, -54, 4,  8.8,①①④,16,12,Ｋトウケイムｰン, 66,酒井学, 2.7, 53,  -1,  -8,14, 93.3, ⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-4),,,,,,,,,,,
単勝:240円 複勝:05=110円 03=120円 04=210円 枠連:330円,,,,,,,,,,,,"単勝:2,890円 複勝:01=560円 08=170円 16=150円 枠連:630円",,,,,,,,,,,,単勝:390円 複勝:04=150円 09=160円 16=150円 枠連:820円,,,,,,,,,,,,単勝:220円 複勝:10=120円 05=140円 02=200円 枠連:540円,,,,,,,,,,,
馬連:460円 ワイド:03-05=210円 04-05=420円 03-04=590円,,,,,,,,,,,,"馬連:5,790円 ワイド:01-08=1,870円 01-16=1,580円 08-16=310円",,,,,,,,,,,,"馬連:1,140円 ワイド:04-09=400円 04-16=390円 09-16=470円",,,,,,,,,,,,馬連:570円 ワイド:05-10=240円 02-10=560円 02-05=640円,,,,,,,,,,,
"馬単:840円 3連複:1,230円 3連単:3,950円",,,,,,,,,,,,"馬単:15,580円 3連複:6,060円 3連単:74,160円",,,,,,,,,,,,"馬単:2,120円 3連複:1,570円 3連単:8,480円",,,,,,,,,,,,"馬単:880円 3連複:1,730円 3連単:5,520円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,大阪ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｇクラリティスカイ, 51,岩田康,, 67,  -1,*  7, 2,  4.1, ⑨⑩, 1, 8, エイシンアリエル,---,岩田康,, 52,* -5, -12, 1,  2.1, ②②, 1,12,Ｃタガノゴｰルド, 74,武幸四,, 80,*  8,   7, 1,  3.8,②②②, 1, 8,Ｄホクセツキングオｰ, 81,岩田康,, 77,   3,* 10, 4,  8.6, ⑧⑦
 2, 3,Ｂトｰセンビクトリｰ, 55,武豊  , 0.3, 63,  -3,*  7, 1,  2.4, ⑪⑪, 2, 1, カレンロｰザネｰラ,---,北村友, 0.0, 53,  -7,  -9, 2,  2.9, ④③, 2,15,Ｄタマモセナタｰ, 72,和田竜, 0.4, 75,*  8,   3, 6, 13.6,①①①, 2, 3,Ａグレイスフルリｰプ, 86,小牧太, 0.1, 76,*  7,   5, 1,  1.8, ②②
 3,11,Ｆウインアｰマｰ, 52,川田将, 0.6, 58,*  3,  -9, 4,  7.4, ⑤⑤, 3, 2, ポルボロｰネ,---,義英真, 0.1, 52, -22,*  4, 7, 29.7, ⑧⑨, 3,11,Ｌシゲルエッチュウ, 67,幸英明, 0.6, 78,   3,* 15, 5, 12.3,⑯⑯⑯, 3, 9,Ｂダノンレジェンド, 84,和田竜, 0.2, 76,   6,   5, 2,  3.8, ④③
 4, 1,Ｄピンストライプ, 53,福永祐, 0.7, 56,*  2, -11, 3,  6.6, ④④, 4,11, タガノロブロイ,---,浜中俊, 0.5, 46, -14, -10, 3,  7.8, ⑥⑦, 4, 9,Ｂヤマカツポセイドン, 76,北村友, 0.6, 76,   4,* 14, 3,  5.7,⑮⑭⑬, 4,12,Ｇドリｰムコンサｰト, 78,幸英明, 0.3, 75,   5,   6, 6, 24.0, ⑥⑤
 5,12,Ｌヤマカツボｰイ, 43,松山弘, 0.9, 58,  -4,*  1,11,152.8, ⑮⑮, 5, 5, ボストンヴィｰナス,---,松若風, 0.6, 44,* -5, -20,11, 73.8, ①①, 5, 6,Ａヨヨギマック, 77,菱田裕, 0.8, 72,   6,   5, 2,  4.9,⑧⑥④, 5,11,Ｊコウユｰサムライ, 76,武豊  , 0.5, 74,   2,   8, 8, 34.3, ⑩⑨
 6,13,Ｎホｰリｰシュラウド, 39,菱田裕, 1.0, 58,  -6,*  4,12,179.0, ⑯⑯, 6, 4, アグリナンバｰワン,---,藤懸貴, 0.7, 45, -26,   2,12, 88.7, ⑩⑩, 6, 3,Ｆニホンピロバロン, 71,ペロヴ, 0.9, 72,*  7,   1, 4,  6.3,⑥③③, 6, 7,Ｉヤマノサファイア, 76,高倉稜, 0.6, 75,  -2,* 13,10, 84.5, ⑫⑪
 7, 5,Ｃメイショウミソラ, 54,武幸四, 1.0, 54,*  4, -18, 6, 11.7, ③②, 7, 7, サマｰサラファン,---,和田竜, 0.8, 44,  -8, -18, 6, 27.0, ⑤⑤, 7,14,Ｋキネオグランデ, 68,高倉稜, 1.5, 70,   5,   0,11, 25.4,⑨⑦⑨, 7, 2,Ｈタガノミュｰチャン, 77,福永祐, 0.7, 70,*  7,  -1, 7, 31.3, ①①
 8, 9,Ａオデッタ, 58,浜中俊, 1.1, 53,   1, -12, 5, 11.4, ⑥⑦, 8, 3, ナムラビッグマン,---,福永祐, 1.0, 39, -17, -14, 5, 20.8, ⑦⑥, 8, 1,Ｉスズカアドニス, 70,酒井学, 1.5, 69,   5,   1,10, 25.2,④⑨⑧, 8,10,Ｌエルカミｰノレアル, 67,川須栄, 0.9, 71,  -2,   8,11,107.6, ⑪⑫
 9, 8,Ｋイングランドロｰズ, 45,小牧太, 1.5, 49,  -2, -13, 8, 36.6, ⑩⑨, 9, 9, ディｰバスタｰ,---,川須栄, 1.0, 40, -32,*  3, 8, 44.4, ⑫⑫, 9, 8,Ｎミッキｰサクセス, 64,松若風, 2.0, 68,   4,  -1, 9, 24.2,⑫⑪⑩, 9, 4,Ｃフルヒロボｰイ, 82,藤岡佑, 1.0, 69,   4,   0, 5, 21.8, ⑦⑧
10,18,Ｊフェブカリエンテ, 47,太宰啓, 1.6, 47,  -5,  -9,13,183.7, ⑭⑭,10,10, タイガｰメノｰ,---,城戸義, 1.1, 38, -30,  -2,14,229.4, ⑪⑪,10,13,Ｇカフジスタｰ, 71,義英真, 2.0, 64,   3,   1,12, 35.2,⑭⑬⑫,10, 5,Ｋキョウエイバサラ, 73,岡田祥, 1.1, 70,   2,   2,12,162.8, ⑨⑩
11,17,Ｅパレスヘイロｰ, 52,川須栄, 1.6, 48,  -2, -14,16,355.1, ⑫⑫,11, 6, マルシゲロｰエン,---,鮫島良, 1.4, 39, -20, -12,15,292.9, ⑨⑧,11,10,Ｅチュウワストライク, 72,国分優, 2.4, 62,   6,  -8, 7, 14.9,⑤⑤⑦,11, 6,Ｅモエレジュンキン, 79,松山弘, 1.2, 68,   5,  -2, 9, 82.1, ⑤④
12, 7,Ｉシゲルハナガサ, 49,藤岡佑, 1.8, 46,   1, -22,10,107.6, ⑧⑥,12,14, パｰプルファイト,---,松山弘, 1.4, 35, -39,*  4,13,203.3, ⑮⑮,12, 7,Ｏポロタン, 63,藤田伸, 2.5, 66,   3,  -2,14,131.8,⑬⑮⑮,12, 1,Ｆオメガセニョリｰナ, 79,浜中俊, 1.4, 67,   6,  -5, 3,  6.8, ③⑥
13, 6,Ｑシゲルユキマツリ, 31,幸英明, 2.0, 46,  -3, -16,15,330.3, ⑬⑬,13,15, メイショウヤギリ,---,国分優, 1.6, 32, -32,  -5, 9, 47.1, ⑭⑬,13,16,Ｍオンワｰドハンタｰ, 66,小崎綾, 2.5, 63,   6,  -9,13, 53.9,⑪⑧⑥,,,,,,,,,,,,
14,10,Ｈリｰプフロッグ, 49,秋山真, 2.1, 41,*  4, -34, 7, 16.6, ①①,14,13, ブルｰムｰン,---,武豊  , 1.8, 29,* -6, -34, 4, 10.7, ③④,14, 5,Ｐワンダｰパラジｰノ, 61,城戸義, 2.6, 64,   3,  -5,16,216.6,⑩⑫⑭,,,,,,,,,,,,
15,14,Ｍカラパナビｰチ, 41,北村友, 2.7, 37,   1, -36, 9, 73.9, ⑦⑧,15,12, フェブグレイトフル,---,国分恭, 2.1, 25, -32, -12,10, 61.3, ⑬⑭,15, 2,Ｈメイショウエジソン, 70,岩崎翼, 2.7, 60,   4,  -8,15,137.9,⑦⑩⑪,,,,,,,,,,,,
16, 2,Ｏマｰガレットペスカ, 33,森一馬, 3.0, 34,*  2, -43,18,429.3, ②③,,,,,,,,,,,,,16, 4,Ｊアグネスオラシオン, 68,藤岡佑, 2.7, 60,*  7, -14, 8, 19.8,③④⑤,,,,,,,,,,,,
17,16,Ｒニュアｰジュドｰル,-76,田中博, 5.3, 16, -17, -37,17,369.9, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 4,Ｐティｰエスバラ, 32,和田竜, 5.7,  3, -13, -52,14,245.8, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-3),,,,,,,,,,,
単勝:410円 複勝:15=130円 03=120円 11=160円 枠連:600円,,,,,,,,,,,,単勝:210円 複勝:08=120円 01=120円 02=360円 枠連:300円,,,,,,,,,,,,"単勝:380円 複勝:12=180円 15=460円 11=330円 枠連:1,890円",,,,,,,,,,,,単勝:860円 複勝:08=160円 03=110円 09=140円 枠連:690円,,,,,,,,,,,
馬連:640円 ワイド:03-15=280円 11-15=530円 03-11=360円,,,,,,,,,,,,馬連:310円 ワイド:01-08=180円 02-08=840円 01-02=860円,,,,,,,,,,,,"馬連:3,480円 ワイド:12-15=1,440円 11-12=900円 11-15=3,520円",,,,,,,,,,,,馬連:730円 ワイド:03-08=290円 08-09=500円 03-09=200円,,,,,,,,,,,
"馬単:1,270円 3連複:1,370円 3連単:7,150円",,,,,,,,,,,,"馬単:530円 3連複:1,860円 3連単:5,160円",,,,,,,,,,,,"馬単:5,240円 3連複:15,350円 3連単:74,250円",,,,,,,,,,,,"馬単:2,280円 3連複:890円 3連単:7,610円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1400m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,ききょうｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｈキュｰクッキング, 55,酒井学,, 74,*  1,*  9, 4,  6.7, ③③, 1, 2, クロスクリｰガｰ,---,岩田康,, 65,  -3,*  7, 1,  3.2,④④④, 1, 2,Ｃナヴィオン, 65,福永祐,, 73,  -8,* 12, 1,  1.5, ⑦⑥, 1, 8,Ｋレッドオｰラム, 67,小牧太,, 83,  -2,* 17,10, 28.1, ⑦⑧
 2, 2,Ｂタイガｰティアラ, 69,幸英明, 0.9, 67,*  3,  -1, 5,  9.4, ②②, 2,12, ノｰスウィナｰ,---,松若風, 2.1, 52,* -2, -14, 5,  9.7,①①①, 2, 9,Ｂブリクスト, 67,川田将, 0.1, 70,  -7,   8, 2,  4.8, ④⑤, 2, 6,Ｈグインネヴィア, 68,小崎綾, 0.2, 78,  -1,  10,16,125.1, ③④
 3,11,Ｅエンジェルミディ, 61,藤岡康, 1.0, 65,  -4,*  4, 3,  5.7, ⑦⑥, 3,11, バンペイユ,---,川田将, 2.1, 52,  -4,  -9, 3,  4.9,⑥⑥⑥, 3, 8,Ｆシゲルチャグチャグ, 61,太宰啓, 0.1, 68,* -3,   3, 6, 24.9, ①①, 3,10,Ｅプリンセスアスク, 71,岩崎翼, 0.4, 74,*  2,   3, 3,  7.1, ①①
 4, 1,Ａパｰカｰズミル, 70,国分優, 1.1, 64,*  4,  -4, 2,  3.9, ①①, 4, 6, ツジサンダバｰド,---,藤岡佑, 2.4, 49,  -5, -10,11,120.5,⑨⑧⑦, 4, 6,Ｅブラッククロｰバｰ, 63,和田竜, 0.2, 69,* -4,   4, 5, 13.7, ②③, 4,16,Ｂトｰホウスプライト, 74,福永祐, 0.4, 77,  -2,  10, 1,  3.2, ⑧⑦
 5,12,Ｊアプリカｰレ, 48,国分恭, 1.6, 59, -11,*  6, 9, 47.1, ⑬⑬, 5, 5, トップリバティ,---,松山弘, 2.6, 47,* -3, -17, 8, 34.4,②②②, 5, 1,Ｈイズモ, 50,藤岡佑, 0.4, 68, -11,*  9, 9, 58.5, ⑧⑧, 5,18,Ｇシンネン, 68,和田竜, 0.4, 81,  -5,* 16, 5, 13.7, ⑬⑬
 6,16,Ｃカガフレグランス, 63,秋山真, 1.6, 59,  -5,   1, 1,  3.3, ⑧⑨, 6, 1, ハｰドミルキｰ,---,和田竜, 2.7, 47,  -4, -14, 4,  6.1,⑦⑦⑧, 6,10,Ａヤマカツエｰス, 69,池添謙, 0.4, 66,  -6,   3, 3,  8.2, ⑤④, 6, 3,Ｉダンツアトラス, 67,菱田裕, 0.5, 78,  -3,  12, 7, 14.9, ⑩⑩
 7,10,Ｄダテノレスペデｰザ, 61,岩崎翼, 1.9, 57,  -5,  -3, 7, 15.1, ⑩⑦, 7, 7, キングライデン,---,池添謙, 2.8, 44,* -3, -18, 7, 15.1,③③③, 7, 7,Ｄウチデノコヅチ, 63,岩田康, 0.5, 64,* -4,  -1, 4, 11.2, ③②, 7,13,Ｊシュネｰル, 67,松山弘, 0.6, 79,  -8,* 17, 4,  7.5, ⑯⑯
 8,14,Ｆメイショウロッソ, 60,武幸四, 2.0, 58,  -2,  -6, 6, 10.9, ⑤⑤, 8, 3, フォルゴラｰレ,---,浜中俊, 3.2, 45,  -3, -20, 2,  3.9,⑤⑤⑤, 8, 4,Ｇシゲルアオイマツリ, 51,幸英明, 0.9, 61,  -8,   0, 7, 31.7, ⑥⑦, 8, 4,Ｃディアデラバンデラ, 74,秋山真, 0.7, 78, -10,* 21, 9, 25.6, ⑱⑱
 9,13,Ｇヒロノスイｰト, 58,小坂忠, 2.1, 57,   0,  -8,10, 48.3, ④④, 9, 8, シゲルヒキヤマ,---,国分恭, 3.4, 41,  -7, -15, 6, 13.6,⑪⑪⑪, 9, 5,Ｉタマモクラリティｰ, 50,菱田裕, 2.0, 47, -11, -12, 8, 44.0, ⑩⑩, 9, 2,Ｏゴｰスルｰ, 61,幸英明, 0.8, 75,  -4,  11,12, 36.5, ⑫⑫
10, 5,Ｍメイショウミノリ, 36,松若風, 2.2, 56,  -3,  -7,13,169.8, ⑥⑧,10, 4, コウエイサンクス,---,藤岡康, 3.9, 40,  -6, -21,10, 95.9,⑩⑩⑩,10, 3,Ｋタレントナチュラル, 30,ペロヴ, 2.4, 42, -12, -15,10,297.3, ⑨⑨,10,11,Ａラッキｰマンボ, 75,松若風, 0.8, 68,*  2,  -3, 2,  4.8, ②②
11, 9,Ｌハギノヘヴン, 44,城戸義, 2.5, 53, -10,  -3,16,411.8, ⑫⑪,11, 9, セイユニコｰン,---,幸英明, 5.2, 32,  -4, -35, 9, 36.9,⑧⑨⑨,11,11,Ｊロｰズウィップ, 38,松若風, 2.6, 41, -16, -13,11,396.8, ⑪⑪,11, 5,Ｍナムラマサシゲ, 63,太宰啓, 0.9, 70,  -3,   6,15, 71.1, ⑪⑪
12, 7,Ｋサプライズシｰヌ, 47,花田大, 3.3, 45,  -9, -11,14,382.3, ⑪⑫,12,10, アユミドンドン,---,義英真, 6.9, 21,  -8, -42,12,128.8,⑫⑫⑫,,,,,,,,,,,,,12, 7,Ｆマンドレイク, 70,川須栄, 0.9, 69,   0,   1,13, 53.8, ⑥⑥
13, 4, モズソフィ,---,ペロヴ, 3.4, 44, -12,  -9,12, 88.5, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｒエイシンフランキｰ, 50,酒井学, 1.1, 65,*  1,  -5,11, 31.5, ⑤⑤
14, 8,Ｉアップカレント, 52,川須栄, 3.5, 45,  -7, -14, 8, 34.7, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｎアルトゥｰナ, 62,池添謙, 1.1, 72,  -9,  14, 6, 14.6, ⑰⑰
15,15,Ｏマイアイスクリｰム,  8,義英真, 4.0, 37, -15, -12,15,395.4, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｌスリｰカラｰナンゴ, 66,国分優, 1.2, 64,*  3,  -7,18,182.8, ④③
16, 3,Ｎイチザブイ, 30,岡田祥, 9.7,-11, -43, -35,11, 73.2, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｑキングナポレオン, 53,岩田康, 1.5, 66,  -9,   6, 8, 19.4, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,12,Ｐシンゼンタイガ, 58,鮫島良, 1.6, 62,  -2,  -6,17,180.9, ⑨⑨
