14年 7月13日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月13日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝2600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾂｲﾝﾀｰﾎﾞｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｊウインバロｰラス, 27,大野拓,, 49,   0,*  3,13,104.9, ⑥⑤, 1,15,Ｅトｰホウビｰスト, 61,的場勇,, 64,*  6,*  2,11, 54.7,①①①, 1, 2,Ｂダｰクビア, 58,石橋脩,, 63,   0,*  5, 3,  4.7,⑩⑧⑤, 1,11,Ｉレモンチャン, 62,江田照,, 68,*  3,  -3, 4,  7.2, ①①
 2, 7,Ｃドラゴンゲｰト, 53,田辺裕, 0.0, 49,*  4,*  0, 2,  3.9, ④③, 2, 2,Ｂサトノバセロン, 63,エスポ, 0.3, 62,   3,*  2, 3,  5.8,④④④, 2, 3,Ａセンショウゴｰルド, 65,吉田豊, 0.1, 64,*  2,  -3, 1,  2.4,⑤③③, 2, 5,Ａジｰニマジック, 78,北村宏, 0.0, 68,  -2,   2, 1,  2.0, ⑥⑥
 3, 8,Ｂムサ, 53,嘉藤貴, 0.5, 44,*  5,  -6, 6, 13.4, ②②, 3,14,Ｈパロパロ, 53,江田照, 0.6, 59,*  4,  -2, 7, 28.2,③③③, 3, 9,Ｇライヨｰル, 49,横山典, 0.6, 55,*  1,  -8, 2,  4.3,③④④, 3, 6,Ｊキｰパップ, 62,伴啓太, 0.1, 67,  -9,*  8,11, 83.0, ⑩⑪
 4, 1,Ｍオルフィｰク, 22,原田和, 0.6, 44,*  5,  -8, 7, 17.2, ①①, 4,12,Ｃポッドジョｰカｰ, 62,大野拓, 0.7, 60,   3,   0, 1,  2.7,⑦⑤⑤, 4, 4,Ｃショウナンアバロン, 57,北村宏, 0.6, 58,  -1,* -1, 6, 15.2,⑨⑨⑧, 4, 7,Ｂヒｰラ, 73,横山典, 0.1, 67,*  2,  -2, 5, 15.7, ②②
 5, 9,Ｇロックフォｰル, 40,柴田善, 0.9, 39,  -6,*  0,10, 43.6, ⑨⑨, 5, 5,Ｇカットキタイネン, 60,伴啓太, 1.2, 56,*  5,  -8, 2,  4.6,②②②, 5, 5,Ｄコスモミヅハノメ, 56,嘉藤貴, 0.7, 57,   0,  -5, 7, 20.9,⑥⑦⑥, 5, 4,Ｅリバティｰホｰル, 70,石橋脩, 0.2, 66,  -3,   1, 9, 27.1, ⑦⑧
 6, 6,Ａメイプルレインボｰ, 55,吉田豊, 1.1, 38,   0,  -6, 1,  3.4, ⑦⑥, 6,11,Ｄトｰアイタダキ, 62,木幡初, 1.5, 54,   1,  -4, 6, 12.3,⑤⑥⑥, 6, 1,Ｅオニガイ, 55,原田和, 1.4, 48,*  1, -24, 5, 13.8,①①①, 6, 3,Ｈワイルドジョイ, 66,武士沢, 0.2, 67,  -4,   3,10, 50.5, ⑧⑦
 7,13,Ｈヘットロｰ, 32,柴田大, 1.3, 37,  -4,  -6, 4, 11.3, ⑧⑦, 7, 7,Ｉエゴイズム, 49,西田雄, 1.6, 54,  -4,*  3, 9, 44.7,⑫⑬⑬, 7, 7,Ｉユｰカリノカゼ, 48,西田雄, 1.5, 49,  -2, -14, 9, 41.3,⑦⑩⑨, 7, 1,Ｃレト, 70,西田雄, 0.2, 66,  -1,  -1, 6, 17.1, ④④
 8,14,Ｎカシノキングダム, 20,伴啓太, 1.6, 32, -12,  -1,12, 74.1, ⑫⑪, 8, 4, レオナビゲｰト,---,嘉藤貴, 1.6, 51,   0,  -4,10, 54.4,⑥⑦⑧, 8,10,Ｈヨウザンフウ, 49,大野拓, 1.8, 48,  -3, -13,11, 61.8,⑫⑪⑪, 8, 8,Ｄカシノエルフ, 70,内田博, 0.3, 65,  -7,   4, 7, 20.1, ⑪⑨
 9,12,Ｉジェロニモ, 31,西田雄, 1.6, 36,*  4, -15, 8, 21.2, ③④, 9, 3,Ｆテイエムテンリュウ, 60,内田博, 1.8, 52,  -1,  -3, 5,  9.1,⑩⑩⑩, 9,11,Ｆカシマブレイン, 51,柴田未, 1.9, 45,   0, -25, 8, 26.0,⑧⑤⑦, 9,10,Ｇサンライズポパイ, 67,大野拓, 0.3, 65,   1,  -4, 3,  6.4, ③③
10,11,Ｅシュンクルｰズ, 41,嶋田純, 1.8, 31,  -6,  -7,11, 70.8, ⑪⑩,10,10,Ａメイクザカット, 64,田辺裕, 1.8, 49,   0,  -5, 4,  6.2,⑪⑨⑦,10,12,Ｊスマッシングダウト, 47,田辺裕, 3.1, 39,*  1, -48, 4,  9.6,②②②,10, 9,Ｋレッドガルシア, 61,吉田豊, 0.4, 64,  -6,   1, 8, 25.6, ⑨⑩
11, 4,Ｆクリノヤクマン, 40,内田博, 2.1, 27, -13,  -5, 3,  4.0, ⑬⑫,11, 9,Ｍダルムシュタット, 40,武士沢, 2.6, 46,  -2,  -7,15,195.4,⑬⑫⑪,11, 8,Ｋコスモソウルメイト, 46,柴田大, 3.3, 39,   0, -43,10, 51.2,④⑥⑩,11, 2,Ｆウエスタンユｰノｰ, 67,田中勝, 0.5, 61,  -2,  -4, 2,  5.6, ⑤⑤
12,10,Ｌトミケンシェルフ, 24,木幡初, 2.3, 25, -15,  -6,14,124.7, ⑭⑮,12, 8,Ｎイｰグルタｰゲット, 37,小野寺, 2.7, 46,  -5,  -4,14,179.5,⑭⑭⑭,12, 6,Ｌデレペンテアスｰル, 36,平野優, 5.2, 11,  -3, -60,12,143.6,⑪⑫⑫,,,,,,,,,,,,
13, 3,Ｄタカラドリｰム, 41,伊藤工, 2.5, 24,  -8, -13, 5, 12.8, ⑩⑬,13, 6,Ｊコスモライキリ, 48,柴田大, 2.7, 47,   0, -13, 8, 42.0,⑧⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,
