14年 5月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  ダ2100m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是政特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａドリｰムティアラ, 68,戸崎圭,, 55,*  0,  -2, 1,  1.7, ④③, 1, 1,Ｃダブルコｰク, 60,蛯名正,, 65,   4, -10, 1,  2.6, ⑦⑤, 1,12,Ｆクラｰロデルナ, 69,横山和,, 75,   6,*  5, 8, 26.4, ⑪⑨, 1, 6,Ｂサンライズスマｰト, 83,横山典,, 81,*  5,* 21, 1,  3.6,④④④
 2, 5,Ｊコンフォｰタブル, 49,村田一, 0.0, 58,*  1,  -4,15,424.4, ①①, 2, 2,Ｂブルｰホｰル, 64,横山和, 0.0, 63,   5, -11, 4,  8.0, ④④, 2,11,Ｈオリアｰナ, 68,田中勝, 0.3, 72,   4,*  6, 5, 14.4, ⑬⑪, 2, 5,Ａエイコｰンパス, 84,吉田豊, 0.0, 82,*  5,* 21, 3,  5.6,③③③
 3, 6,Ｋグランドエンジェル, 49,武士沢, 0.2, 56,  -2,*  0,14,364.5, ⑦⑦, 3,10, チャンピオンルパン,---,内田博, 0.4, 62,  -8,*  5, 8, 39.2, ⑱⑱, 3, 3,Ｃニュｰハウン, 73,戸崎圭, 0.3, 71,   3,*  7, 3,  4.4, ⑭⑬, 3,14,Ｈエルマンボ, 79,戸崎圭, 0.4, 79,   4,* 19, 2,  4.0,⑤⑤⑥
 4,15,Ｂレッドクラリス, 65,内田博, 0.2, 56,  -2,  -1, 3,  5.0, ⑤⑤, 4, 3,Ｅグロリアストレイル, 52,北村宏, 0.5, 59,   0, -11, 5, 11.2, ⑪⑧, 4, 4,Ａナムライチバンボシ, 75,三浦皇, 0.4, 70,   9,  -3, 1,  2.3, ⑥④, 4,11,Ｐケイジｰタイタン, 68,岩部純, 0.6, 76,*  6,  12,14, 91.9,①①①
 5,12,Ｆエドノプリンセス, 56,長岡禎, 0.3, 55,  -3,* -1, 6, 29.4, ⑨⑨, 5, 5,Ｄマイネルファラオン, 54,三浦皇, 0.5, 58,   1, -13, 7, 21.8, ⑧⑨, 5, 6,Ｂクラウドチェンバｰ, 75,大野拓, 0.8, 70,   7,  -4, 2,  4.4, ⑨⑦, 5, 3,Ｌジャｰラベンナ, 76,三浦皇, 0.9, 76,   4,  15, 7, 21.8,⑦⑥⑤
 6, 3,Ｇスエヒロフィオｰレ, 56,吉田豊, 0.5, 54,  -4,*  0,10,156.3, ⑫⑪, 6, 7,Ａラストダンサｰ, 66,横山典, 0.8, 54,   5, -21, 2,  3.4, ⑥⑥, 6, 5,Ｇマグナムボｰイ, 68,嘉藤貴, 1.1, 66,   9,  -8, 7, 23.2, ⑦⑤, 6, 7,Ｍマイネルボンド, 75,松岡正, 0.9, 74,*  6,  10,15,101.9,②②②
 7,16,Ｃフルオブプロミス, 61,三浦皇, 0.6, 52,  -1,  -6, 2,  4.4, ⑥⑥, 7,14,Ｉマイネルシャルフ, 49,柴田大, 1.0, 55,  -6,* -9, 6, 21.6, ⑰⑰, 7,16,Ｅマイネルパイレｰツ, 70,柴田大, 1.2, 67,   7,  -8, 4, 12.1, ⑧⑧, 7, 2,Ｊイッツガナハプン, 78,大野拓, 1.1, 76,   3,  16, 5, 13.0,⑨⑨⑦
 8, 4,Ｈブルｰロｰタス, 51,蛯名正, 0.6, 53,  -4,  -2, 4, 13.4, ⑩⑩, 8, 4,Ｇサムデイオｰラム, 49,田中勝, 1.0, 52,* 10, -35, 9, 41.7, ②②, 8,10,Ｄダブルファンタジｰ, 72,西田雄, 1.2, 65,  10, -12, 9, 33.0, ③③, 8,10,Ｆブライトジェム, 79,柴田善, 1.1, 75,   2,  17,13, 71.2,⑧⑩⑩
