14年 2月18日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月18日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1300m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,銀蹄ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｃサプライズライン, 62,田辺裕,, 60, -17,* 13, 2,  4.5, ⑨⑨, 1, 4,Ａリｰサルウェポン, 67,戸崎圭,, 71, -11,* 12, 1,  1.8, ⑧⑦, 1,15,Ｈスズヨストラ, 69,北村宏,, 69,  -4,* 10,12, 40.0, ⑨⑧, 1, 4,Ｅタｰルタン, 83,ベリｰ,, 89,   8,* 20, 3,  6.0, ⑤④
 2,13,Ｂサンタレジｰナ, 64,北村宏, 0.2, 57,*-14,   7, 1,  3.7, ③③, 2, 9,Ｈダイワジャスト, 47,後藤浩, 0.2, 66,* -9,   4, 8, 34.1, ②②, 2, 3,Ｊトゥｰルモンド, 69,吉田豊, 0.4, 67,* -3,   5, 5, 10.5, ③③, 2,12,Ａキタサンイナズマ, 93,横山典, 0.4, 85,   9,  15, 1,  2.1, ④⑤
 3, 3,Ｆコグノセンティ, 56,戸崎圭, 0.4, 55,*-12,   3, 3,  5.1, ①①, 3, 6,Ｇコスモラパン, 50,柴田大, 0.4, 67,* -9,   4, 5, 25.8, ③③, 3, 7,Ｉフランチャイズ, 69,田辺裕, 0.4, 65,  -7,*  9, 7, 12.3, ⑦⑨, 3, 6,Ｃサクラレグナム, 85,戸崎圭, 0.8, 81,* 10,  10, 2,  3.3, ②②
 4, 2,Ｇリンガスアリュｰル, 53,ブノワ, 0.5, 56, -19,* 11, 5,  6.8, ⑮⑬, 4, 5,Ｂナカヤマジョｰイ, 63,蛯名正, 0.5, 68, -17,* 13, 4,  8.0, ⑬⑬, 4,13,Ｆシゲルホウオウザ, 70,後藤浩, 0.6, 64,  -7,*  7,11, 27.9, ⑬⑪, 4,10,Ｂダンシングマオ, 87,北村宏, 1.0, 80,   4,* 16, 4, 10.2, ⑩⑩
 5,11, キｰプレイヤｰ,---,嶋田純, 0.8, 52, -16,   4,14,176.1, ⑤⑥, 5, 1,Ｊハナズウェポン, 47,内田博, 0.5, 65, -13,   6, 7, 31.2, ⑦⑧, 5, 8,Ｅジョバイロ, 71,大野拓, 0.6, 65,  -5,   5, 1,  5.3, ⑤⑤, 5, 3,Ｇクロタカ, 81,松岡正, 1.1, 80,   6,  13, 7, 34.5, ⑦⑥
 6, 6,Ａダイワコンシｰド, 66,後藤浩, 0.8, 52, -17,   6, 4,  5.3, ⑦⑧, 6,12,Ｃリュクサンブｰル, 61,北村宏, 0.6, 61,*-10,   0, 2,  4.9, ④④, 6,10,Ａカワキタシャウト, 73,横山典, 0.8, 62,  -7,   5, 4,  6.9, ⑫⑩, 6, 5,Ｆピオニエトウショウ, 82,丸田恭, 1.3, 78,   4,  15, 8, 37.2, ⑨⑨
 7,16,Ｄパイメイメイ, 61,津村明, 0.8, 53, -15,   3, 7, 20.6, ⑥④, 7,13,Ｋムｰンドロップ, 46,江田照, 0.7, 63, -14,   6,13,192.5, ⑪⑪, 7,12,Ｄサウスマキシム, 72,ブノワ, 0.8, 62,  -5,   2, 2,  5.6, ⑧⑦, 7, 1,Ｈデルマヌラリヒョン, 79,内田博, 1.5, 77,   9,   6, 5, 13.3, ③③
 8, 9,Ｉラヴピｰス, 45,柴田大, 1.1, 51, -15,   1,11, 91.4, ⑧⑦, 8,10, プロレタリアト,---,三浦皇, 0.7, 66, -17,* 12,11, 95.6, ⑭⑭, 8, 5,Ｂドンビザッツウェイ, 73,丸田恭, 0.9, 60,  -8,   5, 8, 13.8, ⑪⑬, 8, 9,Ｄエステｰラブ, 83,蛯名正, 1.6, 77,   2,  14, 9, 38.4, ⑫⑫
