14年 8月 3日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 8月 3日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝1500m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1700m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羊蹄山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃペイシャオブロｰ, 42,丹内祐,, 47,*-17,*-10, 3, 18.3,①①①, 1,12,Ｉビリｰヴザワン, 48,松岡正,, 61,*  7, -14, 7, 14.7,①①①, 1,12,Ａカｰティスバロｰズ, 80,菱田裕,, 77,*  6,* 11, 1,  1.7,②①①, 1, 1,Ｄコスモシャンハイ, 81,黛弘人,, 78,   9,*  6, 5, 11.6,⑤④④
 2, 1,Ｋウインベｰネ, 15,黛弘人, 0.7, 40, -19, -13, 9, 64.2,⑥⑥④, 2, 3,Ｆドリｰムヴィジョン, 57,田辺裕, 0.4, 56,   1, -10, 4,  7.8,⑥⑦⑦, 2,10,Ｄワイルドコットン, 71,三浦皇, 1.2, 69,*  6,   2, 2,  4.9,③③②, 2, 7,Ａヒラボクプリンス, 84,菱田裕, 0.1, 76,* 11,   3, 1,  2.1,④③③
 3, 5,Ｅフィｰルドリアン, 34,吉田豊, 0.8, 41, -21, -13, 2, 11.0,⑨⑧⑥, 3, 4,Ａキエレメムｰチョ, 63,三浦皇, 0.4, 56,   2, -11, 3,  5.5,⑦④⑤, 3, 7,Ｋビッグギグ, 65,松田大, 1.5, 69,  -1,* 11,10, 47.1,⑬⑬⑫, 3,10,Ｈトリニティチャｰチ, 78,丸山元, 0.3, 76,   6,*  9,10, 35.7,⑫⑫⑦
 4, 2,Ａコスモアルマク, 57,松岡正, 0.8, 37, -18, -19, 1,  1.1,③④⑤, 4, 8,Ｄエアジャモｰサ, 61,松田大, 0.4, 55,   1,  -9, 2,  5.4,⑩⑨⑧, 4, 9,Ｈインテグラｰド, 69,福永祐, 1.5, 68,   5,   1, 3, 10.6,⑤⑤③, 4, 8,Ｉクリｰムソｰダ, 75,福永祐, 0.6, 73,  10,   0, 3,  7.8,⑥⑤⑤
 5, 6,Ｂミスズミラクル, 46,秋山真, 1.1, 34, -20, -19, 4, 19.7,⑦⑦⑧, 5, 9,Ｂシングンゴｰルド, 62,小崎綾, 0.4, 55,  -1,* -6, 5,  9.0,⑭⑬⑬, 5, 2,Ｂリアルマイスタｰ, 75,藤岡康, 1.7, 67,   4,   2,12, 60.2,⑥⑥④, 5,11,Ｃシグナルプロシｰド, 82,勝浦正, 0.6, 72,* 11,  -3, 2,  4.6,①①①
 6, 7,Ｊトｰセンアスリｰト, 19,菅原隆, 1.1, 38, -24,*-10, 7, 33.3,⑩⑩⑨, 6, 1,Ｌグランソレイユ, 39,池添謙, 0.5, 53,  -1,* -7,10, 33.4,⑪⑪⑪, 6, 3,Ｌスワンボｰト, 63,丹内祐, 1.8, 67,   2,   5,13, 72.3,⑪⑪⑨, 6, 6,Ｂマイネルマルシェ, 82,津村明, 0.7, 74,   8,   3, 6, 13.3,⑪⑨⑧
 7,11,Ｆネコレｰヌ, 33,井上敏, 1.3, 30,*-17, -29, 6, 24.8,④③③, 7,13,Ｈシャンテクレｰル, 56,吉田隼, 0.7, 52,   3, -15,11, 39.1,⑤⑥④, 7, 4,Ｊクリアモｰメント, 65,小崎綾, 1.8, 68,   3,   3, 7, 28.9,⑧⑧⑤, 7, 3,Ｅタプロｰム, 80,柴山雄, 0.8, 71,   6,   3, 9, 33.3,⑩⑩⑨
 8, 8,Ｄハヤブサロックオン, 34,松田大, 1.5, 31, -22, -20, 5, 22.3,⑧⑨⑦, 8, 6,Ｊケイブラスト, 47,勝浦正, 0.8, 51,  -1, -11, 8, 22.4,⑨⑫⑫, 8, 1,Ｅディアポジション, 71,勝浦正, 1.8, 65,   5,  -2, 4, 12.7,④④⑧, 8, 9,Ｋカクシアジ, 69,古川吉, 0.8, 75,   7,   4, 8, 33.2,⑨⑪⑪
