14年 3月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月15日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1400m 4歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9,15,Ｆアグネスアミニソル, 48,岩田康, 1.5, 49,* -1, -13, 6, 28.7, ①①, 9,13,Ｍゴｰナミノリ, 43,藤田伸, 1.3, 50,* -1, -18, 5, 18.1, ②②, 9, 3,Ｎブラックシャリオ, 59,義英真, 0.9, 64,  -6,   7,13,102.9, ⑧⑩, 9,12,Ｅウイングドウィｰル, 80,岡田祥, 0.9, 75,  -5,  10,11, 76.3, ⑫⑫
10, 2, キョウワマロン,---,古川吉, 1.7, 46, -13,  -4, 9, 53.6, ⑫⑫,10, 2,Ｌヒロキセキ, 43,幸英明, 1.4, 49,  -5, -13, 7, 51.2, ⑩⑧,10, 4,Ｈオｰバｰヘッド, 70,幸英明, 1.0, 65, -10,* 12,12, 56.4, ⑯⑮,10, 4,Ｋダンツカナリｰ, 76,池添謙, 0.9, 72,*  4,  -3, 5, 14.2, ①①
11,11,Ｌシｰヴァｰジア, 35,幸英明, 1.7, 48, -15,  -2,14,168.0, ⑬⑬,11,14,Ｊミキノブルｰグラス, 47,熊沢重, 1.5, 47,* -2, -18,12, 96.1, ⑤③,11, 2,Ｐデンコウタフネス, 58,国分優, 1.1, 64,  -8,   9,16,326.8, ⑫⑫,11,10,Ｌオｰルブランニュｰ, 74,幸英明, 0.9, 76,  -5,  10,13,168.7, ⑬⑬
12, 8,Ｉゴライコウ, 42,鮫島良, 1.9, 47, -18,  -1,15,273.5, ⑭⑮,12, 3,Ｐアユメライトアップ, 26,国分優, 1.8, 43,  -9, -14,13,125.9, ⑧⑨,12,10,Ａデオヴォレンテ, 79,池添謙, 1.2, 61,  -7,   6, 2,  5.7, ⑪⑪,12, 7,Ｊジｰニマジック, 77,和田竜, 0.9, 72,   0,   2, 6, 18.3, ⑦⑦
13, 1, ワンダｰトロワ,---,川須栄, 2.0, 46, -12,  -6,11,131.4, ⑪⑨,13, 5,Ｉベストゴｰル, 49,和田竜, 2.1, 41,  -8, -18, 6, 19.3, ⑨⑩,13, 8,Ｆテイエムキュウベエ, 71,酒井学, 1.2, 61,  -7,   5,15,294.8, ⑩⑨,13, 5,Ｈニコｰルバロｰズ, 78,秋山真, 1.1, 69,   2,  -1,12, 92.7, ⑥⑤
14,14,Ｋフタリノエニシ, 39,酒井学, 2.5, 39, -12, -11,13,163.4, ⑩⑪,14, 8,Ｋアイズオブナタリｰ, 46,義英真, 2.4, 37,  -6, -24,11, 94.6, ⑪⑪,14, 1,Ｍオレタチセッカチ, 64,シュタ, 1.2, 63, -10,  10,14,221.7, ⑬⑭,,,,,,,,,,,,
15, 3, アップルシュガｰ,---,小坂忠, 2.5, 39, -17,  -7,10,128.9, ⑮⑭,15,16,Ｏアキノラブカラｰ, 34,原田敬, 3.3, 27,  -4, -40,16,568.4, ⑥⑥,15,15,Ｄゼロワンシンジロｰ, 73,和田竜, 1.4, 61,  -4,   0, 5, 11.3, ⑤④,,,,,,,,,,,,
16,13,Ｊティエスアｰク, 41,中村将, 2.9, 36, -21,  -6,16,523.4, ⑯⑯,16,10,Ｎナムラハッピｰ, 38,秋山真, 3.7, 23, -15, -30,15,235.9, ⑯⑯,16, 6,Ｏシンハディｰパ, 58,四位洋, 5.5, 30, -12, -23,10, 28.6, ⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,
"単勝:240円 複勝:04=120円 16=320円 06=290円 枠連:1,090円",,,,,,,,,,,,単勝:330円 複勝:07=120円 06=140円 01=110円 枠連:600円,,,,,,,,,,,,"単勝:720円 複勝:13=200円 14=230円 07=150円 枠連:2,020円",,,,,,,,,,,,"単勝:440円 複勝:03=200円 02=430円 08=400円 枠連:2,510円",,,,,,,,,,,
"馬連:1,710円 ワイド:04-16=610円 04-06=380円 06-16=1,360円",,,,,,,,,,,,馬連:830円 ワイド:06-07=220円 01-07=170円 01-06=230円,,,,,,,,,,,,"馬連:1,970円 ワイド:13-14=670円 07-13=490円 07-14=740円",,,,,,,,,,,,"馬連:2,250円 ワイド:02-03=700円 03-08=840円 02-08=1,680円",,,,,,,,,,,
"馬単:2,470円 3連複:3,860円 3連単:12,780円",,,,,,,,,,,,"馬単:1,650円 3連複:530円 3連単:3,520円",,,,,,,,,,,,"馬単:3,770円 3連複:3,110円 3連単:25,340円",,,,,,,,,,,,"馬単:4,200円 3連複:6,780円 3連単:34,890円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  芝3900m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,阪神ｽﾌﾟﾘﾝｸﾞｼﾞｬﾝﾌﾟ,,,,,,,,,,,,ﾎﾟﾗﾘｽｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａロｰレルストｰム, 70,小牧太,, 64,*  3,*  3, 1,  1.6,①①①, 1, 9,Ｅデビル, 54,四位洋,, 64,* -5,*  7, 6, 22.8,①①①, 1, 7, ケイアイドウソジン,,江田勇,,,,, 4,  9.5,③③②, 1, 5,Ｈキョウワダッフィｰ, 88,四位洋,, 90,   6,* 21, 1,  2.6, ⑤④
 2, 5,Ｃオｰルドバルディｰ, 61,シュタ, 0.8, 57,*  2,* -1, 2,  3.3,③③④, 2,15,Ｃメドウラｰク, 57,小牧太, 0.2, 62,* -6,*  7, 1,  2.2,④③②, 2, 4, オｰスミムｰン,,高田潤,264.3,,,, 1,  1.8,⑥④①, 2, 4,Ｊエアウルフ, 87,浜中俊, 0.3, 87,   4,  20, 4,  7.8, ⑦⑥
 3,14,Ｅパフュｰムボム, 57,浜中俊, 0.9, 58,   1,*  0, 3, 12.8,⑦⑤⑤, 3, 1,Ａウィズアミッション, 73,浜中俊, 0.4, 63,* -5,*  7, 4,  6.5,③④③, 3, 1, アドマイヤトライ,,北沢伸,264.7,,,, 6, 13.6,⑤⑥③, 3,12,Ｂワイドバッハ, 91,デムｰ, 0.6, 83,   2,* 21, 3,  5.7, ⑪⑩
 4,10,Ｈナムラアンバｰ, 53,幸英明, 1.4, 54,*  2,  -7, 4, 13.9,④④③, 4, 8,Ｄエクストレミティｰ, 56,シュタ, 0.6, 59,  -7,   4, 5,  9.6,⑧⑦⑥, 4, 3, オンワｰドデュｰク,,難波剛,265.4,,,,11,167.2,⑧⑦⑥, 4, 3,Ｃセイカプリコｰン, 89,川須栄, 0.7, 84,   3,  19, 9, 31.5, ⑨⑧
 5, 6,Ｂジョウショｰノブシ, 62,水口優, 1.4, 56,*  3,  -8, 8, 31.3,②②②, 5,12,Ｇファｰガソン, 49,岩田康, 0.8, 58,  -7,   3, 3,  5.4,⑨⑨⑦, 5, 6, カシマシンセイ,,山本康,265.8,,,,12,214.6,⑨⑩⑨, 5,15,Ｅインペリアルマｰチ, 88,幸英明, 0.7, 83,*  9,  11, 8, 27.9, ③③
 6, 1,Ｉシゲルハリマ, 50,川須栄, 1.8, 53,   0,  -6,11,159.6,⑧⑦⑥, 6, 2, トレモロアｰム,---,デムｰ, 0.8, 60,  -7,   5, 2,  4.5,⑪⑩⑩, 6, 9, テイエムブユウデン,,平沢健,265.9,,,,10,137.1,⑩⑨⑧, 6, 6,Ｉオセアニアボス, 87,熊沢重, 0.8, 86,   1,* 21, 5, 19.8, ⑫⑪
 7, 3,Ｄマイネルエアダクス, 58,和田竜, 2.0, 51,  -1,  -7, 7, 30.1,⑩⑧⑦, 7, 4,Ｂヤマニンルポ, 61,田中健, 0.8, 57,  -7,   1, 7, 50.2,⑦⑥⑨, 7,11, シゲルキョクチョウ,,中村将,265.9,,,, 8, 38.7,④⑤⑤, 7, 7,Ｆファリダット, 88,小牧太, 1.0, 83,  -2,* 22,11, 39.5, ⑮⑮
 8, 2,Ｐラッシュボンバｰ, 33,国分優, 2.1, 49,  -2,  -6,10,109.8,⑫⑨⑨, 8, 6,Ｎコパノミクス, 29,古川吉, 1.2, 53,  -7,  -3, 8, 56.5,⑥⑧⑧, 8, 2, テイエムハリアｰ,,熊沢重,267.9,,,, 3,  6.2,①①④, 8,11,Ａバｰディバｰディ, 92,シュタ, 1.2, 80,   0,  18, 6, 22.1, ⑬⑫
 9,12,Ｇニシノチャステティ, 53,熊沢重, 2.1, 54,  -2,  -4, 6, 27.9,⑭⑭⑩, 9,16,Ｆスズカシャトル, 53,幸英明, 1.7, 46,* -6, -13,10, 88.6,⑤⑤④, 9,12, アドマイヤツバサ,,小坂忠,269.9,,,, 5, 13.5,②②⑦, 9, 2,Ｏコレクタｰアイテム, 76,国分優, 1.4, 76,* 10,   3,13, 89.4, ②②
10,13,Ｌサンセットライヴ, 46,小坂忠, 2.3, 49,  -3,  -4,12,186.1,⑨⑬⑭,10,14,Ｏマイネルレヴェイユ, 17,川須栄, 1.9, 45,  -9,  -8, 9, 77.0,⑫⑫⑫,10, 8, メイショウヨシミツ,,田村太,270.0,,,, 9, 68.3,⑦⑧⑩,10,10,Ｇトウショウカズン, 88,和田竜, 1.5, 78,  -1,  16, 7, 25.3, ⑭⑬
11, 7,Ｋエイシンヤノゴトク, 47,城戸義, 2.4, 48,  -2,  -8,15,448.3,⑥⑩⑬,11, 3,Ｉジュｰンヴィエナ, 47,義英真, 2.0, 51, -14,   3,13,192.3,⑮⑯⑯,,,,,,,,,,,,,11, 1,Ｐサマリｰズ, 74,酒井学, 1.7, 74,* 11,   0,10, 34.1, ①①
12,15,Ｎタガノグリズリｰ, 43,鮫島良, 2.7, 49,  -2, -10, 5, 27.5,⑮⑫⑫,12,11,Ｈジェイボｰイ, 47,武幸四, 2.1, 51, -12,   0,12,162.8,⑯⑮⑮,,,,,,,,,,,,,12, 9,Ｎサウンドリアｰナ, 79,武豊  , 1.8, 77,  -3,  16, 2,  4.0, ⑯⑯
13, 8,Ｍルｰクインザスカイ, 44,小林徹, 2.8, 45,  -2, -12,14,400.5,⑬⑪⑪,13, 7,Ｍスリｰスラッガｰ, 34,水口優, 2.2, 43, -10, -11,15,555.7,⑭⑬⑬,,,,,,,,,,,,,13,16,Ｄサクラシャイニｰ, 89,秋山真, 2.0, 72,   7,   1,16,192.4, ④⑤
14,11,Ｊラヴァｰズタイム, 49,岡田祥, 2.8, 46,  -4,  -6,16,602.3,⑯⑮⑮,14,10,Ｋテイエムスピリタス, 44,城戸義, 2.4, 39,  -8, -17,16,645.7,⑩⑪⑪,,,,,,,,,,,,,14,14,Ｋアｰリｰデイズ, 87,岩田康, 2.1, 73,   4,   6,12, 54.5, ⑧⑨
15,16,Ｆオンワｰドアｰサｰ, 57,酒井学, 3.3, 40,   0, -20, 9, 59.4,⑤⑥⑧,15, 5,Ｌツルミプラチｰタｰ, 43,酒井学, 2.5, 39, -10, -14,14,200.2,⑬⑭⑭,,,,,,,,,,,,,15, 8,Ｌキョウワマグナム, 84,池添謙, 2.4, 69,   0,   7,14,102.6, ⑩⑭
16, 9,Ｏバイオレットパワｰ, 39,義英真, 4.4, 35,  -5, -18,13,330.1,⑪⑯⑯,16,13,Ｊヤマカツキャプテン, 44,池添謙, 3.7, 27,* -6, -44,11,142.4,②②⑤,,,,,,,,,,,,,16,13,Ｍメイショウデイム, 83,武幸四, 2.5, 70,   5,   0,15,114.7, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-2),,,,,,,,,,,
単勝:160円 複勝:04=110円 05=120円 14=180円 枠連:220円,,,,,,,,,,,,"単勝:2,280円 複勝:09=390円 15=120円 01=160円 枠連:2,000円",,,,,,,,,,,,単勝:950円 複勝:07=220円 04=110円 01=260円 枠連:870円,,,,,,,,,,,,単勝:260円 複勝:05=120円 04=180円 12=170円 枠連:570円,,,,,,,,,,,
馬連:230円 ワイド:04-05=140円 04-14=250円 05-14=390円,,,,,,,,,,,,"馬連:2,080円 ワイド:09-15=730円 01-09=1,280円 01-15=260円",,,,,,,,,,,,馬連:850円 ワイド:04-07=340円 01-07=910円 01-04=390円,,,,,,,,,,,,馬連:750円 ワイド:04-05=300円 05-12=290円 04-12=670円,,,,,,,,,,,
"馬単:340円 3連複:620円 3連単:1,620円",,,,,,,,,,,,"馬単:6,310円 3連複:2,960円 3連単:31,210円",,,,,,,,,,,,"馬単:2,330円 3連複:2,210円 3連単:13,650円",,,,,,,,,,,,"馬単:1,220円 3連複:1,410円 3連単:4,700円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 9R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1800m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ゆきやなぎ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｆミッキｰボクサｰ, 52,秋山真,, 63,* -4,*  7, 9, 44.2, ①①, 1, 5,Ｈダノンクリエｰタｰ, 71,熊沢重,, 78,*  7,  10, 3,  9.1,②②②, 1, 3,Ｃシャンパｰニュ, 75,武豊  ,, 74,*  8,   3, 2,  8.5,①①①, 1, 7,Ｄサイモンガｰランド, 79,酒井学,, 78,   6,* 10, 6, 13.4,⑦⑦⑥
 2,10,Ａダンツトゥルｰス, 65,池添謙, 0.4, 58,* -6,*  4, 2,  3.7, ②②, 2, 6,Ｅステｰジジャンプ, 74,デムｰ, 0.3, 70,   6,   9, 4, 10.0,④④⑤, 2, 9,Ａサトノアラジン, 79,岩田康, 0.2, 73,   5,*  6, 1,  1.2,⑥⑥⑥, 2,14,Ｋタガノミュｰチャン, 73,岩田康, 0.3, 76,*  8,   2, 5,  9.3,①①①
 3,16,Ｂアイリッシュハｰプ, 59,デムｰ, 0.8, 55,  -7,   2, 3,  6.1, ⑦⑥, 3,11,Ａメテオライト, 78,岩田康, 0.3, 73,   4,  12, 1,  2.0,⑦⑦⑥, 3,10,Ｄメイショウラリマｰ, 66,武幸四, 0.6, 71,   4,*  7, 4, 27.9,⑪⑪⑪, 3, 6,Ｃブライトエルフ, 80,和田竜, 0.4, 78,   7,   6, 1,  4.2,④⑥⑤
 4,11,Ｉエイシンスペｰシア, 48,国分優, 0.9, 55, -10,*  4, 8, 22.8, ⑨⑧, 4, 2,Ｂアクシｰバンダム, 77,幸英明, 0.4, 74,   4,* 13, 6, 14.1,⑨⑨⑧, 4, 1,Ｂラハイナルナ, 76,シュタ, 0.8, 67,   5,   0, 3,  9.7,⑦⑩⑨, 4, 1,Ｍテｰオｰフェアリｰ, 71,シュタ, 0.4, 76,*  8,   4,13, 78.1,②③③
 5,12,Ｃニシノマテンロウ, 58,岩田康, 0.9, 56, -10,*  5, 4,  6.5, ⑬⑪, 5, 1,Ｉシゲルラシンバンザ, 70,義英真, 0.4, 70,*  8,   5, 7, 29.8,①①①, 5, 8,Ｋレッドカイザｰ, 57,デムｰ, 0.9, 67,   5,  -3, 5, 34.4,⑩⑦⑦, 5,12,Ｏショウナンマオ, 64,幸英明, 0.4, 78,   6,   7,12, 33.4,⑩⑨⑩
 6, 7,Ｄシュンブレイン, 57,和田竜, 0.9, 56,  -8,   2, 5, 10.4, ⑧⑦, 6, 9,Ｃデビルズハｰツ, 75,四位洋, 0.9, 71,   2,* 13, 2,  3.7,⑪⑪⑪, 6, 2,Ｉロングリバイバル, 62,小牧太, 0.9, 65,*  7,  -7,10,168.4,③③③, 6,15,Ｆケイティバロｰズ, 77,浜中俊, 0.4, 77,*  8,   4, 3,  5.8,⑤④④
 7,15,Ｊエスペランサナナ, 48,畑端省, 0.9, 55,  -7,   1,14,137.6, ④③, 7, 3,Ｊダブルイｰグル, 69,和田竜, 0.9, 70,   5,   5,10, 73.2,⑥⑤④, 7, 5,Ｇウェｰブゴｰルド, 63,和田竜, 1.0, 66,   5,  -3, 7, 44.4,⑨⑧⑧, 7, 5,Ａメモリｰシャルマン, 82,古川吉, 0.5, 75,   6,   6, 2,  4.6,⑪⑪⑧
 8, 4,Ｌダンツゴｰルド, 45,幸英明, 1.1, 54,  -7,   0,13,131.2, ⑥⑤, 8, 4,Ｆサダルメリク, 73,古川吉, 1.0, 67,   6,   2,11, 93.3,③③③, 8,12,Ｅヒラボクレジェンド, 64,川須栄, 1.2, 62,*  6, -12, 6, 35.0,⑤④④, 8,16,Ｉアグネスダリム, 75,藤田伸, 0.7, 77,   4,*  9, 8, 18.2,⑭⑮⑪
 9, 2,Ｅジョウイチロウ, 55,武幸四, 1.3, 53, -12,   3, 7, 14.7, ⑫⑬, 9,10,Ｄタマノペルセウス, 74,池添謙, 1.5, 63,   4,   2, 9, 36.3,⑧⑧⑨, 9, 6,Ｊパンズラビリンス, 58,幸英明, 2.0, 58,   6, -20,11,180.5,④⑤⑤, 9, 9,Ｅミラグロッサ, 78,デムｰ, 1.0, 70,   5,   4,11, 30.3,⑫⑫⑫
10, 5,Ｋスズカレビン, 47,原田敬, 1.8, 48,  -9,  -5,12,114.9, ⑤⑨,10,12,Ｇチュウワストライク, 72,荻野琢, 2.2, 59,   3,  -1, 5, 13.9,⑩⑩⑩,10, 7,Ｆタガノベルｰガ, 63,古川吉, 2.2, 54,*  6, -27,12,251.7,②②②,10,11,Ｈクロｰバｰリｰフ, 76,池添謙, 1.0, 72,   3,*  9, 7, 16.1,⑮⑯⑯
11, 6,Ｇランズデｰル, 50,シュタ, 2.0, 46, -10,  -6,11, 65.4, ⑪⑩,11, 8,Ｋアザゼル, 69,武豊  , 2.4, 60,   5,  -7, 8, 31.6,⑤⑥⑦,11, 4,Ｈレッドオラシオン, 63,藤田伸, 2.8, 51,   3, -21, 9,155.6,⑫⑫⑫,11, 3,Ｊミスマｰプル, 74,城戸義, 1.3, 71,   4,   2,15,171.0,⑬⑭⑭
12, 9,Ｎトウケイギムレット, 42,義英真, 2.2, 44, -10,  -7,10, 45.7, ⑩⑫,,,,,,,,,,,,,12,11,Ｌテｰオｰイｰジス, 57,国分優, 3.4, 47,   5, -37, 8,134.7,⑧⑨⑩,12,13,Ｎハヤブサペコチャン, 70,川須栄, 1.3, 72,   6,  -1,14,170.6,⑨⑧⑨
13,14,Ｍパｰプルセブン, 43,小坂忠, 2.3, 45, -11,  -6,15,244.2, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,13, 2,Ｂネヴァｰハｰツ, 80,秋山真, 1.6, 66,*  8,  -7, 4,  6.3,③②②
14, 8,Ｏシロイヨウセイ, 41,田村太, 2.3, 45, -13,  -4,16,499.9, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｌクリノアマダブラム, 73,小牧太, 1.8, 69,   5,  -2,10, 25.4,⑥⑩⑬
15, 1,Ｈパラディドル, 48,川須栄, 3.0, 39,  -7, -17, 6, 12.3, ③④,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｐフィルハｰマジック, 64,国分優, 1.9, 66,   4,  -2,16,300.7,⑯⑬⑮
16, 3, ロアジス,---,武豊  , 3.1, 39, -16,  -8, 1,  3.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｇショウナンバｰキン, 76,四位洋, 2.0, 67,   7,  -8, 9, 22.3,⑧⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
