14年 1月12日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 1月12日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
12,15, パワｰショット,---,原田和, 1.8, 45, -20,   6,16,144.6,⑫⑭⑫,12,12,Ｉイデアオブクィｰン, 53,中舘英, 0.8, 60, -14,* 10,14,147.8,⑯⑯⑮,12, 2,Ｃトウショウマナｰズ, 74,ベリｰ, 1.9, 63,  -1,   4, 4,  6.4,③⑦⑦,12, 5,Ｋスタッドジェルラン, 88,大野拓, 1.9, 79,  13,   6, 9, 38.0,⑤⑧⑦
13, 5, タケルポジティブ,---,柴山雄, 3.7, 30, -19, -11,13, 64.2,⑦⑫⑭,13,10,Ｋグレイスビクトリア, 50,横山和, 1.1, 53, -15,   5,15,231.9,⑬⑮⑯,13, 5,Ｇヤマニンパンテオン, 71,横山和, 2.6, 58,  -4,   5,11, 69.7,⑫⑭⑭,13, 1,Ｎゲシュタルト, 82,勝浦正, 2.2, 74,* 16,  -1,11, 71.6,①②⑤
14, 6, ニブマイスタｰ,---,勝浦正, 4.1, 25, -19, -17,12, 44.0,⑧⑩⑬,14, 5,Ｌブラックチョコ, 48,津村明, 1.1, 52, -10,  -3,11, 58.7,⑦⑥⑥,14,15,Ｌユサｰル, 62,柴山雄, 2.9, 61,  -5,   6,16,390.5,⑯⑯⑯,14, 8,Ｊダノンスパシｰバ, 88,田中勝, 2.7, 72,  14,  -1,13,118.4,⑯⑩⑬
15, 1, アメシストカナン,---,柴田大, 4.3, 28, -21, -13,10, 22.2,⑯⑯⑮,15,11,Ｍエンブレイスライフ, 47,勝浦正, 1.2, 51, -12,  -3,10, 35.2,⑧⑧⑦,15, 8,Ｍアルファアリア, 62,梶晃啓, 3.0, 58,  -3,   1,12, 72.7,⑭⑮⑮,15,14,Ｏダノンゴｰルド, 81,北村宏, 2.8, 70,  15,  -5,10, 44.7,③④⑨
16, 3, ウインダムｰル,---,黛弘人, 5.3, 20, -21, -21,14, 80.1,⑬⑮⑯,16, 9,Ｏブラウンネプチュｰ, 45,伴啓太, 1.2, 51, -13,   1,16,394.5,⑫⑫⑭,16, 3,Ｎキングザブルｰス, 61,江田照, 3.9, 50,  -2, -10,15,355.5,⑥⑩⑫,16, 6,Ｐグランデッツァ, 65,戸崎圭, 8.3, 39,  12, -46, 8, 19.3,④⑬⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-2),,,,,,,,,,,
"単勝:2,120円 複勝:08=600円 04=220円 13=610円 枠連:5,010円",,,,,,,,,,,,単勝:580円 複勝:14=200円 16=290円 02=180円 枠連:790円,,,,,,,,,,,,単勝:590円 複勝:13=210円 16=220円 01=530円 枠連:610円,,,,,,,,,,,,単勝:560円 複勝:09=170円 11=190円 12=140円 枠連:420円,,,,,,,,,,,
"馬連:5,760円 ワイド:04-08=2,160円 08-13=3,720円 04-13=1,640円",,,,,,,,,,,,"馬連:2,670円 ワイド:14-16=1,040円 02-14=570円 02-16=970円",,,,,,,,,,,,"馬連:1,430円 ワイド:13-16=580円 01-13=2,200円 01-16=2,050円",,,,,,,,,,,,"馬連:1,240円 ワイド:09-11=540円 09-12=390円 11-12=430円",,,,,,,,,,,
"馬単:15,240円 3連複:23,510円 3連単:146,540円",,,,,,,,,,,,"馬単:4,630円 3連複:4,870円 3連単:29,880円",,,,,,,,,,,,"馬単:3,040円 3連複:14,750円 3連単:55,190円",,,,,,,,,,,,"馬単:2,370円 3連複:1,440円 3連単:8,240円",,,,,,,,,,,
■ 3R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,朱竹賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａプリティｰキャロル, 74,北村宏,, 69,* -2,   7, 1,  2.6, ②②, 1,12,Ａゴｰルドアクタｰ, 62,石橋脩,, 60,   6,*  1, 3,  8.6,⑧⑧⑤, 1,15,Ｄアルマエルナト, 65,勝浦正,, 72,   1,   1, 3,  5.4, ⑧⑨, 1,12,Ａキングオブロｰ, 77,柴田善,, 77,  -7,* 13, 1,  3.7, ⑪⑪
 2,15,Ｋナムラケイオス, 67,西村太, 0.2, 68,  -6,   8, 6, 14.6, ⑪⑩, 2, 3,Ｄバンズｰム, 59,田辺裕, 0.1, 59,   8,  -3, 1,  1.8,⑫⑤⑥, 2, 3,Ｉキンシノキセキ, 59,三浦皇, 0.0, 71,   3,   0, 4,  7.7, ⑥③, 2,13,Ｋエタｰナルムｰン, 69,木幡初, 0.0, 75,   1,   5, 3,  5.4, ⑤⑤
 3,14,Ｍオリアｰナ, 64,津村明, 0.2, 67,* -2,   5,12, 52.1, ③④, 3, 2,Ｃアンヴェイルド, 60,三浦皇, 0.3, 57,   5,*  0, 7, 25.6,⑩⑩⑧, 3, 8,Ｅフリュクティドｰル, 64,嘉藤貴, 0.2, 69,  -9,*  9,12, 66.5, ⑭⑭, 3, 7,Ｈエネアド, 71,蛯名正, 0.3, 73,  -9,* 12, 5, 11.8, ⑫⑫
 4, 2,Ｂセイユウスマイル, 74,柴田善, 0.3, 66,* -1,   3, 3,  6.1, ①①, 4,15,Ｉルヴェソンヴェｰル, 49,後藤浩, 0.4, 55,* 10, -15, 8, 26.1,③②②, 4, 7,Ａヒカルカミヒコｰキ, 71,横山典, 0.2, 67,*  6,  -7, 1,  2.6, ②②, 4,11,Ｉシャドウエミネンス, 71,ベリｰ, 0.4, 70,  -1,   3,13, 37.8, ⑦⑦
 5,13,Ｌトミケンスプリング, 64,木幡初, 0.3, 67,  -4,   6,13,103.7, ⑥⑥, 5, 9,Ｇギンザフェアレディ, 56,北村宏, 0.5, 54,   6,  -5, 5, 17.6,⑦⑨⑨, 5,10,Ｃクリノコマチ, 66,松岡正, 0.2, 69,  -3,   3, 5, 11.3, ⑩⑩, 5,14,Ｅカディｰシャ, 73,三浦皇, 0.4, 71,  -4,   6, 7, 16.1, ⑧⑩
 6, 5,Ｃオｰドゥルルド, 74,勝浦正, 0.4, 65,  -9,*  9, 4,  8.8, ⑬⑪, 6, 1,Ｂサトノバセロン, 61,吉田隼, 0.6, 54,   5,  -3, 6, 19.4,⑨⑪⑪, 6, 4,Ｊクインズセブン, 58,大野拓, 0.3, 67,  -7,*  5,14,146.6, ⑫⑬, 6,16,Ｆアステｰルネオ, 73,的場勇, 0.5, 68,*  5,  -5, 6, 13.3, ③③
 7, 6,Ｇドリｰムバラｰド, 69,ベリｰ, 0.5, 65,  -7,   7,10, 31.6, ⑫⑬, 7,11,Ｌボビンレｰス, 45,田中勝, 1.0, 50,   3,  -6,14,188.7,⑪⑫⑫, 6, 1,Ｋカメット, 58,柴田善, 0.3, 68,  -3,   1,10, 39.8, ⑨⑦, 7, 2,Ｃスズノフウジン, 74,田辺裕, 0.5, 70, -11,  10, 9, 17.7, ⑭⑬
 8, 1,Ｆセトノブロッサム, 70,柴山雄, 0.5, 64, -12,* 12, 9, 29.9, ⑯⑮, 8,14,Ｅマルｰンドロップ, 58,ブノワ, 1.1, 49,*  9, -23, 4, 14.0,④③④, 8,14,Ｂカレングランブルｰ, 69,戸崎圭, 0.5, 65,  -9,*  5, 2,  4.4, ⑮⑮, 8, 4,Ｏヨシカワクン, 66,ブノワ, 0.5, 68,*  8,  -8,10, 19.6, ①①
 9, 4,Ｄヴェルタｰト, 72,田辺裕, 0.6, 63, -10,   8, 2,  4.8, ⑮⑯, 9,16,Ｍウルトラバロｰズ, 33,戸崎圭, 1.5, 46,   8, -23, 2,  4.9,⑥⑦③, 9,13,Ｏクラシックマｰク, 56,蛯名正, 0.6, 64,  -5,   0, 7, 23.3, ⑬⑫, 9,15,Ｐアポロオラクル, 61,勝浦正, 0.6, 70,  -9,   8, 8, 17.7, ⑬⑭
10, 7,Ｊヤマニンクレマ, 67,柴田大, 0.8, 63,  -4,   2, 5, 12.5, ④⑤,10,10,Ｐニシノカザブエ, 31,江田照, 1.6, 48,   1,  -6, 9, 26.5,⑬⑬⑬,10,11,Ｇマイネルギャルソン, 60,柴田大, 0.8, 61,*  7, -14, 6, 22.3, ③④,10, 9,Ｇワキノキセキ, 72,北村宏, 0.6, 69, -13,* 12, 2,  4.7, ⑮⑮
11,16,Ｅキャメロンロｰド, 70,黛弘人, 0.9, 62,  -8,   5, 8, 20.8, ⑭⑭,11, 5,Ｆハイクロス, 56,松岡正, 1.7, 46,   8, -26,11, 96.6,⑤⑥⑦,11, 9,Ｎユｰルドゥｰ, 56,北村宏, 0.8, 60,   3, -10,13, 72.2, ⑦⑧,11, 8,Ｍキャストロメファ, 68,丸田恭, 0.7, 65,  -5,   3,11, 32.0, ⑩⑨
12,12,Ｉエバｰグレｰズ, 67,伴啓太, 1.0, 60,  -6,   1,15,227.2, ⑩⑨,12, 6,Ｋバロンドｰル, 47,ベリｰ, 2.5, 38,  -1, -16,12,116.9,⑯⑭⑭,12,12,Ｍヴァンデミエｰル, 57,田辺裕, 1.0, 58, -12,   1, 8, 27.4, ⑯⑯,12, 5,Ｄミッキｰオリｰブ, 74,横山典, 0.7, 64,  -3,   0,14, 90.1, ⑥⑥
13, 3,Ｈテツナゴオ, 68,戸崎圭, 1.1, 60,  -7,   2, 7, 17.6, ⑧⑦,13, 4,Ｎミスタｰロｰレンス, 32,蛯名正, 3.2, 34,  -3, -17,13,130.6,⑭⑮⑮,13, 6,Ｌアポロデイライト, 57,横山和, 1.2, 55,   4, -17,15,148.0, ④⑥,13, 1,Ｊマルタｰズグロウヴ, 69,松岡正, 0.8, 68, -19,* 14,16,222.7, ⑯⑯
14,11,Ｏファンアットコｰト, 56,西田雄, 1.1, 59,  -6,   1,16,504.5, ⑨⑫,14, 8,Ｈアイケｰゴｰウィン, 50,黛弘人, 3.6, 33,*  9, -58,16,603.2,②④⑩,14, 5,Ｈオフェｰリアシチｰ, 59,丸田恭, 1.2, 55,*  8, -21, 9, 34.9, ①①,14, 6,Ｎエキナシア, 67,津村明, 0.9, 63,   0,  -5,12, 33.9, ④④
