14年 6月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 6月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,京橋特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂタガノクルクス, 63,福永祐,, 63,* -4,*  6, 1,  3.4, ④④, 1,16,Ａウィズアミッション, 65,福永祐,, 71,  -4,* 11, 2,  5.7, ⑧⑧, 1, 9,Ｈマトリョｰシカ, 67,松若風,, 76,*  3,* 18, 7, 15.5,②②②, 1, 2,Ｃグッドスピリッツ, 80,川須栄,, 85,*  7,* 11, 3,  6.2,①①①
 2, 2,Ｄメイショウロッソ, 61,武幸四, 0.0, 64,* -2,   4, 3,  4.3, ①①, 2,15,Ｄテｰオｰビックバン, 63,酒井学, 0.4, 65,  -4,*  4, 3,  7.0, ⑨⑨, 2,12,Ｆフォロｰハｰト, 71,幸英明, 0.1, 77,*  2,* 19, 3,  9.9,④④③, 2, 4,Ｆマイネアルナイル, 76,川田将, 0.4, 80,   5,   8, 4,  9.1,⑥③④
 3,11,Ａナリタモｰド, 63,幸英明, 0.1, 63,* -4,   6, 2,  3.7, ③③, 3, 7,Ｉトｰセンデュｰク, 55,武豊  , 0.4, 65,  -2,   2, 1,  2.0, ⑦⑥, 3, 1,Ｃシンワウォッカ, 74,浜中俊, 0.7, 73,*  2,  14, 1,  2.3,③③④, 3, 6,Ｅサンライズピｰク, 76,武豊  , 0.7, 77,*  7,   2, 1,  2.1,④④③
 4,14,Ｆテイエムゴｰジャス, 58,国分恭, 0.2, 61,  -7,*  7, 8, 24.4, ⑨⑦, 4, 1,Ｂデルマシシマル, 64,松山弘, 0.6, 62,*  0,  -7, 4,  8.3, ①①, 4,11,Ｉオｰシャンブルグ, 66,武豊  , 0.9, 73,   2,  14, 5, 12.5,⑦⑤⑤, 4, 7,Ｄウインミｰティア, 78,北村友, 1.0, 75,*  7,  -2, 5,  9.7,②②②
 5, 9,Ｉトｰセンクラウド, 55,松山弘, 0.4, 60,  -5,   4, 4,  8.4, ⑤⑥, 5, 3,Ｃコスモカパルア, 64,ウィリ, 0.8, 61,* -1,  -7, 6, 13.7, ③④, 5, 4,Ｂロゼラニ, 74,義英真, 0.9, 71,   0,  15, 2,  3.5,⑧⑨⑧, 5, 3,Ａアドマイヤスピカ, 85,小牧太, 1.1, 72,   5,  -2, 2,  3.5,⑤⑤⑤
 6, 1,Ｊジョｰリブラン, 53,岩崎翼, 0.6, 60, -12,* 11,13,170.7, ⑭⑭, 6,10,Ｆシホウ, 63,浜中俊, 0.8, 61,  -5,   2, 7, 19.2, ⑫⑪, 6, 2,Ｌブロンクスシルバｰ, 61,国分恭, 1.0, 69,   0,  14,11, 47.2,⑥⑥⑨, 6, 1,Ｇゴｰルドブライアン, 72,福永祐, 1.2, 76,   0,* 11, 7, 21.8,⑩⑩⑨
 7, 8,Ｃショウナンランパダ, 62,ウィリ, 1.0, 55,* -4,  -3, 5, 10.4, ②②, 7, 5,Ｅスカイライン, 63,川田将, 0.9, 60,  -2,  -6, 5,  8.3, ⑤⑤, 7, 6,Ｊメイショウクロｰバ, 65,和田竜, 1.3, 66,*  3,   6, 6, 15.0,①①①, 7, 5,Ｂトニｰポケット, 83,ウィリ, 1.3, 74,   4,   1, 6, 17.7,⑨⑧⑦
 8,10,Ｈニホンピロレディｰ, 56,松若風, 1.2, 53,  -7,  -2, 9, 31.7, ⑧⑨, 8, 4,Ｋアグリナデシコ, 54,岩崎翼, 0.9, 59,  -4,  -4,14,234.3, ⑥⑦, 8, 3,Ｇニｰレンベルギア, 69,ウィリ, 1.3, 69,   1,  12,10, 38.1,⑨⑦⑥, 8,10,Ｈシンコｰプリンス, 71,太宰啓, 1.3, 73,   1,   6,10,143.0,⑧⑨⑧
