14年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,堀川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｄキンシノホマレ, 46,田中健,, 55,  -2,  -5, 7, 13.8, ④④, 1, 9, ペプチドウォヘッド,---,岩田康,, 67,  -9,* 15, 2,  3.2,④⑤③, 1,10,Ｆサトノバリアント, 72,池添謙,, 74,*  3,   8, 4, 11.5,⑧③②, 1, 3,Ｂイリュミナンス, 79,武豊  ,, 81,   3,  13, 1,  3.7, ⑤⑤
 2, 9,Ｅタマモイレブン, 45,岩田康, 0.1, 53,  -5,* -3, 2,  4.4, ⑤⑥, 2, 7, エイシンチャｰタｰ,---,藤岡佑, 1.1, 56,* -7,   3, 1,  1.7,③③②, 2, 6,Ａメイショウヒコボシ, 79,武豊  , 0.0, 78,  -1,* 16, 1,  2.1,⑩⑩⑨, 2, 1,Ｄプリモンディアル, 77,幸英明, 0.1, 82,   0,  16, 2,  4.4, ⑦⑥
 3, 1,Ｆカシノランド, 43,川島信, 0.2, 55,  -1,  -7,10, 37.1, ③③, 3, 8, ヤマイチレジェンド,---,幸英明, 1.2, 58, -10,   6, 6, 24.8,⑦⑧⑥, 3, 1,Ｅコウユｰアンドレ, 73,国分恭, 0.1, 77,  -1,* 16, 7, 28.9,⑨⑨⑩, 3, 8,Ｈニシノテキｰラ, 75,和田竜, 0.3, 81,   0,  14, 7, 16.8, ⑨⑧
 4, 7,Ｃラッキｰダン, 52,荻野琢, 0.4, 53,*  1, -11, 8, 14.2, ②②, 4, 3, テイエムグンカン,---,国分恭, 1.9, 50,* -7,  -5, 5, 12.4,②②①, 4, 8,Ｇゼンノスサノヲ, 71,藤岡佑, 0.5, 71,   1,   8, 6, 14.6,⑦⑦⑥, 4,12,Ｋキュリオスティｰ, 70,岩田康, 0.3, 81,  -3,* 19, 3,  4.5, ⑪⑪
 5, 4,Ｈサウスリバティｰ, 42,酒井学, 0.5, 49,  -9,* -2, 6, 13.4, ⑩⑨, 5, 6, セプティエｰム,---,和田竜, 2.0, 52, -10,  -1, 3,  7.5,⑨⑦⑧, 5, 7,Ｃメテオライト, 77,岩田康, 0.7, 71,   0,   8, 3,  4.3,⑥⑧⑧, 5, 9,Ｃフェｰタルロｰズ, 78,小牧太, 0.3, 75,* 10,  -8, 4,  7.4, ①①
 6, 3,Ｉメイショウハイネス, 42,国分恭, 1.0, 44,  -8,  -8, 4, 11.1, ⑨⑩, 6, 4, コスモビオス,---,柴田未, 2.1, 50,  -8,  -5, 8, 68.4,⑥④⑤, 6, 9,Ｄアダムズアップル, 77,川田将, 1.1, 68,   1,   1, 2,  4.0,⑤⑤④, 6, 4,Ｇディオジェｰヌ, 76,松山弘, 0.3, 80,   5,   6, 9, 22.6, ③③
 7, 5,Ｋセルリアンセレｰノ, 37,川須栄, 1.0, 48,*  2, -17, 5, 12.0, ①①, 7, 1, レヴォントゥリ,---,荻野琢, 2.1, 50, -10,  -2, 9,108.1,⑤⑥⑦, 7, 2,Ｂコピｰライタｰ, 78,幸英明, 1.5, 65,   1,  -3, 5, 13.3,④⑥⑤, 7, 5,Ｊウエスタンレベッカ, 74,国分優, 0.5, 81,  -5,* 22,10, 44.3, ⑫⑫
 8, 2,Ｊシゲルワッショイ, 39,国分優, 1.2, 43,  -6, -11,12,107.3, ⑧⑦, 8, 5, フェイバｰシチｰ,---,太宰啓, 3.2, 46, -12,  -8, 4, 11.8,⑧⑨⑨, 8, 5,Ｈシゲルラシンバンザ, 67,義英真, 1.9, 59,   1,  -5, 8, 38.6,③④⑦, 8,10,Ａカノン, 81,義英真, 0.7, 73,   3,   1, 8, 17.7, ④④
