14年 9月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 9月27日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悠久山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｇヨイチナデシコ, 37,吉田隼,, 48,  -4,* -1, 9, 24.6, ⑦⑧, 1,12,Ａゴｰルドリｰガル, 69,戸崎圭,, 64,*  2,*  2, 1,  1.8,⑥④⑤, 1,15,Ａバｰディｰイｰグル, 80,北村宏,, 75,   2,* 13, 2,  3.2,⑥⑥⑤, 1, 7,Ｄスズカヴァンガｰド, 79,西田雄,, 80,*  9,  14, 4, 11.5,③④①
 2, 7,Ｃトウショウチャｰト, 52,柴田大, 0.3, 47,  -5,* -2, 5,  7.6, ⑨⑦, 2, 5,Ｄフェイトアゲン, 65,宮崎北, 0.3, 63,   1,   1, 4, 15.3,④⑤④, 2,11,Ｂアスペンツリｰ, 76,田中勝, 0.2, 72,*  3,  10, 1,  2.4,④④③, 2, 5,Ｃフェスティヴイェル, 79,田中勝, 0.2, 81,   6,* 17, 6, 20.4,⑨⑨⑨
 3, 6,Ｅオｰジｰアイドル, 48,蛯名正, 0.3, 48,*  3,  -9, 4,  7.2, ②③, 3,15,Ｈピエリｰナ, 56,石橋脩, 0.4, 61,*  3,  -2, 8, 35.2,③③③, 3, 3,Ｆコスモラヴモア, 72,柴田大, 0.5, 71,*  3,   8, 8, 26.8,③③④, 3, 2,Ｍテナシティｰ, 74,エスポ, 0.2, 82,   6,* 19,13, 63.5,⑪⑪⑫
 4, 8,Ｂドリｰムメモリｰ, 58,江田照, 0.5, 45,   1,  -9, 3,  7.0, ⑤⑤, 4, 4,Ｃグレイスビクトリア, 66,長岡禎, 0.8, 61,  -3,*  3, 3,  6.9,⑭⑨⑨, 4, 8,Ｊヴェルデホ, 69,エスポ, 0.5, 72,   0,* 13, 3,  8.8,⑩⑪⑪, 4,17,Ｂフェデラルホｰル, 80,蛯名正, 0.3, 79,   7,  11, 2,  3.3,⑦⑥⑧
 5, 1,Ａオルティラアスｰル, 62,三浦皇, 0.7, 45,*  5, -16, 2,  4.9, ①①, 5,11,Ｅディｰプラヴ, 64,田辺裕, 0.9, 57,   0,  -4, 2,  3.6,⑧⑥⑥, 5, 7,Ｈリタｰントゥジェム, 70,長岡禎, 0.6, 72,   0,  12, 7, 18.7,⑧⑨⑨, 5,15,Ｋエイダイポイント, 74,岩部純, 0.3, 82,   5,* 22, 9, 23.9,⑯⑮⑭
 6, 3,Ｄエメラルドビｰム, 50,横山典, 0.8, 41,   1, -13, 1,  2.9, ③②, 6, 7,Ｂヨウザンフウ, 68,伴啓太, 1.2, 57,  -4,*  2, 9, 37.1,⑮⑪⑩, 6, 6,Ｅフォルトファｰレン, 75,戸崎圭, 0.7, 71,  -1,* 15, 4, 10.1,⑭⑬⑫, 6,13,Ｌラストシャングリラ, 74,江田照, 0.4, 76,*  9,   6, 7, 20.7,①①②
 7, 5,Ｆルパン, 39,横山和, 0.8, 41,  -5,  -6, 7, 17.3, ⑧⑨, 7,10,Ｋキングロイ, 45,北村宏, 1.5, 55,  -1,  -6,10, 90.3,⑦⑧⑦, 7, 9,Ｍウインヴォイジャｰ, 63,大野拓, 0.9, 68,*  4,   3,14,100.3,②②②, 7,14,Ａアウォｰディｰ, 80,横山典, 0.6, 76,   6,  13, 1,  3.2,⑬⑫⑪
 8, 9,Ｉカシノリノ, 36,木幡初, 0.9, 41,   1, -14, 6,  9.1, ④④, 8,14,Ｇマンボプリンス, 57,木幡初, 1.6, 54,*  2, -14, 5, 25.4,②②②, 8,13,Ｋリライブナカヤマ, 68,柴田善, 1.1, 68,  -2,* 14,10, 59.0,⑮⑮⑭, 8, 9,Ｏゴｰルドブライアン, 73,吉田隼, 0.6, 77,   6,  14,12, 47.2,⑫⑬⑬
 9, 4,Ｏカグラオｰ, 10,石神深, 1.0, 38,  -9,  -5,14,301.0, ⑪⑩, 9,13,Ｆトゥルｰモｰション, 62,柴田大, 1.7, 54,   0, -10, 7, 25.4,⑤⑦⑧, 9, 4,Ｃラシアンカウボｰイ, 75,柴山雄, 1.3, 62,   2,   3, 9, 49.1,⑤⑤⑥, 9, 8,Ｈアナンジュパス, 77,北村宏, 0.6, 75,   7,   7,11, 28.2,⑥⑤⑦
10,10,Ｈペイシャピュア, 36,井上敏, 1.3, 37,  -1, -16,12,206.3, ⑥⑥,10, 8,Ｉタイセイオｰシャン, 52,勝浦正, 1.8, 50,*  2, -16,12,106.4,①①①,10,10,Ｎポｰルシッタｰ, 61,伊藤工, 1.5, 64,   1,   5,11, 68.5,⑫⑩⑩,10,16,Ｅメイショウブシン, 79,丸田恭, 0.7, 79,   3,* 22, 8, 23.3,⑱⑱⑱
