14年 3月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 3月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
"馬連:37,810円 ワイド:01-11=13,020円 01-16=440円 11-16=28,480円",,,,,,,,,,,,"馬連:4,840円 ワイド:11-12=1,130円 11-14=760円 12-14=6,950円",,,,,,,,,,,,"馬連:630円 ワイド:13-15=260円 10-13=1,090円 10-15=1,320円",,,,,,,,,,,,"馬連:3,850円 ワイド:08-10=1,280円 02-10=3,340円 02-08=6,590円",,,,,,,,,,,
"馬単:39,690円 3連複:75,310円 3連単:552,460円",,,,,,,,,,,,"馬単:5,880円 3連複:19,450円 3連単:74,710円",,,,,,,,,,,,"馬単:1,210円 3連複:6,070円 3連単:25,590円",,,,,,,,,,,,"馬単:6,740円 3連複:43,000円 3連単:172,690円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 8R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1800m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾏｰﾁｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａレッドダニエル, 68,後藤浩,, 64,* -3,   8, 1,  2.5,④③③, 1, 9,Ｂトシザキミ, 67,田辺裕,, 63,*  7, -19, 2,  3.7,①①①, 1, 9,Ｄキｰプインタッチ, 80,後藤浩,, 81,* 17,*  9, 3,  6.1,⑧⑤③, 1,15,Ａソロル, 96,蛯名正,, 92,  15,* 17, 3,  8.3,⑩④③
 2,10,Ｆリタｰントゥジェム, 62,長岡禎, 0.1, 67,  -5,* 12, 3,  6.9,⑦⑨⑧, 2, 8,Ｊレオニｰズ, 56,田中勝, 0.0, 63,   1,* -7, 4, 16.2,⑩⑪⑧, 2,12,Ｃグッドマイスタｰ, 82,柴田善, 0.2, 83,  16,* 10, 2,  3.8,⑫⑧⑥, 2, 5,Ｃジェベルムｰサ, 95,田辺裕, 0.1, 90,  14,* 17, 2,  4.1,⑮⑩⑤
 3,14,Ｃタニタニ, 65,田中勝, 0.2, 66,  -4,*  9, 4,  8.9,⑤⑥⑤, 3, 3,Ｆルナレディ, 60,和田竜, 0.0, 64,   4, -13, 7, 24.4,⑥⑥④, 3, 7,Ａサウンドトゥルｰ, 86,蛯名正, 0.5, 82,  14,* 11, 1,  3.1,⑬⑫⑪, 3, 2,Ｄドコフクカゼ, 95,後藤浩, 0.1, 89,  14,* 18, 5, 12.7,⑦⑫⑨
 4, 7,Ｈレンブラント, 56,和田竜, 0.3, 67,  -4,   7, 7, 16.2,③⑤④, 4, 5,Ａゲットアテｰプ, 69,後藤浩, 0.0, 65,   3,*-10, 1,  1.6,⑫⑨⑥, 4, 3,Ｅマイネルバウンス, 80,松岡正, 0.5, 81,  15,*  9, 8, 26.8,⑨⑨⑩, 4,10,Ｆエｰシンゴｰルド, 92,バルジ, 0.2, 91,* 16,  13, 1,  2.6,③③②
 5, 6,Ｅメイクザカット, 62,田辺裕, 0.6, 62,  -5,   7, 6, 16.2,⑭⑧⑥, 5, 4,Ｇファイトバック, 60,バルジ, 0.2, 60,*  6, -19, 5, 19.4,③②②, 5, 4,Ｌディアグリスタｰ, 77,田辺裕, 0.9, 77,  14,   8,14, 99.9,⑮⑭⑬, 5,12,Ｉクリノスタｰオｰ, 89,松岡正, 0.4, 88,* 16,  11, 9, 30.1,①①①
 6,15,Ｂシンボリハミルトン, 66,津村明, 0.9, 62,  -5,   6, 2,  3.1,⑩⑪⑨, 6, 2,Ｃヴァンデミエｰル, 64,柴田未, 0.3, 61,   1,* -9, 9, 41.5,⑬⑫⑨, 6,10,Ｍシルクコスモス, 76,宮崎北, 1.0, 81,  15,   6,16,273.6,⑯⑪⑧, 6, 8,Ｌリアライズキボンヌ, 87,横山和, 0.9, 86,  14,  11,12, 87.3,⑧⑪⑩
 7, 2,Ｄドリｰムエルダｰ, 63,丸山元, 1.5, 56,* -2,  -5, 5, 13.5,①①①, 7, 7,Ｄコスモディクシｰ, 63,丹内祐, 0.4, 61,   0,* -9,10, 55.1,⑪⑬⑫, 7, 1,Ｈスズカヴィグラス, 79,バルジ, 1.0, 78,  16,   2,10, 35.7,④⑦⑤, 7,14,Ｅクリｰルパッション, 93,木幡初, 1.1, 87,  13,  11,14,172.9,⑭⑮⑫
 8, 3,Ｊメジャｰホｰプ, 51,丹内祐, 1.5, 57,* -2,  -5,14,257.3,②②②, 8,13,Ｈチュロ, 59,木幡初, 0.5, 59,*  6, -24, 6, 23.7,⑤③③, 8, 5,Ｆコスモメルハバ, 80,丹内祐, 1.4, 75,  16,   0, 9, 30.5,⑦⑥⑨, 8, 9,Ｈグラッツィア, 90,丸山元, 1.1, 85,  14,   9, 8, 17.9,⑫⑨④
 9, 9,Ｇマウントマズル, 59,柴田善, 1.9, 53,* -3,  -7, 8, 34.2,⑫④⑦, 9,10,Ｋパイストロピカル, 48,原田和, 0.6, 57,   4, -22,11,185.7,⑧⑤⑤, 9,14,Ｇトリニティチャｰチ, 80,柴田大, 1.5, 77,  15,   1,11, 36.8,⑪⑩⑫, 9, 1,Ｂグランドシチｰ, 96,津村明, 1.2, 85,  14,   8, 7, 13.5,⑪⑧⑧
10, 4,Ｉグランミリュｰ, 53,蛯名正, 3.2, 45,  -7, -10, 9, 65.7,⑪⑭⑬,10, 6,Ｉコスモスパｰクル, 59,柴田大, 1.1, 53,   3, -27, 8, 38.2,④⑦⑦,10,15,Ｉスギノハルバｰド, 79,和田竜, 1.9, 73,* 17,  -7, 6, 15.3,⑥④②,10, 4,Ｎナカヤマナイト, 82,柴田善, 1.3, 84,  13,  11, 6, 12.8,⑬⑭⑮
11, 1,Ｋラクｰドｰル, 47,松岡正, 3.3, 45,  -7, -11,12,196.1,⑯⑬⑩,11,11,Ｅグラスティファニｰ, 61,松岡正, 2.1, 44,   3, -41, 3, 13.5,⑦⑧⑩,11,11,Ｋプレミアムタイム, 77,津村明, 2.0, 71,* 17,  -8, 7, 21.2,⑤③①,11, 7,Ｐミヤジタイガ, 76,和田竜, 1.8, 82,  15,   2,11, 71.5,⑥⑥⑥
12, 5, チョチョイノチョイ,---,原田和, 3.5, 44,  -7, -13,13,225.6,⑬⑮⑭,12, 1,Ｌニヴォｰズ, 44,二本柳, 2.8, 38,   1, -46,12,208.8,⑨⑩⑪,12, 2,Ｎヴィルトグラｰフ, 74,木幡初, 2.8, 68,  13,  -5,13, 51.6,⑩⑯⑯,12, 3,Ｋトｰセンアレス, 88,田中勝, 2.1, 80,   9,  11,16,194.7,⑯⑯⑯
13,13, クランサｰジュ,---,バルジ, 3.8, 41,  -4, -20,10,109.2,⑧⑦⑫,13,12,Ｍゾネブルム, 39,長岡禎, 6.8,-18,   4, ---,13,256.7,②④⑬,13, 6,Ｂハｰドロッカｰ, 83,柴山雄, 3.0, 65,* 18, -15, 4,  7.7,①①④,13,11,Ｊナリタシルクロｰド, 88,柴田大, 2.6, 77,  14,  -4,13,112.2,④⑤⑦
14, 8,Ｍエメラルタイガｰ, 38,横山和, 4.2, 39,  -7, -18,15,274.5,⑮⑯⑮,,,,,,,,,,,,,14,16,Ｏオリオンザムｰン, 74,シュタ, 3.5, 62,  13, -14,15,158.6,⑭⑮⑮,14,13,Ｍクリソライト, 86,シュタ, 3.5, 69,  14, -11, 4,  8.8,⑤⑦⑭
15,11,Ｌミスティックナイト, 45,杉原誠, 4.3, 38,  -5, -23,11,170.8,⑥⑩⑪,,,,,,,,,,,,,15,13,Ｐケイジｰタイタン, 70,岩部純, 3.8, 60,  13, -16,12, 38.9,③⑬⑭,15, 6,Ｏシンゲン, 79,村田一, 4.5, 64,  13, -17,15,173.3,⑨⑬⑬
16,16, アシムグリｰン,---,石川裕, 6.6, 27,  -6, -40,16,352.7,⑨⑫⑯,,,,,,,,,,,,,16, 8,Ｊハギノコメント, 78,横山和, 4.4, 54,* 17, -28, 5, 12.1,②②⑦,16,16,Ｇバｰディバｰディ, 91,柴山雄, 5.1, 58,* 16, -27,10, 64.0,②②⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-2),,,,,,,,,,,
単勝:250円 複勝:12=140円 10=180円 14=230円 枠連:690円,,,,,,,,,,,,"単勝:370円 複勝:09=260円 08=800円 03=890円 枠連:3,210円",,,,,,,,,,,,"単勝:610円 複勝:09=180円 12=150円 07=140円 枠連:1,020円",,,,,,,,,,,,"単勝:830円 複勝:15=260円 05=180円 02=290円 枠連:1,890円",,,,,,,,,,,
馬連:770円 ワイド:10-12=350円 12-14=550円 10-14=700円,,,,,,,,,,,,"馬連:3,480円 ワイド:08-09=1,000円 03-09=1,200円 03-08=3,110円",,,,,,,,,,,,"馬連:1,270円 ワイド:09-12=490円 07-09=550円 07-12=330円",,,,,,,,,,,,"馬連:2,060円 ワイド:05-15=680円 02-15=1,110円 02-05=1,000円",,,,,,,,,,,
"馬単:1,310円 3連複:2,180円 3連単:7,130円",,,,,,,,,,,,"馬単:6,110円 3連複:17,360円 3連単:74,360円",,,,,,,,,,,,"馬単:2,650円 3連複:1,610円 3連単:10,290円",,,,,,,,,,,,"馬単:4,540円 3連複:6,040円 3連単:34,910円",,,,,,,,,,,
■ 3R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  芝3350m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾍﾟｶﾞｻｽｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,鹿島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, マリｰナベイ,---,田辺裕,, 66, -14,* 11, 1,  3.3,⑭⑫⑩, 1,10,Ｂサンタクロｰチェ, 72,木幡初,, 72,*  3,*  6, 4,  5.8,⑤③③, 1, 2, アポロマｰベリック,,五十嵐,,,,, 1,  1.9,③③②, 1,16,Ｂミヤジエルビス, 79,丸山元,, 75,  -6,* 17, 1,  2.8, ⑥⑦
 2, 2,Ｄコスモツケマ, 50,柴田大, 0.0, 61,* -2,  -6, 5, 10.4,①①①, 2, 8,Ｄメテオｰリカ, 72,田中勝, 0.1, 73,   2,*  9, 1,  2.9,⑪⑧⑥, 2, 6, シャイニｰブラック,,浜野谷,230.3,,,, 6, 26.3,⑥⑥⑤, 2, 5,Ｋモンテネオ, 73,田辺裕, 0.0, 74,* -2,  13,10, 33.1, ①①
 3, 3,Ａゴｰストペッパｰ, 52,木幡初, 0.2, 59,  -7,  -3, 3,  4.3,⑧⑥⑥, 3, 9,Ｈマスタｰプラチナム, 67,村田一, 0.6, 71,   3,   4,11,138.2,⑧⑥⑤, 3,12, マイネルガヴロシュ,,エノン,230.6,,,, 3,  5.5,①①①, 3, 3,Ｍウインプロスパｰ, 73,丹内祐, 0.1, 74,  -8,* 17, 9, 31.5, ⑦⑤
 4,11,Ｃシングンゴｰルド, 52,松岡正, 0.5, 60, -10,   0, 4,  6.4,⑨⑪⑨, 4, 1,Ｌオメガエンブレム, 65,後藤浩, 1.0, 62,   3,   0, 7, 17.8,③④④, 4,11, メイショウヨウドウ,,西谷誠,231.5,,,, 2,  4.3,④⑤③, 4, 2,Ｅコｰリンギデオン, 77,横山和, 0.2, 73, -10,* 18, 3,  8.6, ⑩⑨
 5,10,Ｂエリｰフェアリｰ, 52,和田竜, 0.5, 56,  -7,  -6, 2,  4.0,⑥⑦⑦, 5, 4,Ｃラクリモｰサ, 72,シュタ, 1.2, 65,   2,   0, 6, 14.9,⑥⑦⑨, 5, 5, スズカマジェスタ,,北沢伸,232.0,,,, 7, 27.0,⑨⑦⑥, 5, 7, スウェプトアロｰ,---,木幡初, 0.5, 72,* -3,  10,15,181.5, ②②
 6,14,Ｉエｰブゴｰルドマン, 38,柴田善, 0.8, 52,  -5, -13,14,186.9,④⑤④, 6, 5,Ｊコｰディリア, 66,木幡初, 1.2, 67,   0,   3, 9, 64.4,⑩⑪⑩, 6, 4, セイエイ,,高野和,232.1,,,, 8, 34.3,⑧⑧⑦, 6, 9,Ｆジャｰグラット, 77,田中勝, 0.6, 71,  -8,  14, 4,  9.6, ⑧⑧
 7,13,Ｆパロパロ, 45,西田雄, 0.9, 58, -19,*  9, 6, 14.3,⑯⑯⑮, 7, 2,Ｆゴｰルデンファレノ, 68,柴山雄, 1.3, 66,   2,   1, 8, 25.3,⑦⑨⑦, 7,10, ウォンテッド,,平沢健,232.1,,,, 9, 36.5,⑤④④, 7, 6,Ｄミステリｰトレイン, 77,蛯名正, 0.6, 69,  -6,  11, 6, 15.3, ⑤⑥
 8,16,Ｋコスモライキリ, 33,丹内祐, 1.0, 53, -13,  -3,11, 57.0,⑫⑬⑬, 8,13,Ｅジェラテリアバｰル, 70,津村明, 1.4, 63,*  4,  -6, 2,  4.6,②②②, 8, 9, テルバイク,,山本康,234.6,,,,10, 60.1,⑪⑪⑩, 8,15,Ｊウインクロニクル, 73,武士沢, 0.7, 69,* -4,   9, 7, 20.6, ④④
 9,15,Ｊウインベルグラｰノ, 36,宮崎北, 1.0, 50,  -7, -11,13,144.5,⑦⑧⑧, 9, 3,Ａシェイプリｰ, 73,田辺裕, 1.9, 58,   1,  -4, 3,  5.8,⑨⑩⑪, 9, 8, トｰセンタイガｰ,,石神深,234.7,,,,11,137.6,⑩⑩⑪, 9,14,Ａイｰグルカザン, 79,柴田大, 0.7, 69, -12,  16, 2,  3.2, ⑬⑬
10, 9,Ｈエイプキング, 45,長岡禎, 1.1, 47,  -5, -17,10, 50.6,③④③,10,12,Ｋファンアットコｰト, 65,柴田未, 1.9, 61,   0,  -2,12,242.2,⑬⑬⑫,10, 7, パリスブルｰ,,草野太,235.0,,,,12,192.7,⑦⑨⑨,10, 8,Ｌハナズインパルス, 73,シュタ, 0.9, 67,  -9,  11,11, 44.6, ⑨⑩
11, 1,Ｇクラウンイヴ, 45,横山和, 1.2, 44,  -5, -19, 7, 26.4,⑤③⑤,11, 6,Ｉダイアゴナルクロス, 67,バルジ, 2.0, 59,   2,  -9, 5,  6.8,④⑤⑧,11, 1, エｰシンイグアス,,黒岩悠,236.4,,,, 4, 10.4,⑫⑫⑫,11,13,Ｎノッキングオン, 73,津村明, 0.9, 68,  -9,  13,13,112.6, ⑪⑪
12,12, ベストクオリティｰ,---,蛯名正, 1.4, 49, -18,  -2, 8, 44.4,⑬⑭⑭,12,11,Ｇフェアリｰガｰデン, 67,松岡正, 3.3, 50,*  4, -22,10, 74.2,①①①,12, 3, トｰセンプラチナ,,江田勇,236.4,,,, 5, 22.5,②②⑧,12,10,Ｉシルバｰレイショウ, 74,松岡正, 1.1, 64, -13,  13, 5, 12.9, ⑮⑭
13, 5,Ｅバンダナ, 47,津村明, 1.7, 43,  -9, -18,12,117.8,⑩⑨⑪,13, 7,Ｍアンコｰルピｰス, 63,嘉藤貴, 3.6, 49,   0, -16,13,265.2,⑫⑫⑬,,,,,,,,,,,,,13, 1,Ｇフランキンセンス, 75,西田雄, 1.1, 65,* -5,   5,12,112.4, ③③
14, 7, ベンディシオン,---,柴山雄, 1.8, 39,  -9, -20,15,193.6,⑪⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｏベルストｰリｰ, 70,杉原誠, 1.5, 61, -13,   9,14,117.5, ⑯⑯
