14年 1月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 1月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｊエノラブエナ, 51,小牧太,, 65,   1,* -1, 5, 24.8,⑤⑤⑥, 1, 4,Ｂタイセイクルｰズ, 73,ルメｰ,, 68,  -2,* 10, 3,  5.4,⑧⑧⑧, 1,10,Ｎグランプリブラッド, 63,松田大,, 81,   7,* 11, 9, 36.3,③④④, 1, 8,Ｃフィエロ, 85,福永祐,, 92,  10,* 20, 1,  2.8, ⑧⑨
 2, 9,Ａディｰプカジノ, 66,太宰啓, 0.2, 67,  -2,*  5, 4, 18.7,⑬⑬⑧, 2, 2,Ｈミヤジカｰルソン, 59,松山弘, 0.0, 69,*  2,   4, 6, 14.1,①①①, 2, 9,Ｅカレングラスジョｰ, 77,浜中俊, 0.8, 76,   2,* 12, 2,  3.6,⑭⑬⑫, 2, 4,Ｍシェルビｰ, 76,武豊  , 0.0, 91,  10,* 20, 2,  3.4, ⑨⑧
 3,11,Ｇスリｰマキシマム, 54,国分恭, 0.8, 58,   0,  -6, 6, 28.6,⑨⑥⑤, 3, 8,Ｄレッドアルヴィス, 66,福永祐, 0.1, 70,  -1,*  7, 1,  1.9,⑤⑥④, 3, 6,Ｆヴァンヘルシング, 75,和田竜, 1.0, 75,   4,   7, 3,  6.6,⑨⑨⑦, 3, 5,Ｅウイングザムｰン, 83,秋山真, 0.1, 88,  14,  12, 3,  9.0, ⑤⑤
 4, 1,Ｂアクアマリンブレス, 65,浜中俊, 0.8, 58,*  2,  -9, 1,  1.3,③③③, 4, 6,Ｃアカリロンドン, 66,藤岡康, 0.2, 69,*  1,   3, 4,  9.5,⑥②②, 4,16,Ａメテオライト, 80,岩田康, 1.0, 74,   3,   9, 1,  3.5,⑪⑪⑩, 4, 6,Ｌマコトブリジャｰル, 77,ルメｰ, 0.2, 89,  12,  15, 5, 10.1, ⑦⑦
 5, 4,Ｆウォルフラム, 55,幸英明, 1.0, 59,   1,  -9, 3, 11.3,⑧④④, 5, 5,Ａセレッソレアル, 77,松田大, 1.0, 63,   0,  -2, 2,  4.2,④④⑤, 5,14,Ｂミッキｰクリスエス, 78,森一馬, 1.1, 71,*  7,   0, 8, 21.6,④③③, 5, 2,Ｄダイナミックガイ, 83,松山弘, 0.3, 86,  12,  12, 7, 23.8, ⑥⑥
 6,13,Ｄメイショウオセアン, 60,池添謙, 1.0, 56,*  2, -12, 2,  7.2,①①①, 6, 1,Ｆナムラユキヒメ, 63,国分優, 1.5, 59,*  1,  -7, 5, 12.2,③③③, 6, 2,Ｇランドルト, 74,菱田裕, 1.4, 70,   3,   5, 6, 13.2,⑫⑩⑨, 6,14,Ｆオリｰビン, 82,岩田康, 0.5, 86,   7,  16, 4,  9.7, ⑪⑪
 7, 3,Ｉエングロウス, 52,酒井学, 1.4, 55,*  2, -14, 9, 45.1,②②②, 7, 7,Ｇクリノジュロウジン, 61,藤懸貴, 1.6, 59,  -2,  -1, 9,292.3,⑨⑨⑨, 7, 5,Ｃタマモプラネット, 78,水口優, 1.4, 73,*  9,  -7, 5, 10.2,②②①, 7, 1,Ｂメイショウヤタロウ, 86,藤田伸, 0.7, 82,  14,   2, 6, 11.3, ④④
 8, 8,Ｏピエナダイヤ, 46,古川吉, 1.4, 56,  -3,  -5,11, 88.9,⑭⑫⑭, 8, 3,Ｅヤマノボンバｰ, 66,岩崎翼, 1.7, 59,  -2,  -5, 8, 63.5,⑦⑦⑦, 8, 7,Ｌブルｰボリウッド, 65,藤田伸, 1.5, 72,   0,* 10,11, 61.7,⑮⑯⑮, 8, 7,Ｊタｰフェル, 79,浜中俊, 0.7, 83,   6,  17,12, 84.7, ⑫⑫
