14年 2月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9,12,Ｋモｰクン, 53,坂井英, 1.5, 55,  -6,  -2,12,107.0, ⑬⑬, 9, 2, ミヤビファルネｰゼ,,五十嵐,207.5,,,, 3,  5.4,⑫⑫⑪, 9, 4,Ｋショウナンサッチモ, 66,三浦皇, 0.5, 67,  -6,* 12,13, 61.9, ⑯⑯, 9,12,Ｅハｰコット, 82,三浦皇, 0.7, 80,* -1,   9, 7, 14.3, ③③
10,11,Ｉシゲルシモウサ, 57,蛯名正, 1.8, 54,   2, -14, 8, 34.7, ④④,10,11, ドクタｰルキア,,大江原,207.7,,,,10,136.7,⑨⑩⑩,10, 6,Ｆトウショウブｰム, 71,横山典, 0.6, 63,*  3,  -2, 8, 13.9, ①①,10, 5,Ｇフルアクセル, 80,石橋脩, 0.8, 81,  -4,  13, 5, 10.4, ⑧⑦
11,13, プロトコル,---,的場勇, 2.1, 49,  -5, -10,14,330.0, ⑧⑪,11, 9, リネンハウス,,蓑島靖,208.7,,,,14,288.9,⑬⑬⑬,11, 1,Ｃキタサンミカヅキ, 73,武士沢, 0.7, 64,  -1,   4, 1,  3.9, ⑧⑧,11, 6,Ｂダイワズｰム, 83,横山典, 0.8, 80,  -7,  18, 6, 13.4, ⑪⑬
12, 6,Ｃペリｰホワイト, 65,大野拓, 2.2, 51,*  3, -19, 4,  8.7, ②②,12, 5, グランマルシェ,,山本康,209.1,,,, 6, 14.6,⑪⑪⑫,12, 5,Ｈロレｰヌクロス, 68,田中勝, 0.8, 63,  -3,   5,10, 33.7, ⑩⑪,12, 2,Ｎドリｰムトレイン, 73,蛯名正, 0.8, 81,  -6,  15, 9, 19.1, ⑦⑩
13, 1,Ｍマイネルスコｰプ, 49,柴田大, 2.3, 50,  -2, -14,11, 80.1, ⑨⑦,13,13, サルゴン,,高野和,209.5,,,,12,193.8,⑥⑥⑥,13, 8,Ｐブライトシチｰ, 52,津村明, 0.9, 62,*  2,  -2,15, 84.2, ②②,13, 3,Ｏショウナンマハ, 71,勝浦正, 1.0, 79,  -3,   9,14, 91.0, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｏカレイファンタジア, 57,丸田恭, 0.9, 60,   1,  -1,11, 37.5, ⑤④,14,10,Ｃデウスウルト, 82,藤岡康, 1.0, 78,  -3,   9, 3,  6.9, ⑩⑧
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｍベラベラ, 60,吉田豊, 1.2, 61,  -3,   2, 9, 29.5, ⑬⑫,15,14,Ｉサトノネプチュｰン, 80,戸崎圭, 1.1, 76,  -3,   7, 2,  6.4, ⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｎハリマヤヨサコイ, 59,的場勇, 2.2, 52,   0, -10,16,195.8, ⑦⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,530円 複勝:09=290円 02=140円 10=120円 枠連:1,980円",,,,,,,,,,,,単勝:230円 複勝:04=130円 07=300円 08=300円 枠連:540円,,,,,,,,,,,,"単勝:1,160円 複勝:12=390円 07=250円 10=220円 枠連:1,960円",,,,,,,,,,,,"単勝:2,540円 複勝:04=610円 08=490円 13=160円 枠連:6,770円",,,,,,,,,,,
"馬連:2,910円 ワイド:02-09=860円 09-10=630円 02-10=250円",,,,,,,,,,,,"馬連:1,040円 ワイド:04-07=510円 04-08=490円 07-08=1,150円",,,,,,,,,,,,"馬連:4,220円 ワイド:07-12=1,460円 10-12=1,110円 07-10=760円",,,,,,,,,,,,"馬連:19,470円 ワイド:04-08=5,080円 04-13=1,670円 08-13=1,350円",,,,,,,,,,,
"馬単:7,300円 3連複:2,310円 3連単:24,320円",,,,,,,,,,,,"馬単:1,690円 3連複:3,130円 3連単:11,010円",,,,,,,,,,,,"馬単:10,970円 3連複:8,950円 3連単:68,500円",,,,,,,,,,,,"馬単:36,840円 3連複:24,630円 3連単:227,610円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,根岸ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, プレジｰルシチｰ,---,石橋脩,, 64,*  1,* -1, 2,  3.1, ②②, 1, 9,Ｆホクラニミサ, 52,松岡正,, 64,*  2,  -2, 2,  2.7, ④④, 1, 2,Ｂノｰヒッタｰ, 78,勝浦正,, 80,*  3,   9, 3,  5.2,⑥③④, 1, 6,Ｇゴｰルスキｰ, 92,ベリｰ,, 91,  10,* 22, 4,  7.5, ⑪⑪
 2,13, アルファアリエス,---,丸山元, 0.2, 63,*  1,* -2, 9, 25.1, ④③, 2, 1,Ｂサンマルホウセキ, 64,四位洋, 0.1, 62,  -1,  -1, 5, 14.4, ⑤⑤, 2, 1,Ｍタｰフデライト, 61,ベリｰ, 0.1, 75,*  4,   3, 5, 13.3,①②②, 2, 9,Ｊノｰザンリバｰ, 91,蛯名正, 0.1, 89,  12,  18, 8, 19.7, ⑥⑦
 3, 2, スプラッシュアゲン,---,岩部純, 0.4, 61,*  2,  -6, 8, 24.4, ①①, 3, 7,Ｎダｰクダイナミック, 43,北村宏, 0.2, 59,  -2,  -1, 9, 30.3, ⑧⑦, 3, 4,Ｈマイネルイルミナル, 72,柴田大, 0.1, 76,*  5,   2, 6, 13.3,②①①, 3,14,Ｆシルクフォｰチュン, 93,横山典, 0.1, 90,   6,* 26, 5, 14.0, ⑯⑯
 4, 3, エｰブサムライ,---,吉田豊, 0.6, 60,   0,* -3,11, 52.1, ③⑤, 4,11,Ａフライングスキップ, 66,横山典, 0.4, 57,  -3,  -1, 1,  2.6, ⑨⑩, 4,11,Ｆダイワアクシス, 74,北村宏, 0.1, 78,   0,* 14, 2,  4.4,⑩⑨⑨, 4,13,Ｃブライトライン, 94,戸崎圭, 0.2, 88,* 14,  15, 1,  2.8, ③③
 5, 4, サンレイデジタル,---,難波剛, 1.1, 54,  -4,  -5, 7, 23.7, ⑪⑩, 5, 3,Ｃマイネルシェルト, 59,柴田大, 0.4, 59,*  2, -10, 7, 20.0, ②③, 5, 5,Ｏワンダｰビリｰヴ, 58,大野拓, 0.4, 74,   0,   8,15,301.1,⑦⑥⑦, 5, 2,Ｈアドマイヤロイヤル, 92,四位洋, 0.2, 89,  10,  19, 3,  6.1, ⑩⑨
 6, 9, テンテマリ,---,宮崎北, 1.5, 52,  -2, -10,10, 25.5, ⑨⑧, 6,13,Ｄキネオダンサｰ, 52,戸崎圭, 0.4, 59,  -7,*  5, 6, 15.4, ⑬⑭, 6, 3,Ｅインナｰアｰジ, 75,戸崎圭, 0.4, 74,   2,   5, 1,  2.9,④⑤⑤, 6, 7,Ｏジョｰメテオ, 83,坂井英, 0.3, 88,   8,* 22,14,406.9, ⑮⑮
 7, 6, ビジンノカガミ,---,西田雄, 2.3, 45,  -6, -11,14,156.1, ⑬⑬, 7,15,Ｋディｰルフロｰ, 48,ベリｰ, 0.5, 58,  -7,*  3, 3,  8.0, ⑯⑮, 7,10,Ｉドラゴントｰク, 71,内田博, 0.5, 75,  -1,  11,13,113.1,⑨⑪⑪, 7,10,Ａテスタマッタ, 99,田辺裕, 0.3, 87,   9,  21,11, 50.4, ⑭⑬
 8,11, サｰストンコラルド,---,田辺裕, 2.5, 43,*  1, -22, 1,  2.5, ⑤④, 8, 8,Ｉコスモメリｰ, 49,丹内祐, 0.6, 57,  -2,  -4,14,181.1, ⑩⑨, 8,13,Ｃシャンボｰルフィズ, 76,蛯名正, 0.5, 75,  -1,  11, 4,  7.2,⑪⑫⑫, 8, 8,Ｐドリｰムバレンチノ, 80,内田博, 0.4, 87,* 14,  13, 2,  4.0, ②②
 9, 1, キネオパピヨン,---,国分恭, 2.7, 39,  -9, -12, 4, 12.3, ⑭⑭, 9,16,Ｅタカラジェニファ, 52,北村友, 0.7, 54,*  3, -17, 4, 12.1, ③②, 9, 9,Ｄコｰラルタワｰ, 76,松岡正, 0.5, 72,*  3,   1, 7, 17.1,③④③, 9, 3,Ｅダノンカモン, 94,三浦皇, 0.4, 87,  13,  14,10, 50.2, ⑤⑤
10,10, ルリジュｰズ,---,北村宏, 2.8, 40,  -2, -22, 6, 18.4, ⑦⑥,10, 4,Ｍコルカロリ, 44,大野拓, 0.7, 56,  -2,  -6, 8, 25.6, ⑦⑧,10,15,Ｇウインゴｰウェル, 73,武士沢, 0.7, 74,  -7,* 18,12, 65.6,⑯⑮⑮,10,15,Ｉアドマイヤサガス, 91,池添謙, 0.5, 85,  13,  13,12, 63.5, ⑦⑥
11,15, サキノロｰラロｰラ,---,西村太, 3.2, 38, -10, -13,15,440.0, ⑮⑮,11, 6,Ｌミリオンブライト, 45,伴啓太, 0.9, 53,  -6,  -4,12,153.1, ⑪⑬,11,12,Ｋダノンビｰナス, 66,横山和, 0.8, 71,  -4,  12,10, 53.2,⑬⑬⑬,11, 5,Ｌスノｰドラゴン, 90,大野拓, 0.7, 86,   9,  18, 7, 15.7, ⑬⑫
12, 5, ニシノラヴリｰ,---,池添謙, 3.3, 37,  -4, -23,13,137.5, ⑧⑨,12,14,Ｇトｰアリズム, 52,蛯名正, 1.3, 47,  -1, -19,13,178.7, ⑥⑥,12,16,Ａトミケンスラｰヴァ, 79,田辺裕, 0.9, 72,  -6,* 13, 8, 20.8,⑮⑯⑯,12,16,Ｂセイクリムズン, 95,北村宏, 0.7, 83,  11,  13, 9, 43.7, ⑨⑧
13, 7, ニシノサヤ,---,津村明, 3.4, 37,  -2, -27, 5, 17.8, ⑥⑦,13,10,Ｏミスキティラビット, 36,江田照, 1.3, 49,  -5, -11,16,329.7, ⑭⑫,13,14,Ｌスイｰトクラウン, 61,西村太, 1.3, 66,  -4,   5, 9, 47.8,⑭⑭⑭,13,11,Ｎセレスハント, 86,丸山元, 1.2, 81,   9,  13,15,488.9, ⑫⑭
14,16, ジャリスコ,---,横山典, 3.8, 32,  -5, -28, 3,  8.6, ⑩⑪,14, 5,Ｊボンジュｰルショウ, 49,横山和, 1.4, 46,  -8,  -7,11,118.7, ⑮⑯,14, 6,Ｊウインデスティニｰ, 67,丹内祐, 1.6, 61,   0,  -8,16,321.9,⑧⑧⑧,14, 1,Ｄエｰシントップ, 94,酒井学, 1.4, 78,  13,   5, 6, 14.3, ④④
15, 8, ジｰズドリｰムス,---,北村友, 4.2, 32,  -6, -28,12, 55.7, ⑫⑫,15,12,Ｐソウルブレイブ, 34,三浦皇, 2.5, 35,  -6, -29,15,300.0, ⑫⑪,15, 8,Ｐキングザブルｰス, 53,江田照, 1.7, 61,  -3,  -5,14,180.3,⑫⑩⑩,15,12,Ｍティアップワイルド, 88,石橋脩, 1.6, 77,  10,   7,16,516.3, ⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｎファｰストエバｰ, 59,田中勝, 2.4, 51,   1, -25,11, 54.3,⑤⑦⑥,16, 4,Ｋスリｰボストン, 90,北村友, 2.1, 72,* 15,  -3,13, 86.4, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,
"単勝:310円 複勝:12=180円 13=600円 02=560円 枠連:1,550円",,,,,,,,,,,,"単勝:270円 複勝:09=150円 01=350円 07=580円 枠連:1,610円",,,,,,,,,,,,"単勝:520円 複勝:02=230円 01=380円 04=370円 枠連:3,490円",,,,,,,,,,,,"単勝:750円 複勝:06=310円 09=490円 14=420円 枠連:2,500円",,,,,,,,,,,
"馬連:4,060円 ワイド:12-13=1,430円 02-12=1,150円 02-13=4,740円",,,,,,,,,,,,"馬連:1,670円 ワイド:01-09=760円 07-09=1,190円 01-07=3,410円",,,,,,,,,,,,"馬連:3,270円 ワイド:01-02=1,160円 02-04=1,050円 01-04=1,630円",,,,,,,,,,,,"馬連:6,380円 ワイド:06-09=2,070円 06-14=1,810円 09-14=3,460円",,,,,,,,,,,
"馬単:5,320円 3連複:22,170円 3連単:81,270円",,,,,,,,,,,,"馬単:2,400円 3連複:10,190円 3連単:31,620円",,,,,,,,,,,,"馬単:5,420円 3連複:9,720円 3連単:51,610円",,,,,,,,,,,,"馬単:11,380円 3連複:29,140円 3連単:158,760円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,箱根特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃデルマキャッツアイ, 59,江田照,, 60,  -6,*  4, 2,  6.3, ⑦⑥, 1, 5,Ａロサギガンティア, 73,北村宏,, 71,   4,*  3, 2,  4.7,⑥⑤⑤, 1, 3,Ｌアドマイヤバラｰド, 76,内田博,, 87,   9,* 11, 3,  8.7,⑥⑧⑧, 1, 7,Ｎキタサンイナズマ, 76,横山典,, 86,*  9,* 16, 2,  5.1, ①①
 2, 3,Ａパナシュドｰル, 64,田辺裕, 0.0, 58,* -3,   1, 1,  2.0, ⑤④, 2, 6,Ｊオリハルコン, 59,ベリｰ, 0.2, 70,   4,   0, 3,  6.1,⑩⑦⑥, 2,11,Ｅアイスフォｰリス, 81,田辺裕, 0.1, 86,  11,   6, 4,  9.0,⑦⑨⑥, 2,14,Ｄカｰティスバロｰズ, 81,戸崎圭, 0.4, 84,*  8,  14, 1,  3.6, ②②
 3,16,Ｂノｰスファイヤｰ, 61,津村明, 0.2, 60,  -9,*  7, 3,  6.9, ⑫⑫, 3, 9,Ｅマイネルアウラｰト, 66,柴田大, 0.3, 73,   1,*  6, 9, 55.4,⑪⑫⑩, 3, 2,Ｈテナシティｰ, 79,田中勝, 0.1, 87,  10,* 12, 9, 22.7,⑧⑫⑫, 3, 4,Ｃメイショウコンカｰ, 82,池添謙, 0.5, 84,   6,  16, 3,  5.5, ⑧⑦
 4,15,Ｇディｰプリアン, 56,勝浦正, 0.3, 58,  -7,*  4,10, 47.5, ⑨⑩, 4, 4,Ｉムｰドスウィングス, 62,田辺裕, 0.4, 70,   1,*  3, 5, 24.1,⑫⑪⑫, 4,15,Ｃシャドウパｰティｰ, 83,戸崎圭, 0.3, 83,   9,   6, 1,  2.1,⑨⑪⑨, 4,12,Ｇヴァンガｰド, 79,ベリｰ, 0.6, 84,   3,* 19, 6, 14.5, ⑬⑪
 5, 5,Ｏスロｰライフ, 42,ブノワ, 0.5, 56,* -4,  -4, 5, 11.0, ③③, 5, 8,Ｂアドマイヤメテオ, 72,内田博, 0.7, 67,   3,  -4, 1,  1.6,⑧⑨⑧, 5, 5,Ｐヴァｰティカルサン, 74,ブノワ, 0.3, 82,  11,   2, 7, 17.5,③④④, 5, 3,Ｂヤマチョウフェア, 82,田辺裕, 1.0, 78,   6,  11,10, 26.3, ⑤⑥
 6, 1,Ｄキｰビスケット, 57,吉田豊, 0.5, 57,  -7,   2, 7, 24.4, ⑩⑧, 6, 3,Ｆアンジュデュバン, 66,横山典, 0.7, 63,   4,  -7, 7, 26.8,②④④, 6,12,Ｍエｰシンマックス, 76,酒井学, 0.4, 81,* 12,  -2,11, 27.6,①①①, 6,16,Ｅダノンレジェンド, 80,田中勝, 1.0, 81,   4,  16, 4,  7.3, ⑭⑫
 7, 9,Ｅミライヘノマイ, 56,北村宏, 0.6, 53,* -3,  -6,11, 48.8, ②②, 7,10,Ｇオウケンブラック, 63,松岡正, 0.8, 64,*  7, -13,11, 98.8,③②②, 7, 7,Ｆモシモシ, 80,横山和, 0.5, 82,   7,* 13,12, 38.0,⑭⑭⑯, 7, 5,Ｍリアライズナマステ, 76,坂井英, 1.0, 80,   7,  10,12, 92.7, ③③
 8,12,Ｆシャイニｰパティオ, 56,戸崎圭, 0.9, 57,  -9,   4, 6, 16.1, ⑭⑮, 8, 2,Ｈミスウインストン, 63,戸崎圭, 1.2, 60,   1,  -7,10, 60.6,⑤⑩⑪, 8, 6,Ａピュアソルジャｰ, 85,吉田豊, 0.6, 82,   8,   6, 5, 16.3,⑮⑮⑬, 8, 2,Ｉシュガｰヒル, 79,北村宏, 1.5, 75,   4,   9, 9, 22.1, ⑨⑨
 9, 6,Ｈスエヒロフィオｰレ, 55,蛯名正, 1.2, 53, -11,   3,13, 76.8, ⑯⑯, 9, 7,Ｃセレナビアンカ, 70,田中勝, 1.2, 60,   4, -13, 6, 26.5,⑦⑥⑦, 9, 9,Ｇマイネルサンオペラ, 80,松岡正, 1.1, 77,   9,  -5,13,133.8,⑬⑩⑩, 9,15,Ｆクロスボウ, 80,吉田豊, 1.5, 77,   4,   9, 7, 16.6, ⑩⑩
10,11,Ｉラマルティｰヌ, 54,田中勝, 1.3, 49,  -6,  -8, 4,  9.2, ⑥⑦,10,12,Ｋケンブリッジベスト, 59,坂井英, 1.7, 54,*  5, -24,12,352.4,⑨③③,10, 4,Ｉゴｰルドメイン, 77,蛯名正, 1.2, 77,  10,  -4, 6, 17.2,⑪⑬⑭,10,10,Ａマイネルバウンス, 83,丹内祐, 1.6, 75,   6,   7,11, 26.6, ⑦⑧
11,14,Ｍヤサカメジェｰル, 45,嘉藤貴, 1.4, 50,  -7,  -6,16,672.5, ⑧⑨,11,11,Ｌケルヴィンサイド, 55,藤岡康, 2.1, 50,*  6, -32, 8, 51.8,④①①,11,14,Ｊロｰレルラスタｰ, 77,横山典, 1.3, 72,* 12, -15, 8, 20.1,⑫②②,11, 8,Ｊスズカヴィグラス, 78,蛯名正, 1.7, 74,   7,   4, 8, 21.1, ⑥⑤
12, 7,Ｊトｰセンパピｰ, 47,内田博, 1.6, 51, -11,  -2, 9, 28.3, ⑮⑭,12, 1,Ｄディアデルレイ, 68,ブノワ, 4.2, 33,   2, -54, 4, 15.8,①⑧⑨,12, 1,Ｂカムフィｰ, 84,大野拓, 1.3, 76,   8,  -2, 2,  7.0,⑯⑯⑮,12, 1,Ｋヤマタケディガｰ, 78,丸山元, 1.7, 76,   2,  13,16,245.1, ⑯⑭
13, 8,Ｋハイノリッジ, 46,宮崎北, 2.3, 43,* -2, -21,12, 54.8, ①①,,,,,,,,,,,,,13,16,Ｏマイネルテンクウ, 75,柴田大, 1.8, 71,* 12, -21,15,177.9,②③③,13,11,Ｐディアグリスタｰ, 75,勝浦正, 1.9, 74,   2,  11,15,234.6, ⑮⑯
14, 4,Ｎパルメット, 44,石橋脩, 2.8, 40, -10, -14,14,254.5, ⑬⑬,,,,,,,,,,,,,14,13,Ｎヴェルデライト, 76,江田照, 2.0, 69,  11, -20,16,214.1,⑩⑦⑪,14, 9,Ｌモリトリュウコ, 78,横山和, 2.0, 72,   3,   8,13,113.1, ⑫⑬
15,13,Ｌパｰプルシャドウ, 45,横山典, 2.9, 38,  -9, -16, 8, 26.0, ⑪⑪,,,,,,,,,,,,,15, 8,Ｄマウイノカオイ, 83,北村宏, 2.4, 64,  11, -27,10, 24.2,⑤⑤⑦,15,13,Ｈフロリダブルｰ, 79,内田博, 2.0, 75,   2,  11, 5,  7.4, ⑪⑮
16,10,Ｐタケデンカジュアル, 37,大庭和, 4.9, 26,  -4, -41,15,400.4, ④⑤,,,,,,,,,,,,,16,10,Ｋマイネルリヒト, 77,丹内祐, 3.4, 59,  11, -41,14,155.8,④⑥⑤,16, 6,Ｏコスモシャンハイ, 75,松岡正, 2.1, 72,   7,   1,14,185.8, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
