14年11月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,貴船ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａエイシンチャｰタｰ, 68,藤岡佑,, 59,  -1,*  1, 1,  1.9, ④④, 1, 9,Ｋイッテツ, 47,武豊  ,, 65,* -5,*  1, 1,  2.5, ①①, 1, 6,Ｃメイショウアイアン, 76,菱田裕,, 76,  -4,* 17, 4,  8.9, ⑪⑪, 1,11,Ｃブルｰストｰン, 82,池添謙,, 79,*  6,  10,12, 55.7, ④④
 2,14,Ｆタガノトリオンフ, 55,藤岡康, 0.3, 58,*  0,  -3, 7, 37.6, ②②, 2, 6,Ｄマルヨバクシン, 54,北村友, 0.7, 56,* -8,  -6, 4,  7.4, ②②, 2, 8,Ｂトｰタルヒｰト, 77,池添謙, 0.0, 75,  -3,* 16, 2,  2.8, ⑩⑧, 2, 8,Ｂメイショウツレヅレ, 83,武豊  , 0.0, 80,*  6,  10, 1,  2.6, ②②
 3,15,Ｂショウナンサアｰダ, 66,ビュイ, 0.5, 55,  -2,  -4, 2,  3.2, ③③, 3,10,Ｅシゲルデンガク, 53,秋山真, 0.7, 58, -11,   0,11, 45.8, ⑥⑥, 3,10,Ｆリバｰソウル, 72,幸英明, 0.2, 73,*  4,   4, 5, 15.2, ②②, 3, 6,Ｆエｰシングリズリｰ, 81,太宰啓, 0.0, 80,   4,  12, 3,  8.7, ⑤⑤
 4, 2,Ｄナムラカグヤヒメ, 56,池添謙, 0.6, 55,  -8,*  5, 6, 31.2, ⑪⑨, 4, 1,Ｃビｰチパラソル, 54,藤岡康, 0.8, 59, -15,*  3, 3,  6.5, ⑪⑪, 4, 9,Ｊサンシカゴ, 67,秋山真, 0.4, 71,*  3,   4, 6, 15.4, ③③, 4, 1,Ｉコウユｰサムライ, 80,内田博, 0.0, 79,   2,  14, 4,  9.3, ⑥⑥
 5,13,Ｃサカジロビュｰティ, 59,小崎綾, 1.0, 52,  -1,  -7, 4, 14.1, ⑤⑤, 5,14,Ａダイメイチャンプ, 65,藤岡佑, 0.9, 55,  -9,  -6, 6, 12.1, ⑤⑤, 5, 3,Ｅチョウエンペラｰ, 74,松山弘, 0.4, 72,   2,   6,12, 77.0, ④④, 5, 3,Ｅゴｰイングパワｰ, 82,和田竜, 0.1, 79,*  6,   9, 7, 15.8, ③③
 6, 6,Ｋハギノナトゥｰラ, 41,鮫島良, 1.4, 50,*  0, -14, 9, 69.1, ①①, 6, 3,Ｍサンライズステラ, 46,和田竜, 0.9, 58, -12,   0,15,184.9, ⑨⑨, 6, 1,Ｉアサクサプライド, 70,北村友, 0.5, 71,   1,   7, 8, 41.5, ⑥⑤, 6, 5,Ｋシンキングマシｰン, 79,大野拓, 0.2, 78,  -3,* 17, 9, 27.2, ⑬⑩
 7,11,Ｈトゥルビネ, 46,川田将, 1.6, 48,  -7,  -5, 3,  5.7, ⑩⑪, 7, 2,Ｇラクアミ, 53,幸英明, 0.9, 58, -14,*  1, 2,  6.2, ⑧⑧, 7, 5,Ｄメイショウヒコボシ, 75,武豊  , 0.8, 69,  -4,   9, 3,  7.5, ⑫⑩, 7, 7,Ｈロｰドガルｰダ, 80,ビュイ, 0.2, 78,   0,  14, 8, 16.9, ⑦⑧
 8, 3,Ｇボストンマリ, 47,菱田裕, 1.7, 46,  -5,  -9,11,138.9, ⑧⑧, 8, 4,Ｌパンプキンパイ, 47,小牧太, 1.1, 53,* -7,  -9,10, 38.5, ③③, 8,12,Ｋレイズオブザサン, 64,松田大, 0.9, 69,  -2,   7,13,146.2, ⑨⑨, 8, 2,Ｐマキャヴィティ, 66,小牧太, 0.2, 78,  -1,* 14,11, 55.2, ⑨⑨
 9, 9,Ｅラｰムリュンヌ, 56,秋山真, 1.8, 45,  -3, -13, 5, 19.4, ⑦⑥, 9, 8,Ｏデンタルキュｰティ, 39,太宰啓, 1.6, 49, -15,  -6,14,147.0, ⑫⑫, 9, 2,Ｇアチｰヴ, 72,小崎綾, 0.9, 69,  -6,  11, 7, 36.5, ⑮⑬, 9,16,Ａビナスイｰト, 84,松山弘, 0.4, 76,*  8,   4, 5, 12.6, ①①
10,10,Ｌクインズメモリア, 40,北村友, 2.1, 44,  -9,  -6,10,122.3, ⑬⑫,10,15,Ｂフォロｰガｰネット, 58,川田将, 1.7, 45, -11, -13, 5,  7.9, ⑦⑦,10,13,Ｈゼロワンシンジロｰ, 70,小牧太, 1.5, 63,  -1,   0, 9, 46.5, ⑦⑥,10, 4,Ｍツルオカハチマン, 76,幸英明, 0.6, 74,  -1,  11,13, 58.7, ⑧⑦
11, 7,Ｐラガｰマイレッカｰ, 27,藤田伸, 2.5, 40, -13,  -8,16,319.5, ⑭⑬,11, 7,Ｆロｰドヘラクレス, 53,酒井学, 1.7, 45,* -8, -17, 7, 22.9, ④④,11,11,Ｎマルモグリフィス, 60,城戸義, 1.6, 62,  -6,   5,15,323.9, ⑭⑫,11, 9,Ｎヤマノサファイア, 75,高倉稜, 0.7, 75,  -6,* 16,16,124.5, ⑯⑭
12,12,Ｏタイキアデリナ, 30,城戸義, 2.8, 37, -20,* -1,12,202.9, ⑯⑯,12,11,Ｈサトノギアス, 53,松若風, 1.7, 49, -19,  -2, 8, 25.6, ⑮⑬,12, 7,Ｌハンマｰクラビア, 63,内田博, 2.1, 58,  -4,  -1,10, 50.2, ⑬⑮,12,13,Ｇキクノフレヴァン, 81,国分恭, 0.7, 73,  -4,  14,14,101.6, ⑫⑬
13, 1,Ｎファイヤウィｰド, 34,柴田未, 2.9, 36,  -3, -23,13,247.4, ⑥⑦,13,12,Ｎマイネルシアトル, 45,川須栄, 1.9, 44, -13, -13,13,100.3, ⑩⑩,13, 4,Ｍシゲルラシンバンザ, 61,古川吉, 2.1, 58,   1,  -7,14,257.8, ⑤⑦,13,15,Ｌヘアｰオブザドッグ, 78,ブドｰ, 0.9, 71,  -6,  14,10, 35.2, ⑮⑯
