14年 7月 6日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 7月 6日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 8,Ｄジョｰハリス, 45,三浦皇, 1.2, 35, -15, -10, 5, 15.0, ⑨⑧, 9, 9,Ｃメイショウロブロイ, 62,菱田裕, 1.5, 49,   1, -10, 6, 17.1,⑤④⑦, 9, 5,Ｌタオルチャン, 57,長岡禎, 0.7, 64,   0,   1,11, 87.9, ⑥⑥, 9,12,Ｏオｰルパｰパス, 55,三浦皇, 0.5, 66,* 13, -14, 4,  8.8, ①①
10, 6,Ｉシテｰル, 12,井上敏, 2.3, 20, -15, -25, 9,102.2, ⑩⑩,10, 4,Ｈトウショウワイルド, 57,井上敏, 1.6, 50,  -2,  -7,10, 82.3,③⑨⑩,10,10,Ｉキクノアリア, 63,勝浦正, 1.0, 59, -14,*  7, 7, 25.2, ⑫⑪,10,11,Ｃシシャモオｰジ, 66,松田大, 0.6, 60,   3,  -7, 5,  9.1, ⑪⑪
,,,,,,,,,,,,11, 2,Ｋサンマルゴｰルド, 51,柴山雄, 7.7, 13,  -3, -55,11,110.6,⑦⑪⑪,11, 7,Ｊムニン, 60,藤田伸, 1.1, 60, -12,   5, 9, 46.5, ⑪⑫,11, 6,Ｂショウナンアンカｰ, 68,丸田恭, 0.7, 57,  -2,  -2,13, 95.4, ⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,12, 9,Ｋコｰリンヴァレロ, 59,丹内祐, 1.4, 56,   2,  -7,12,237.8, ⑤⑤,12, 7,Ａダイヤモンドハイ, 71,菱田裕, 1.0, 58,   7, -16, 1,  3.2, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,Ｋミッキｰボクサｰ, 60,秋山真, 1.6, 49,   6, -22,12, 56.1, ⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｊケイエスポｰラ, 60,勝浦正, 1.8, 48,* 10, -29, 3,  5.3, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｈテｰオｰトマホｰク, 61,津村明, 2.1, 44,* 11, -34, 7, 16.2, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,
単勝:550円 複勝:02=130円 09=110円 05=120円 枠連:420円,,,,,,,,,,,,単勝:560円 複勝:05=170円 07=120円 06=380円 枠連:650円,,,,,,,,,,,,単勝:700円 複勝:01=160円 03=130円 11=140円 枠連:900円,,,,,,,,,,,,"単勝:4,660円 複勝:09=1,080円 04=1,940円 01=210円 枠連:11,030円",,,,,,,,,,,
馬連:500円 ワイド:02-09=200円 02-05=290円 05-09=150円,,,,,,,,,,,,"馬連:770円 ワイド:05-07=350円 05-06=1,750円 06-07=820円",,,,,,,,,,,,馬連:810円 ワイド:01-03=260円 01-11=440円 03-11=230円,,,,,,,,,,,,"馬連:136,300円 ワイド:04-09=17,880円 01-09=3,010円 01-04=8,290円",,,,,,,,,,,
"馬単:1,220円 3連複:450円 3連単:3,600円",,,,,,,,,,,,"馬単:1,740円 3連複:4,010円 3連単:20,920円",,,,,,,,,,,,"馬単:2,190円 3連複:1,060円 3連単:8,350円",,,,,,,,,,,,"馬単:306,400円 3連複:135,160円 3連単:1,342,200円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,巴賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃラフェットデメｰル, 60,小崎綾,, 67,*  0,*  8, 3,  5.1,①①①, 1, 4, サウスキャロライナ,---,三浦皇,, 52,*-20,*  4, 1,  1.6,①①①, 1, 2,Ａハヤブサフィｰバｰ, 76,吉田隼,, 69,   7,  -3, 1,  1.8,⑨④②, 1, 9,Ｃアロマティコ, 84,三浦皇,, 92,   3,* 22, 3,  6.0,⑩⑨⑧
 2, 8,Ｂノｰスファイヤｰ, 63,津村明, 0.2, 65,* -1,*  8, 1,  2.3,④③②, 2, 2, マイネルポルトゥス,---,丹内祐, 0.2, 51,*-21,*  4, 4, 11.2,③③③, 2, 6,Ｃシルクエルドｰル, 72,ロｰウ, 0.1, 67,*  9,  -6, 3,  7.1,⑥①①, 2, 3,Ｇセイルラｰジ, 81,松田大, 0.0, 90,   6,  17, 6, 24.7,④④③
 3, 2,Ａクイｰンズシアタｰ, 65,勝浦正, 0.6, 63,  -2,   7, 2,  2.6,⑧⑤③, 3,10, マイネルサクセサｰ,---,柴山雄, 0.3, 50,*-21,*  4, 7, 34.7,⑤⑤④, 3, 9,Ｆキセキノチャンス, 68,城戸義, 0.3, 67,   1,*  4, 6, 30.9,⑩⑩⑨, 3,10,Ｄシゲルササグリ, 81,秋山真, 0.1, 84,* 10,   7, 5, 18.0,②②②
 4, 3,Ｅロザリンド, 56,吉田隼, 1.5, 57,  -3,   0, 4,  7.0,⑤⑥④, 4,11, ジャジャンケン,---,丸田恭, 0.7, 44, -23,   1, 3,  8.0,⑥⑦⑥, 4, 3,Ｄリキサンイレブン, 71,黛弘人, 0.3, 68,   3,   1, 2,  4.4,⑧⑦⑦, 3, 6,Ｅミッキｰパンプキン, 81,吉田隼, 0.1, 89,   5,  18, 8, 54.5,⑥⑥⑤
 5, 4,Ｆウインバレリｰナ, 56,黛弘人, 1.7, 58,  -2,  -1, 6, 41.9,⑥⑦⑦, 5, 5, バｰドオブプレイ,---,中谷雄, 0.8, 44, -22,  -1, 6, 25.7,⑦⑥⑦, 5, 5,Ｈホッコｰジョイフル, 65,小林徹, 0.4, 65,   7,  -6, 9, 42.5,①②③, 5, 1,Ａレッドレイヴン, 92,四位洋, 0.1, 89,   3,* 19, 1,  1.6,⑨⑧⑦
 6, 9,Ｈアグネスモバイル, 48,丸田恭, 2.7, 46,  -1, -11, 7, 62.8,③②⑥, 6, 8, ノットフォｰマル,---,黛弘人, 1.2, 37,*-21, -10,14,111.0,④④⑤, 6, 4,Ｅナムライットウセイ, 71,松田大, 0.5, 64,   5,  -3, 5,  9.8,④⑤⑤, 6, 4,Ｂアンコイルド, 91,勝浦正, 0.3, 88,   3,  17, 2,  4.8,⑦⑦⑨
 7, 5,Ｇセトノヴィラｰゴ, 50,城戸義, 2.7, 49,  -5,  -7, 8, 65.6,⑨⑧⑨, 7,14, イシドｰルス,---,菱田裕, 1.4, 39, -24,  -6, 5, 15.3,⑨⑨⑪, 7, 1,Ｂパラティｰノ, 76,菱田裕, 0.5, 64,   4,  -2, 4,  7.4,⑦⑥⑥, 7, 5,Ｆゼロス, 81,丸山元, 0.9, 78,   5,   5, 4,  8.0,⑤⑤⑥
 8, 1,Ｄキレイナオヒメサマ, 56,竹之下, 3.6, 42,  -2, -19, 5, 24.8,②④⑤, 8, 3, シシャモショウグン,---,松田大, 1.4, 39, -25,  -3,11, 57.4,⑩⑩⑩, 8,10,Ｊバルタザｰル, 62,小崎綾, 0.6, 65,   2,   1, 8, 34.5,②⑨⑧, 8, 7,Ｊメイショウサミット, 73,菱田裕, 1.1, 72,* 10,  -9,10, 72.7,①①①
 9, 6,Ｉサンファｰゴ, 43,水口優, 3.8, 46,  -5, -15, 9,111.1,⑦⑨⑧, 9, 9, タイムトゥシャイン,---,木幡初, 1.5, 39, -25,  -4,10, 44.3,⑭⑪⑨, 9, 8,Ｇアルボランシｰ, 66,井上敏, 0.7, 63,   7,  -9,10,114.8,③③④, 9, 2,Ｉサンディエゴシチｰ, 75,藤田伸, 1.1, 75,   7,  -2, 7, 48.8,③③④
,,,,,,,,,,,,10,13, タｰンブルブルｰ,---,吉田隼, 1.6, 33, -24, -10,13,107.2,⑧⑧⑧,10, 7,Ｉモｰニングムｰン, 62,丸田恭, 2.9, 46,   3, -20, 7, 32.9,⑤⑧⑩,10, 8,Ｈキョウエイストｰム, 78,丸田恭, 1.3, 75,   3,   6, 9, 67.2,⑧⑩⑩
,,,,,,,,,,,,11, 6, コンクエストシチｰ,---,小崎綾, 1.9, 27,*-20, -21, 2,  5.7,②②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12,12, フィｰルドリアン,---,秋山真, 2.4, 27, -28, -11, 9, 40.5,⑫⑬⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13, 7, レベニュｰ,---,丸山元, 6.6,-23, -29, -67,12, 57.6,⑬⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 1, ユアｰザワン,---,藤田伸,13.2,13.2---, -25, ---, 8, 38.5,⑪⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,
単勝:510円 複勝:07=120円 08=110円 02=110円 枠連:640円,,,,,,,,,,,,単勝:160円 複勝:04=110円 02=210円 10=480円 枠連:790円,,,,,,,,,,,,単勝:180円 複勝:02=110円 06=160円 09=340円 枠連:600円,,,,,,,,,,,,"単勝:600円 複勝:09=250円 03=430円 06=950円 枠連:3,540円",,,,,,,,,,,
馬連:680円 ワイド:07-08=200円 02-07=210円 02-08=120円,,,,,,,,,,,,"馬連:820円 ワイド:02-04=370円 04-10=960円 02-10=1,760円",,,,,,,,,,,,"馬連:780円 ワイド:02-06=350円 02-09=530円 06-09=2,150円",,,,,,,,,,,,"馬連:4,740円 ワイド:03-09=740円 06-09=1,570円 09-10=710円",,,,,,,,,,,
"馬単:1,410円 3連複:280円 3連単:2,860円",,,,,,,,,,,,"馬単:1,070円 3連複:4,470円 3連単:11,240円",,,,,,,,,,,,"馬単:1,000円 3連複:4,620円 3連単:12,620円",,,,,,,,,,,,"馬単:8,940円 3連複:16,430円 3連単:91,270円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,噴火湾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｄベルモントラハイナ, 58,吉田隼,, 68,*  5,  -4, 5, 13.9, ②②, 1, 8,Ａメイショウビザン, 69,小崎綾,, 64,* -2,   9, 1,  2.2,②②②, 1, 2,Ｈシベリアンタイガｰ, 67,菱田裕,, 71,   2,   4, 2,  4.4,④⑤③, 1,10,Ｂビナスイｰト, 79,松田大,, 82,*  8,* 14, 6, 11.0, ①①
 2,10,Ａエンジェルミディ, 67,秋山真, 0.2, 62,  -2,*  0, 1,  2.0, ⑪⑪, 2, 9,Ｅアワフレイム, 58,吉田隼, 0.2, 63,  -6,* 15, 4, 12.5,⑦⑧⑥, 2,10,Ｃトウケイゴｰルド, 70,長岡禎, 0.0, 71,  -1,* 10, 3,  5.0,⑧⑨⑧, 2, 1,Ａクリスワｰルド, 80,菱田裕, 0.4, 78,   5,* 12, 2,  4.9, ②②
 3, 1,Ｅディアエトワｰル, 58,三浦皇, 0.2, 67,*  6,  -8, 2,  3.6, ①①, 3, 5,Ｆビキニスタイル, 55,菱田裕, 0.3, 64,  -4,  10, 6, 20.4,③③③, 3,12,Ｉマイネルナタリス, 64,津村明, 0.1, 71,  -1,* 10, 9, 26.1,⑫⑩⑥, 3, 4,Ｃリベルタドｰレス, 77,丸田恭, 1.3, 68,   5,   4, 1,  2.8, ④④
 4, 5,Ｇファンタジックアイ, 54,菱田裕, 0.2, 65,   1,  -3, 3,  8.4, ⑧⑦, 4, 6,Ｃグロリアスカフェ, 60,藤田伸, 0.3, 61,* -2,   4, 2,  3.3,①①①, 3, 6,Ｂモエレフルｰル, 70,藤田伸, 0.1, 69,*  3,   0, 1,  2.3,③②②, 4, 2,Ｋシャッセロｰル, 65,四位洋, 1.4, 69,  -1,   8, 3,  6.1, ⑧⑦
 5, 7,Ｉドリｰムヴィジョン, 51,横山和, 0.5, 58,  -4,* -1, 8, 50.1, ⑬⑬, 5, 4,Ｂエルズミｰア, 66,三浦皇, 0.4, 60,  -5,   8, 3,  4.3,④④④, 5,11,Ｋブレｰクビｰツ, 55,城戸義, 0.2, 67,*  5,  -4, 6, 17.4,①①①, 5,11,Ｇゴｰインググレｰト, 73,田中博, 1.4, 69,   5,   4, 4,  6.2, ⑤⑤
 6, 4,Ｃクリノツネチャン, 59,四位洋, 0.7, 58,   2, -10, 4, 10.2, ③⑤, 6, 7,Ｈレインオｰバｰ, 49,ロｰウ, 0.4, 66,  -8,* 20, 7, 23.8,⑪⑪⑧, 6, 8,Ｄタンスチョキン, 68,三浦皇, 0.5, 65,   1,   0, 4, 10.8,⑤⑦⑨, 6, 9,Ｄデリケｰトアｰチ, 76,津村明, 1.5, 66,  -3,   8, 8, 29.1, ⑫⑫
 7,11,Ｐクｰルゴッホ, -1,丹内祐, 0.8, 58,   3, -13,15,274.9, ⑤③, 7, 3,Ｄコスモトレント, 59,津村明, 0.5, 60,  -6,  10, 8, 57.8,⑥⑦⑤, 7, 3,Ｇサングブルｰ, 67,柴山雄, 0.5, 65,   1,   0,10, 28.6,⑥⑥⑦, 7, 8,Ｆヤマノグラス, 73,西村太, 1.6, 65,  -1,   6, 7, 21.3, ⑩⑨
 8,16,Ｋバトルフェスタ, 45,長岡禎, 0.8, 54, -10,*  0,16,292.3, ⑯⑯, 8, 1,Ｇヤマニンボレアル, 52,柴山雄, 0.6, 60,  -7,  12, 9, 81.9,⑧⑨⑦, 8, 5,Ｆマヤノカデンツァ, 68,吉田隼, 0.5, 63,*  3,  -4, 8, 25.5,⑪③④, 8, 3,Ｊスズノオオタカ, 67,中谷雄, 1.8, 64,   5,   0,10, 41.8, ③③
 9, 9,Ｈビジンノカガミ, 54,丸田恭, 0.8, 54,  -6,  -4, 9, 92.0, ⑭⑭, 9,10,Ｋトラウム, 41,黛弘人, 1.8, 48,  -7,  -3,11,203.0,⑩⑩⑨, 9, 1,Ｅスズカチャンプ, 68,松田大, 0.7, 65,  -2,   4, 7, 23.7,⑨⑪⑪, 9, 7,Ｈラシｰク, 71,吉田隼, 1.9, 63,   0,   2, 9, 34.6, ⑦⑧
10,12,Ｆアルカンジュ, 56,丸山元, 1.1, 54,   1, -14, 6, 14.8, ⑨⑩,10, 2,Ｉマイネルアミｰクス, 49,丹内祐, 2.6, 39,  -4, -21, 5, 14.2,⑨⑥⑪,10, 9,Ｊヤマニンティグル, 64,井上敏, 1.0, 60,   1,  -6,11, 98.7,⑦⑧⑩,10, 6,Ｅドナリサ, 73,黛弘人, 2.0, 62,  -4,   4, 5,  7.8, ⑪⑩
11, 8,Ｍバフチサライ, 42,井上敏, 1.2, 50,  -1, -14,12,165.0, ⑫⑫,11,11,Ｊファｰストフォリオ, 45,長岡禎, 4.6, 23,  -5, -51,10,107.4,⑤⑤⑩,11, 7,Ｌエムエムロゼオ, 46,西村太, 1.4, 57,  -2,  -5,12,133.7,⑩⑫⑫,11, 5, ヨユウノヨッチャン,---,横山和, 2.3, 59,  -1,   0,12,107.4, ⑨⑪
12, 3,Ｊケンブリッジベラ, 48,城戸義, 1.3, 52,   4, -19,13,182.3, ④⑥,,,,,,,,,,,,,12, 4,Ａマグナムボｰイ, 73,横山和, 1.5, 51,   2, -17, 5, 13.7,②④⑤,12,12,Ｉコｰリンハッピｰ, 67,村田一, 3.3, 50,   3, -12,11, 71.2, ⑥⑥
13,15,Ｂランドロワ, 60,津村明, 1.3, 51,   3, -19, 7, 15.2, ⑦④,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Ｎクツワホｰムラン, 38,木幡初, 1.3, 52,   2, -18,10,122.6, ⑥⑧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 6,Ｏエストスマイル, 36,水口優, 1.4, 47,  -2, -16,14,218.4, ⑩⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13,Ｌサンフォンタナ, 43,小崎綾, 1.5, 46,  -6, -13,11,157.3, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,390円 複勝:02=220円 10=120円 01=130円 枠連:370円",,,,,,,,,,,,単勝:220円 複勝:08=110円 09=220円 05=310円 枠連:940円,,,,,,,,,,,,"単勝:440円 複勝:02=120円 10=110円 06=110円 枠連:1,400円",,,,,,,,,,,,"単勝:1,100円 複勝:10=330円 01=180円 04=150円 枠連:2,610円",,,,,,,,,,,
"馬連:1,300円 ワイド:02-10=370円 01-02=720円 01-10=230円",,,,,,,,,,,,"馬連:1,080円 ワイド:08-09=350円 05-08=760円 05-09=1,730円",,,,,,,,,,,,"馬連:1,530円 ワイド:02-10=270円 02-06=200円 02-12=740円",,,,,,,,,,,,"馬連:3,050円 ワイド:01-10=950円 04-10=950円 01-04=270円",,,,,,,,,,,
"馬単:3,770円 3連複:1,640円 3連単:14,850円",,,,,,,,,,,,"馬単:1,380円 3連複:3,770円 3連単:11,770円",,,,,,,,,,,,"馬単:2,560円 3連複:500円 3連単:3,460円",,,,,,,,,,,,"馬単:6,410円 3連複:3,600円 3連単:30,080円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
