14年12月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年12月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2500m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2500m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,ｸﾞｯﾄﾞﾗｯｸﾊﾝﾃﾞｷｬｯﾌﾟ,,,,,,,,,,,,有馬記念 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｄイオ, 51,丸山元,, 55,* -4,  -2, 2,  4.3, ①①, 1,16, コスモヨハネ,---,柴田大,, 58,*-21,*  9, 5,  7.3,②①①, 1,16,Ｊレイズアスピリット, 77,丸山元,, 82,  13,* 11, 2,  6.5,⑮⑪⑪, 1, 4,Ｅジェンティルドンナ, 93,戸崎圭,, 98,   1,  28, 4,  8.7,④④③
 2,16,Ｂコスモサビク, 59,石橋脩, 0.3, 53,  -6,  -2, 3,  5.2, ⑤⑤, 2, 9, キングカラカウア,---,武豊  , 0.0, 57,*-22,* 10, 1,  3.5,⑤②②, 2, 7,Ｇナンヨｰケンゴｰ, 78,岩田康, 0.0, 81,  13,   8, 6, 10.1,⑭⑨⑦, 2, 6,Ｐトゥザワｰルド, 80,ビュイ, 0.1,100,  -1,  32, 9, 31.2,⑦⑦⑦
 3, 5,Ｆドリｰムメモリｰ, 50,田辺裕, 0.4, 52, -10,   1, 4,  7.8, ⑪⑬, 3, 6, ダノンウルフ,---,後藤浩, 0.7, 48, -25,   6, 4,  7.0,⑦⑧⑦, 3, 8,Ｄブライトボｰイ, 82,内田博, 0.2, 81,  12,   7, 9, 21.3,⑥⑥⑧, 3,14,Ｄゴｰルドシップ, 94,岩田康, 0.1, 99,  -1,  31, 1,  3.5,⑩⑨⑥
 4,15,Ｉトｰセンギガ, 46,武士沢, 0.4, 51, -17,*  7,16,171.6, ⑮⑯, 4,14, スティンライクビｰ,---,吉田豊, 0.9, 48, -25,   2, 8, 17.3,⑩⑤⑤, 4, 3,Ｃヒｰルゼアハｰツ, 82,福永祐, 0.3, 78,* 14,   1,12, 37.4,③④③, 4,15,Ｃジャスタウェイ, 95,福永祐, 0.2,103,  -3,* 38, 3,  4.6,⑬⑬⑬
 5, 7,Ｃキョウエイプライド, 52,田中勝, 0.6, 50, -15,*  3, 6, 15.3, ⑬⑮, 5,11, アンドトゥモロｰ,---,福永祐, 1.1, 46, -28,   5, 6,  8.2,⑬⑪⑪, 5, 4,Ｅトニｰポケット, 82,デムｰ, 0.4, 76,  13,   3, 7, 13.2,⑩⑧⑤, 5,13,Ａエピファネイア,102,川田将, 0.2, 93,*  2,  21, 2,  4.0,②②①
 6, 4,Ｎポワソンダブリル, 41,後藤浩, 0.7, 49,  -6,  -5,13, 97.2, ④③, 6, 8, エイシンガラナ,---,デムｰ, 1.1, 41,*-23,  -2, 3,  6.4,④③③, 6, 2,Ａレイトライザｰ, 87,横山典, 0.4, 78,  10,* 13, 4,  7.2,⑪⑭⑬, 6, 5,Ｂラキシス, 97,デムｰ, 0.2, 96,   1,  28,11, 36.3,⑥⑤④
 7, 2,Ｋリリｰグランツ, 44,伴啓太, 0.7, 49, -10,  -2, 5, 10.8, ⑨⑦, 7, 7, アルフェリｰチェ,---,石川裕, 1.2, 43, -25,  -1,15, 99.4,③⑦⑥, 7, 6,Ｂアｰスステップ, 84,北村宏, 0.4, 78,  11,   7, 3,  7.2,⑧⑫⑫, 7, 7,Ｉラストインパクト, 92,菱田裕, 0.2,101,  -2,* 34, 7, 17.6,⑨⑩⑩
 8, 8,Ｅウイズキッド, 50,津村明, 0.7, 49,  -8,  -5, 8, 23.7, ⑦⑨, 8,15, エストレｰジャ,---,北村宏, 1.3, 44, -29,   3, 9, 38.7,⑭⑫⑫, 8, 1,Ｆピュアソルジャｰ, 81,村田一, 0.5, 79,  10,* 11, 8, 18.8,⑯⑮⑮, 8, 1,Ｇトｰセンラｰ, 92,武豊  , 0.4, 94,   1,  24, 8, 22.8,③③⑤
 9,13,Ａブラウンゴッデス, 60,蛯名正, 0.7, 50,  -7,  -4, 1,  3.0, ⑧⑥, 9, 1, ナンヨｰアイリッド,---,岩田康, 1.3, 43, -28,   2, 2,  6.4,⑧⑩⑩, 9,13,Ｍカｰマイン, 75,戸崎圭, 0.5, 77,  13,   4,13, 48.6,⑨⑩⑩, 9,12,Ｍデニムアンドルビｰ, 89,浜中俊, 0.4, 98,  -2,  31,16,118.6,⑪⑪⑫
10, 3,Ｇティアップサンダｰ, 47,黛弘人, 0.8, 49, -10,  -3, 7, 19.8, ⑩⑫,10,13, ダヴィンチコｰド,---,戸崎圭, 1.5, 38,*-23,  -7, 7, 14.1,⑥④④,10,10,Ｋヴォルスング, 76,蛯名正, 0.6, 78,  11,   6, 5,  7.9,⑫⑬⑭,10,10,Ｆフェノｰメノ, 93,田辺裕, 0.4, 95,  -1,  27, 6, 15.3,⑧⑧⑧
11,10,Ｌスパイホップ, 43,木幡初, 0.8, 48,  -9,  -4,14,103.9, ⑫⑩,11, 2, オベストルシャトウ,---,丸田恭, 1.7, 42, -32,   7,13, 70.4,⑮⑮⑭,11,14,Ｈフィルハｰマジック, 78,丸田恭, 0.6, 74,* 14,  -3,11, 35.9,⑦⑤⑥,11,11,Ｊサトノノブレス, 89,池添謙, 0.6,100,  -3,* 35,13, 81.0,⑭⑮⑮
12, 9,Ｊロッセｰラ, 45,藤岡康, 1.4, 43, -19,   0,11, 54.9, ⑯⑭,12, 4, ダイワガｰランド,---,武士沢, 1.9, 40, -32,   1,10, 39.8,⑫⑭⑮,12,11,Ｌアニマトゥｰル, 76,吉田隼, 0.6, 77,  10,* 11,15, 64.3,⑬⑯⑯,12, 9,Ｋウインバリアシオン, 89,藤岡康, 0.6, 95,  -2,  28,10, 34.9,⑫⑫⑨
13,14,Ｈカンヌ, 47,柴田大, 1.7, 42,* -5, -15,15,148.7, ③④,13, 5, リシｰハット,---,松岡正, 2.1, 32, -26, -12,14, 76.2,⑨⑨⑨,13,15,Ｉルミナスレッド, 78,江田照, 0.8, 73,* 14,  -7,16, 82.3,⑤③②,13, 3,Ｈワンアンドオンリｰ, 92,横山典, 0.7, 91,  -1,  24, 5, 11.8,⑤⑥⑪
14, 1,Ｍプロセルピナ, 42,石川裕, 1.8, 39, -17,  -6,12, 59.7, ⑭⑪,14,12, ラファｰガ,---,井上敏, 2.5, 24, -25, -20,12, 65.2,①⑥⑧,14, 5,Ｎストｰミング, 74,田中勝, 1.1, 72,* 15, -13, 1,  3.8,①①①,14, 2,Ｌヴィルシｰナ, 89,内田博, 0.8, 85,*  3,  10,12, 77.7,①①②
15, 6,Ｏリガドｰル, 32,北村宏, 1.9, 39,  -7, -15,10, 37.4, ⑥⑧,15, 3, セイウンシャイニｰ,---,大野拓, 3.7, 12, -31, -27,16,106.7,⑪⑬⑬,15,12,Ｏトｰセンワｰプ, 73,吉田豊, 1.8, 67,* 14, -21,10, 22.5,②②④,15, 8,Ｎメイショウマンボ, 86,武幸四, 1.1, 95,  -5,  31,14, 86.3,⑯⑯⑯
16,12,Ｐテルヌｰヴ, 32,長岡禎, 1.9, 39,* -5, -18, 9, 30.1, ②②,16,10, ジｰニアル,---,三浦皇, 4.8, -1, -38, -32,11, 60.2,⑯⑯⑯,16, 9,Ｐレンブラント, 71,大野拓, 1.8, 65,  12, -17,14, 63.6,④⑦⑨,16,16,Ｏオｰシャンブルｰ, 85,蛯名正, 1.1, 94,  -3,  27,15, 87.1,⑮⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:95 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:2),,,,,,,,,,,
"単勝:430円 複勝:11=160円 16=190円 05=200円 枠連:1,230円",,,,,,,,,,,,"単勝:730円 複勝:16=220円 09=160円 06=210円 枠連:1,110円",,,,,,,,,,,,"単勝:650円 複勝:16=280円 07=410円 08=620円 枠連:2,930円",,,,,,,,,,,,"単勝:870円 複勝:04=280円 06=500円 14=160円 枠連:2,610円",,,,,,,,,,,
