14年 5月 3日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月 3日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝2890m 4歳上未勝利 定量,,,,,,,,,,,,■ 4R  芝2890m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ゆきつばき賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8, アポロドｰロス,,五十嵐,,,,, 1,  1.9,④③③, 1, 6, マイネルフィエスタ,,熊沢重,,,,, 4,  6.7,⑤⑤⑤, 1,13,Ｈチェリｰミルズ, 64,伴啓太,, 61,*  8,  -5, 5,  9.4, ③③, 1,16,Ａクラウンルシフェル, 69,丸田恭,, 73,* 16,  -7, 4,  7.5, ①①
 2, 6, オリオンザアルファ,,蓑島靖,190.3,,,, 4,  9.5,⑦⑤⑤, 2, 7, アムｰルクエスト,,植野貴,190.2,,,, 3,  6.1,④④④, 2, 8,Ｃフォｰスライト, 69,津村明, 0.0, 59,   4,  -1, 1,  3.1, ⑦⑥, 2, 6,Ｂウインネオルｰラｰ, 68,伊藤工, 0.2, 71,* 15,  -8, 3,  6.4, ②②
 3,13, エクレウス,,上野翔,190.4,,,, 2,  6.3,②②②, 3, 3, ショウナンカミング,,五十嵐,190.3,,,, 2,  3.5,②③②, 3, 3,Ｂフレックスハｰト, 70,丸田恭, 0.0, 57,   2,*  2, 6, 12.6, ⑩⑨, 3,15,Ｆオンタケハｰト, 65,川須栄, 0.3, 62,  -5,* 10, 7, 16.3, ⑮⑭
 4, 5, ドリｰムハヤテ,,林満明,192.0,,,, 5, 12.9,①①①, 4, 5, エｰシンジｰライン,,西谷誠,190.4,,,, 1,  2.5,③②③, 4, 9,Ａレディｰ, 72,城戸義, 0.1, 60,   6,  -4, 2,  3.8, ⑤④, 4, 3,Ｃヒカルカミヒコｰキ, 67,吉田隼, 0.3, 68,* 13,  -8, 1,  3.0, ③③
 5, 1, ジョウノメジャｰ,,田村太,192.3,,,,11, 50.5,⑧⑧⑧, 5, 1, ロｰレルエルヴェル,,草野太,191.4,,,, 7, 28.3,⑥⑥⑥, 5,14,Ｍリルバニヤン, 54,長岡禎, 0.1, 59,   5,  -3,10, 71.5, ⑥⑤, 5, 5,Ｊマイネパシオｰネ, 59,丹内祐, 0.5, 66,  11,  -8, 2,  4.8, ⑤⑥
 6, 9, テｰオｰゼウス,,黒岩悠,192.3,,,,13, 58.0,⑪⑨⑨, 6, 8, シュンケイリ,,田村太,192.1,,,, 6, 15.4,①①①, 6,10,Ｆアイネクライネ, 65,江田照, 0.1, 58,   1,*  1, 3,  6.9, ⑫⑩, 6, 7,Ｉパイメイメイ, 59,藤岡康, 0.6, 60,   2,   0, 6, 15.1, ⑫⑪
 7, 3, スタｰファンタジア,,山本康,192.9,,,,10, 29.9,⑥⑦⑥, 7, 4, ブレイクチャンス,,浜野谷,192.4,,,, 8, 28.9,⑦⑦⑦, 7, 5,Ｅメイショウヒメユリ, 66,村田一, 0.2, 58,   1,*  1, 4,  9.3, ⑪⑫, 7, 1,Ｍフリュクティドｰル, 57,長岡禎, 0.6, 63,   6,  -4, 9, 36.1, ⑩⑩
 8, 2, テイエムエビスオｰ,,難波剛,193.7,,,, 7, 20.6,③④④, 8, 2, ニジノハヤテ,,小坂忠,192.7,,,, 5,  8.7,⑧⑧⑧, 8, 1,Ｉドリｰムバラｰド, 64,吉田隼, 0.4, 55,  -1,*  1, 8, 16.3, ⑭⑬, 8,11,Ｇラヴィｰネ, 63,中井裕, 0.7, 62,  10,  -9, 5,  9.9, ⑧⑨
