14年11月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南武特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａマハロマナ, 63,内田博,, 58,  -3,   4, 1,  2.3, ④④, 1,14,Ｄルナプロスペクタｰ, 58,大野拓,, 58,  -5,*  1, 3,  5.4, ⑧⑨, 1,15,Ｂオリアｰナ, 76,北村宏,, 73,*  1,   8, 1,  3.0, ②②, 1,10,Ａジャングルクルｰズ, 82,北村宏,, 83,   7,   8, 4,  6.0,⑤⑤④
 2, 3,Ｂノｰフェイト, 58,田中勝, 0.0, 60,  -7,* 11, 3,  9.0, ⑫⑪, 2, 8,Ｉフロレットアレｰ, 49,三浦皇, 0.2, 58,  -9,*  6, 1,  3.0, ⑬⑭, 2,11,Ａロマンシングジェム, 77,田辺裕, 0.1, 72,  -1,  10, 5,  7.5, ⑥⑥, 2,11,Ｑストｰミング, 67,田中勝, 0.3, 75,* 15, -21, 7, 25.3,①①①
 3, 1,Ｌエバｰキュｰト, 40,横山典, 0.5, 55,  -5,   5, 6, 15.6, ⑨⑧, 3, 3,Ｊロッソマドンナ, 48,蛯名正, 0.4, 54,*  1, -15, 5, 10.3, ①①, 3, 6,Ｈデルマハンニャ, 70,柴田大, 0.2, 74,  -2,* 13, 7, 13.5, ⑪⑩, 3, 5,Ｄカナロア, 80,戸崎圭, 0.3, 82,   5,  13, 1,  3.2,⑩⑩⑨
 4, 2,Ｉパンプルムｰス, 46,木幡初, 0.6, 54,  -4,   2, 4, 10.4, ⑤⑤, 4,11,Ｃスタｰチェイサｰ, 58,戸崎圭, 0.5, 51,  -5,  -7, 2,  3.6, ⑨⑧, 4, 1,Ｇノｰスファイヤｰ, 70,津村明, 0.4, 71,  -3,  10, 3,  6.6, ⑦⑦, 4, 3,Ｂダｰビｰフィズ, 82,柴田善, 0.3, 86,   2,* 20, 2,  3.8,⑮⑯⑯
 5,12,Ｅアンジュデトワｰル, 51,柴山雄, 0.7, 52,* -1,  -3, 7, 15.7, ②②, 5, 4,Ｇアイリｰグレイ, 49,内田博, 0.5, 53,  -3,  -8, 9, 44.2, ⑥⑤, 5,16,Ｎマックスユｰキャン, 64,武士沢, 0.5, 68,*  0,   5, 9, 43.0, ③③, 5, 2,Ｌマイネルテンクウ, 74,柴田大, 0.4, 83,   5,  12,11, 59.0,⑨⑪⑪
 6, 6,Ｄエヴリホｰプ, 55,戸崎圭, 0.7, 54,  -3,   0, 2,  5.0, ⑥⑥, 6, 1,Ｎライトザライト, 34,石川裕, 0.7, 48,* -1, -16,16,339.7, ④③, 6, 8,Ｃクラリティｰエス, 73,横山典, 0.5, 68,  -5,* 12, 2,  5.2, ⑭⑪, 6,16,Ｉテナシティｰ, 78,柴山雄, 0.4, 83,   4,* 16, 8, 32.4,⑭⑭⑭
 7, 7,Ｈイヌイジェニｰ, 49,石川裕, 1.3, 49, -11,   3, 8, 16.1, ⑯⑮, 7,18,Ａニシノユウキ, 62,田辺裕, 0.9, 47,  -8,  -8, 6, 11.6, ⑩⑫, 7,12,Ｅメテオｰリカ, 71,田中勝, 0.6, 70,  -2,   8, 6, 11.1, ⑨⑧, 7,13,Ｇキネオペガサス, 79,蛯名正, 0.4, 79,   7,   2, 5,  9.3,③③③
 8,14,Ｆスマイルハッピｰ, 51,柴田善, 1.5, 46,  -3,  -7,12, 75.0, ⑦⑦, 8,10,Ｈツウロｰゼズ, 49,木幡初, 1.0, 47,* -1, -21,12,175.2, ③④, 8, 9,Ｄリｰスリング, 73,石川裕, 0.8, 68,  -4,   8, 4,  7.2, ⑩⑫, 8,12,Ｅフェスティヴイェル, 80,ムｰア, 0.6, 79,   3,  11, 3,  5.6,⑫⑬⑬
 9,15,Ｃメイスンヴィｰナス, 57,後藤浩, 1.6, 45,*  0, -12, 5, 12.2, ①①, 9,17,Ｅウインレナｰタ, 56,黛弘人, 1.0, 47,  -9,  -6,11, 68.5, ⑭⑬, 9,10,Ｆヤマニンミミック, 71,戸崎圭, 1.0, 66,  -5,   9,11, 52.7, ⑮⑮, 9, 8,Ｃピュアソルジャｰ, 81,村田一, 0.6, 78,   6,   2, 6, 21.4,⑧⑥⑦
10, 4,Ｇスキップハｰト, 50,田辺裕, 1.7, 46,  -5,  -6, 9, 19.6, ⑩⑩,10,13,Ｂコスモカンプ, 59,柴田大, 1.0, 46,  -4, -17, 4,  7.9, ⑤⑦,10, 7,Ｌデルマサリｰチャン, 66,内田博, 1.2, 63,  -1,   1, 8, 20.8, ⑤⑤,10,17,Ｈエイダイポイント, 78,横山和, 0.9, 79,   2,  14,14,102.9,⑯⑰⑰
11,13,Ｊカシノリノ, 42,長岡禎, 1.8, 45,  -3, -12,11, 59.7, ③③,11,16,Ｒメイショウスタｰク, 16,柴田善, 1.0, 48, -12,*  0,10, 52.6, ⑰⑰,11, 3,Ｉグラスティファニｰ, 69,木幡初, 1.2, 64,  -3,   4,12, 84.5, ⑧⑨,11, 9,Ｊヒｰルゼアハｰツ, 77,三浦皇, 1.0, 74,   6,  -2, 9, 37.2,⑦⑧⑥
12, 9,Ｋトｰセンルンバ, 41,武士沢, 1.9, 44, -10,  -1,10, 19.7, ⑮⑯,12, 7,Ｑタマｰラ, 19,丸山元, 1.1, 44,  -8, -11,15,330.8, ⑫⑪,12,13,Ｐバトルヴェルデ, 55,的場勇, 1.3, 62,*  1,  -4,10, 47.0, ①①,12, 6,Ｎマックスロノ, 72,松岡正, 1.0, 79,   2,  10,17,243.9,⑬⑮⑮
13,10,Ｏハシッテイイトモ, 24,西田雄, 2.0, 45,  -9,  -3,14,220.0, ⑭⑬,13,15,Ｏハイドンセット, 34,後藤浩, 1.3, 42, -11,  -8, 7, 20.0, ⑮⑯,13, 5,Ｊオペラフォンテン, 67,井上敏, 1.4, 62,  -1,  -1,13,122.9, ④④,13, 1,Ｍアｰスステップ, 73,内田博, 1.2, 73,   5,  -2,12, 73.0,⑥⑦⑧
14, 5,Ｍエマｰジングウルフ, 38,横山和, 2.1, 44,  -4,  -9,13,132.6, ⑧⑨,14, 5,Ｆロックキャンディ, 51,吉田豊, 1.3, 43,*  0, -27, 8, 32.4, ②②,14, 4,Ｋキャメロンロｰド, 67,伴啓太, 1.6, 63,  -7,   7,15,248.3, ⑯⑯,14,14,Ｆアナンジュパス, 80,田辺裕, 1.4, 71,   5,  -5,10, 42.8,⑪⑨⑩
15, 8,Ｎトリプルマｰメｰド, 31,丸山元, 4.6, 24, -10, -25,15,261.5, ⑬⑭,15, 2,Ｌホッカイブラザｰズ, 36,武士沢, 1.7, 41, -10, -14,17,460.4, ⑯⑮,15, 2,Ｍクイｰンズライフ, 66,菅原隆, 1.8, 61,  -4,   2,14,219.3, ⑫⑬,15, 7,Ｋカンタベリｰナイト, 75,二本柳, 1.7, 71,   5,  -6,15,226.2,⑰⑫⑫
16,16,Ｐツバサ, 22,五十嵐, 5.0, 20,  -7, -32,16,403.6, ⑪⑫,16, 6,Ｐコスモカフ, 31,丹内祐, 1.7, 39,  -6, -21,14,301.5, ⑪⑩,16,14,Ｏデサフィナｰド, 55,二本柳, 1.8, 61,  -4,   2,16,336.5, ⑬⑭,16,15,Ｏトｰセンワｰプ, 72,吉田豊, 1.9, 66,* 14, -42,13, 77.4,②②②
,,,,,,,,,,,,17, 9,Ｋカシノリコｰダｰ, 37,伴啓太, 2.5, 30, -15, -18,18,463.1, ⑱⑱,,,,,,,,,,,,,17, 4,Ｐイグゼキュティヴ, 71,丹内祐, 2.0, 64,   7, -20,16,237.4,④④⑤
,,,,,,,,,,,,18,12,Ｍマイネルヴィゴラス, 35,石橋脩, 3.4, 22,  -4, -52,13,267.9, ⑦⑥,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
単勝:230円 複勝:11=120円 03=250円 01=450円 枠連:740円,,,,,,,,,,,,単勝:540円 複勝:14=190円 08=160円 03=250円 枠連:500円,,,,,,,,,,,,単勝:300円 複勝:15=150円 11=200円 06=360円 枠連:710円,,,,,,,,,,,,"単勝:600円 複勝:10=200円 11=710円 05=150円 枠連:1,190円",,,,,,,,,,,
"馬連:1,020円 ワイド:03-11=510円 01-11=810円 01-03=2,000円",,,,,,,,,,,,馬連:980円 ワイド:08-14=490円 03-14=930円 03-08=670円,,,,,,,,,,,,"馬連:1,120円 ワイド:11-15=460円 06-15=870円 06-11=1,490円",,,,,,,,,,,,"馬連:8,760円 ワイド:10-11=2,900円 05-10=420円 05-11=1,900円",,,,,,,,,,,
"馬単:1,660円 3連複:4,670円 3連単:17,140円",,,,,,,,,,,,"馬単:2,110円 3連複:3,410円 3連単:15,740円",,,,,,,,,,,,"馬単:1,900円 3連複:4,510円 3連単:17,660円",,,,,,,,,,,,"馬単:13,810円 3連複:11,900円 3連単:83,610円",,,,,,,,,,,
■ 2R  ダ1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝3110m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,秋陽ｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,銀嶺ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂゴｰルデンバロｰズ, 59,ムｰア,, 74,* 11,*  7, 1,  1.3, ①①, 1,16,Ｃスウィｰプアウェイ, 71,北村宏,, 71,   3,*  8, 3,  8.0, ⑩⑧, 1, 5, エｰシンホワイティ,,北沢伸,,,,, 1,  1.3,④③③, 1,16,Ａヒメサクラ, 91,柴田善,, 89,*  9,* 19, 4,  6.2, ①①
 2, 2,Ａコスモボアソルテ, 64,柴田大, 2.6, 57,   7, -10, 2,  6.8, ⑥⑥, 2, 3,Ｊアキノアッパｰ, 67,西田雄, 0.0, 71,   4,*  6, 7, 31.9, ⑥⑤, 2,11, ソンブレロ,,高田潤,204.9,,,, 3,  7.3,⑥②②, 2,10,Ｋタガノトネｰル, 80,柴田大, 0.6, 86,*  8,  14, 7, 12.6, ②②
 3, 6,Ｎシングルバレル, 39,蛯名正, 2.8, 54,   8, -13, 6, 20.5, ⑦⑤, 3,11,Ｂデュナトス, 72,松岡正, 0.2, 69,*  7,   1, 5, 12.3, ②②, 3, 4, テンジンキヨモリ,,石神深,206.8,,,, 6, 31.1,⑩⑪⑩, 3, 3,Ｎロｰドヴォルケｰノ, 78,ムｰア, 0.8, 84,   4,  17, 5,  8.3, ⑧⑥
