14年 6月15日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 6月15日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湯川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａショウナンガッチャ, 66,勝浦正,, 64,  -1,*  7, 1,  1.6,④③③, 1,11,Ｅジェイケイニュｰス, 59,松田大,, 59,  -3,*  4, 5,  9.7,⑨⑦④, 1, 2,Ｂケイティバロｰズ, 77,菱田裕,, 71,   0,* 15, 2,  4.0,⑥④⑤, 1, 3,Ａアウトオブシャドウ, 82,岩田康,, 72,   5,*  6, 1,  1.7,③⑤⑤
 2, 5,Ｄメイショウトキムネ, 62,古川吉, 0.3, 62,*  1,   2, 4, 10.2,⑩①①, 2, 6,Ｇリキマル, 55,柴山雄, 0.0, 57,* -2,   1, 6, 23.4,⑤③③, 2,10,Ｃナンヨｰカノン, 76,藤田伸, 0.0, 75,   1,* 16, 4, 11.8,④⑤④, 2, 8,Ｋメイショウテッサイ, 66,松岡正, 0.1, 72,   5,*  5, 8, 23.6,⑬⑨⑦
 3, 6,Ｃセントコロナ, 62,藤田伸, 0.9, 58,* -1,  -3, 2,  5.2,①②②, 3, 8,Ａシｰサイドバウンド, 65,菱田裕, 0.2, 58,  -6,*  6, 1,  2.2,⑥⑩⑧, 3,11,Ｄハヤブサペコチャン, 75,吉田隼, 0.3, 72,*  1,  12, 6, 14.5,③③③, 3, 1,Ｆブリリアントダンス, 70,木幡初, 0.1, 74,   4,*  8,11, 53.2,⑦⑩⑨
 4, 1,Ｌスズカルｰブル, 48,長岡禎, 0.9, 58,  -5,*  5,10, 72.7,⑪⑨⑦, 4, 4,Ｊミキノブルｰグラス, 47,津村明, 0.3, 56,* -2,  -1, 9, 62.7,②②②, 4,13,Ｊホッコｰアムｰル, 66,秋山真, 0.8, 66,*  2,   7, 7, 31.5,②②②, 4, 4,Ｃタルトオポム, 74,横山和, 0.3, 68,   4,*  5, 5, 14.2,⑧⑪⑩
 5,10,Ｅイノセンテス, 59,小崎綾, 1.0, 57,  -3,   2, 3,  9.8,⑥⑦⑤, 5,13,Ｃシャッツクヴェレ, 62,小崎綾, 0.9, 53,  -4,  -3, 4,  7.7,⑧⑨⑨, 5, 4,Ｆタプロｰム, 71,柴山雄, 0.9, 66,  -3,* 14, 8, 67.0,⑪⑩⑨, 5, 2,Ｅグランスエルテ, 70,藤田伸, 0.3, 69,*  6,  -1, 3,  7.4,①①①
 6, 7,Ｂレオウィッシュ, 64,横山和, 1.5, 54,  -4,  -1, 6, 20.3,⑫⑪⑨, 6, 1,Ｂヴェントアウレオ, 63,池添謙, 1.1, 49,* -1,  -9, 3,  4.9,⑫①①, 6, 5,Ｅフェリｰチェレガロ, 74,岩田康, 0.9, 66,*  2,   5, 1,  1.7,①①①, 6, 6,Ｈイントレピッド, 68,荻野琢, 0.3, 69,   5,   3, 6, 19.6,⑤⑦⑧
 7, 2,Ｆソルシエシチｰ, 56,菱田裕, 1.5, 53,  -3,  -2, 9, 67.6,⑧⑥⑥, 7, 5,Ｆスヴァラッシｰ, 56,吉田隼, 1.1, 53,  -3,  -5, 7, 24.3,⑦⑥⑥, 7,12,Ｌリアライズクレア, 65,水口優, 1.4, 65,  -1,   5, 9, 80.8,⑧⑥⑥, 7,10,Ｂサイレントサタデｰ, 75,小崎綾, 0.6, 65,   5,  -3, 4, 12.0,②⑥⑥
 8, 8,Ｉセンノイギダｰ, 55,杉原誠, 1.6, 54,  -7,   3,11, 82.3,⑬⑬⑫, 8, 9,Ｈテイクトゥモロｰ, 49,横山和, 1.6, 48,* -2, -11,11,194.4,①④⑤, 8, 1,Ｉマミｰテイラｰ, 66,小崎綾, 1.6, 62,  -2,   6, 5, 14.0,⑤⑦⑧, 8,13,Ｊジェイケイネオ, 66,吉田隼, 0.6, 66,   2,   4, 7, 22.4,⑪⑫⑪
 9,12,Ｈリネンアイアン, 55,黛弘人, 1.9, 51,  -1, -10, 8, 47.4,③⑤④, 9, 2,Ｄバイザスタｰン, 62,岩田康, 1.8, 47,  -4, -11, 2,  4.6,④⑧⑩, 9, 6,Ｇモンシュシュ, 71,松田大, 1.6, 61,  -2,   6, 3,  8.5,⑦⑧⑦, 9, 9,Ｉネコタイショウ, 67,勝浦正, 0.6, 67,*  7,  -4, 2,  7.3,⑩④④
10, 3,Ｇカシマブレイン, 55,松岡正, 2.3, 48,  -4,  -8, 7, 36.9,⑨⑩⑩,10, 3,Ｌラモンタｰニュ, 41,長岡禎, 1.9, 46,  -7,  -6,12,283.0,⑩⑫⑫,10, 3,Ｋミチシルベ, 65,井上敏, 2.0, 60,  -3,   5,12,230.7,⑨⑪⑪,10, 7,Ｎヒラボクファイタｰ, 61,長岡禎, 0.7, 67,   3,   4,12, 91.1,⑫⑬⑬
11, 9,Ｊティｰエスギムレ, 55,松田大, 2.9, 44,  -3, -14, 5, 10.3,⑤⑧⑪,11, 7,Ｉサカジロハンサム, 48,古川吉, 1.9, 46,  -3, -13,10, 93.2,③⑤⑦,11, 8,Ｍキシュウレパｰド, 47,松岡正, 2.7, 55,  -2,  -2,11, 98.6,⑩⑨⑩,11,11,Ｌスティルレｰベン, 66,黛弘人, 0.8, 66,   1,   4,13,136.6,⑭⑭⑭
12,11,Ｍメイショウヴェスタ, 47,吉田隼, 2.9, 44,  -1, -18,12,168.7,②④⑧,12,10, ゴｰルデンキャット,---,勝浦正, 2.2, 43,  -6, -12, 8, 31.7,⑪⑪⑪,12, 9,Ｈランミネルバ, 67,城戸義, 3.1, 53,  -7,   1,10, 98.0,⑫⑫⑫,12,12,Ｄグレｰトヴァリュｰ, 72,中谷雄, 1.0, 61,*  6, -10,10, 28.0,⑥③③
13,13,Ｋトライアンフシチｰ, 52,城戸義, 5.1, 30,  -4, -30,13,254.3,⑦⑫⑬,13,12,Ｋラタンペットロゼ, 45,中谷雄, 4.1, 33,  -7, -23,13,323.8,⑬⑬⑬,,,,,,,,,,,,,13,14,Ｍパスティ, 65,柴山雄, 1.2, 59,*  7, -14,14,246.1,④②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｇマイネルアルティマ, 69,菱田裕, 2.2, 51,   5, -24, 9, 27.0,⑨⑧⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
単勝:160円 複勝:04=110円 05=170円 06=130円 枠連:680円,,,,,,,,,,,,"単勝:970円 複勝:11=210円 06=330円 08=130円 枠連:5,160円",,,,,,,,,,,,"単勝:400円 複勝:02=180円 10=340円 11=290円 枠連:1,320円",,,,,,,,,,,,"単勝:170円 複勝:03=120円 08=310円 01=530円 枠連:1,210円",,,,,,,,,,,
馬連:670円 ワイド:04-05=280円 04-06=180円 05-06=620円,,,,,,,,,,,,"馬連:6,190円 ワイド:06-11=1,360円 08-11=390円 06-08=960円",,,,,,,,,,,,"馬連:1,890円 ワイド:02-10=590円 02-11=650円 10-11=1,200円",,,,,,,,,,,,"馬連:1,360円 ワイド:03-08=510円 01-03=1,230円 01-08=5,010円",,,,,,,,,,,
"馬単:1,010円 3連複:860円 3連単:2,930円",,,,,,,,,,,,"馬単:11,130円 3連複:4,330円 3連単:42,550円",,,,,,,,,,,,"馬単:3,510円 3連複:5,190円 3連単:21,560円",,,,,,,,,,,,"馬単:2,070円 3連複:16,570円 3連単:47,300円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,UHB杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａエゴイスト, 74,小崎綾,, 58,*  4,  -2, 1,  1.2, ①①, 1, 1, トウショウピスト,---,池添謙,, 52, -12,* -3, 1,  1.5, ②③, 1, 7,Ｈヴァイサｰリッタｰ, 64,黛弘人,, 72,* -1,   5, 9, 20.5, ②②, 1, 6,Ｆブルｰストｰン, 73,吉田隼,, 79,* -7,* 17, 5,  7.3, ①①
 2,11,Ｊラダムドｰ, 46,菱田裕, 0.2, 55,* -3,   1, 8, 92.9, ②②, 2, 5, クリノヤクマン,---,柴山雄, 0.4, 48,* -9, -10,10, 92.0, ①①, 2, 6,Ｉマカゼコイカゼ, 64,岩田康, 0.0, 74,  -9,* 13, 8, 20.3, ⑦⑥, 2, 5,Ｂエポワス, 77,柴山雄, 0.5, 74, -12,* 16, 3,  5.6, ⑥⑥
 3, 8,Ｂリストワｰル, 65,松田大, 0.3, 53, -11,*  6, 2,  5.3, ⑧⑧, 3, 6, ガｰルズライン,---,小林徹, 0.6, 45,*-11, -12, 3, 10.9, ③②, 3, 3,Ａウインネオルｰラｰ, 71,松岡正, 0.4, 67,  -4,   2, 1,  2.9, ③③, 3,13,Ｇエイシンオルドス, 72,岩田康, 0.6, 71,* -8,  10, 1,  3.0, ②②
