14年 4月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 4月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 1,Ｉダイアペイソン, 39,草野太, 1.7, 41,  -8,  -3,14,279.6, ⑩⑨, 9, 6,Ｐダイワシェリｰ, 45,井上敏, 1.4, 54,  -4,* -3,16,321.8,⑯⑯⑯, 9, 4,Ｊラノララク, 50,柴田大, 1.7, 59,  -3,   1,10,207.1,⑤④⑤, 9,10,Ｂリキサンステルス, 88,北村宏, 1.3, 76,   4,  10, 8, 18.4,⑭⑭⑮
10,16, インパルスガｰル,---,柴田大, 2.5, 35,  -7, -11,12,173.1, ⑪⑫,10,13,Ｉワイマン, 56,松岡正, 1.4, 53,   0, -12,12,154.6,⑭⑨⑨,10, 9,Ｅモモトンボ, 68,横山典, 2.4, 53,  -7,   1, 2,  5.4,⑩⑨⑨,10, 1,Ｄドラゴンフォルテ, 88,三浦皇, 1.4, 74,   5,   7, 7, 17.2,⑪⑪⑨
11, 8,Ｋアリソン, 32,梶晃啓, 3.3, 28,  -5, -20,13,252.6, ⑨⑩,11, 8,Ｄマイネルゲｰル, 59,柴田大, 1.4, 54,  -2,  -9, 6, 19.8,⑮⑬⑭,,,,,,,,,,,,,11,14,Ｆスタｰバリオン, 86,藤懸貴, 1.5, 75,   2,  11, 9, 18.9,⑯⑯⑯
12, 3,Ｊデルマラムチャン, 34,五十嵐, 4.1, 21, -12, -19,15,387.3, ⑯⑯,12, 5,Ｎモｰクン, 50,大庭和, 1.5, 54,  -1,  -8,13,205.0,⑬⑭⑬,,,,,,,,,,,,,12, 9,Ｐアルムダプタ, 75,井上敏, 2.2, 69,   6,  -1,16,338.7,⑧⑨⑭
13,10,Ｈケンブリッジベラ, 43,石神深, 4.1, 21,  -9, -22,10,100.6, ⑭⑬,13,11,Ｅリキマル, 59,田中勝, 2.5, 46,   0, -21, 5, 18.0,⑧⑪⑫,,,,,,,,,,,,,13, 6,Ｏレックスパレｰド, 78,松岡正, 2.8, 64,   7,  -9,15,221.0,⑦⑤⑦
14, 2,Ｌシゲルウゼン, 28,田中勝, 4.2, 21,  -3, -29, 9, 99.7, ⑥⑧,14,12,Ｍバロンドｰル, 52,武士沢, 3.1, 42,  -2, -22,15,250.3,⑫⑮⑮,,,,,,,,,,,,,14,12,Ｊヒメサクラ, 81,武士沢, 3.0, 62,*  9, -14,13,119.5,②②③
15,12, アクアノｰブル,---,松岡正, 4.4, 17, -10, -26, 8, 61.9, ⑮⑮,15, 4,Ｃダｰクファンタジｰ, 60,北村宏, 3.9, 37,*  3, -39, 4,  6.3,①①①,,,,,,,,,,,,,15, 7,Ｍミッキｰナチュラル, 80,蛯名正, 3.3, 61,   5,  -9,12, 89.8,⑬⑩⑧
16, 4,Ｍスマイルグッド, 20,上野翔, 5.2, 13, -10, -30,16,454.6, ⑬⑭,16, 3,Ｌサクセスラディウス, 54,田辺裕, 5.0, 30,*  2, -47, 2,  4.0,②②⑧,,,,,,,,,,,,,16,16,Ｋプラントハンタｰ, 80,内田博, 4.6, 54,   7, -23, 6, 16.6,⑤⑦⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,
"単勝:230円 複勝:13=120円 15=750円 06=150円 枠連:1,670円",,,,,,,,,,,,"単勝:250円 複勝:16=160円 15=440円 02=1,560円 枠連:2,060円",,,,,,,,,,,,"単勝:4,320円 複勝:05=640円 02=180円 10=110円 枠連:9,020円",,,,,,,,,,,,単勝:440円 複勝:02=160円 03=220円 11=960円 枠連:500円,,,,,,,,,,,
"馬連:4,140円 ワイド:13-15=920円 06-13=210円 06-15=1,870円",,,,,,,,,,,,"馬連:1,720円 ワイド:15-16=730円 02-16=2,010円 02-15=6,970円",,,,,,,,,,,,"馬連:9,280円 ワイド:02-05=1,520円 05-10=810円 02-10=220円",,,,,,,,,,,,"馬連:1,290円 ワイド:02-03=520円 02-11=3,030円 03-11=5,000円",,,,,,,,,,,
"馬単:4,860円 3連複:2,920円 3連単:17,900円",,,,,,,,,,,,"馬単:2,490円 3連複:25,980円 3連単:75,660円",,,,,,,,,,,,"馬単:28,040円 3連複:3,500円 3連単:64,940円",,,,,,,,,,,,"馬単:2,710円 3連複:24,430円 3連単:115,630円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝4250m 4歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山ｸﾞﾗﾝﾄﾞｼﾞｬﾝﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｌドラゴンカフェ, 43,戸崎圭,, 59,  -1,*  4, 2,  2.9,⑮⑦⑥, 1, 2,Ｅウインインスパイア, 60,石橋脩,, 72,* -2,   9, 1,  1.7,①①①, 1, 2,Ｊポｰクチョップ, 61,江田照,, 68,*  5,   8,10, 26.0, ①①, 1, 5, アポロマｰベリック,,五十嵐,,,,, 1,  1.4,①①①
 2, 8,Ｃウェルヴァｰスト, 55,吉田豊, 0.0, 60,*  3,* -2, 6, 36.1,①①①, 2,17,Ｉナカヤマジョｰイ, 55,蛯名正, 0.5, 73,  -9,* 18, 6, 13.5,⑫⑪⑩, 2, 4,Ａカワキタシャウト, 72,横山典, 0.0, 66,  -8,* 20, 1,  3.0, ⑪⑪, 2, 6, コスモソユｰズ,,山本康,291.5,,,, 8, 47.2,③⑤③
 3, 7,Ｆカシマブレイン, 54,柴田未, 0.9, 54,   1,  -6,13,168.6,③③③, 3, 8,Ｃオウトラヴェス, 61,北村宏, 0.6, 66,  -5,   8, 2,  6.2,⑥⑤⑤, 3,12,Ｍマイネルブルズアイ, 53,柴田大, 0.2, 67,*  3,   9, 8, 17.3, ③③, 3, 4, メイショウブシドウ,,高田潤,291.5,,,, 3,  7.0,⑤④④
 4,13,Ｂランドントウォｰク, 56,高田潤, 1.2, 52,   0,  -7, 7, 41.5,⑤⑤④, 4, 9,Ａウマンマミｰア, 69,江田照, 0.6, 69,  -6,  11, 3,  7.9,⑧⑧⑧, 4,13,Ｅシュナップス, 68,松岡正, 0.5, 64,   0,   9, 2,  5.8, ⑥⑤, 4,10, シャイニｰブラック,,浜野谷,291.8,,,, 5, 32.1,⑦⑦⑤
 5, 6,Ｄウインドオブケン, 55,田辺裕, 1.2, 51,  -1,  -5, 3, 13.0,⑩⑧⑧, 5,13,Ｍパリカラノテガミ, 53,松岡正, 0.7, 73,  -9,* 18,12, 69.5,⑰⑭⑪, 5, 7,Ｌタニセンダイナスト, 55,武士沢, 0.7, 62,*  4,   4,11, 38.0, ②②, 5, 3, サンレイデュｰク,,難波剛,291.9,,,, 6, 41.6,⑥⑥⑥
 6, 5,Ｅセンノイギダｰ, 55,武士沢, 1.2, 53,  -3,* -1, 8, 49.8,⑫⑫⑩, 6,11,Ｄハッピｰセｰラｰ, 61,横山典, 0.7, 62,* -4,   3, 4, 10.6,④③③, 6, 8,Ｃシゲルホウオウザ, 70,後藤浩, 0.8, 59,   1,   5, 4,  7.6, ④④, 6, 7, オｰスミムｰン,,中村将,292.8,,,, 2,  5.2,②②②
 7,16,Ｐロｰドデュｰク, 35,北村宏, 1.9, 49,  -5,  -3,11, 89.9,⑯⑭⑭, 7, 7,Ｇマイネルオプタ, 58,柴田大, 0.8, 67,  -7,   8, 9, 62.9,⑤⑦⑦, 7,10,Ｈナルミチャン, 64,北村宏, 0.8, 60,   1,   5, 9, 17.6, ⑤⑥, 7, 2, セイエイ,,高野和,292.9,,,, 7, 46.7,⑨⑧⑧
 8,12,Ａサブリメイション, 66,横山典, 2.1, 45,   0, -15, 1,  1.6,⑥⑥⑤, 8, 6,Ｌフレンドスイｰト, 53,田中勝, 0.9, 62,  -5,   2,11, 67.0,③④④, 8, 5,Ｄセトノブロッサム, 70,吉田豊, 0.9, 59,  -7,  11, 5,  7.7, ⑩⑩, 8, 8, アドマイヤトライ,,西谷誠,294.8,,,, 4, 19.1,④③⑦
 9,15,Ｊクランサｰジュ, 44,江田照, 2.4, 44,   1, -20,12, 97.8,④④⑦, 9,12,Ｎニシノカザブエ, 51,柴田未, 1.0, 65,  -6,   7,13,201.6,⑨⑨⑥, 9, 3,Ｆダンディｰソル, 67,内田博, 1.0, 58, -11,* 14, 7, 14.6, ⑫⑬, 9, 9, ボストンプラチナ,,上野翔,295.6,,,,10,164.2,⑩⑩⑨
10, 9,Ｍカンタベリｰツルギ, 43,井上敏, 2.5, 46,  -6,  -7,15,456.5,⑪⑮⑮,10, 3,Ｊヒラボクマキシム, 55,井上敏, 1.2, 67, -12,* 15,18,434.9,⑮⑯⑮,10, 9,Ｉジャストフレンズ, 61,井上敏, 1.1, 58,  -1,   4,12,108.5, ⑦⑦,10, 1, スズカマジェスタ,,林満明,299.1,,,, 9, 70.8,⑧⑨⑩
11,14,Ｎアサカバハムｰト, 40,西村太, 2.6, 46,  -4, -11,16,497.5,⑭⑬⑫,11,14,Ｑチョチョイノチョイ, 43,上野翔, 1.2, 65,  -9,  11,16,423.4,⑭⑬⑬,11, 6,Ｂフランチャイズ, 72,田辺裕, 1.1, 56,  -6,   8, 3,  7.2, ⑨⑧,,,,,,,,,,,,
12, 4,Ｏアイファｰカウント, 39,内田博, 2.9, 42,  -2, -19,10, 72.1,⑦⑩⑨,12,10,Ｏプランドｰル, 47,西村太, 1.5, 59,  -9,   3,15,293.2,⑪⑩⑫,12, 1,Ｋヒアルロンサン, 58,柴田未, 1.3, 56, -12,  12,13,109.2, ⑬⑫,,,,,,,,,,,,
13,10,Ｈフェバリットブルｰ, 46,柴田大, 3.0, 42,*  3, -27, 9, 71.5,②②②,13, 1,Ｋゴｰルドクラウス, 54,吉田豊, 1.6, 62, -11,   6,10, 66.7,⑬⑮⑯,13,11,Ｇマグネイト, 66,戸崎圭, 2.5, 45,  -2,  -7, 6, 11.2, ⑧⑨,,,,,,,,,,,,
14, 1,Ｇショウナンアラン, 49,後藤浩, 3.5, 36,  -2, -21, 5, 31.6,⑨⑪⑪,14, 5,Ｂイｰグルアモン, 62,田辺裕, 1.6, 61, -12,   9, 5, 12.2,⑱⑰⑭,,,,,,,,,,,,,,,,,,,,,,,,
15,11,Ｉハイデッカｰ, 45,三浦皇, 3.6, 35,  -1, -26, 4, 28.8,⑧⑨⑬,15,15,Ｈマンハッタンレディ, 56,内田博, 1.7, 53,  -6,  -8, 7, 45.0,⑦⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,
16, 3,Ｋクリノグラスオｰ, 44,菅原隆, 4.3, 35,  -6, -20,14,434.9,⑬⑯⑯,16,18,Ｆショウナンアバロン, 59,後藤浩, 1.7, 52,* -2, -13, 8, 61.8,②②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 4,Ｐトｰホウクロｰバｰ, 46,柴田善, 2.6, 47,  -9,  -9,14,239.7,⑩⑫⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,16,Ｒヤサカメジェｰル, 43,武士沢, 3.1, 47, -15,  -4,17,426.6,⑯⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,
"単勝:290円 複勝:02=270円 08=1,100円 07=3,580円 枠連:3,230円",,,,,,,,,,,,単勝:170円 複勝:02=110円 17=240円 08=160円 枠連:620円,,,,,,,,,,,,"単勝:2,600円 複勝:02=670円 04=170円 12=500円 枠連:3,630円",,,,,,,,,,,,"単勝:140円 複勝:05=110円 06=420円 04=160円 枠連:1,700円",,,,,,,,,,,
"馬連:3,930円 ワイド:02-08=1,220円 02-07=4,230円 07-08=7,810円",,,,,,,,,,,,"馬連:960円 ワイド:02-17=370円 02-08=240円 08-17=1,040円",,,,,,,,,,,,"馬連:5,340円 ワイド:02-04=1,800円 02-12=3,890円 04-12=1,410円",,,,,,,,,,,,"馬連:1,770円 ワイド:05-06=670円 04-05=200円 04-06=1,460円",,,,,,,,,,,
"馬単:5,800円 3連複:61,010円 3連単:183,850円",,,,,,,,,,,,"馬単:1,250円 3連複:1,730円 3連単:6,060円",,,,,,,,,,,,"馬単:12,740円 3連複:33,680円 3連単:230,070円",,,,,,,,,,,,"馬単:1,950円 3連複:2,130円 3連単:8,380円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,山藤賞,,,,,,,,,,,,利根川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｆパイメイメイ, 59,横山典,, 66,*  4,*  6, 9, 29.0, ③④, 1, 9,Ａピｰクトラム, 80,横山典,, 68,* -2,   9, 1,  1.6,⑤④③, 1, 4,Ｅキネオペガサス, 63,蛯名正,, 77,* -3,* 17, 1,  2.2,②②②, 1, 4,Ｅブラインドサイド, 83,田辺裕,, 81,  -4,* 27, 2,  5.1,⑩⑩⑨
 2, 3,Ａダブルフェイス, 67,吉田豊, 0.2, 65,*  7,   1, 3,  5.1, ①①, 2, 3,Ｃアラフジ, 63,三浦皇, 0.3, 69,  -5,* 11, 5, 14.3,⑧⑧⑧, 2, 8,Ｆストｰミング, 62,田中勝, 0.4, 69,* -1,   8, 3,  6.3,①①①, 2, 7,Ａグッドマイスタｰ, 87,後藤浩, 0.0, 80,* -1,  23, 1,  3.3,⑤⑤②
 3,12,Ｅハッツオフ, 59,武士沢, 0.6, 61,   2,   3, 4, 11.6, ⑤⑤, 3,10,Ｆコスモドｰム, 63,柴田大, 0.3, 71,  -8,* 15, 9, 63.0,⑬⑬⑬, 3, 5,Ｊレイズアスピリット, 53,田辺裕, 0.4, 76,  -5,* 19, 9, 43.5,⑨⑨⑩, 3, 6,Ｂサウンドトゥルｰ, 86,蛯名正, 0.0, 82,  -2,* 25, 3,  5.8,⑨⑧⑥
 4, 4,Ｈシゲルシモウサ, 57,田中勝, 0.8, 60,   0,   4,11, 56.7, ⑥⑥, 4, 5,Ｄカワカミマゴコロ, 63,江田照, 0.4, 66,  -3,   7, 7, 17.7,④⑤⑦, 4, 9,Ｃマイネルヴェルト, 68,松岡正, 0.5, 71,* -3,  11, 5, 10.0,③③③, 4,11,Ｇエルマンボ, 77,戸崎圭, 0.6, 77,  -3,  20, 4,  6.3,⑧⑦⑧
 5, 8,Ｂビックナサンクス, 65,北村宏, 0.9, 58,*  4,  -2, 1,  2.2, ④③, 5, 6,Ｇファイトバック, 62,戸崎圭, 0.4, 64,* -1,   2, 3, 12.4,③②②, 5, 2,Ａジャッカスバｰク, 72,北村宏, 0.6, 71,  -6,  14, 2,  5.8,⑦⑦⑤, 5,13,Ｋコスモマイギフト, 74,柴田大, 0.7, 80,  -4,  22,12, 58.2,⑯⑫⑩
 6,14,Ｃリオヴェラ, 63,三浦皇, 1.2, 55,   0,  -1, 2,  4.6, ⑦⑦, 6,11,Ｅロジテｰスト, 63,松岡正, 0.5, 67,  -6,  10, 2,  5.7,⑨⑪⑪, 6,10,Ｇレオニｰズ, 61,後藤浩, 0.6, 72,  -5,  13, 4,  8.5,⑩⑥⑦, 6, 8,Ｄクワイアｰソウル, 83,三浦皇, 0.8, 75,* -1,  16, 9, 26.2,④④④
 7, 7,Ｌトラストエルフ, 41,横山義, 1.6, 53,*  5,  -9,13,259.8, ②②, 7, 4,Ｈヴァンデミエｰル, 62,柴田未, 0.5, 66,  -6,  10,11, 89.4,⑫⑩⑫, 7, 1,Ｂメジャｰステップ, 69,内田博, 0.7, 70,  -4,  10, 7, 13.2,④⑤④, 7, 3,Ｉトミケンユｰクアイ, 75,松岡正, 0.8, 76,*  0,  15,11, 52.6,①①①
 8,11,Ｇドスコイサｰファｰ, 57,大庭和, 1.9, 50, -19,* 12, 8, 28.8, ⑮⑭, 8,12,Ｊシベリアンタイガｰ, 60,蛯名正, 0.6, 64,  -5,   7, 6, 15.4,⑦⑨⑤, 8, 7,Ｈコスモディクシｰ, 61,柴田大, 0.9, 71,  -7,  13,10, 52.0,⑧⑩⑨, 8,15,Ｃロンギングエｰス, 86,石橋脩, 0.8, 78,  -5,* 25, 5,  6.9,⑭⑮⑬
 9,15,Ｊサンアナハイム, 51,松岡正, 2.1, 48,  -3,  -5, 7, 22.4, ⑩⑨, 9,13,Ｉダイワソフィｰ, 61,後藤浩, 0.9, 61,  -6,   4, 4, 13.6,⑩⑫⑨, 9, 6,Ｉアンヴェイルド, 59,三浦皇, 1.3, 61,  -4,   0, 6, 11.1,⑤④⑥, 9, 9,Ｍオアフライダｰ, 74,吉田豊, 0.9, 77,  -4,  22,13, 84.0,⑫⑬⑫
10, 6,Ｉクリスタルコブラ, 55,戸崎圭, 2.1, 46,  -7,  -2, 6, 21.8, ⑫⑪,10, 7,Ｌコスモマイルｰル, 56,内田博, 1.1, 58,  -5,  -2,12,194.3,⑥⑦④,10, 3,Ｄラグジｰドライブ, 67,江田照, 1.4, 62,  -5,   5, 8, 21.1,⑥⑧⑧,10, 1,Ｆスノｰモンキｰ, 79,内田博, 1.2, 75,  -2,  17, 6, 12.2,⑥⑨⑪
11,10,Ｋレッドロｰズキング, 45,柴田未, 2.1, 48, -13,   4,14,455.2, ⑬⑫,11, 8,Ｍレッドオラシオン, 54,吉田豊, 1.1, 59,  -5,  -2,13,197.9,⑪⑥⑩,,,,,,,,,,,,,11, 5,Ｌバイタルフォルム, 74,江田照, 1.3, 73,  -2,  13,10, 44.1,③③⑤
12, 9,Ｄサムソンズライト, 63,後藤浩, 2.5, 43,  -2, -10, 5, 12.8, ⑧⑩,12, 2,Ｂサウスゴビ, 73,田辺裕, 1.2, 53,*  1, -12, 8, 19.3,①①①,,,,,,,,,,,,,12,10,Ｊサトノレオパｰド, 75,柴田善, 1.6, 69,* -1,   9, 7, 23.5,②②③
13,13,Ｏムｰンパスラブ, 26,石神深, 2.5, 45,  -3,  -8,16,682.0, ⑨⑧,13, 1,Ｋコスモドガ, 60,石橋脩, 1.6, 49,  -4, -12,10, 82.4,②③⑥,,,,,,,,,,,,,13,12,Ｎゴｰルウェイ, 73,田中勝, 1.9, 70,  -4,  14,14,173.2,⑬⑭⑮
14,16,Ｎチャンピオンパイロ, 37,井上敏, 2.6, 44,  -6,  -7,12,161.2, ⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｈタイセイロｰマン, 76,北村宏, 2.0, 67,  -2,   8, 8, 25.0,⑦⑥⑦
15, 5, カガイｰジス,---,草野太,16.4,-82, -62, -76,15,494.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｏブレイクチャンス, 70,武士沢, 2.1, 68,  -5,  13,15,274.0,⑮⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｐブライトポジｰ, 68,柴田未, 2.7, 64,  -3,   6,16,363.7,⑪⑪⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
