14年 4月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 4月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淀屋橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂメイショウブｰケ, 64,幸英明,, 73,  -4,* 15, 1,  1.9,⑧⑧⑤, 1, 6,Ｃフロリダパンサｰ, 61,シュタ,, 68,* -2,*  4, 3,  5.7, ②②, 1,12,Ｄデコレイト, 73,岩田康,, 75,   9,*  2, 3,  9.0,⑪⑫⑬, 1,16,Ｆルナフォンタｰナ, 78,岩田康,, 83,  -3,* 17, 4,  7.4, ⑭⑬
 2,11,Ｄアルマミｰア, 63,岩田康, 0.6, 67,  -2,   8, 2,  5.2,⑤⑤③, 2, 1,Ｈドラゴンストリｰト, 50,福永祐, 0.0, 69,* -3,*  7, 1,  2.4, ③④, 2,13,Ｆサンレイフロｰラ, 72,酒井学, 0.3, 73,   9,*  0, 9, 24.7,⑬⑬⑭, 2, 9,Ｌアルマリンピア, 76,内田博, 0.1, 82,   6,   7, 7, 12.9, ⑧⑧
 3, 2, アイディアバイオ,---,国分優, 0.8, 67,  -6,* 13,12,146.0,⑯⑮⑩, 3,15,Ｄシホウ, 58,浜中俊, 0.6, 61,  -5,   0, 5, 16.9, ⑨⑥, 3, 8,Ｂシンワウォッカ, 75,福永祐, 0.3, 71,  11,  -6, 2,  6.3,⑥⑦⑥, 3, 6,Ｐメイショウツガル, 73,北村友, 0.3, 80,   1,   9,14, 83.1, ⑪⑪
 4, 9,Ｅナリタモｰド, 61,秋山真, 1.0, 61,* -1,   2, 5, 12.5,②②②, 4,18,Ｂコスモカパルア, 63,岩田康, 0.7, 61,  -5,  -2, 2,  3.3, ⑥⑤, 4, 9,Ａフェリｰチェレガロ, 76,和田竜, 0.5, 71,  11,  -8, 1,  1.7,⑤⑤④, 4, 3,Ｄシルヴァｰグレイス, 79,秋山真, 0.4, 78,   7,   1,11, 60.1, ④⑤
 5,12,Ａサンエルピス, 65,和田竜, 1.1, 64,  -5,   8, 3,  7.0,⑫⑪⑧, 5,16,Ｇナイトジャスミン, 52,国分恭, 0.7, 64,  -5,   4, 8, 33.0, ⑧⑧, 5, 3,Ｋエｰシンウェンディ, 68,浜中俊, 1.0, 68,* 13, -15, 8, 24.2,③④⑤, 5,12,Ａメイショウヤタロウ, 83,浜中俊, 0.5, 76,   2,   5, 6, 11.7, ⑫⑫
 6, 4,Ｇムｰントラベラｰ, 55,義英真, 1.4, 61,  -3,   2, 9, 72.6,⑥⑦⑥, 6, 9,Ｅアグネスヴェルテュ, 55,池添謙, 0.9, 63, -10,*  9, 7, 20.4, ⑬⑬, 6,10,Ｊキャニオンバレｰ, 69,川田将, 1.0, 68,  10, -11, 4,  9.7,⑦⑥⑦, 6,13,Ｉアグネスウイッシュ, 77,武豊  , 0.5, 77,  -5,* 12, 3,  6.5, ⑯⑯
 7,16,Ｃマサノジュエリｰ, 63,武豊  , 1.4, 61,* -1,  -3, 6, 14.4,①①①, 7, 4,Ｎアグリナデシコ, 38,岩崎翼, 1.1, 57,  -7,  -2,13,168.6, ⑦⑨, 7, 4,Ｈストレｰトラブ, 71,松山弘, 1.1, 68,   9,  -8,12,119.0,⑭⑭⑪, 7,10,Ｃビキニブロンド, 80,川田将, 0.5, 77,  -3,* 11, 1,  3.5, ⑮⑮
 8, 3,Ｊシゲルクシロ, 50,武幸四, 2.5, 58,  -7,  -1,14,217.1,⑬⑭⑬, 8, 2,Ｌブルｰダイアモンド, 41,北村友, 1.5, 54,  -6, -10, 9, 38.1, ⑤⑦, 8,11,Ｍホッコｰアムｰル, 64,秋山真, 1.2, 65,* 14, -18,10, 69.6,②②②, 8, 2,Ｅサカジロロイヤル, 78,国分優, 0.6, 75,* 10,  -4,10, 29.1, ③③
