14年 1月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 1月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9,12,Ｊテイエムゴｰジャス, 51,城戸義, 1.9, 46,  -6, -14,16,366.3,③⑥⑦, 9, 6, スリｰマｰゴｰン,,白浜雄,199.7,,,,12,178.5,④⑨⑨, 9, 4,Ｐトｰブプリンセス, 58,鮫島良, 1.9, 64,   6,  -6,16,392.4, ⑫⑮, 9, 6,Ｐヤマイチパｰトナｰ, 73,武豊  , 0.5, 81,   1,* 25,12, 50.8,⑭⑮⑮
10,10,Ｃサンレイフレンチ, 62,酒井学, 1.9, 48,  -6, -10, 8, 35.4,⑥⑧⑨,10,12, キクノレジｰナ,,植野貴,200.1,,,, 3,  7.0,③④③,10,15,Ｏバンブｰバッジョ, 59,和田竜, 2.0, 63,  13, -16,10, 27.4, ⑥⑤,10, 8,Ｋタガノイノセンス, 79,菱田裕, 0.5, 76,   8,   8,14,104.8,⑤④⑤
11, 1,Ｌセトノヴィラｰゴ, 45,和田竜, 2.0, 47,  -9,  -9,12,155.8,⑩⑬⑫,11,10, アマクサハイヤ,,草野太,201.5,,,, 9, 72.8,⑪⑪⑪,11, 3,Ｃメイショウユキチ, 72,古川吉, 2.4, 59,   8, -12, 4,  7.6, ⑬⑨,11,11,Ｄリヤンドファミユ, 82,池添謙, 0.6, 79,   4,  17, 1,  2.9,⑪⑫⑫
12, 8,Ｉメイズバｰスデｰ, 53,菱田裕, 2.3, 42,* -4, -21,11, 95.0,②②②,12, 2, イチザゴｰルド,,田村太,209.1,,,,11,145.0,⑫⑫⑫,12, 5,Ｌレッドグラサｰジュ, 63,菱田裕, 2.8, 56,* 15, -25,11, 29.8, ①①,12, 2,Ｏザサンデｰフサイチ, 75,幸英明, 0.7, 78,   4,  15,16,304.4,⑩⑪⑩
13,16,Ｎエレメンタリｰ, 39,高倉稜, 2.4, 44,  -9, -12, 7, 32.4,⑮⑭⑬,13, 4, ユニバｰサルキング,,中村将,213.6,,,, 6, 20.4,⑬⑬⑬,13, 6,Ｍスピアナｰト, 63,川田将, 2.9, 57,* 14, -25, 5,  8.1, ②②,13, 4,Ｃヘミングウェイ, 83,浜中俊, 0.9, 76,   4,  15, 2,  3.4,⑫⑬⑬
14, 6,Ｏレインボｰダンス, 39,岩崎翼, 2.6, 42,  -5, -20,14,264.1,④⑤⑤,,,,,,,,,,,,,14, 8,Ｎニシノプレゼンス, 59,松田大, 3.3, 53,* 14, -29,15,174.4, ③③,14,15,Ｂミルドリｰム, 84,藤岡康, 1.0, 73,   7,   6, 6, 20.4,⑮⑨⑧
15, 5,Ｐブロンクスシルバｰ, 29,中井裕, 2.9, 44, -12, -11,13,172.8,⑯⑯⑯,,,,,,,,,,,,,15, 7,Ｋタマモマナムスメ, 64,池添謙, 3.6, 49,   8, -23,12, 30.1, ⑪⑭,15, 5,Ｍナリタパイレｰツ, 77,小牧太, 1.3, 73,   3,  13, 7, 25.5,⑬⑭⑭
16, 2,Ｍディアレクラン, 45,藤田伸, 6.7, 22,  -9, -48, 9, 55.1,⑤⑫⑮,,,,,,,,,,,,,16,11,Ｈナリタロック, 68,浜中俊, 4.6, 42,  13, -39, 1,  4.6, ④⑥,16,14,Ｉエｰシングングン, 80,藤岡佑, 2.8, 57,   1,  -6,10, 32.5,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,
"単勝:1,250円 複勝:03=220円 09=110円 14=190円 枠連:850円",,,,,,,,,,,,"単勝:5,890円 複勝:11=820円 01=120円 09=130円 枠連:2,410円",,,,,,,,,,,,"単勝:720円 複勝:16=240円 13=280円 12=2,630円 枠連:810円",,,,,,,,,,,,"単勝:2,560円 複勝:07=630円 09=660円 03=300円 枠連:5,130円",,,,,,,,,,,
馬連:860円 ワイド:03-09=340円 03-14=990円 09-14=300円,,,,,,,,,,,,"馬連:3,910円 ワイド:01-11=1,490円 09-11=2,280円 01-09=200円",,,,,,,,,,,,"馬連:2,570円 ワイド:13-16=980円 12-16=9,030円 12-13=13,480円",,,,,,,,,,,,"馬連:27,300円 ワイド:07-09=6,360円 03-07=2,690円 03-09=2,390円",,,,,,,,,,,
"馬単:2,290円 3連複:1,640円 3連単:15,460円",,,,,,,,,,,,"馬単:13,740円 3連複:5,060円 3連単:85,270円",,,,,,,,,,,,"馬単:4,930円 3連複:96,880円 3連単:390,390円",,,,,,,,,,,,"馬単:49,840円 3連複:64,850円 3連単:497,160円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 5R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 8R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淀短距離ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8, スペシャルギフト,---,ルメｰ,, 58,*  0,  -4, 2,  2.8,②①①, 1, 5,Ｆシｰドオブハピネス, 59,池添謙,, 74,* -6,   9, 1,  4.4, ④⑤, 1,12,Ｃメイショウアキシノ, 70,城戸義,, 73,   2,* 13, 5, 10.6, ⑬⑪, 1, 3,Ｃレディオブオペラ, 88,藤田伸,, 92,* 18,  13, 1,  1.7, ①①
 2, 3, ゴｰルドスｰク,---,武豊  , 0.2, 61,*  0,  -5, 1,  2.5,④③②, 2, 1,Ｎプリンセスアスク, 51,武豊  , 0.0, 71,* -5,   5,11, 24.9, ①①, 2,10,Ｈエイシンパラダイス, 63,藤田伸, 0.4, 74,  11,   0, 9, 32.9, ⑤⑤, 2, 1,Ｂエピセアロｰム, 90,武豊  , 0.3, 88,  14,  13, 2,  3.8, ④④
 3, 2, マコトグロズヌイ,---,川田将, 0.3, 61,  -1,  -4, 3,  7.9,③④③, 3, 7,Ｃアドマイヤウイング, 60,川田将, 0.1, 74, -12,* 15, 2,  4.7, ⑬⑫, 3,14,Ｇニシノモンクス, 66,中井裕, 0.4, 72,   5,*  6, 3,  5.9, ⑩⑨, 3, 2,Ｇロｰガンサファイア, 82,浜中俊, 0.7, 83,  10,  12, 6, 27.9, ⑨⑧
 4,11, マトリョｰシカ,---,浜中俊, 0.9, 58,  -7,*  4, 4, 10.3,⑨⑩⑨, 4, 4,Ｉメイショウワッフル, 58,福永祐, 0.2, 70,  -8,   7, 6, 11.2, ⑥⑥, 4, 4,Ａファインスカイ, 74,小牧太, 0.7, 70,   9,  -1, 1,  3.6, ⑥⑥, 4,11,Ｅニンジャ, 85,藤岡康, 0.7, 83,   5,* 17, 4, 19.6, ⑭⑭
 5, 5, トヨシゲ,---,秋山真, 1.3, 54,  -8,*  2,10, 64.0,⑩⑨⑧, 5, 2,Ｊヒデノヒロイン, 55,幸英明, 0.4, 70,  -9,   7,10, 24.7, ⑨⑧, 5,13,Ｅピサノベッテル, 69,菱田裕, 0.8, 68,   8,   0, 7, 12.7, ⑦⑦, 5,10,Ｍストｰクアンドレイ, 74,北村友, 1.0, 79,   1,* 17,12, 74.7, ⑯⑯
 6,12, ウインクルミラクル,---,武幸四, 1.8, 56,  -9,   0, 7, 41.4,⑪⑪⑪, 6, 8,Ｄリリコイパイ, 59,岩田康, 0.5, 70, -10,   8, 4,  7.8, ⑫⑬, 6, 9,Ｉボストンサクラ, 63,和田竜, 1.2, 68,* 13,  -9, 6, 11.4, ④③, 6, 8,Ｄブルｰデジャブ, 87,幸英明, 1.0, 79,* 15,   3, 3,  9.4, ③③
 7, 9, ワイレアロマンス,---,畑端省, 1.8, 49,  -2, -14,11,106.9,⑤⑤④, 7, 9,Ｌプリミティブラブ, 55,ギュイ, 0.5, 64,* -6,   0, 8, 21.2, ②②, 7, 8,Ｍサチヒメ, 52,幸英明, 1.4, 63,   3,   0,12, 85.1, ⑫⑬, 7,15,Ｉサドンストｰム, 80,国分優, 1.0, 79,   6,  12, 8, 37.8, ⑬⑬
 8,10, グッドバディｰ,---,福永祐, 2.2, 47,  -4, -15, 8, 46.0,⑦⑦⑥, 8,11,Ｇクラウンアイリス, 59,国分恭, 0.5, 70, -12,* 13,15, 69.9, ⑭⑮, 8, 7,Ｂレディｰ, 72,田中健, 2.0, 61,* 14, -16, 2,  3.7, ②②, 8, 5,Ｈメイショウデイム, 81,福永祐, 1.0, 79,  13,   5, 7, 35.1, ⑥⑥
 9, 7, スイｰプアロｰ,---,幸英明, 2.3, 48,  -3, -18, 5, 11.5,⑥⑥⑤, 9, 3,Ｈミヤセイリュｰ, 58,松田大, 0.6, 66, -10,   6,14, 64.9, ⑪⑪, 9,11,Ｎキシュウレパｰド, 46,太宰啓, 2.0, 59,   6,  -8,13,129.9, ⑨⑩, 9, 6,Ｋクィｰンズバｰン, 79,藤岡佑, 1.1, 77,* 17,   0,10, 50.6, ②②
10, 4, シゲルノト,---,古川吉, 3.1, 43,  -6, -16,12,141.6,⑧⑧⑩,10, 6,Ｅマイネマレフィカ, 59,中井裕, 0.8, 63,  -9,   0, 5,  9.1, ⑧⑨,10, 2,Ｄマルモグリフィス, 69,藤懸貴, 2.3, 54,   6, -12,14,172.1, ⑧⑧,10,13,Ｌビウイッチアス, 76,岩田康, 1.1, 78,  10,   7,11, 50.7, ⑩⑩
11, 6, コスモロｰレル,---,和田竜, 3.8, 39, -11, -14, 9, 59.9,⑫⑫⑫,11,13,Ｋバトルムｰングロウ, 55,太宰啓, 1.0, 57,  -8,  -5, 7, 14.1, ⑦⑦,11, 1,Ｌビｰマイラブ, 56,藤岡康, 2.6, 55,* 14, -22, 4,  6.8, ①①,11,12,Ｆザラストロ, 83,菱田裕, 1.1, 77,   4,  13, 9, 40.9, ⑮⑮
12, 1, タマモムｰンライト,---,国分恭, 6.4, 24,*  0, -57, 6, 13.0,①②⑦,12,15,Ｍプリンセスミユキ, 54,ルメｰ, 1.2, 60, -15,   4,12, 28.8, ⑮⑯,12, 3,Ｆハルシュタット, 68,酒井学, 2.9, 49,   4, -15, 8, 29.2, ⑪⑫,12,16,Ｎメモリアルイヤｰ, 74,小牧太, 1.1, 78,  13,   4,14, 81.0, ⑦⑦
,,,,,,,,,,,,13,10,Ｂキュｰクッキング, 63,藤岡康, 1.2, 54,* -6, -10,13, 29.6, ③③,13, 5,Ｊマコトクオバディス, 62,北村友, 3.9, 39,  -3, -18,11, 59.8, ⑭⑭,13, 4,Ｏビラゴｰティアラ, 72,松田大, 1.2, 77,   8,   8,16,387.2, ⑫⑫
,,,,,,,,,,,,14,16,Ｏゴｰルデンロッド, 48,浜中俊, 1.3, 56,  -9,  -6, 9, 24.7, ⑩⑩,14, 6,Ｋサマニトップレディ, 61,池添謙, 4.1, 41,* 13, -34,10, 38.3, ③④,14, 7,Ｊシュプリｰムギフト, 80,秋山真, 1.2, 76,  12,   4, 5, 21.2, ⑧⑨
,,,,,,,,,,,,15,12,Ａニホンピロディｰル, 68,酒井学, 1.3, 53,* -6, -10, 3,  6.8, ⑤④,,,,,,,,,,,,,15,14,Ａティアップゴｰルド, 92,太宰啓, 1.2, 76,   9,   7,13, 78.1, ⑪⑪
,,,,,,,,,,,,16,14,Ｐスマイルユニバンス, 37,秋山真, 2.4, 42, -13, -15,16,127.4, ⑯⑭,,,,,,,,,,,,,16, 9,Ｐボストンエンペラｰ, 69,和田竜, 1.8, 69,  14,  -6,15,185.5, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:3),,,,,,,,,,,
単勝:280円 複勝:08=120円 03=120円 02=180円 枠連:250円,,,,,,,,,,,,"単勝:440円 複勝:05=190円 01=560円 07=160円 枠連:1,900円",,,,,,,,,,,,"単勝:1,060円 複勝:12=260円 10=810円 14=220円 枠連:4,420円",,,,,,,,,,,,単勝:170円 複勝:03=110円 01=140円 02=400円 枠連:290円,,,,,,,,,,,
馬連:310円 ワイド:03-08=170円 02-08=400円 02-03=300円,,,,,,,,,,,,"馬連:5,740円 ワイド:01-05=2,160円 05-07=480円 01-07=2,020円",,,,,,,,,,,,"馬連:12,110円 ワイド:10-12=3,390円 12-14=900円 10-14=3,540円",,,,,,,,,,,,"馬連:300円 ワイド:01-03=170円 02-03=810円 01-02=1,010円",,,,,,,,,,,
"馬単:700円 3連複:740円 3連単:2,820円",,,,,,,,,,,,"馬単:9,760円 3連複:8,660円 3連単:55,180円",,,,,,,,,,,,"馬単:18,610円 3連複:22,070円 3連単:160,000円",,,,,,,,,,,,"馬単:460円 3連複:1,610円 3連単:3,560円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,舞鶴特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄイイデフュｰチャｰ, 57,和田竜,, 65,*  4,* -2, 4,  6.0, ③③, 1,12,Ｊビｰトゴｰズオン, 60,川田将,, 80,   9,   6, 4, 11.7, ④④, 1, 7,Ｍワンダｰアシャｰド, 78,武豊  ,, 83,*  5,  14, 4,  7.4,②②②, 1, 6,Ｎヴァｰティカルサン, 58,浜中俊,, 74,* -4,   6,14, 57.6, ①①
 2, 5,Ｃサクラヴァロｰレ, 59,藤岡康, 0.4, 61,*  4,  -7, 3,  5.5, ①①, 2,14,Ｈドリｰムカイザｰ, 60,幸英明, 0.2, 78,   8,   5, 3,  8.1, ⑥⑥, 2, 9,Ｊスプリングシｰズン, 79,川田将, 0.1, 83,*  5,  14, 6, 10.6,③③③, 2, 2,Ｇマイネルアルティマ, 68,幸英明, 0.1, 77,* -5,  10, 8, 13.5, ③③
 3,11,Ｂマッセナ, 65,浜中俊, 0.5, 61,*  5,  -7, 1,  2.7, ②②, 3,15,Ｇゼンノロンゴ, 62,福永祐, 0.5, 71,   1,*  9, 2,  6.2, ⑫⑫, 3, 8,Ｆスズカウラノス, 81,幸英明, 0.2, 84,   3,  16, 9, 46.8,⑦⑥④, 3, 4,Ｍアドマイヤライン, 61,岩田康, 0.1, 79,  -8,* 14, 7, 13.5, ⑥⑦
 4, 6,Ｍヴォルカヌス, 39,菱田裕, 1.0, 55,  -1,  -5, 7, 27.5, ⑩⑨, 4, 7,Ｋメイショウカフウ, 60,武幸四, 0.8, 71,  -1,*  8, 7, 19.6, ⑭⑭, 4,16,Ｎサンライズスマｰト, 78,松田大, 0.2, 83,   2,* 20,11, 71.4,⑪⑫⑩, 4, 8,Ｂエｰシンエポナ, 73,熊沢重, 0.3, 73,  -7,   8, 2,  6.7, ⑧⑥
 5, 2,Ｉミンディ, 44,小牧太, 1.0, 56,   1,  -7, 6, 19.3, ⑧⑧, 5, 3,Ｉアヴァｰル, 60,小牧太, 0.9, 70,   2,   5,10, 48.4, ⑪⑪, 5, 4,Ａグッドマイスタｰ, 87,ルメｰ, 0.3, 78,   4,  14, 2,  4.8,④④⑤, 5,13,Ｆレコンダイト, 68,小牧太, 0.3, 76,  -9,* 14, 3,  6.7, ⑬⑨
 6,15,Ａダンツトゥルｰス, 68,池添謙, 1.0, 56,   3,  -9, 5,  8.3, ④⑦, 6, 9,Ｌナムラアッパｰ, 58,城戸義, 1.2, 68,   5,   0, 8, 32.7, ⑩⑨, 5,11,Ｃブルｰタンザナイト, 82,熊沢重, 0.3, 85,   3,  16, 8, 14.9,⑨⑨⑧, 6,14,Ｋテイコフトウショウ, 65,酒井学, 0.3, 71,* -5,   5,10, 27.2, ②②
 7, 9,Ｎジョウショｰキラｰ, 35,国分恭, 1.1, 53,  -3,* -4,10, 41.2, ⑫⑫, 7, 2,Ａメイショウワコン, 74,武豊  , 1.2, 68,   6,  -2, 1,  1.8, ⑧⑦, 7,14,Ｂヒラボクプリンス, 84,浜中俊, 0.5, 79,   3,  13, 1,  3.2,⑤⑤⑦, 7,11,Ａリスヴェリアｰト, 76,ルメｰ, 0.4, 73,  -6,   9, 1,  3.6, ⑦⑧
 8, 4,Ｆメイショウシシマル, 50,森一馬, 1.3, 52,  -3,  -6,11, 51.0, ⑪⑪, 8,13,Ｎコパノサムタイム, 53,高倉稜, 1.4, 66,   6,  -3,13, 96.3, ⑨⑧, 8,12,Ｄクラｰジュドｰル, 82,福永祐, 0.6, 80,   0,* 19, 3,  6.1,⑭⑮⑭, 8, 3,Ｉウインクルキラリ, 66,武幸四, 0.5, 74,  -9,  12,12, 36.9, ⑫⑭
 9, 7,Ｈサンセバスチャン, 44,酒井学, 1.9, 49,   2, -16,12,134.9, ⑦⑥, 9, 1,Ｃディアゴッホ, 65,藤岡佑, 1.4, 61,  -5,*  6, 5, 12.6, ⑮⑮, 9,10,Ｐウエスタンオウジ, 76,ギュイ, 0.8, 77,   2,  13, 5,  9.3,⑩⑧⑨, 9,16,Ｐデインツリｰ, 57,福永祐, 0.5, 75, -11,* 14, 5, 11.0, ⑮⑮
10, 3,Ｅリヴィアｰド, 54,岩田康, 2.0, 48,   3, -18, 2,  4.6, ⑤④,10,10,Ｄプロスパｰ, 64,藤田伸, 2.3, 60,* 11, -17, 6, 13.2, ③③,10, 3,Ｉアｰバンレジェンド, 80,岩田康, 0.8, 78,   3,  12, 7, 13.8,⑥⑦⑥,10, 1,Ｏヴェルｰテ, 58,藤懸貴, 0.5, 74,  -9,  13,16,209.5, ⑪⑬
11,13,Ｊアイファｰデュｰク, 43,北村友, 2.2, 46,  -6,  -6,13,181.3, ⑭⑬,11,11,Ｅロｰドメビウス, 63,浜中俊, 2.4, 58,   8, -15, 9, 44.0, ⑤⑤,11,13,Ｋシルクプラズマ, 78,酒井学, 1.2, 76,   1,  14,12, 97.9,⑫⑭⑬,11,12,Ｅクリアモｰメント, 70,武豊  , 0.6, 69,* -5,   3,11, 27.5, ④④
12,14,Ｋメイショウトッピｰ, 43,武幸四, 2.2, 49,   0, -16, 8, 36.5, ⑨⑩,11, 6,Ｏチョウエンペラｰ, 48,太宰啓, 2.4, 62,* 13, -19,14,192.9, ①①,12, 2,Ｈカノヤプレジデント, 80,国分恭, 1.4, 73,   0,  13,13,108.5,⑯⑯⑯,12, 5,Ｃワタシマッテルワ, 72,松田大, 0.7, 73, -10,  13,13, 40.3, ⑭⑯
13, 8,Ｇワンダｰエタｰナル, 47,太宰啓, 2.4, 47,   3, -21, 9, 39.8, ⑥⑤,13, 8,Ｆカシノボルト, 62,北村友, 2.6, 57,* 12, -20,12, 81.0, ②②,13, 6,Ｌパンタレイ, 78,菱田裕, 1.5, 69,*  5,   0,10, 53.5,①①①,13, 9,Ｌロｰザズカレッジ, 62,川田将, 0.7, 70,  -8,   7, 9, 18.4, ⑨⑫
14, 1,Ｏシゲルセッツ, 32,藤懸貴, 4.6, 28,  -7, -28,14,323.7, ⑬⑭,14, 5,Ｍクリノプリムラ, 55,国分優, 3.3, 49,   6, -20,15,362.2, ⑦⑩,14,15,Ｅシルクエステｰト, 82,秋山真, 1.7, 71,   2,   8,14,117.4,⑮⑪⑫,14,15,Ｈテイエムレンジャｰ, 68,和田竜, 0.9, 68,  -9,   7, 6, 11.2, ⑯⑩
,,,,,,,,,,,,15, 4,Ｂタマモエスカルゴ, 67,岩崎翼, 3.6, 44,   0, -18,11, 61.2, ⑬⑬,15, 1,Ｇトップオブカハラ, 80,池添謙, 2.0, 68,   1,   6,15,185.7,⑬⑬⑮,15,10,Ｄレッドカチュｰシャ, 70,川須栄, 1.0, 64,  -8,   1, 4,  6.8, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｏサンマルボス, 76,太宰啓, 2.1, 71,   2,   2,16,345.5,⑧⑩⑪,16, 7,Ｊエイティグロｰリｰ, 66,藤岡佑, 1.1, 63,  -6,  -3,15,168.2, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
