14年11月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ2100m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,紅葉ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂフクノグリュック, 62,横山典,, 65,   2,*  7, 1,  3.8, ⑧⑧, 1, 3, ラブミｰテンダｰ,---,岩田康,, 60,* -4,   1, 1,  3.2, ①①, 1, 8,Ａサトノバセロン, 79,蛯名正,, 73,* 11,  -3, 1,  2.0,③②②, 1, 8,Ａパワｰスポット, 85,大野拓,, 93,   1,* 21, 5, 15.4, ⑩⑩
 2, 9,Ｃノボバカラ, 61,三浦皇, 0.1, 65,*  6,  -1, 3,  4.8, ②②, 2, 2, マハロマナ,---,戸崎圭, 0.3, 58,  -6,   1, 3,  4.3, ③⑤, 2, 4,Ｄキネオフォルツァ, 73,北村宏, 0.2, 71,   9,* -2, 6, 15.7,⑥⑤④, 2, 2,Ｂダノンジェラｰト, 83,横山典, 0.2, 85,   5,  11, 1,  1.9, ⑤⑤
 3,12,Ｅノｰスランドボｰイ, 59,戸崎圭, 0.4, 63,   1,*  4, 2,  4.4, ⑩⑨, 3,14, アキトフォルテ,---,ルメｰ, 0.3, 58,  -7,   2, 4,  6.0, ⑧⑧, 3, 6,Ｇサウンドメモリｰ, 69,柴田善, 0.5, 69,  10,  -3, 2,  5.2,⑨⑩⑧, 3,14,Ｇインプロヴァイズ, 80,戸崎圭, 0.2, 88,   2,  16, 2,  5.2, ⑨⑨
 4,11,Ｊスルｰプオブウォｰ, 49,田辺裕, 0.4, 62,   4,   0, 6, 11.1, ⑤⑤, 4, 8, ブランニュｰ,---,西村太, 0.4, 58,  -6,   0, 9, 28.1, ⑤③, 4, 2,Ｃジャｰラベンナ, 75,三浦皇, 0.6, 69,  10,  -6, 3,  5.6,④③③, 4, 5,Ｊマルタカシクレノン, 78,幸英明, 0.4, 78,* 13,  -8, 4, 13.0, ①①
 5,15,Ａコスモボアソルテ, 63,柴田大, 0.8, 62,   3,  -2, 5,  9.0, ⑥⑥, 5,10, サンタナブルｰ,---,柴田大, 0.5, 58,  -6,   1, 5, 16.6, ⑦⑦, 5,11,Ｆタイセイボルト, 69,戸崎圭, 0.6, 70,   9,* -1, 5, 13.8,⑩⑧⑨, 5,10,Ｅレッドセシリア, 80,三浦皇, 0.4, 85,   4,  10, 3,  5.7, ⑧⑦
 6,13,Ｄジｰアイウォｰカｰ, 60,北村宏, 1.2, 57,*  6, -10, 4,  5.3, ③③, 6, 5, ユンゼイ,---,江田照, 1.1, 52,* -5,  -7, 2,  4.2, ②②, 6,10,Ｂレッドエンブレム, 76,岩田康, 0.7, 69,  10,  -5, 4,  5.7,⑦⑦⑦, 6, 1,Ｋクラウンロゼ, 76,蛯名正, 0.6, 80,   6,   1, 7, 22.1, ③③
 7, 7,Ｈドラゴンパイロ, 50,吉田豊, 1.3, 54,*  5, -12, 7, 16.5, ①①, 7,15, トｰセンリバティ,---,田辺裕, 1.5, 51, -19,*  8,13, 80.9, ⑮⑮, 7, 5,Ｅナムラショウリ, 71,幸英明, 1.0, 68,  10,  -7, 7, 26.5,⑧⑥⑥, 7, 6,Ｍアラフネ, 73,吉田隼, 0.6, 80,   3,   6,14,114.6, ⑥⑥
 8,14,Ｉロｰドステルス, 50,石川裕, 1.4, 56,   3,  -7,11,185.6, ⑦⑦, 8,11, ミスタｰビン,---,幸英明, 2.1, 44,  -6, -15,10, 33.6, ⑥④, 8, 1,Ｈトウショウマナｰズ, 67,吉田豊, 1.2, 65,* 12, -16, 8, 46.0,①①①, 8,11,Ｄテンペル, 80,石橋脩, 0.6, 85,  -2,  15,10, 42.6, ⑬⑬
 9,10,Ｆゴｰルドクェスト, 54,木幡初, 1.9, 53,*  5, -14, 8, 17.6, ④④, 9,13, ヴァｰサス,---,武士沢, 2.4, 42, -14,  -7,11, 55.8, ⑭⑭, 9, 7,Ｊリネンタキシｰド, 66,田辺裕, 2.4, 59,   6, -10,11,146.2,⑪⑪⑩, 9, 7,Ｆアｰルデュラン, 80,北村宏, 0.6, 81,   5,   3, 9, 29.2, ④④
10, 3,Ｇセイカアヴァンサ, 52,石橋脩, 2.4, 49,  -6,  -2, 9, 50.6, ⑮⑭,10, 7, ズコット,---,北村宏, 2.4, 43, -14,  -7, 6, 23.2, ⑫⑬,10, 3,Ｉランドントウォｰク, 67,石橋脩, 5.1, 46,  10, -44,10, 99.1,⑤④⑤,10,13,Ｃラロメリア, 81,田辺裕, 0.6, 85,  -2,  16, 8, 28.1, ⑪⑫
11, 8,Ｋリバティ, 44,吉田隼, 2.9, 44,  -3, -12,13,242.9, ⑨⑩,11,12, ジョコｰソ,---,吉田隼, 3.1, 37, -13, -14,14, 90.2, ⑪⑫,11, 9,Ｋレオナビゲｰト, 64,横山典,26.4,26.4---,   0, ---, 9, 55.0,②⑨⑪,11, 4,Ｎオメガブレイン, 71,四位洋, 0.7, 80,   2,   6,12, 88.6, ⑦⑧
12, 6,Ｍメモリアルウッド, 31,幸英明, 3.5, 42,  -3, -15,14,260.5, ⑪⑪,12, 1, アルダントロアｰ,---,蛯名正, 3.1, 36,  -8, -21, 8, 26.5, ⑨⑨,,,,,,,,,,,,,12, 9,Ｈウィケットキｰパｰ, 80,柴田善, 0.9, 82,  -4,  14,11, 60.5, ⑭⑭
13, 2, トミケンシャルゴｰ,---,江田照, 3.5, 42, -14,*  3,10, 79.7, ⑯⑯,13, 6, ハッピｰテティス,---,大野拓, 3.6, 33,  -6, -28,15,117.6, ④⑥,,,,,,,,,,,,,13,12,Ｉミヤコマンハッタン, 79,柴田大, 1.2, 70,*  9, -11, 6, 21.9, ②②
14, 1,Ｎファインサム, 31,武士沢, 4.3, 35,  -6, -16,16,319.5, ⑭⑮,14, 4, エクセルワンダｰ,---,石川裕, 4.0, 30, -13, -22,12, 56.3, ⑬⑩,,,,,,,,,,,,,14, 3,Ｌシベリアンスパｰブ, 73,松岡正, 1.8, 68,  -1,  -4,13,107.5, ⑫⑪
15, 5,Ｌドライマティｰニ, 32,横山和, 4.8, 32,  -6, -23,15,294.4, ⑬⑬,15, 9, マイネルヴィグｰル,---,三浦皇, 4.1, 29, -12, -24, 7, 26.5, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
16,16,Ｏベリサリウス, 27,松岡正, 5.6, 26,  -5, -32,12,234.2, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
