14年 2月 2日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 2月 2日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松籟ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄマｰシレス, 62,岩田康,, 70,*  4,*  0, 4,  8.7, ①①, 1, 3,Ｂコｰリンベリｰ, 78,松山弘,, 80,* 16,   0, 5, 15.0, ①①, 1, 9,Ｂサウンドビガレス, 79,菱田裕,, 78,   4,  14, 1,  2.6,⑤③②, 1, 4,Ａラストインパクト, 86,岩田康,, 92, -12,* 33, 1,  1.7,③③③
 2, 8,Ｃヒカリセット, 63,森一馬, 0.2, 66,   2,* -1, 2,  4.2, ④③, 2, 8,Ｈナンチンノン, 64,中舘英, 0.2, 76,  10,   4, 7, 24.3, ⑤⑤, 2, 8,Ｃスズカルパン, 75,武豊  , 0.1, 81,   2,* 17, 3,  3.9,⑧⑦⑦, 2, 6,Ｈサフランディライト, 79,川須栄, 0.2, 88,*-10,  29, 8, 24.6,②②②
 3, 3,Ａエンジェヌｰ, 65,デムｰ, 0.3, 64,   0,*  0, 3,  4.5, ⑦⑤, 3,11,Ｄメイショウワコン, 71,武豊  , 0.2, 75,   8,*  5, 3,  4.1, ⑥⑦, 3, 2,Ａエｰシンザヘッド, 82,デムｰ, 0.3, 76,   3,  14, 2,  2.7,④⑥⑤, 3,10,Ｃマイネルアイザック, 83,デムｰ, 0.3, 85,*-10,  26, 2,  5.8,①①①
 4,11,Ｋスイｰプアロｰ, 49,小牧太, 0.9, 57,  -8,*  3, 5, 13.3, ⑬⑫, 4, 6,Ａドリｰムカイザｰ, 79,藤田伸, 0.6, 73,  13,  -3, 1,  2.5, ③③, 4, 1,Ｄデスティニｰシチｰ, 75,秋山真, 1.0, 71,   4,   7, 4, 10.4,③④③, 4,11,Ｆツルミプラチナム, 81,浜中俊, 0.3, 87, -12,  29, 7, 20.5,④④④
 5,14,Ｎワンダｰバリデス, 45,小坂忠, 1.2, 57,  -3,  -4,16,529.5, ⑨⑨, 5, 7,Ｉピクニックソング, 64,菱田裕, 0.8, 70,  11,  -2, 8, 55.2, ④④, 5, 6,Ｇシゲルラシンバンザ, 67,国分優, 1.2, 69,*  5,   2, 5, 24.8,①①①, 5, 1,Ｊスノｰドン, 77,中井裕, 0.4, 92, -13,* 35, 9, 58.8,⑧⑧⑧
 6, 5,Ｏセイスナッピｰ, 42,国分優, 1.5, 51,  -5,  -5,12,170.3, ⑪⑩, 6, 2,Ｆメイショウカフウ, 66,武幸四, 0.9, 69,   5,   3, 6, 15.5, ⑨⑨, 6, 3,Ｉヤマカツポセイドン, 62,太宰啓, 1.2, 75,   2,   9,10,255.6,⑩⑩⑧, 6, 3,Ｅウエスタンレベッカ, 81,高倉稜, 0.6, 85, -11,  28, 3,  6.2,⑤⑤⑤
 7,12,Ｂマッセナ, 65,浜中俊, 1.6, 55,*  3, -14, 1,  2.5, ②②, 7, 4,Ｇコパノハリｰ, 66,デムｰ, 1.0, 67,   8,   0, 4,  8.1, ⑧⑥, 7, 7,Ｅサダルメリク, 74,古川吉, 1.4, 70,   4,   3, 7, 30.3,⑥⑤⑥, 7, 9,Ｋエクセリオン, 77,菱田裕, 0.9, 84, -13,  27,11,359.5,⑨⑨⑨
 8, 9,Ｍエイユｰバｰチョ, 47,城戸義, 1.8, 49,  -9,  -4,14,316.0, ⑫⑬, 8, 9,Ｅコパノサムタイム, 67,高倉稜, 1.3, 63,   1,   4,11,199.5, ⑪⑪, 8,10,Ｆミッキｰエｰル, 68,高倉稜, 2.7, 60,   2,  -5, 6, 25.5,⑨⑨⑨, 8, 7,Ｇトウカイオｰロラ, 80,秋山真, 0.9, 81, -13,  25,10, 94.4,⑥⑦⑦
