14年11月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,西湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂアルノルフィｰニ, 56,西田雄,, 64,* -1,*  0, 5, 10.5, ⑤④, 1,11, ロッカフラベイビｰ,---,三浦皇,, 52, -32,* 13, 1,  3.0, ⑥⑥, 1, 7,Ａクロスボウ, 75,吉田豊,, 76,  -4,* 19, 6,  9.2, ⑩⑩, 1,16,Ｉトｰセンマイティ, 77,武豊  ,, 78,*  2,  12, 2,  5.6, ④③
 2,16,Ｋオｰバｰウェルム, 42,横山典, 0.3, 57,  -9,*  7, 4,  8.1, ⑮⑮, 2,12, ホッコｰヴァｰル,---,田中勝, 0.3, 46, -33,   7, 9, 26.0, ⑤⑤, 2, 6,Ｊクレイジｰジョｰ, 70,岩田康, 0.3, 73,*  1,   9, 7,  9.4, ②②, 2,15,Ｅサノイチ, 80,田辺裕, 0.0, 78,   0,* 14, 5,  8.1, ⑥⑤
 3, 3,Ｊリミットブレイク, 44,北村宏, 0.4, 59,* -1,  -6, 2,  6.9, ②②, 3,17, ヴェｰルデロｰザ,---,岩田康, 0.4, 48, -34,  10, 3,  6.3, ⑪⑩, 3, 8,Ｄゴｰルドリｰガル, 74,戸崎圭, 0.6, 72,  -2,* 12, 1,  3.1, ⑧⑧, 3,12,Ｄレッドファルクス, 80,北村宏, 0.1, 78,   0,* 14, 1,  4.6, ⑧⑦
 4,13,Ｅトｰセンヌｰヴォｰ, 51,田中勝, 1.1, 52,  -6,  -5, 7, 16.7, ⑬⑫, 4,14, エンパイアライン,---,柴田善, 0.4, 44,*-30,   2, 5, 11.7, ②②, 4,10,Ｃゼンノコリオリ, 74,福永祐, 0.7, 72,  -2,  10, 2,  5.3, ⑥⑦, 4, 5,Ｃデルマヌラリヒョン, 81,福永祐, 0.2, 76,   0,  12, 3,  5.8, ③④
 5, 1,Ａガルｰダ, 58,石橋脩, 1.4, 51,*  1, -15, 3,  7.3, ①①, 5, 6, ステラレガｰロ,---,後藤浩, 0.5, 49, -40,* 17, 4,  7.9, ⑬⑮, 5,16,Ｅノｰヒッタｰ, 73,横山典, 0.8, 68,*  0,   7, 5,  8.5, ⑤④, 5,14,Ｊミステリｰトレイン, 75,岩田康, 0.2, 77,  -1,* 14,11, 57.2, ⑪⑨
 6,15,Ｆマイネルアペックス, 49,柴田大, 1.6, 49,  -6,  -9, 6, 16.1, ⑪⑬, 6, 3, メガミチャン,---,福永祐, 0.7, 39, -33,   1,10, 30.2, ④④, 6, 9,Ｂタマモマズルカ, 74,蛯名正, 0.8, 71,  -2,   9, 4,  7.9, ⑨⑨, 6, 3,Ｈガッサンプレイ, 78,杉原誠, 0.3, 76,  -4,* 18, 9, 25.2, ⑭⑭
 7,14,Ｄストリｰトオベロン, 53,戸崎圭, 1.6, 48,  -4, -11, 1,  1.8, ⑧⑨, 7, 7, ペイシャクィｰン,---,柴山雄, 0.7, 47, -39,* 15,13, 59.4, ⑯⑯, 7, 2,Ｆエストゥペンド, 71,田辺裕, 1.2, 66,  -1,   4, 3,  7.1, ④⑤, 7, 8,Ｇショウナンダイラ, 78,蛯名正, 0.6, 73,  -2,  11, 6,  9.6, ⑨⑩
 8, 8,Ｈミスタｰビン, 46,大野拓, 1.7, 49,* -1, -16,10, 81.0, ③③, 8,16, ハクサンエルモ,---,内田博, 0.8, 40, -33,   0,12, 52.9, ⑦⑦, 8,13,Ｇアビスコ, 71,後藤浩, 1.2, 67,  -3,   9, 8, 21.7, ⑭⑫, 8, 4,Ｏタニセンジャッキｰ, 72,丸山元, 0.8, 72,   0,   9,16,174.6, ⑦⑧
 9,12,Ｇナンゴクマｰメイド, 46,伴啓太, 1.7, 47,  -4, -12,13,259.1, ⑥⑧, 9, 8, アイスブラッサム,---,田辺裕, 0.8, 38,*-29,  -4, 7, 21.8, ①①, 9,15,Ｉトウショウプライド, 70,大野拓, 1.5, 66,  -5,   8,10, 30.3, ⑯⑮, 9, 6,Ｎスフィンクス, 72,内田博, 0.9, 70,   0,   7,14,117.2, ⑤⑥
10, 2,Ｉレジェンドパワｰ, 46,石川裕, 2.2, 44,  -6, -15,15,314.9, ⑫⑪,10, 2, レッドマジュｰル,---,戸崎圭, 0.9, 39, -33,   2, 2,  4.1, ⑧⑧,10, 5,Ｋファイアキング, 68,木幡初, 1.7, 65,  -1,   1,14,211.0, ⑦⑥,10, 7,Ｂダウトレス, 81,江田照, 0.9, 70,  -3,  11, 8, 12.3, ⑮⑬
11,11,Ｍコスモミザｰル, 41,丹内祐, 2.5, 41,  -8, -13, 9, 80.6, ⑭⑭,11,10, ミストラ,---,長岡禎, 1.0, 40, -37,   5, 8, 25.3, ⑩⑫,11,12,Ｏファイアボｰル, 62,柴山雄, 1.9, 61,  -4,   4,15,260.8, ⑬⑭,11,13,Ａラヴィアンクレｰル, 82,三浦皇, 1.0, 70,*  3,   4, 4,  7.3, ②②
12,10,Ｌウインヴァンノ, 42,黛弘人, 2.5, 42,  -5, -18,14,277.8, ⑩⑩,12,15, ミガｰナワン,---,蛯名正, 1.5, 29,*-30, -14,14, 69.6, ③③,12,14,Ｈハルズハッピｰ, 71,江田照, 1.9, 61,*  2,  -5,11, 69.0, ①①,12,10,Ｐカシノスティｰヴ, 69,西田雄, 1.0, 70,*  2,   3,12, 59.1, ①①
13, 7,Ｐエアルコンクエスト, 31,木幡初, 2.7, 40,  -3, -22,12,181.5, ⑦⑥,13, 5, ココクイｰン,---,丸山元, 1.6, 31, -37,  -3,15, 96.6, ⑫⑪,13,11,Ｎナンヨｰノキョｰ, 64,井上敏, 1.9, 62,  -3,   2,13,191.0, ⑪⑪,13, 2,Ｆヤマチョウフェア, 78,石川裕, 1.1, 69,  -2,   8, 7, 10.0, ⑫⑫
