08年 8月 2日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 8月 2日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,, 9,10,Ｌペペ, 42,大野拓, 2.5, 52,  -7,  -4,12,129.2,⑫⑫⑪, 9, 6,Ａテイクマイアイズ, 79,三浦皇, 0.7, 62,   4,  -3, 1,  2.4,④④④, 9, 4,Ｉクレアシオン, 62,北村友, 2.9, 42,   1, -43, 9, 36.9,⑩⑩⑩
,,,,,,,,,,,,10, 8,Ｇタイニｰシャイナｰ, 58,藤田伸, 2.7, 47,  -2, -14, 7, 14.9,①⑤⑧,10, 9,Ｌスガノナイナｰ, 55,鈴来直, 0.9, 58,  -4,   1,12,128.0,⑩⑩⑨,10, 9,Ｊセンタｰグランタス, 62,ホワイ, 3.0, 41,   8, -59, 7, 14.7,⑥⑥⑨
,,,,,,,,,,,,11, 3,Ｋツルギライジング, 44,郷原洋, 3.0, 47,  -4, -12,11,111.6,⑪⑩⑩,11,10,Ｇケイアイスパイダｰ, 69,藤田伸, 0.9, 60,   4,  -5, 8, 19.8,④④④,,,,,,,,,,,,
,,,,,,,,,,,,12, 7,Ｆグロッケンライン, 60,長谷川, 4.5, 39,  -3, -26, 3,  5.1,⑤⑧⑪,12, 1,Ｋサクラメフィウス, 56,津村明, 3.1, 34,  -7, -18,11,103.6,⑩⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-28 馬場:重(指数:6),,,,,,,,,,,
単勝:480円 複勝:07=210円 01=110円 枠連:0円,,,,,,,,,,,,"単勝:2,350円 複勝:11=460円 04=370円 09=170円 枠連:5,880円",,,,,,,,,,,,単勝:350円 複勝:02=170円 12=400円 05=290円 枠連:980円,,,,,,,,,,,,"単勝:1,620円 複勝:07=340円 10=180円 02=210円 枠連:440円",,,,,,,,,,,
馬連:370円 ワイド:01-07=170円 03-07=430円 01-03=190円,,,,,,,,,,,,"馬連:11,620円 ワイド:04-11=2,550円 09-11=1,440円 04-09=1,280円",,,,,,,,,,,,"馬連:2,630円 ワイド:02-12=870円 02-05=700円 05-12=1,790円",,,,,,,,,,,,"馬連:3,400円 ワイド:07-10=1,280円 02-07=1,380円 02-10=540円",,,,,,,,,,,
"馬単:980円 3連複:620円 3連単:3,660円",,,,,,,,,,,,"馬単:23,180円 3連複:13,050円 3連単:135,470円",,,,,,,,,,,,"馬単:3,720円 3連複:6,930円 3連単:33,830円",,,,,,,,,,,,"馬単:10,200円 3連複:7,580円 3連単:71,070円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  ダ1000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,七重浜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａドンダケｰ, 65,横山典,, 65,  -2,*  6, 4,  5.6,⑩⑤③, 1,13,Ａポケッタブルゲｰム, 64,丸田恭,, 72,  10,*  6, 4,  6.0,⑦⑥⑤, 1, 6,Ａグランプリヒｰロｰ, 83,三浦皇,, 74,* 16,   5, 1,  2.0,①①①, 1, 6,Ｆレッドタｰキｰ, 78,横山典,, 79,   3,* 13, 6, 18.7,④④②
 2, 7,Ｈメイショウダイアナ, 58,ホワイ, 0.4, 65,  -1,*  4,10, 48.1,⑥⑤⑤, 2,12,Ｅデルマビｰナス, 60,藤岡佑, 0.8, 62,* 14, -13, 6,  9.6,⑦②①, 2, 4,Ｂチャリティショウ, 76,藤岡佑, 0.4, 74,  12,*  7, 4,  9.1,⑦⑧③, 2, 1,Ａリボンノキシ, 89,藤田伸, 0.3, 78,* 13,   4, 1,  2.5,①①①
 3, 2,Ｃアクトオンザタｰフ, 64,的場勇, 0.5, 65,  -3,*  5, 3,  5.1,⑫⑩⑦, 3, 7,Ｈスズカコング, 58,安藤勝, 0.9, 63,   8,  -1, 3,  6.0,⑪⑧⑦, 3, 2,Ｆグロリアスウェザｰ, 69,小林徹, 0.9, 72,  12,   4,10, 67.3,⑪⑨⑥, 3,11,Ｄヘッドライナｰ, 79,三浦皇, 0.4, 76,   6,   8, 5, 15.6,②③③
 4,12,Ｄチャｰムベル, 64,安藤勝, 1.1, 60,*  0,  -4, 5,  9.8,⑥③③, 4,11,Ｂマコトボムケッチ, 62,秋山真, 0.9, 62,  12,  -9, 1,  4.6,②③③, 4,10,Ｉメイショウタメトモ, 68,古川吉, 1.1, 70,  13,   0, 8, 36.2,⑤⑤⑥, 4, 7,Ｂトップオブドｰラ, 84,安藤勝, 0.7, 73,   2,   8, 2,  3.7,⑥④⑤
 5, 6,Ｂロｰマンブリッジ, 65,北村友, 1.1, 57,  -1,  -4, 2,  3.9,④⑤⑤, 5, 5,Ｃメイショウマゼラン, 61,武幸四, 1.0, 64,   5,*  3, 9, 18.6,⑪⑫⑦, 5, 3,Ｄマルサライガｰ, 74,横山典, 1.3, 67,  13,  -1, 3,  8.2,⑧⑤⑨, 5, 8,Ｈクリアエンデバｰ, 76,池添謙, 0.8, 70,  -8,* 13,12, 85.2,⑩⑩⑩
 6, 4,Ｊタペストリｰ, 56,古川吉, 1.1, 60,  -2,  -1, 9, 45.4,⑨⑧⑨, 6, 1,Ｆヤマテウォルデン, 60,的場勇, 1.3, 58,   9,  -9, 8, 13.8,⑤⑦⑦, 6, 9,Ｍシアトルレイナ, 61,丸田恭, 1.4, 67,  11,   0,11, 92.7,⑨⑨⑨, 6, 9,Ｋキｰレタｰ, 72,長谷川, 0.9, 72,  -2,   9,10, 46.5,⑦⑧⑧
 7, 3,Ｅサラノコジｰン, 62,三浦皇, 1.2, 56,  -4,  -2, 1,  2.9,⑩⑩⑩, 7, 6,Ｎマイネルサイオン, 41,菊沢隆, 1.3, 57,   6,  -5,13, 94.2,⑨⑩⑩, 7,11,Ｋクリノハリマオｰ, 65,菊沢隆, 1.5, 68,   7,*  7,12,161.3,⑬⑬⑫, 7, 5,Ｊゴｰルドクラウン, 72,ホワイ, 1.0, 70,   1,   6, 9, 35.1,⑦⑦⑦
 8, 1,Ｆバｰドダムｰル, 59,鈴来直, 1.7, 54,*  0, -11, 8, 34.5,①①①, 8,10,Ｍプレミアムキャノン, 48,北村友, 1.5, 57,  12, -17,11, 77.8,②③③, 8, 5,Ｅパｰリｰゲイツ, 70,秋山真, 1.5, 67,  11,  -1, 9, 37.2,⑩⑨⑪, 8, 2,Ｃポｰトラヴ, 83,北村友, 1.1, 66, -10,  11, 3,  4.8,⑩⑩⑪
 9, 5,Ｉクロシェレｰス, 57,長谷川, 2.0, 56,  -3,  -7, 6, 24.6,⑧⑩⑩, 9,14,Ｄインユアアｰムス, 61,三浦皇, 1.8, 52,* 14, -27, 2,  5.0,①①②, 9,12,Ｃタニノロッキｰ, 76,藤田伸, 1.7, 64,* 14,  -7, 2,  3.2,③②②, 9, 4,Ｅハイエモｰション, 78,四位洋, 1.1, 68,  -4,   8, 4, 11.4,⑨⑨⑧
10,10,Ｋアドマイヤピット, 56,藤岡佑, 2.8, 46,* -1, -20,11, 52.0,③②②,10, 4,Ｉメジロドラッケン, 52,藤田伸, 2.6, 45,  10, -31, 5,  7.2,④⑤⑤,10,13,Ｇロイバｰエクセル, 69,池添謙, 2.0, 62,  13,  -8, 7, 34.9,⑤⑤③,10, 3,Ｇオｰプンザゲｰト, 77,木幡初, 1.5, 62, -13,  11, 7, 19.3,⑫⑫⑫
11,11,Ｇロｰズシティ, 58,藤田伸, 3.2, 43,  -2, -19, 7, 27.6,④⑧⑩,11, 2,Ｊサンオｰルイン, 51,松田大, 2.7, 46,   6, -23,14, 99.1,⑨⑩⑪,11, 7,Ｊヒメアウトランダｰ, 66,木幡初, 2.3, 59,   8,  -1,13,234.0,⑫⑫⑫,11,12,Ｉアインカチヌキ, 75,藤岡佑, 1.6, 64,   4,  -1,11, 58.8,④④⑤
12, 8,Ｌマロトウショウ, 42,池添謙, 3.5, 40,* -1, -25,12,137.8,①③⑧,12, 3,Ｇファンキｰドラゴン, 59,荻野琢, 2.8, 44,  -1, -12, 7, 12.5,⑬⑬⑭,12, 1,Ｈホクセツエコｰ, 69,荻野琢, 3.8, 51,* 14, -25, 5, 21.2,③②⑥,,,,,,,,,,,,
,,,,,,,,,,,,13, 8,Ｋマンフッド, 51,四位洋, 2.9, 43,   0, -13,10, 58.3,⑭⑬⑬,13, 8,Ｌセイカカリンバ, 64,武幸四, 3.8, 49,* 14, -25, 6, 34.5,②②③,,,,,,,,,,,,
,,,,,,,,,,,,14, 9,Ｌブルｰムシチｰ, 51,木幡初, 3.0, 42,   8, -31,12, 87.5,⑤⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-4),,,,,,,,,,,
"単勝:560円 複勝:09=220円 07=930円 02=190円 枠連:3,320円",,,,,,,,,,,,単勝:600円 複勝:13=190円 12=260円 07=180円 枠連:470円,,,,,,,,,,,,単勝:200円 複勝:06=150円 04=210円 02=880円 枠連:860円,,,,,,,,,,,,"単勝:1,870円 複勝:06=430円 01=140円 11=390円 枠連:1,640円",,,,,,,,,,,
"馬連:10,560円 ワイド:07-09=3,290円 02-09=740円 02-07=2,440円",,,,,,,,,,,,"馬連:2,440円 ワイド:12-13=880円 07-13=820円 07-12=810円",,,,,,,,,,,,"馬連:1,220円 ワイド:04-06=380円 02-06=2,170円 02-04=3,300円",,,,,,,,,,,,"馬連:2,500円 ワイド:01-06=1,010円 06-11=2,690円 01-11=880円",,,,,,,,,,,
"馬単:14,990円 3連複:18,060円 3連単:118,260円",,,,,,,,,,,,"馬単:5,360円 3連複:4,490円 3連単:29,900円",,,,,,,,,,,,"馬単:1,540円 3連複:14,440円 3連単:43,720円",,,,,,,,,,,,"馬単:7,260円 3連複:8,580円 3連単:68,280円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  ダ1700m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■12R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,漁火ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂスティｰルシャｰク, 64,三浦皇,, 68,* 12,  -2, 2,  3.1,①①①, 1,12,Ｃレジェルマン, 57,松田大,, 67,* 11,  -8, 4,  6.5,①②②, 1, 8,Ａサトノコクオｰ, 88,ホワイ,, 81,  11,* 11, 1,  1.7,⑪⑪⑩, 1, 2,Ｋファｰストナイナｰ, 61,田嶋翔,, 74,*  6,* -4, 8, 22.5,①①①
 2, 6,Ｃスリｰタキオン, 61,武英智, 0.2, 62,   5,*  4, 5, 12.7,⑪⑧⑦, 2, 2,Ｂカワキタライジン, 58,津村明, 0.3, 62,   8,  -9, 2,  4.7,③④③, 2,11,Ｃピｰスデザイン, 83,三浦皇, 0.0, 78,  12,*  9, 6, 18.1,⑨⑦⑤, 2, 3,Ｂアドマイヤプルｰト, 72,安藤勝, 0.2, 69,*  3,* -4, 2,  3.7,③③②
 3, 2,Ａエムオｰヒｰロｰ, 65,横山典, 0.4, 59,   5,*  1, 1,  3.0,⑨⑧⑦, 3,11, アドマイヤアモｰレ,---,安藤勝, 0.4, 56,   2,* -4, 1,  3.0,⑧⑩⑦, 3, 1,Ｇインベスタｰ, 80,横山典, 0.2, 77,  12,   7, 2,  6.2,⑦⑦⑨, 3, 7,Ｃキルシュブリュｰテ, 70,北村友, 0.6, 64,   2,  -8, 3,  6.0,⑤④④
 4,16,Ｄシンボリマｰシャル, 57,ホワイ, 0.4, 58,   3,*  2, 3,  5.6,⑨⑪⑨, 4, 7,Ｄアミｰゴシチｰ, 57,北村友, 0.6, 56,   1,  -5, 8, 22.4,⑪⑪⑬, 4, 9,Ｋウエスタンマックス, 74,木幡初, 0.3, 76,  13,   5, 7, 18.6,⑤④②, 4, 4,Ｄナスザン, 67,的場勇, 0.7, 63,*  4, -12, 7, 15.4,①②②
 5,10,Ｉポポコ, 50,大野拓, 0.4, 60,   7,  -2, 9, 38.4,⑦⑥③, 5,10,Ｅハイブリッドスタｰ, 55,丸田恭, 0.6, 54,  -1,* -4, 9, 25.8,⑭⑪⑩, 5,10,Ｅアグネスマクシマム, 81,藤田伸, 0.4, 77,  11,   8, 4, 12.8,⑪⑪⑤, 5, 5,Ｉロンシャンステｰジ, 63,荻野琢, 0.8, 58,  -7,* -2,11, 54.3,⑫⑫⑪
 6, 4,Ｎエイトスタｰ, 36,郷原洋, 0.5, 60,   9,  -6,11,114.6,⑤③③, 6, 6,Ｉクインズウイスパｰ, 51,郷原洋, 0.6, 57,   6, -10,13,167.3,⑪⑦⑦, 6,13,Ｉマイネルテセウス, 80,北村友, 0.5, 75,* 14,   2,10, 85.7,⑤②②, 6, 1,Ｍシャドウランズ, 56,津村明, 1.1, 58,   2, -14,15,127.0,③④④
 7, 9,Ｈスズカランデブｰ, 50,藤岡佑, 1.1, 53,  10, -13, 7, 19.9,②③③, 7, 8,Ａブルｰセレネ, 62,藤田伸, 0.6, 58,*  9, -14, 3,  6.0,③③③, 7, 6,Ｆペディクラリス, 81,安藤勝, 0.5, 76,  13,   3, 5, 17.8,③④④, 7,10,Ｊコスモアイリス, 63,木幡初, 1.1, 55,  -5,  -8,10, 40.5,⑩⑩⑪
 8, 8,Ｅエｰティｰダビンチ, 55,北村友, 1.2, 52,  10, -14, 4,  8.8,②③③, 8, 9,Ｏスズカビｰナス, 40,大野拓, 0.8, 56,   5, -11,14,186.4,⑧⑦⑦, 8, 2,Ｂヒシカツリｰダｰ, 86,田嶋翔, 0.6, 75,* 15,  -1, 3,  6.9,①①①, 8,12,Ｇナムラブｰム, 65,三浦皇, 1.1, 53, -11,* -2, 9, 25.2,⑯⑮⑮
 9, 7,Ｋモンテキング, 45,秋山真, 1.3, 50,* 11, -17, 6, 17.4,②②②, 9,13,Ｊブレイジングスタｰ, 49,藤岡佑, 0.8, 55,   8, -15, 5,  8.9,③④③, 9, 7,Ｈユｰスフルデイズ, 80,菊沢隆, 0.7, 75,  12,   3,11,126.0,⑦⑦⑤, 9, 6,Ｎミラクルプリンセス, 56,菊沢隆, 1.2, 55,  -2, -11,14,118.1,⑨⑦⑦
10,13,Ｐボイスオブゴッド, 31,長谷川, 1.3, 46,  -2,  -4,12,114.9,⑬⑬⑬,10,15,Ｇウツセミ, 53,荻野琢, 0.9, 50,  -2,  -7,10, 39.1,⑪⑭⑬,10, 5,Ｄトロフィｰディｰル, 83,四位洋, 2.0, 68,   9,  -1, 8, 21.5,⑬⑬⑬,10,14,Ａフリｰダムエアｰ, 74,藤田伸, 1.2, 55,   0, -14, 1,  2.7,⑥④④
11,11,Ｊアルアンナ, 48,藤田伸, 1.3, 47,   4, -10,13,127.4,⑦⑧⑪,11,14,Ｆトウカイデリシャス, 55,菊沢隆, 0.9, 50,  -1,  -8, 6, 13.7,⑧⑪⑩,11,12,Ｊメジロバｰミュｰズ, 76,長谷川, 2.3, 66,  12, -10,13,238.4,⑨⑩⑩,11, 8,Ｈリネンアカシア, 64,丸田恭, 1.7, 48,  -2, -18,12, 66.0,⑥⑦⑦
12, 1,Ｍブライティアラック, 42,荻野琢, 1.4, 46,   3, -10,14,131.5,⑪⑪⑨,12, 4,Ｎアグネステンション, 40,三浦皇, 1.2, 50,   8, -20,11, 52.5,③④⑥,12, 4,Ｍタカラストｰン, 56,津村明, 3.5, 55,  13, -23,12,160.1,④④⑩,12,15,Ｆファイナルファイト, 66,池添謙, 2.1, 43,  -3, -22, 4, 12.4,⑧⑦⑨
13,12,Ｌアネチャヒメ, 44,菊沢隆, 1.5, 47,   0,  -5,16,241.1,⑭⑬⑬,13, 1,Ｌカネスアスラン, 46,木幡初, 1.2, 53,* 12, -24,12, 68.3,①①①,13, 3,Ｌサクラランサｰ, 72,藤岡佑, 3.9, 53,* 14, -27, 9, 75.3,①②⑤,13,16,Ｏスパイオブラヴ, 54,横山典, 2.1, 42,  -5, -20, 5, 14.9,⑩⑩⑩
14, 5,Ｆアズマクロリス, 54,四位洋, 2.2, 36, -14,  -4, 8, 27.2,⑯⑯⑮,14, 3,Ｈヒカルスパイラル, 51,横山典, 1.2, 48,   4, -17, 7, 21.0,⑦⑦⑩,,,,,,,,,,,,,14, 9,Ｐスタｰダム, 52,郷原洋, 2.2, 41,  -8, -19,16,208.9,⑫⑫⑬
15,15,Ｏケイエスラック, 36,松田大, 2.5, 34, -11, -10,15,227.6,⑮⑮⑯,15,16,Ｋシルマリル, 47,的場勇, 1.3, 46, -15,*  1,15,203.6,⑯⑯⑯,,,,,,,,,,,,,15,13,Ｅイｰサンラヴ, 66,四位洋, 2.4, 39, -11, -18, 6, 14.9,⑭⑮⑮
16,14,Ｇマイネルオドゥｰル, 52,津村明, 3.0, 28,   7, -34,10, 65.2,⑤⑥⑪,16, 5,Ｍムｰンアウェイク, 45,田嶋翔, 1.6, 42,  -7, -10,16,223.4,⑭⑮⑮,,,,,,,,,,,,,16,11,Ｌシルクレグナム, 57,武英智, 2.7, 36,  -8, -24,13, 97.7,⑭⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:重(指数:6),,,,,,,,,,,
"単勝:310円 複勝:03=150円 06=410円 02=130円 枠連:1,570円",,,,,,,,,,,,単勝:650円 複勝:12=160円 02=160円 11=160円 枠連:520円,,,,,,,,,,,,単勝:170円 複勝:08=110円 11=340円 01=160円 枠連:480円,,,,,,,,,,,,"単勝:2,250円 複勝:02=550円 03=160円 07=200円 枠連:3,440円",,,,,,,,,,,
"馬連:2,640円 ワイド:03-06=890円 02-03=220円 02-06=770円",,,,,,,,,,,,馬連:960円 ワイド:02-12=340円 11-12=470円 02-11=470円,,,,,,,,,,,,"馬連:1,610円 ワイド:08-11=590円 01-08=290円 01-11=980円",,,,,,,,,,,,"馬連:5,530円 ワイド:02-03=1,700円 02-07=2,390円 03-07=430円",,,,,,,,,,,
