08年 5月 3日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月 3日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝3100m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 5,Ｋトウカイオペラ, 41,柴山雄, 1.3, 53,  -6,  -2,11,124.1, ⑩⑩, 9, 8, ラドランデンジャｰ,,横山義,209.0,,,, 6, 17.2,②②②, 9, 1,Ｉセレスブレイク, 58,福永祐, 1.6, 61,   8, -11,12,113.2, ⑨⑦, 9, 8,Ｋシュヴァルドｰル, 65,五十嵐, 0.7, 74, -12,* 17, 5, 12.4, ⑫⑭
10, 3,Ｄマイミカプリンセス, 58,後藤浩, 1.5, 50,  -3,  -9, 2,  7.4, ④⑥,10,13, ビジネスサイクル,,大庭和,209.1,,,,11, 60.4,⑥⑦⑦,10, 6,Ｃタカラカリズマ, 67,池添謙, 2.0, 58,   6, -12, 9, 29.4, ⑭⑪,10,12,Ｊマイネルランペｰジ, 67,津村明, 1.0, 64,  -6,  -1,10, 38.7, ⑤⑥
11, 9,Ｌスリｰマインド, 37,北村宏, 1.8, 48,  -9,  -5,12,127.2, ⑬⑬,11,12, トｰセンエタニティ,,金子光,209.5,,,, 9, 48.0,⑤④⑤,11, 2,Ｄアイオロスシチｰ, 67,松岡正, 2.1, 56,* 14, -27, 4,  8.0, ②②,11, 1,Ｍエｰピｰゴンタ, 65,小林淳, 1.0, 69, -12,  10,13,171.1, ⑫⑬
12,14,Ｉアクトレスシチｰ, 50,柴田善, 2.4, 43,  -4, -15, 8, 30.0, ⑦⑦,12,14, フサイチシャナオｰ,,白浜雄,209.8,,,, 5, 13.0,⑧⑦⑩,12, 5, ジｰエスランドｰル,---,坂井英, 2.5, 55,   7, -18,13,128.2, ⑦⑨,12, 9,Ｈテントゥワン, 70,川田将, 1.2, 65, -10,   5,11,112.8, ⑨⑩
13, 8,Ｍカノコマチ, 34,坂井英, 8.1, -7,  -2, -69, 9, 49.4, ②③,13, 3, ゴｰルゲッタｰ,,金折知,209.8,,,,14,124.8,⑭⑭⑭,13,11,Ｊシルクパナシア, 57,内田博, 2.6, 53,  10, -24, 5, 10.7, ⑤⑤,13,13,Ｇシュルｰドパｰソン, 70,田中剛, 1.7, 54,  -8,  -9,14,381.9, ⑤⑦
,,,,,,,,,,,,14, 7, ダブルアップ,,西谷誠,210.1,,,, 2,  4.8,③⑫⑬,14, 8,Ｍダイナマイトシコク, 53,吉田隼, 3.2, 50,   5, -21,11, 92.6, ⑨⑬,14,14, ブチカマシ,---,勝浦正, 1.7, 59, -10,  -2,12,157.5, ⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｋファンタジックキｰ, 54,津村明, 4.7, 39,   3, -32,15,222.8, ⑨⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:-8),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:180円 複勝:13=110円 11=310円 04=400円 枠連:1,230円",,,,,,,,,,,,"単勝:2,550円 複勝:02=610円 05=1,000円 04=270円 枠連:5,010円",,,,,,,,,,,,単勝:300円 複勝:15=130円 13=130円 12=160円 枠連:340円,,,,,,,,,,,,"単勝:700円 複勝:06=210円 11=500円 03=190円 枠連:2,530円",,,,,,,,,,,
"馬連:1,190円 ワイド:11-13=490円 04-13=710円 04-11=3,370円",,,,,,,,,,,,"馬連:33,530円 ワイド:02-05=5,880円 02-04=1,790円 04-05=4,710円",,,,,,,,,,,,馬連:620円 ワイド:13-15=240円 12-15=380円 12-13=260円,,,,,,,,,,,,"馬連:8,010円 ワイド:06-11=1,920円 03-06=610円 03-11=1,720円",,,,,,,,,,,
"馬単:1,870円 3連複:7,450円",,,,,,,,,,,,"馬単:73,390円 3連複:91,190円",,,,,,,,,,,,"馬単:1,060円 3連複:910円",,,,,,,,,,,,"馬単:13,660円 3連複:13,780円 3連単:99,190円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ2100m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2400m 3 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ東京杯青葉賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｅマルタｰズスクｰプ, 43,松岡正,, 57,   3,*  3, 3, 13.8, ④④, 1, 5,Ａロｰドバロック, 67,蛯名正,, 68,*  4,  -6, 1,  1.3, ①①, 1,10,Ａアルファオリオン, 75,武豊  ,, 75,* -2,* 21, 1,  2.9,②②②, 1, 5,Ｂアドマイヤコマンド, 81,川田将,, 87,*  4,* 19, 2,  5.7,⑤④④
 2, 5,Ａリフレックス, 65,武豊  , 0.2, 56,*  4,   0, 1,  1.4, ②②, 2,13,Ｄシｰキングオアシス, 54,坂井英, 0.6, 59,   0,  -9,11, 77.7, ⑦⑦, 2, 5,Ｅケイアイテイメント, 71,戸崎圭, 0.4, 72,* -3,  17, 4,  7.7,①①①, 2,10,Ｌクリスタルウイング, 69,内田博, 0.2, 85,*  4,* 16, 7, 14.3,④④④
 3, 4,Ｉハクサンレジェンド, 33,五十嵐, 0.6, 52,  -2,*  4, 8,112.2, ⑧⑧, 3,16,Ｃスズヨコジｰン, 55,柴田善, 0.6, 59,  -3,* -5, 3, 14.0, ⑩⑩, 3, 9,Ｋシｰレイダｰス, 56,田中勝, 0.8, 70,  -3,  16, 7, 21.2,⑥⑤④, 3,14,Ａモンテクリスエス, 85,福永祐, 0.4, 84,   3,* 16, 6, 11.9,⑨⑦⑨
 4,10,Ｄファイアナカヤマ, 50,吉田豊, 0.8, 51,   2,  -3, 5, 25.1, ④④, 4, 7,Ｉコパノシンオｰ, 47,後藤浩, 0.7, 58,   0, -10, 2,  9.2, ⑧⑦, 4,11,Ｄシンボリプロキオン, 72,柴田善, 0.8, 68,  -3,  15, 6, 17.9,③③③, 4, 3,Ｈゴｰルデンハッチ, 73,北村宏, 0.8, 81,   2,* 16,16,182.2,⑮⑪⑬
 5, 1,Ｂドリｰムシャドウ, 64,内田博, 1.0, 48,*  5,  -9, 2,  3.5, ①①, 5,10,Ｊウエスタンボイス, 47,内田博, 0.8, 58,   1, -13,10, 64.2, ⑤⑥, 5, 6,Ｈコスミックスピｰド, 68,勝浦正, 1.0, 69,  -4,  15, 9, 63.0,③⑤④, 5,15,Ｅニシノエモｰション, 78,田中勝, 0.8, 80,*  4,   9, 4,  7.7,⑤⑥⑥
 6, 2,Ｆスプリングラッキｰ, 41,勝浦正, 1.7, 44,   1,  -8, 6, 26.3, ⑦⑦, 6,15,Ｌマイネルバイタル, 46,津村明, 0.9, 56,  -6,* -3, 8, 40.1, ⑬⑫, 6, 7,Ｃステパノス, 72,内田博, 1.2, 66,  -4,  14, 2,  3.3,⑥⑦⑦, 6, 1,Ｉトレノクリスエス, 72,蛯名正, 1.0, 77,*  4,   6,11, 47.3,⑦⑦⑥
 7, 8,Ｇパｰソナルテンエイ, 37,北村宏, 2.2, 38,  -2,  -9, 7, 83.0, ⑧⑧, 7, 6,Ｇワンダフルスイｰト, 50,勝浦正, 0.9, 56,   1, -16, 5, 22.8, ③④, 7, 2,Ｉセントラルカフェ, 62,小島太, 1.2, 66,  -3,  12, 5, 13.8,③③④, 7, 9,Ｃアルカザン, 78,池添謙, 1.1, 75,*  4,   5, 5,  8.1,⑦⑦⑥
 8, 7,Ｃパッサｰジュ, 56,江田照, 2.4, 39,   3, -17, 4, 15.8, ④④, 8,11,Ｂフェスティヴココ, 56,江田照, 1.0, 55,*  3, -18, 6, 25.6, ③②, 8, 3,Ｇティリブルティｰト, 69,黛弘人, 1.3, 67,  -5,  15,10, 72.3,⑧⑧⑨, 8, 7,Ｎオリエンタルヨｰク, 66,木幡初, 1.2, 75,*  4,   1, 8, 20.3,③③③
 9, 6,Ｊミヤサンティアラ, 33,坂井英, 2.7, 35,   3, -22, 9,123.8, ③③, 9, 4,Ｈテンエイファルコン, 49,田中勝, 1.0, 54,  -6,  -6,12, 78.3, ⑪⑪, 9, 4,Ｂメジロアルタイス, 73,吉田豊, 1.4, 67,  -4,  13, 3,  4.2,⑨⑨⑧, 9, 2,Ｐゴｰルデンルｰヴェ, 61,柴田善, 1.2, 79,   0,  13,15,129.1,⑬⑮⑮
10, 3,Ｈデルマセレス, 34,黛弘人, 3.6, 26, -10, -13,10,185.6, ⑩⑩,10, 1,Ｋフジベガ, 46,木幡初, 1.3, 51,  -3, -15,13, 81.7, ⑧⑨,10, 8,Ｊシｰズアレディ, 59,坂井英, 2.6, 58,  -6,   5,11,105.5,⑪⑪⑪,10,16,Ｋアイティトップ, 71,戸崎圭, 1.2, 77,   3,   8,10, 36.2,⑩⑩⑩
,,,,,,,,,,,,11,12,Ｅダイメイバｰド, 51,武士沢, 1.3, 51,   1, -21, 9, 56.7, ⑤④,11, 1,Ｆオンワｰドウシワカ, 70,柄崎将, 2.6, 58,  -5,   4, 8, 39.1,⑨⑩⑩,11, 4,Ｇドリｰムキュｰブ, 75,津村明, 1.3, 73,*  6,  -5,13, 70.6,①①①
,,,,,,,,,,,,12,14, ヘディキウム,---,池添謙, 1.5, 47, -10,  -6,14, 84.0, ⑮⑭,,,,,,,,,,,,,12, 8,Ｄマゼラン, 78,武豊  , 1.5, 73,   1,   5, 1,  3.1,⑩⑪⑩
,,,,,,,,,,,,13, 8,Ｎミヤギフェアリｰ, 41,大庭和, 1.7, 47, -10,  -8,15,158.9, ⑮⑭,,,,,,,,,,,,,13, 6,Ｍファビラスボｰイ, 68,吉田隼, 1.5, 70,*  6,  -7, 3,  6.0,②②②
,,,,,,,,,,,,14, 3, サクラデュｰエル,---,柴山雄, 2.2, 40, -15, -10, 4, 17.3, ⑰⑰,,,,,,,,,,,,,14,11,Ｆフジヤマラムセス, 76,後藤浩, 1.9, 69,   2,   0, 9, 30.2,⑬⑪⑬
,,,,,,,,,,,,15, 9,Ｆセレナジャスミン, 50,吉田隼, 2.3, 41,*  2, -35, 7, 28.4, ②②,,,,,,,,,,,,,15,13,Ｊドットコム, 71,松岡正, 2.0, 69,   3,  -4,12, 49.0,⑫⑪⑩
,,,,,,,,,,,,16, 2,Ｍミラクルモア, 43,吉田豊, 2.6, 38,  -7, -24,16,165.3, ⑫⑫,,,,,,,,,,,,,16,12,Ｏシャドｰクロス, 61,吉田豊, 2.7, 63,   0,  -8,14, 97.9,⑯⑮⑮
,,,,,,,,,,,,17,17, トップエミネンス,---,戸崎圭, 2.9, 35, -14, -20,17,196.9, ⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:1,380円 複勝:09=330円 05=110円 04=1,500円 枠連:560円",,,,,,,,,,,,"単勝:130円 複勝:05=110円 13=740円 16=240円 枠連:2,320円",,,,,,,,,,,,"単勝:290円 複勝:10=140円 05=260円 09=400円 枠連:1,060円",,,,,,,,,,,,単勝:570円 複勝:05=240円 10=490円 14=320円 枠連:870円,,,,,,,,,,,
"馬連:940円 ワイド:05-09=370円 04-09=6,190円 04-05=1,700円",,,,,,,,,,,,"馬連:3,310円 ワイド:05-13=1,200円 05-16=320円 13-16=5,010円",,,,,,,,,,,,"馬連:1,270円 ワイド:05-10=510円 09-10=960円 05-09=1,920円",,,,,,,,,,,,"馬連:4,030円 ワイド:05-10=1,620円 05-14=980円 10-14=2,220円",,,,,,,,,,,
"馬単:3,260円 3連複:12,810円",,,,,,,,,,,,"馬単:5,480円 3連複:9,490円",,,,,,,,,,,,"馬単:1,960円 3連複:7,380円",,,,,,,,,,,,"馬単:7,600円 3連複:12,090円 3連単:61,180円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1400m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,八重桜賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, アドバンスピｰル,---,吉田隼,, 54,*  3,  -6, 5, 10.2, ③②, 1,11,Ａレッズフィｰルド, 64,武豊  ,, 69,* -7,   5, 1,  1.1,①①①, 1, 4,Ｄマイネルファルケ, 69,津村明,, 84,* 13,*  3, 4,  7.0, ①①, 1, 8,Ａタムロイｰネｰ, 78,後藤浩,, 79,  -7,* 24, 2,  5.9, ⑬⑬
 2, 2,Ｂストロングコマンド, 54,北村宏, 0.0, 55,*  3,  -6, 1,  3.3, ②②, 2, 2,Ｄトウショウウェイヴ, 50,吉田豊, 0.0, 77, -11,* 17, 2,  9.5,⑧⑧⑧, 2, 6,Ｂジュメイラムｰン, 71,北村宏, 0.9, 73,   6,*  1, 5,  9.8, ⑧⑧, 2,10,Ｆシュウザンアイ, 72,伊藤工, 0.3, 78, -14,* 29, 3,  8.4, ⑮⑮
 3, 9,Ｄイマジンノココロヲ, 53,柴田善, 0.0, 55,   0,* -2, 7, 24.4, ⑦⑦, 3, 8,Ｅスプリｰムシチｰ, 50,内田博, 1.3, 56,* -8,  -9, 7, 44.1,③③③, 3, 5,Ｆルシフェリン, 65,蛯名正, 1.1, 72,  10,  -4, 2,  4.6, ⑤⑤, 3, 3,Ｅエイダイタカラブネ, 72,勝浦正, 0.3, 76,   0,  12, 8, 18.1, ⑤④
 4, 3,Ａグランプリイｰグル, 55,松岡正, 0.0, 56,   2,  -4, 2,  3.5, ④④, 4, 9, サクラルシファｰ,---,勝浦正, 1.3, 61, -14,   2, 3, 18.6,⑪⑪⑪, 4, 2,Ａヒシオフェンス, 72,吉田隼, 1.1, 71,  11,  -7, 3,  5.7, ②②, 4, 5,Ｂクレヨンルｰジュ, 76,松岡正, 0.3, 75,   0,  12, 1,  2.1, ②③
 5,10,Ｆカイシュウハトバ, 50,柴山雄, 0.3, 53,   2,  -7, 6, 13.4, ⑤④, 5, 6,Ｇトウショウトラウト, 49,戸崎圭, 1.3, 54,* -8, -10, 8, 59.2,②②②, 5, 8,Ｈレオブルｰス, 57,江田照, 1.1, 70,   9,  -4, 9, 75.7, ⑤⑤, 5,13,Ｄモンテチェリｰ, 73,田中勝, 0.8, 71,*  2,   5, 6, 14.8, ②②
 6, 4,Ｃモルフェサイレンス, 53,黛弘人, 0.4, 52,   0,  -5,10,103.7, ⑦⑦, 6, 5,Ｆマイネルビビッド, 49,後藤浩, 1.5, 51,* -8, -12, 6, 30.5,③③③, 6, 7,Ｃカヴァリｰノ, 69,内田博, 1.9, 62,  11, -19, 1,  2.2, ②②, 6, 2,Ｈトｰセンレジェンド, 71,柴田善, 1.0, 70,  -1,   7, 4,  9.0, ④④
 7, 8,Ｉワンサイド, 35,吉田豊, 1.1, 50,  -1, -10, 9, 44.5, ⑨⑨, 7, 3,Ｃサマｰアンサンブル, 53,津村明, 1.8, 55, -11,  -7, 9, 77.4,⑨⑩⑧, 7, 9,Ｇグリフィス, 65,池添謙, 1.9, 62,  10, -15, 7, 20.0, ⑤⑤, 7, 4,Ｎメジロタｰキッシュ, 68,郷原洋, 1.3, 67,  -3,   6,15,158.6, ⑦⑦
 8, 5,Ｈヨシモンドノスケ, 44,福永祐, 1.2, 47,  -1,  -9, 4,  6.8, ⑨⑨, 8, 7,Ｈトドロキミラクル, 46,北村宏, 2.0, 48,  -9, -15,10, 85.2,⑤⑤⑤, 8, 3,Ｉマルマツフライト, 50,福永祐, 2.3, 58,  11, -26, 8, 69.6, ②②, 8, 7,Ｊモンプティクｰル, 70,五十嵐, 1.3, 68,  -4,   9,10, 45.8, ⑫⑨
 9, 1,Ｅジャストワンルック, 50,後藤浩, 2.5, 36,*  3, -28, 3,  4.0, ①①, 9, 4,Ｉブルｰミシェル, 41,吉田隼, 3.6, 32, -12, -33, 4, 23.1,⑨⑧⑧, 9, 1,Ｅカカロット, 68,後藤浩, 2.9, 50,   5, -23, 6, 11.4, ⑨⑨, 9, 6,Ｃシャイニングムｰン, 74,津村明, 1.5, 66,  -3,   5, 9, 25.4, ⑦⑦
10, 7,Ｇイイノソレ, 49,戸崎圭, 3.0, 34,   2, -30, 8, 40.5, ⑤⑥,10,10,Ｊクニノロｰレル, 39,坂井英, 5.5,  5, -10, -65,11,171.4,⑥⑥⑥,,,,,,,,,,,,,10, 9,Ｐフロｰレストウブ, 63,大庭和, 1.5, 69,  -8,  13,12, 73.6, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11, 1,Ｌトレトレジョリ, 69,小林淳, 1.6, 65,*  3,  -3, 5, 14.0, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,Ｏイブキゴルデルゼ, 66,江田照, 1.9, 63,  -4,   4,13,145.6, ⑦⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｍビｰボｰン, 68,福永祐, 2.0, 62,  -5,   5,11, 57.7, ⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｋオポテュｰニティ, 69,吉田隼, 2.7, 56,  -4,  -3,14,148.2, ⑩⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｉミスティックリバｰ, 70,川田将, 2.7, 56,   0,  -8, 7, 15.0, ⑤④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-8),,,,,,,,,,,
"単勝:1,020円 複勝:06=300円 02=130円 09=420円 枠連:1,810円",,,,,,,,,,,,単勝:110円 複勝:11=100円 02=150円 08=330円 枠連:340円,,,,,,,,,,,,"単勝:700円 複勝:04=230円 06=250円 05=200円 枠連:2,970円",,,,,,,,,,,,"単勝:590円 複勝:08=220円 10=280円 03=440円 枠連:2,540円",,,,,,,,,,,
"馬連:1,530円 ワイド:02-06=750円 06-09=2,080円 02-09=940円",,,,,,,,,,,,"馬連:340円 ワイド:02-11=190円 08-11=390円 02-08=1,060円",,,,,,,,,,,,"馬連:2,650円 ワイド:04-06=750円 04-05=670円 05-06=750円",,,,,,,,,,,,"馬連:2,670円 ワイド:08-10=960円 03-08=1,260円 03-10=2,040円",,,,,,,,,,,
"馬単:3,900円 3連複:9,800円",,,,,,,,,,,,"馬単:430円 3連複:1,500円",,,,,,,,,,,,"馬単:5,930円 3連複:3,880円 3連単:31,410円",,,,,,,,,,,,"馬単:4,540円 3連複:12,710円 3連単:59,350円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
