08年10月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年10月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,清水ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂハイロｰラｰ, 64,幸英明,, 68,*  7,*  0, 2,  4.7, ③③, 1, 5, テスタマッタ,---,内田博,, 50, -24,*  5, 5, 16.5, ⑨⑩, 1, 7,Ａヘルバｰスト, 79,岩田康,, 81,   9,*  5, 3,  4.6,⑥⑥⑥, 1, 8,Ｍポルトフィｰノ, 77,武豊  ,, 89,   9,  13, 1,  2.6, ⑩⑨
 2, 4,Ｉティアップザスタｰ, 41,三浦皇, 1.0, 59,*  7, -10, 3, 12.1, ②②, 2, 6, アｰリｰロブスト,---,福永祐, 0.0, 47, -19,  -2, 6, 19.4, ③③, 2,16,Ｂベルクハイル, 79,内田博, 0.0, 80,   9,   2, 4,  7.3,⑤⑤③, 2, 5,Ｎスピリタス, 77,安藤勝, 0.0, 90,   5,* 21, 2,  2.7, ⑬⑫
 3,12,Ａアデュラリア, 64,藤岡佑, 1.5, 55,*  8, -15, 1,  1.3, ①①, 3, 1, ティアップゴｰルド,---,長谷川, 0.2, 46, -21,  -2, 2,  5.0, ⑥⑦, 3, 3,Ｌロザリオ, 70,武豊  , 0.1, 82,   8,*  8, 6, 19.8,⑨⑨⑩, 3, 3,Ａキタノリュｰオｰ, 88,北村宏, 0.4, 81,  10,   4, 3,  6.3, ⑧⑦
 4,11,Ｊガッチリガッチリ, 41,内田博, 2.3, 49,   6, -19, 6, 33.2, ③④, 4, 8, エヴェット,---,渡辺薫, 0.3, 47, -22,*  0,10, 57.9, ⑧⑦, 4, 1,Ｉワキノパワｰ, 74,佐藤哲, 0.4, 79,  10,  -3,11, 34.3,④④④, 4, 6,Ｃアドマイヤヘッド, 83,川田将, 0.4, 83,   6,  12, 5, 24.6, ⑪⑫
 5, 6,Ｆキングパレｰド, 47,鮫島良, 2.3, 49,   4, -17, 4, 13.9, ⑤⑤, 5,13, ジャｰジデスマイル,---,岩田康, 0.3, 41,*-16, -10, 3, 10.5, ①①, 5, 2,Ｐエメラルドミスト, 66,池添謙, 0.5, 78,   6,*  6,14, 80.6,⑮⑬⑮, 5,10,Ｂメガトレンド, 85,吉田隼, 0.5, 83,   2,* 17, 7, 39.7, ⑯⑰
 6, 5,Ｄトｰホウオｰディン, 50,浜中俊, 2.3, 47,   0, -13, 7, 44.3, ⑦⑧, 6, 2, マイネビアンカ,---,三浦皇, 0.5, 41,*-17, -11, 4, 15.6, ②②, 6,13,Ｆエｰシンダｰドマン, 76,安藤勝, 0.6, 77,   6,*  5, 1,  3.7,⑮⑬⑫, 6,15,Ｋファランドｰル, 77,赤木高, 0.5, 82,* 17,  -6,13,116.3, ②②
 7, 8,Ｋスイｰトデビル, 41,荻野琢, 2.4, 48,   1, -14,10,132.0, ⑦⑥, 7, 7, テイエムタｰザン,---,和田竜, 0.7, 38, -19, -12, 8, 25.7, ③③, 7,17,Ｅカネトシソレイユ, 76,渡辺薫, 0.7, 76,   8,  -1,13, 62.1,⑩⑨⑧, 7,13,Ｈシャイナムスメ, 79,浜中俊, 0.6, 82,  12,  -2, 4,  9.2, ⑤④
 8, 9,Ｈシゲルフジサン, 43,中村将, 2.6, 44,  -1, -14,12,363.6, ⑩⑧, 8, 4, サンジョバンニ,---,藤岡佑, 0.8, 42, -26,  -1, 7, 21.9, ⑪⑪, 8, 8,Ｎメイショウリバｰ, 68,飯田祐, 0.8, 75,   6,   2,16,168.6,⑬⑬⑫, 8,17,Ｏコスモラヴアゲイン, 75,佐藤哲, 0.8, 78,  10,  -2,16,240.6, ⑦⑦
 9, 2,Ｌメイショウマナスル, 29,飯田祐, 2.6, 44,  -2, -13,11,192.0, ⑩⑪, 9,10, ウィロｰパドック,---,武豊  , 0.9, 36, -20, -12, 1,  1.6, ⑥③, 9, 6,Ｃニシノレイチェル, 78,長谷川, 0.9, 74,   5,   2, 9, 27.7,⑭⑯⑮, 9,12,Ｄセイウンワキタツ, 80,武幸四, 0.8, 81,   5,   9, 6, 31.6, ⑬⑭
10, 7,Ｃカネトシクロｰバｰ, 51,和田竜, 3.3, 41,   1, -22, 5, 32.3, ⑦⑦,10,11, デュｰクストロング,---,小牧太, 0.9, 37, -24,  -8,12, 80.4, ⑨⑦,10, 4,Ｍセイカアニマｰト, 69,和田竜, 0.9, 74,   6,  -1,15, 98.6,⑪⑪⑫,10, 4,Ｊサウスティｰダ, 78,池添謙, 0.9, 75,* 18, -15,10, 46.5, ①①
11, 3,Ｇカンファｰピュア, 45,太宰啓, 4.9, 29,   2, -36, 9, 75.9, ⑥⑩,11, 3, ジャングルケイ,---,上村洋, 1.1, 33, -21, -17,11, 63.9, ⑤⑥,11,12,Ｋマイネルロｰゼン, 72,川田将, 1.0, 70,* 12, -19, 5, 10.9,①①②,11,14,Ｅゼットフラッシュ, 80,三浦皇, 0.9, 77,  13,  -8,11, 47.4, ④④
12, 1,Ｅヒデサンアタッカｰ, 48,田中克, 6.8,  8,  -5, -45, 8, 67.7, ⑫⑫,12,12, シゲルマヤサン,---,赤木高, 4.5, -8, -31, -47, 9, 50.9, ⑫⑫,12, 5,Ｄシゲルアンビシャス, 77,中村将, 1.0, 74,   3,*  6,10, 33.1,⑰⑰⑰,12, 9,Ｐライブリシュロム, 69,石橋守, 1.0, 76,  12,  -7,17,282.6, ⑤④
,,,,,,,,,,,,13, 9, ジョウダン,---,柴原央, 5.2,-16, -34, -53,13,177.1, ⑬⑬,13,18,Ｇエイシンシテンノｰ, 75,福永祐, 1.1, 70,* 10, -17, 8, 27.3,③③①,13, 2,Ｇロックスピリッツ, 79,内田博, 1.0, 77,   2,  10,12, 59.4, ⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｏタッチオブレインズ, 68,幸英明, 1.2, 72,   6,  -7,12, 45.7,⑫⑪⑩,14,11,Ｆトｰワユメジ, 79,福永祐, 1.1, 75,   9,  -4,14,177.1, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｈダｰクジャケット, 74,浜中俊, 1.6, 68,   9, -19, 7, 20.8,⑦⑦⑥,15,16,Ｌフミノサチヒメ, 77,長谷川, 1.1, 74,* 15, -13, 9, 43.9, ③③
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｊフュｰチャｰボｰイ, 73,三浦皇, 1.7, 66,   8, -17, 2,  4.2,⑧⑧⑧,16, 1,Ｉサインオブゴッド, 78,岩田康, 1.5, 69,   8,  -7, 8, 42.5, ⑪⑪
