08年12月20日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月20日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 2,10,Ｄアスカノヨアケ, 57,小牧太, 0.1, 58,  -3,  -4, 3,  4.9, ⑥⑤, 2, 6,Ａゼットオｰラ, 81,池添謙, 0.4, 74,*  9,  -1, 2,  2.9, ①①, 2, 1,Ａタイキドゥカティ, 81,藤田伸, 0.0, 80,*  7,* 11, 2,  3.7, ③③, 2, 2,Ａピサノデイラニ, 92,安藤勝, 0.0, 86,* 14,   9, 2,  4.3,①①①
 3, 1,Ｎレッドハイヒｰル, 34,角田晃, 0.3, 57,*  2, -10, 4,  9.7, ①①, 3, 3,Ｃデイブレイクスベル, 62,佐藤哲, 1.1, 65,   5,  -5, 3, 10.3, ④⑤, 3, 9,Ｅトウショウブリッツ, 75,池添謙, 0.0, 81,*  8,* 10, 3,  5.1, ②②, 3, 1,Ｃサンワｰドラン, 87,武幸四, 0.4, 85,  12,  10, 5, 15.2,⑥⑧⑦
 4, 3,Ｅスタｰシャトル, 53,福永祐, 0.5, 55,* -1,  -9, 6, 26.5, ③②, 4,15,Ｆエスプリヌｰヴォｰ, 57,浜中俊, 1.4, 62,   2,  -5, 9, 43.5, ⑧⑦, 4,13,Ｂサンマルチｰフ, 79,安藤勝, 0.9, 72,   1,*  9, 1,  2.7, ⑧⑨, 4, 6,Ｊピエナポパイ, 85,幸英明, 0.6, 84,  11,  10, 3,  5.8,⑩⑩⑨
 5,12,Ｈグリッタｰアイス, 47,池添謙, 1.0, 48,  -8,  -7, 7, 34.1, ⑨⑩, 5, 1,Ｋリラックススマイル, 51,デムｰ, 1.6, 57,  -2,  -1, 4, 12.7, ⑬⑪, 5, 2,Ｈライジングバイオ, 72,浜中俊, 1.0, 72,   1,   9,10, 47.9, ⑦⑧, 5,10,Ｄアドマイヤミリオン, 86,岩田康, 0.9, 82,  10,   9,12, 55.4,⑭⑬⑫
 6, 9,Ｇカモンベイビｰ, 47,岩田康, 1.1, 48, -12,* -2, 5, 16.2, ⑬⑫, 6, 2,Ｌフォｰジドスチｰル, 48,高山太, 1.8, 56,   2, -10, 6, 35.0, ⑥⑥, 6,14,Ｇキアｰロ, 73,渡辺薫, 1.4, 69,   1,   5, 5, 14.0, ⑨⑦, 6, 5,Ｌスタｰフォワｰド, 84,角田晃, 1.0, 83,   9,* 11,15,149.4,⑬⑮⑮
 7,14,Ｉアスカノユタカ, 47,橋本美, 1.1, 48,  -8,  -7,11,173.7, ⑩⑪, 7, 8,Ｄリバｰトップガン, 60,福永祐, 1.9, 54,  -3,  -3,11, 81.7, ⑭⑬, 7, 8,Ｋライコウテンユウ, 68,小牧太, 1.6, 66,   2,   1, 8, 25.8, ⑥⑥, 7,15,Ｋヤマニンリュバン, 85,佐藤哲, 1.1, 79,* 14,   0, 8, 40.7,③④③
 8, 2,Ｋアスタｰエンペラｰ, 41,幸英明, 1.3, 46,  -3, -14, 9, 53.6, ②③, 8,12,Ｈテイエムダイアナ, 54,幸英明, 1.9, 57,*  8, -19,10, 68.2, ③④, 8, 3,Ｌテイエムカイザｰ, 63,高井彰, 1.7, 66,   3,   1,15,240.0, ⑤⑤, 8, 4,Ｐピサノジュバン, 81,浜中俊, 1.1, 81,  13,   2, 6, 19.4,⑦⑥⑧
 9,15,Ｐスリｰアイアン, 31,石橋守, 1.7, 41, -21,*  0,14,306.1, ⑮⑮, 9, 4,Ｇネイチャｰキング, 56,橋本美, 2.0, 53,  -5,  -2, 5, 27.1, ⑮⑮, 9,12,Ｉエｰシンエスヴィｰ, 71,幸英明, 1.7, 65,*  6,  -3, 7, 24.1, ④④, 9,16,Ｎブルｰレパｰド, 82,石橋守, 1.4, 79,  13,  -2,14,141.2,⑤⑤⑤
10, 4,Ｍシゲルカジガモリ, 35,船曳文, 1.8, 43,  -7, -15,13,237.6, ⑦⑧,10,11,Ｉキングマジック, 52,武幸四, 2.0, 53,  -8,*  0,12,160.3, ⑱⑯,10,16,Ｆオメガロンド, 74,武幸四, 1.9, 64,  -7,   9, 9, 32.1, ⑯⑭,10,11,Ｆクリｰルパッション, 85,熊沢重, 1.8, 77,  13,  -4, 9, 48.9,⑨⑦⑥
11, 8,Ａニホンピロカズマ, 62,デムｰ, 1.9, 39,  -2, -20, 2,  4.0, ④④,11,13,Ｊロングファラオ, 52,高橋亮, 2.2, 51,  -6,  -4,18,518.2, ⑯⑰,11, 6,Ｎハｰバｰクイｰン, 60,福永祐, 2.0, 63,  -5,   5,13,149.8, ⑫⑫,11,13,Ｇサンマルセイコｰ, 85,船曳文, 2.4, 74,  11,  -7,11, 52.4,⑪⑪⑪
12,11,Ｃケンブリッジチｰフ, 58,浜中俊, 2.0, 40, -10, -13,10, 70.1, ⑫⑨,12,18,Ｒシャイニｰクエスト, 32,岩田康, 2.2, 52,*  8, -23, 8, 38.0, ②②,12, 7,Ｄシュウボンバｰ, 78,デムｰ, 2.2, 58,  -5,   3, 6, 15.6, ⑭⑪,12,12,Ｈコロナグラフ, 85,福永祐, 2.5, 71,* 14, -12, 4,  7.0,②②②
13, 7,Ｆワスラフ, 51,熊沢重, 2.3, 36, -17, -10, 8, 50.7, ⑭⑭,13, 5,Ｏニホンピロボレｰ, 41,渡辺薫, 2.4, 49,  -1, -14,13,171.9, ⑪⑩,13,15,Ｐスズノカイソク, 51,高山太, 2.6, 57,  -5,   0,14,188.3, ⑪⑮,13, 9,Ｅメジロバｰミュｰズ, 86,生野賢, 2.5, 71,  10,  -3,16,200.7,⑯⑭⑬
14, 5,Ｊステキナコイビト, 45,今村康, 2.3, 39,  -3, -22,15,373.7, ⑤⑥,14,14,Ｑフィｰルドダンス, 32,熊沢重, 3.1, 42,   1, -26,14,197.9, ⑩⑧,14,11,Ｏチェリｰピット, 54,高橋亮, 2.6, 58,  -4,  -1,11, 92.9, ⑬⑬,14,14,Ｍミスタｰモナルコス, 82,橋本美, 2.7, 70,  11,  -7,10, 51.2,⑫⑫⑭
15,16,Ｌカシノベイリｰ, 35,白坂聡, 4.3, 20, -10, -34,12,189.1, ⑪⑬,15,17,Ｍアンタｰレス, 43,小林徹, 3.2, 41,  -9, -14,17,443.4, ⑰⑱,15,10,Ｊテイエムバクシン, 71,小林徹, 2.7, 57,  -3,  -3,12,105.9, ⑩⑩,15, 7,Ｏシャインウェｰヴ, 82,池添謙, 2.8, 69,  12, -10, 7, 25.7,⑧⑨⑩
,,,,,,,,,,,,16, 7,Ｐマッキｰシリコン, 36,野元昭, 3.4, 39,   3, -30,16,392.7, ⑦⑨,16, 5,Ｍジパングエンジェル, 61,石橋守, 2.9, 56,  -9,   2,16,476.3, ⑮⑯,16, 8,Ｉフォグキャスケｰド, 85,渡辺薫, 2.9, 70,   8,  -4,13,132.1,⑮⑯⑯
,,,,,,,,,,,,17,16,Ｎトップパｰトナｰ, 41,石橋守, 3.7, 35,  -1, -29,15,388.2, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 9,Ｅオシャベリコパ, 59,藤田伸, 4.2, 29,  -3, -35, 7, 37.8, ⑨⑭,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,
単勝:200円 複勝:06=110円 10=150円 01=250円 枠連:310円,,,,,,,,,,,,単勝:190円 複勝:10=110円 06=110円 03=170円 枠連:290円,,,,,,,,,,,,"単勝:910円 複勝:04=320円 01=170円 09=180円 枠連:2,000円",,,,,,,,,,,,単勝:240円 複勝:03=130円 02=160円 01=290円 枠連:420円,,,,,,,,,,,
馬連:490円 ワイド:06-10=200円 01-06=380円 01-10=840円,,,,,,,,,,,,馬連:280円 ワイド:06-10=150円 03-10=320円 03-06=360円,,,,,,,,,,,,"馬連:1,930円 ワイド:01-04=790円 04-09=800円 01-09=430円",,,,,,,,,,,,馬連:580円 ワイド:02-03=250円 01-03=730円 01-02=910円,,,,,,,,,,,
"馬単:790円 3連複:1,610円 3連単:5,720円",,,,,,,,,,,,"馬単:410円 3連複:770円 3連単:1,690円",,,,,,,,,,,,"馬単:4,870円 3連複:3,630円 3連単:25,410円",,,,,,,,,,,,"馬単:950円 3連複:2,020円 3連単:6,360円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,北摂特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅエリザベスムｰン, 58,デムｰ,, 66,   3,* -1, 1,  1.6, ⑧⑧, 1, 3, レッドブリッツァｰ,---,岩田康,, 51, -17,*  7, 2,  4.2,③③⑤, 1, 3,Ｅセトノアンテウス, 77,安藤勝,, 86,  12,*  6, 3,  6.2, ③③, 1, 5,Ａセントラルコｰスト, 89,岩田康,, 83,*  5,  14, 1,  1.6, ①①
 2, 8,Ｇスイｰトマトルｰフ, 57,岩田康, 0.1, 65,   3,  -2, 4, 10.4, ⑥⑥, 2, 9, サンレイファイン,---,渡辺薫, 0.3, 49,*-16,   2, 3,  4.8,②②②, 2, 2,Ｄボストンオｰ, 78,石橋守, 0.0, 86,  10,*  7, 6, 19.2, ④④, 2, 2,Ｂハイエモｰション, 85,デムｰ, 0.0, 80,   2,* 18, 3,  8.0, ④③
 3, 6,Ｋボンバルリｰナ, 46,佐藤哲, 0.2, 65,  -2,*  5, 6, 24.2, ⑬⑮, 3, 6, シャイニｰキング,---,小林徹, 0.3, 50, -20,*  9, 9, 44.1,⑨⑨⑧, 3, 6,Ａグッドキララ, 83,福永祐, 0.2, 85,* 14,   1, 1,  2.1, ②②, 3,11,Ｅラインプレアｰ, 79,角田晃, 0.5, 79,*  5,  10, 4,  8.8, ③②
 4, 3,Ｄクリアソウル, 61,安藤勝, 0.3, 64,  -3,*  7, 2,  5.8, ⑯⑯, 4, 8, ヴィｰヴァシラオキ,---,武幸四, 0.3, 48,*-16,   3, 7, 18.7,⑥⑤④, 4, 9,Ｋラストモア, 69,渡辺薫, 0.6, 78,   6,   5, 9, 55.5, ⑧⑨, 4, 7,Ｄフライデイフライト, 80,福永祐, 0.7, 78,   0,  14, 2,  6.1, ⑨⑥
 5,15,Ｃキシュウグラシア, 62,幸英明, 0.5, 62,   2,  -5, 3,  8.2, ⑭⑫, 5,10, メイショウダイクン,---,幸英明, 0.6, 46, -18,   4, 5, 12.4,⑦⑦⑦, 5, 1,Ｂメイショウロｰラン, 79,角田晃, 0.6, 80,  10,   1, 2,  5.7, ⑦⑥, 5,10,Ｇテイエムフルパワｰ, 76,池添謙, 1.0, 76,   3,  10, 6, 15.5, ⑤④
 6,16,Ｆピカルディｰ, 57,小牧太, 0.7, 58,   3, -12,10, 60.9, ⑦⑦, 6, 2, ファストヴァリュｰ,---,浜中俊, 1.0, 42,*-16,  -4, 1,  2.6,①①①, 6, 8,Ｃゴッドスマイルユｰ, 78,浜中俊, 0.7, 79,   8,   3, 5,  7.8, ⑩⑧, 6, 1,Ｆシルクパスワｰド, 77,幸英明, 1.3, 73,   1,   9, 5, 11.7, ⑥⑦
 7, 4,Ｉニシノアンクレット, 54,池添謙, 0.8, 57,  -1,  -6, 9, 53.4, ⑫⑬, 7,11, エリモデュカス,---,小牧太, 1.0, 42,*-16,  -3, 6, 12.6,④④③, 7, 5,Ｉトｰホウドルチェ, 71,幸英明, 0.9, 78,* 14,  -9, 7, 26.4, ①①, 7, 9,Ｃセトノヒット, 81,佐藤哲, 1.6, 71,  -3,  10, 7, 50.0, ⑩⑩
 8,18,Ａタフネスデジタル, 66,武幸四, 0.9, 58,   0,  -9, 5, 11.4, ⑪⑪, 8, 5, スナｰクスペシャル,---,熊沢重, 1.4, 41, -18,  -4, 8, 25.5,⑤⑥⑥, 8, 4,Ｇビッグファルコン, 73,熊沢重, 1.6, 69,  11, -11,11,105.3, ⑥⑦, 8, 3,Ｈアグネスハッピｰ, 75,武幸四, 2.3, 66,  -1,   4, 8, 90.1, ⑧⑨
 9, 5,Ｂミルリュユッテ, 64,藤田伸, 1.0, 55,*  6, -19, 8, 49.6, ④④, 9, 1, マイアイシュネル,---,金折知, 2.6, 32, -20, -10,11,178.4,⑧⑧⑨, 0,11,Ｈコンティネント, 71,岩田康, 1.6, 67,  11, -14, 4,  6.5, ⑤⑤, 9, 6,Ｉソブリンブライト, 70,石橋守, 2.8, 62,  -3,   0,10,234.8, ⑪⑪
10, 1,Ｎマルフクギガ, 44,熊沢重, 1.1, 55,  -1,  -9,16,405.4, ⑮⑭,10, 4, テイエムノサッタ,---,デムｰ, 8.1,-11, -24, -49, 4,  7.9,⑩⑩⑩, 9,10,Ｊイｰサンラヴ, 70,藤田伸, 2.1, 62,   7, -14,10, 64.4, ⑨⑩,10, 8,Ｊテイエムシップウ, 66,船曳文, 2.9, 61,   3,  -8, 9,106.2, ②⑤
11, 9,Ｍアヤナベル, 44,浜中俊, 1.4, 54,*  6, -25,12,319.9, ⑤⑤,11, 7, アワタｰン,---,藤田伸,19.0,-78, -36, ---,10, 62.5,⑪⑪⑪,,,,,,,,,,,,,11, 4,Ｋクリノトップオｰ, 63,熊沢重, 3.3, 59,   2,  -8,11,248.9, ⑦⑧
12,10,Ｈマコトエレンシア, 54,福永祐, 1.5, 49,*  7, -31, 7, 33.0, ②②,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13, 2,Ｊウルトライエロｰ, 47,小林徹, 1.6, 49,   0, -20,13,331.6, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Ｒマンカイノハナ, 32,生野賢, 1.8, 48,   3, -23,11,121.3, ⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11,Ｑケイツｰスマック, 35,石橋守, 2.5, 40,  -5, -24,17,418.4, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Ｐタガノガンチｰニ, 43,高田潤, 3.1, 33,*  8, -52,15,378.4, ③③,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17, 7,Ｌハッピｰトｰク, 45,柴原央, 3.2, 33,*  8, -55,14,344.7, ①①,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,12,Ｏアンジェルｰジュ, 43,橋本美, 4.0, 25,  -9, -38,18,585.2, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,
