08年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-33,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
 9,12,Ｉツキミデイッパイ,  1,田辺裕, 1.8, 22, -19,  -5, 9, 89.5, ⑪⑩, 9,11,Ｊカリスマシャチョウ, 43,古川吉, 2.3, 48,  -4, -15, 9, 63.7,⑥⑩⑩, 9, 4,Ｌカシノオウジャ, 64,西田雄, 2.2, 62,  11,  -7,14, 68.6,⑨⑩⑨, 9, 3,Ｂメルシｰヨｰク, 68,千田輝, 1.5, 62,  14, -17, 1,  4.0, ③②
10, 7, ツウカイヤスナム,---,宮崎北, 2.1, 19, -23,  -5, 3, 19.4, ⑫⑫,10,14,Ｆウイントリビュｰト, 53,坂井英, 2.3, 45,  -4, -13, 6, 16.7,⑪⑪⑨,10,15,Ｊティリブルティｰト, 69,黛弘人, 2.3, 61,  11, -11,11, 37.5,⑩④⑦,10,11,Ｋコスモビット, 53,中村将, 1.6, 58,  11, -16,13, 79.7, ⑧⑤
11, 8,Ｅコガラシ, 42,三浦皇, 2.3, 19, -16, -11, 5, 35.3, ⑩⑩,11, 9,Ｍトウカイリｰダｰ, 25,安藤光, 2.6, 45, -14,*  0,14,127.8,⑭⑬⑬,11,10,Ｆキタサンブシドウ, 72,津村明, 2.4, 60,* 12, -14, 6, 14.2,②②③,11,13,Ｇレオブルｰス, 60,鈴来直, 1.6, 55,   3,  -9, 8, 16.4, ⑫⑩
12, 5,Ｈアルコレイナ, 22,的場勇, 2.9, 15,  -4, -24, 8, 83.6, ④④,12, 6,Ｋフェアリｰラグｰン, 39,千葉直, 3.5, 36,  -7, -19,15,170.2,⑪⑫⑫,12,11,Ｎマイネルピｰク, 58,坂井英, 2.4, 60,  12, -13,13, 47.3,②②③,12, 1,Ｎスタｰダム, 48,吉永護, 2.4, 50,* 15, -30,16,160.2, ③⑤
,,,,,,,,,,,,13, 4,Ｎロングサプライズ, 12,的場勇, 4.4, 32, -16, -11,11, 81.0,⑬⑭⑭,13,13,Ｐマンハッタンナイト, 50,三浦皇, 4.2, 51,  10, -23, 4, 12.1,⑥⑫⑮,13, 9,Ｉシャドウランズ, 59,中舘英, 2.5, 50,* 16, -32, 5,  8.9, ②③
,,,,,,,,,,,,14, 8,Ｌトップボｰイ, 36,黛弘人, 4.8, 28,  -2, -39,10, 71.8,②⑥⑩,14, 1,Ｂメイショウカレン, 76,上野翔, 4.2, 51,  10, -26,12, 46.9,④⑧⑪,14, 6,Ｃパンコｰルデイズ, 67,三浦皇, 2.6, 46,  12, -30, 4,  7.3, ⑥⑨
,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｍマッシヴカイザｰ, 63,芹沢純, 4.3, 51,  10, -23, 9, 23.6,⑥⑫⑮,15, 7,Ｈパルティｰタ, 60,的場勇, 3.0, 41,  -7, -16,11, 65.9, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｏノボスコｰピオ, 53,石橋脩, 4.6, 49,   9, -24,16, 94.6,⑩⑯⑭,16,10, ロｰドサクセス,---,坂井英, 3.0, 40,   6, -28,10, 51.3, ⑩⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:重(指数:13),,,,,,,,,,,
単勝:110円 複勝:04=100円 11=190円 01=150円 枠連:470円,,,,,,,,,,,,"単勝:510円 複勝:03=180円 07=160円 01=180円 枠連:1,040円",,,,,,,,,,,,"単勝:290円 複勝:03=130円 02=280円 06=190円 枠連:1,400円",,,,,,,,,,,,"単勝:1,670円 複勝:16=410円 14=380円 08=250円 枠連:2,300円",,,,,,,,,,,
馬連:440円 ワイド:04-11=230円 01-04=180円 01-11=620円,,,,,,,,,,,,"馬連:1,260円 ワイド:03-07=370円 01-03=580円 01-07=370円",,,,,,,,,,,,"馬連:1,650円 ワイド:02-03=710円 03-06=380円 02-06=1,560円",,,,,,,,,,,,"馬連:15,520円 ワイド:14-16=3,530円 08-16=1,810円 08-14=2,140円",,,,,,,,,,,
馬単:560円 3連複:870円,,,,,,,,,,,,"馬単:2,520円 3連複:1,770円",,,,,,,,,,,,"馬単:3,130円 3連複:3,270円",,,,,,,,,,,,"馬単:31,160円 3連複:29,830円 3連単:198,730円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 8R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1700m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾗｼﾞｵ福島賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, サンクスノｰト,---,丸田恭,, 69,   2,*  1, 6, 26.0, ⑨④, 1,12,Ｏエｰシンハウジンク, 36,芹沢純,, 54,  -3,* -5,11, 45.8, ⑮⑧, 1, 9,Ｅポｰトムテキ, 69,古川吉,, 74,   1,* 13, 3,  6.6,⑥⑥⑥, 1,14,Ｃインベスタｰ, 80,中舘英,, 73,*  7,*  6, 1,  3.2,②①①
 2,15,Ａコスモイライザ, 69,津村明, 0.1, 73,*  9,* -6, 1,  1.7, ②②, 2,15,Ｅフクノブリング, 49,草野太, 0.1, 55,   6, -15, 9, 29.2, ③③, 2, 8,Ｃウェディングフジコ, 74,菊沢隆, 0.0, 70,*  3,* 11, 1,  3.4,③③②, 2, 7,Ｆスプリングザスパ, 78,大野拓, 0.4, 73,   4,*  8,10, 32.4,⑩⑤⑤
 3, 1, プレンティフェスタ,---,中谷雄, 0.9, 59,   3,*-11, 5, 15.8, ⑥⑥, 3,11,Ｎドレストウショウ, 36,大野拓, 0.3, 55,* 10, -21,13,120.5, ①①, 3,15,Ｄメリッサ, 70,田中健, 0.7, 67,   0,   9, 4,  6.9,⑨⑨⑧, 3,12,Ｇアクセルファイヤｰ, 78,中村将, 0.6, 72,*  7,   4, 2,  4.3,⑬③③
 4, 2, リップサｰビス,---,増沢由, 1.7, 48,  -3, -15,11, 97.1, ⑬⑭, 4, 5,Ｐタイキトライアンフ, 29,松田大, 0.4, 49,  -3,*-10,10, 30.0, ⑮⑭, 4, 2,Ｂキラメキパスワｰド, 75,三浦皇, 0.7, 67,  -1,* 11, 2,  4.8,⑪⑪⑧, 4, 3,Ｋブリリアントタイム, 77,木幡初, 0.6, 71,   5,   5, 8, 25.4,⑤④④
 5, 7,Ｂサンライトマリｰ, 59,北村友, 2.0, 47,   2, -23, 2,  5.9, ⑨⑦, 5, 1,Ｆフジベガ, 46,木幡初, 0.6, 48,   3, -18, 7, 19.5, ⑧⑧, 5, 3,Ｆエタｰナルフラワｰ, 69,丸田恭, 0.9, 64,   1,   5,10, 29.2,③⑤④, 5, 5,Ｂセフティｰロｰレル, 81,河北通, 0.8, 69,   3,*  7,13, 59.6,⑪⑩⑧
 6, 3,Ｄアメイジングレイス, 54,藤岡康, 2.1, 46,*  7, -30, 4,  8.7, ②③, 6,10,Ｂドナヴィラｰジュ, 53,津村明, 0.6, 51,*  7, -22, 3,  4.8, ③③, 6, 5,Ｌペルネティアナ, 64,北村友, 1.1, 62,   0,   7,11, 36.7,⑨⑩⑩, 6,13,Ｍティティボス, 73,伊藤直, 0.8, 69,   4,   4,11, 35.9,⑦⑤⑤
 7,10,Ｆトミケンジェネｰル, 46,大野拓, 2.1, 44,  -1, -22, 8, 31.4, ⑪⑨, 7, 9,Ａチョコフィオｰレ, 58,藤岡康, 0.7, 45,   2, -19, 4,  7.0, ⑪⑧, 7,13,Ｊツルミベレイザ, 64,太宰啓, 1.2, 63,  -2,   9,15,164.2,⑭⑬⑫, 7,15,Ｉコパノカチドキ, 77,坂井英, 1.0, 67,*  6,  -1, 6, 10.7,①②②
 8, 4, コアレスバｰド,---,中村将, 2.2, 48,* 11, -35,12,120.1, ①①, 8, 8,Ｋヤマショウボストン, 38,千葉直, 0.9, 43,   3, -22,14,121.4, ⑧⑪, 8,11,Ｇヨイチイｰスト, 66,梶晃啓, 1.3, 61,   0,   2,12, 37.9,⑥⑥⑥, 7, 1,Ｈビッグクラウン, 77,古川吉, 1.0, 72,   3,   5, 9, 30.5,⑧⑩⑪
 9, 8,Ｅナツミホｰプ, 51,木幡初, 2.5, 39,   0, -27, 3,  7.2, ⑪⑨, 9,14,Ｉスリｰタキオン, 42,中村将, 1.1, 45,*  9, -29, 8, 20.3, ②②, 9, 4,Ａグラマトフィラム, 76,宮崎北, 1.3, 58,   2,   0, 6, 11.3,③③⑤, 9, 8,Ｊリｰズレセプション, 77,三浦皇, 1.0, 68,   4,   2, 4,  6.8,③⑤⑤
10,11,Ｉクイックマインド, 33,田辺裕, 2.7, 37,  -6, -25,13,233.8, ⑭⑨,10,13,Ｄハッピｰギフト, 51,鷹野宏, 1.1, 42,   6, -27, 6, 14.2, ③⑥,10, 1,Ｏロッタ, 56,石橋脩, 1.4, 60,  -2,   6,14,121.1,⑮⑬⑫,10,11,Ｄツルマルフェロｰ, 79,北村友, 1.1, 67,   3,   5, 7, 22.9,⑪⑩⑨
11,16,Ｃケイアイナイスデｰ, 58,中舘英, 3.0, 37,   7, -39, 7, 31.2, ④④,11, 3,Ｌマダムミツコ, 37,的場勇, 1.1, 40,   0, -21,12, 52.5, ⑬⑭,11,10,Ｎスタｰエンジェル, 63,鈴来直, 1.6, 59,*  3,  -4, 7, 15.5,②②②,11,10,Ａノワｰルシチｰ, 82,鈴来直, 1.8, 64,   0,   4, 3,  6.5,⑮⑭⑭
12, 5,Ｇアイルイシスタｰ, 44,松田大, 3.2, 32,   3, -39,10, 47.6, ⑥⑨,12, 6,Ｃネクストトライ, 52,高山太, 1.2, 40,   3, -26, 1,  3.6, ⑧⑥,12, 6,Ｋナンヨｰウエスト, 64,坂井英, 1.6, 59,*  4,  -4, 5, 10.0,①①①,12, 4,Ｏアタゴハヤブサ, 72,鷹野宏, 2.0, 63,  -1,   4,14, 97.2,⑬⑮⑮
13, 6, セニヒカリヲアビテ,---,三浦皇, 3.2, 31,   3, -40, 9, 35.2, ⑥⑬,13, 2,Ｈコパノシンオｰ, 43,中舘英, 1.3, 42,*  7, -31, 2,  4.4, ③③,13, 7,Ｍフジファレノプシス, 63,木幡初, 2.1, 57,  -2,   1,13, 71.9,⑬⑬⑮,13, 6,Ｎシルクエレメント, 73,黛弘人, 2.2, 60,   3,  -6,15,127.7,⑧⑩⑬
14, 9, アサヒシャトウ,---,草野太, 3.2, 32,  -7, -30,15,297.3, ⑮⑭,14, 4,Ｍアサミスマイル, 37,丸田恭, 2.1, 31,   2, -33,15,143.3, ⑪⑬,14,12,Ｉサニｰラブカフェ, 64,吉永護, 2.2, 54,   1,  -6, 8, 19.7,⑥⑥⑩,14, 9,Ｅシルクヘラクレス, 78,藤岡康, 2.8, 57,   4, -13, 5, 10.6,③⑧⑪
15,13, デルマプレアデス,---,高橋智, 3.8,  7, -20, -25,16,351.7, ⑯⑯,15,16,Ｇロｰズドサハラ, 44,三浦皇, 3.1, 17,   6, -52, 5, 10.4, ③⑪,15,14,Ｈエビスハルカ, 66,中舘英, 2.7, 50,  -1,  -6, 9, 24.6,⑪⑪⑭,15, 2,Ｌキングフォｰティ, 77,田辺裕, 2.8, 52,   3, -12,12, 52.9,⑥⑨⑨
16,14,Ｈミヤコノミヤコ, 37,石神深, 4.1, 23,   7, -52,14,260.0, ④⑦,16, 7,Ｊイズミノセチゴ, 39,加藤士, 3.7,  4,  -2, -52,16,226.2, ⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:不良(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:不良(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:重(指数:-10),,,,,,,,,,,
"単勝:2,600円 複勝:12=510円 15=110円 01=420円 枠連:1,590円",,,,,,,,,,,,"単勝:4,580円 複勝:12=1,720円 15=960円 11=2,730円 枠連:10,040円",,,,,,,,,,,,単勝:660円 複勝:09=170円 08=130円 15=200円 枠連:990円,,,,,,,,,,,,"単勝:320円 複勝:14=140円 07=510円 12=190円 枠連:2,850円",,,,,,,,,,,
"馬連:1,750円 ワイド:12-15=760円 01-12=3,090円 01-15=610円",,,,,,,,,,,,"馬連:58,900円 ワイド:12-15=6,400円 11-12=16,350円 11-15=21,230円",,,,,,,,,,,,馬連:920円 ワイド:08-09=310円 09-15=650円 08-15=410円,,,,,,,,,,,,"馬連:4,700円 ワイド:07-14=1,220円 12-14=370円 07-12=2,280円",,,,,,,,,,,
"馬単:3,890円 3連複:6,120円",,,,,,,,,,,,"馬単:119,120円 3連複:375,810円",,,,,,,,,,,,"馬単:2,200円 3連複:1,660円",,,,,,,,,,,,"馬単:6,130円 3連複:6,210円 3連単:37,960円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,米沢特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂサザンジェネラル, 57,芹沢純,, 58,   9,*-26, 5, 12.9,②⑤⑤, 1, 7,Ｅナッシュビル, 54,坂井英,, 59,*  4, -18, 6, 11.9,①①①, 1, 5,Ｌテントゥワン, 63,丸田恭,, 75,   6,*  1,16,107.4,⑪⑧④, 1,13,Ｅグランドカラｰ, 71,菊沢隆,, 76,  12,* -7, 2,  4.7,⑨⑨④
 2,12,Ｆマイネルオｰル, 50,石橋脩, 0.0, 59,   7,*-22, 4, 11.5,⑧⑦⑥, 2, 6,Ｃリノｰンランプ, 58,中舘英, 0.2, 59,*  5, -18, 3,  4.7,②②②, 2, 3,Ｅピｰスメｰカｰ, 70,的場勇, 0.1, 71,   7,  -4, 9, 25.3,③③③, 2, 3,Ｆノボワｰルド, 70,田辺裕, 0.3, 74,  11,* -9, 5, 12.8,⑭⑪⑦
 3,15,Ａトミケンプライム, 61,藤岡康, 0.2, 58,   7,*-21, 3,  9.9,⑩⑨⑦, 3,16,Ｇコスモスプラッシュ, 49,大野拓, 0.4, 59,   1,*-11, 7, 15.7,⑨⑤④, 3, 1,Ｃタｰニングスワロｰ, 73,太宰啓, 0.3, 71,*  9, -10, 4,  8.2,②②②, 3,11,Ｄテイエムセイラン, 72,中村将, 0.4, 73,  12, -13, 7, 25.6,⑫⑤⑦
 4, 5,Ｊモエレロングラン, 38,三浦皇, 0.5, 52,* 14, -44, 2,  5.3,①①①, 4, 5,Ａマルイチポケット, 65,田中健, 0.6, 55,  -1,*-11, 1,  3.6,⑨⑨④, 4,10,Ｉニシノウェｰブ, 67,田辺裕, 0.5, 69,   5,  -4, 6, 10.5,⑪⑪⑥, 4,12,Ｇコスモフリｰダム, 70,大野拓, 0.7, 70,   9, -12, 9, 29.3,⑫⑬⑦
 5,16,Ｄエスポワｰルシチｰ, 53,中舘英, 0.6, 52,* 14, -43, 1,  1.8,⑤②②, 5, 3,Ｂコスモビｰスト, 64,木幡初, 0.9, 52,   2, -21, 2,  3.7,⑥③③, 5, 8,Ｏスタｰマップ, 60,松田大, 0.6, 70,   2,*  1,15, 98.3,⑭⑮⑬, 5,15,Ｌエスペランサワン, 58,石橋脩, 0.8, 70,   9, -12,12, 58.9,⑮⑬⑪
 6, 3,Ｉマイソｰルビｰト, 43,津村明, 1.3, 47,  12, -47,10, 66.2,②④③, 6, 2,Ｈテイエムテクノオｰ, 47,芹沢純, 1.2, 50,  -1, -20, 9, 36.4,⑫⑦④, 6, 7,Ａヤマニンイグナイト, 74,藤岡康, 0.7, 66,* 11, -17, 3,  8.0,①①①, 6, 8,Ｃメジロマシュｰズ, 73,三浦皇, 1.5, 63,  12, -27, 3,  6.7,⑪⑨②
 7,11,Ｃファｰマウォラト, 57,田中健, 1.3, 46,   7, -39, 6, 15.4,⑦⑦⑦, 7,14,Ｄスイｰトブレナム, 55,二本柳, 1.2, 50,  -5,* -9, 4,  9.9,⑭⑭⑫, 7,16,Ｎイケトップガン, 61,大野拓, 0.7, 69,   5,  -5, 5,  9.3,⑮⑭⑩, 7, 9,Ｈマイネルステルス, 64,坂井英, 1.9, 59,* 13, -36, 6, 18.3,⑥②⑦
 8,13,Ｎベガブラン, 33,坂井英, 2.1, 40,   5, -45,11, 74.3,⑫⑩⑩, 8, 4, スプリｰムシチｰ,---,藤岡康, 1.3, 48,  -1, -20,10, 48.5,⑦⑨⑨, 8, 9,Ｇマイネルスパｰダ, 69,田中健, 0.7, 66,   6, -10, 7, 12.2,⑦⑧④, 8, 1,Ａエイシンシテンノｰ, 74,中舘英, 2.0, 59,  12, -36, 1,  2.3,②⑤④
 9, 7,Ｏキラｰパンサｰ, 31,池崎祐, 2.2, 39,   3, -44,15,184.2,⑭⑫⑫, 9, 8,Ｌファド, 41,橋本美, 1.5, 48,  -4, -16,15,108.6,⑭⑪⑩, 9,13,Ｊサウスグロｰリｰ, 67,宮崎北, 0.7, 67,   5,  -7,12, 56.7,⑬⑪⑥, 9,10,Ｏスペシャルアリｰナ, 51,北村友, 2.2, 58,* 14, -40,13, 62.4,⑥②④
10, 9,Ｇユキノペガサス, 46,古川吉, 2.2, 39,* 13, -64, 7, 21.7,②②③,10,15,Ｉボヤｰジ, 45,三浦皇, 1.5, 46,   1, -31, 5, 11.2,⑤③④,10,15,Ｄシルクバッカス, 71,三浦皇, 1.4, 59,   7, -22, 2,  4.0,⑩③⑥,10,14,Ｋエイシンテンライ, 62,太宰啓, 2.2, 59,   9, -28,10, 37.0,⑮⑮⑭
11, 6,Ｈウインリスペクト, 43,的場勇, 2.3, 38,   2, -42, 8, 22.2,⑪⑬⑭,11,12,Ｎスナｰクイプシロン, 32,高山太, 1.7, 46,  -3, -20,16,123.1,⑨⑪⑩,11,11,Ｋダイワフォルゴｰレ, 67,鷹野宏, 1.9, 54,   7, -29, 8, 20.7,⑤③⑥,11, 6,Ｂエムケイドリｰム, 73,的場勇, 2.4, 54,  11, -37, 4,  9.1,④⑪⑬
12, 4,Ｌドリブラｰ, 37,大野拓, 2.9, 36,   5, -55,13,167.7,⑧⑩⑩,12,13,Ｋタケチヨ, 41,安藤光, 3.2, 35,  -4, -40,12, 67.3,⑫⑪⑬,12, 6,Ｈレアルグロｰリｰ, 68,坂井英, 2.0, 54,   1, -15,13, 71.0,⑯⑯⑯,12, 7,Ｍストロングラリｰ, 57,木幡初, 2.5, 55,* 14, -44, 8, 26.8,⑨②②
13, 8, サクラサプライズ,---,安藤光, 2.9, 35, -10,*-25,12,112.9,⑮⑯⑯,13, 1,Ｊキョンキョンラブ, 45,梶晃啓, 3.5, 35,   1, -54,13, 87.0,③⑤⑧,13,14,Ｆマイネルゴｰシュ, 70,土谷智, 2.7, 48,   8, -37,10, 25.4,⑦③⑩,13, 5,Ｊマチカネエベッサン, 63,藤岡康, 3.0, 51,* 14, -52,11, 51.7,①①①
14,10,Ｅシャｰプブルｰベル, 52,木幡初, 3.2, 35,   9, -69, 9, 27.6,⑤⑤⑦,14,11,Ｆメテオスクライドｰ, 51,高橋亮, 3.8, 30,  -7, -43, 8, 24.3,⑦⑮⑭,14, 4,Ｂアドマイヤサンサン, 73,中舘英, 3.2, 44,   6, -42, 1,  3.9,⑤⑧⑬,14, 2,Ｉミココロ, 64,嘉藤貴, 3.9, 47,  13, -60,15,117.5,⑥⑤⑪
