08年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ2300m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
11, 5,Ｈクレバｰチｰコ, 51,加藤士, 1.7, 48,  -2, -12,13, 77.0,⑦⑨⑦,11, 2,Ｌナイヤンビｰチ, 45,丸田恭, 1.2, 45, -20,   0, 9, 43.3, ⑫⑫,11, 9,Ｋブラックマスタング, 66,四位洋, 1.7, 64,   5,  -4, 9, 18.4,⑯⑮⑮,11, 2,Ｊミスティネｰル, 59,秋山真, 0.6, 61,  -5,  -2,11, 44.9, ⑧⑧
12, 4,Ｎキシュウガイア, 39,松田大, 2.1, 48,  -7,  -7,15,136.8,⑫⑭⑮,12,16,Ｅエリカシチｰ, 54,黛弘人, 1.2, 50, -30,* 11, 6, 16.6, ⑯⑯,12, 6,Ｊサミｰデザｰト, 67,太宰啓, 1.9, 62,   6,  -6,12, 89.5,⑬⑬⑭,12,12, エｰシンパフェクト,---,吉田稔, 0.8, 58, -18,*  8,14,220.9, ⑭⑭
13,10,Ｃミツアキクイｰン, 55,二本柳, 2.1, 43,*  0, -20, 8, 50.2,④④④,13,14,Ｈラブユニバｰス, 52,長谷川, 1.3, 45,  -6, -13, 7, 23.3, ⑤⑤,13, 1,Ｉトップオブオナｰ, 68,北村友, 1.9, 62,   7, -10, 5,  8.2,④⑦⑧,13, 7,Ｃメイショウユリシス, 64,飯田祐, 0.9, 57,*  3, -14, 7, 17.5, ①①
14,15,Ｏトップワンダｰ, 35,南田雅, 2.3, 45,  -1, -19,12, 67.4,⑧⑥⑥,14,15,Ｐダイメイナツコ, 35,西田雄, 1.3, 44, -13,  -7,17,360.6, ⑩⑩,14, 4,Ｎマルサンチｰフ, 60,芹沢純, 2.1, 62,   6,  -8,13,122.1,⑨⑫⑬,14,10,Ｇナイトスズラン, 61,津村明, 1.0, 56,  -3, -10,10, 36.5, ⑥⑥
15,14,Ｊメデタイメデタイ, 43,ルメｰ, 2.6, 39,  -1, -21, 6,  8.6,⑥⑦⑧,15, 5,Ｒマイネルイノセント, 17,石橋脩, 1.6, 45, -25,   3,16,236.8, ⑭⑭,15,11,Ｏデジャヴ, 57,荻野琢, 2.7, 59,   7, -17,14,136.2,⑥⑧⑨,,,,,,,,,,,,
16, 7,Ｐインモｰタルロｰズ, 30,梶晃啓, 3.7, 37,  -7, -17,16,197.9,⑭⑯⑯,16,18,Ｎカシノノｰマｰシｰ, 42,荻野琢, 1.6, 43, -26,   2,15,232.4, ⑮⑮,16,12,Ｐリゾｰトシチｰ, 53,嘉藤貴, 2.7, 59,   5, -10,16,201.3,⑮⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,17, 6,Ｊカシマパフュｰム, 49,吉田稔, 1.8, 42, -34,*  7,10, 50.2, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,17,Ｑヒノデドリｰム, 28,田中博, 1.9, 40, -30,   2,18,372.9, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,
"単勝:280円 複勝:09=140円 16=1,150円 06=250円 枠連:3,490円",,,,,,,,,,,,単勝:640円 複勝:07=170円 01=140円 04=130円 枠連:880円,,,,,,,,,,,,単勝:560円 複勝:07=200円 16=210円 08=160円 枠連:440円,,,,,,,,,,,,単勝:320円 複勝:06=160円 14=160円 05=420円 枠連:540円,,,,,,,,,,,
"馬連:10,330円 ワイド:09-16=3,470円 06-09=630円 06-16=6,490円",,,,,,,,,,,,"馬連:1,260円 ワイド:01-07=460円 04-07=410円 01-04=260円",,,,,,,,,,,,"馬連:1,620円 ワイド:07-16=580円 07-08=470円 08-16=580円",,,,,,,,,,,,"馬連:900円 ワイド:06-14=390円 05-06=1,050円 05-14=1,200円",,,,,,,,,,,
"馬単:13,540円 3連複:25,870円 3連単:161,420円",,,,,,,,,,,,"馬単:2,860円 3連複:1,150円 3連単:9,110円",,,,,,,,,,,,"馬単:3,060円 3連複:2,420円 3連単:13,170円",,,,,,,,,,,,"馬単:1,810円 3連複:5,280円 3連単:20,240円",,,,,,,,,,,
■ 2R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 8R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(牝) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愛知杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａトｰセングラマｰ, 73,丸田恭,, 73,*  8,   6, 1,  3.0, ①①, 1, 8,Ｂソロタｰン, 73,黛弘人,, 72,* 11,   5, 8, 19.1, ①①, 1, 9,Ｎプリンセストロイ, 44,石橋脩,, 76,*  9,   6, 8, 38.2,④④②, 1,15,Ｌセラフィックロンプ, 79,宮崎北,, 87,  13,   8,16, 58.5,⑤⑥⑧
 2, 3,Ｉマイディスカバリｰ, 64,吉田稔, 0.4, 69,   3,   6, 3,  5.6, ④④, 2, 1,Ｅオウシュウバラッド, 68,太宰啓, 0.0, 69,   3,   9, 7, 14.2, ③③, 2,16,Ｈラヴドシャンクシｰ, 66,ルメｰ, 0.0, 77,   6,  12, 3,  7.7,⑧⑦⑦, 2,14,Ｇチェレブリタ, 85,大野拓, 0.0, 90,   9,* 20,14, 46.1,⑱⑯⑮
 3, 5,Ｂフヨウ, 73,津村明, 0.5, 68,*  6,   2, 5,  8.3, ②②, 3, 3,Ｄテイエムカイブツ, 70,田嶋翔, 0.1, 70,   0,* 12, 5, 11.8, ⑤④, 3, 5,Ｅニシノブルｰムｰン, 73,津村明, 0.0, 76,*  9,   6, 4, 10.6,③③③, 3,17,Ｃマイネレｰツェル, 86,川田将, 0.2, 88,  13,  12, 3,  6.5,⑮⑬⑫
 4, 4,Ｅベルモントバジル, 68,四位洋, 0.7, 65,  -2,   6, 6, 11.6, ⑧⑦, 4,14,Ｋコスモパルムドｰル, 62,丸田恭, 0.5, 65,   1,   7, 6, 13.8, ⑧⑥, 4,12,Ｂザリｰン, 75,四位洋, 0.1, 78,   4,* 18, 2,  5.8,⑬⑫⑩, 4,16,Ｄアドマイヤスペｰス, 85,的場勇, 0.2, 86,   8,* 18,11, 25.6,⑰⑱⑱
 5,13,Ｄニシノヴァネッサ, 68,荻野琢, 0.8, 65,  -3,   6, 4,  6.7, ⑨⑩, 5, 2,Ｃキタサンコンバット, 72,上村洋, 0.7, 64,   3,   3, 2,  6.0, ④⑤, 5, 6,Ｌヒカリベルサイユ, 63,中村将, 0.3, 77,   1,* 19,10,155.4,⑫⑭⑭, 5, 6,Ｆトウカイルナ, 85,四位洋, 0.2, 87,  11,  13, 6, 15.3,⑪⑭⑬
 6, 9,Ｌデュヌラルテ, 59,二本柳, 0.8, 63, -11,* 12,12, 74.2, ⑭⑭, 6, 6,Ｇデスコベルタ, 66,北村友, 0.7, 60,  -6,   9, 4,  9.5, ⑪⑪, 6, 3,Ａキュｰトエンブレム, 82,川田将, 0.3, 72,   8,   5, 1,  1.7,⑦⑤⑤, 6, 8,Ｈレッドアゲｰト, 85,中舘英, 0.2, 89,  12,  12, 7, 16.4,⑬⑪⑩
 7,16,Ｋリッショウユｰザｰ, 61,石橋脩, 1.0, 62,  -7,   8,11, 66.1, ⑬⑨, 7,10,Ｌイナズマレオ, 61,的場勇, 0.8, 60, -16,* 15,10, 33.4, ⑮⑮, 7, 8,Ｃシャドウストリｰム, 74,吉田稔, 0.5, 70,   5,   7, 5, 13.8,⑥⑧⑧, 7, 2,Ａレインダンス, 90,藤岡康, 0.4, 84,  13,   4, 2,  5.8,⑧⑦⑥
 8, 7,Ｆエスユｰペニｰ, 68,中舘英, 1.1, 62,*  6,  -2, 9, 59.7, ③③, 8,16,Ｐメイプルスペシャル, 49,宮崎北, 0.9, 59,  -3,   6,14,152.8, ⑩⑩, 8, 7,Ｆシェリルピンク, 68,中舘英, 0.5, 69,* 12,  -6, 6, 14.0,①①①, 8, 1,Ｉニシノマナムスメ, 84,ルメｰ, 0.6, 82,* 15,  -1, 1,  3.9,④⑤④
 9, 1,Ｐボムクイｰン, 42,北村友, 1.2, 59,   0,   1,10, 60.6, ⑦⑧, 9,11,Ｈウィキッドウィンド, 65,藤岡康, 1.0, 57, -14,* 11,16,278.0, ⑭⑭, 9,13,Ｇメタルビｰズ, 66,宮崎北, 0.7, 72,   1,* 13,11,158.8,⑭⑬⑬, 9,11,Ｑカイゼリン, 78,田中健, 0.6, 82,  10,   8,12, 30.4,⑭⑮⑰
10,15,Ｃテイクマイアイズ, 71,ルメｰ, 1.4, 55,  -6,   2, 2,  3.9, ⑪⑬,10, 4,Ｆブラックスティング, 68,中舘英, 1.0, 59,  -2,   4, 3,  7.3, ⑨⑨,10, 2,Ｉサンアイブライト, 65,上村洋, 0.9, 69,   4,   6, 9, 86.2,⑩⑩⑪,10,18,Ｎクラウンプリンセス, 79,藤岡佑, 0.7, 80,  12,   1, 5,  9.4,⑩⑨⑨
11, 8,Ｍチチブヨマツリ, 57,大野拓, 1.6, 55,  -7,   2,15,163.0, ⑫⑪,11, 9,Ｏラピッドガｰル, 58,田中博, 1.4, 54, -11,   6,11, 67.1, ⑬⑬,11,15,Ｊバトルマドカ, 65,荻野琢, 1.0, 65,   8,  -4,13,209.2,⑤⑥⑥,11, 9,Ｂダンスオｰルナイト, 87,和田竜, 0.9, 79,  12,   0,10, 25.4,⑨⑩⑪
12,14,Ｇピンククラウド, 68,的場勇, 1.6, 56,   2,  -5, 8, 40.8, ⑥⑥,12, 7,Ｎマホロバ, 59,小林慎, 1.5, 54,  -8,   3,15,210.4, ⑫⑫,12, 1,Ｄエルベレス, 73,鮫島良, 1.1, 66,   5,   0, 7, 24.2,⑨⑨⑨,12, 7,Ｏブリトマルティス, 79,石橋脩, 0.9, 80,  13,  -3,15, 48.0,⑥⑧⑦
13,12,Ｎカリキュレイタｰ, 51,赤木高, 1.8, 51, -22,*  9,16,345.4, ⑯⑯,13,12,Ａメラトニン, 82,藤岡佑, 1.5, 56,* 11,  -9, 1,  2.3, ②②,13,11,Ｍパラダイスプラム, 59,太宰啓, 1.2, 63,* 11, -14,12,192.0,②②④,13,12,Ｐキャッチｰタイトル, 79,上村洋, 1.0, 79,  12,   0,17, 60.4,⑫⑫⑭
14, 2,Ｊスイングロウ, 63,田中博, 1.9, 52, -20,   7,13, 97.2, ⑮⑮,14, 5,Ｉカフェレジェンド, 64,石橋脩, 1.8, 51,   1,  -5, 9, 21.3, ⑥⑦,14, 4,Ｋサクラダモン, 63,藤岡佑, 1.3, 63,   4,   0,14,250.3,⑪⑪⑫,14, 4,Ｊブｰケフレグランス, 83,鮫島良, 1.1, 76,* 16, -11, 4,  8.2,②②②
15,11,Ｈフィリアルドｰタｰ, 67,藤岡佑, 2.1, 50,  -6,  -4, 7, 38.5, ⑩⑫,15,13,Ｊオｰメドック, 62,松田大, 2.0, 51,   1,  -7,13,128.2, ⑦⑧,15,14,Ｏヨシアイビｰム, 40,鷹野宏, 2.3, 56,  -3,   1,16,460.1,⑮⑮⑮,15,13,Ｋスペシャルフロｰト, 81,黛弘人, 1.2, 74,* 15, -11,18,177.6,⑦④③
16,10,Ｏダイメイリリｰ, 46,西田雄, 3.1, 42,   3, -18,14,161.3, ⑤⑤,16,15,Ｍカルストンペｰスオ, 60,和田竜, 2.3, 46, -16,   2,12,115.7, ⑯⑯,16,10,Ｐテイエムブロッサム, 27,芹沢純, 3.6, 40,  -3, -18,15,397.1,⑯⑯⑯,16,10,Ｍコスモプラチナ, 79,津村明, 1.3, 74,* 16, -17, 8, 17.1,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｒウインシンシア, 75,田中克, 1.3, 77,   9,   1,13, 33.0,⑯⑰⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 5,Ｅテイエムプリキュア, 85,荻野琢, 1.4, 72,* 16, -16, 9, 23.7,③③⑤
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,
単勝:300円 複勝:06=140円 03=220円 05=240円 枠連:510円,,,,,,,,,,,,"単勝:1,910円 複勝:08=580円 01=390円 03=330円 枠連:3,240円",,,,,,,,,,,,"単勝:3,820円 複勝:09=670円 16=330円 05=330円 枠連:7,430円",,,,,,,,,,,,"単勝:5,850円 複勝:15=1,280円 14=1,180円 17=290円 枠連:24,420円",,,,,,,,,,,
"馬連:1,080円 ワイド:03-06=490円 05-06=550円 03-05=830円",,,,,,,,,,,,"馬連:8,620円 ワイド:01-08=2,120円 03-08=1,680円 01-03=1,590円",,,,,,,,,,,,"馬連:11,470円 ワイド:09-16=3,360円 05-09=3,120円 05-16=1,230円",,,,,,,,,,,,"馬連:61,380円 ワイド:14-15=11,010円 15-17=5,850円 14-17=4,930円",,,,,,,,,,,
"馬単:1,750円 3連複:2,860円 3連単:13,150円",,,,,,,,,,,,"馬単:20,950円 3連複:20,440円 3連単:143,770円",,,,,,,,,,,,"馬単:27,780円 3連複:27,790円 3連単:257,110円",,,,,,,,,,,,"馬単:101,150円 3連複:171,050円 3連単:1,440,120円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝2500m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天竜川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｂサクラアｰバン, 74,吉田稔,, 71,*  5,   7, 4,  8.7,④③③, 1,14,Ａベロｰチェ, 80,宮崎北,, 74,*  3,* 11, 1,  3.2,③④④, 1,11,Ｂオメガファルコン, 71,ルメｰ,, 73,* -1,* 16, 2,  3.5,④④③, 1,10,Ｂドリｰムフライト, 84,西田雄,, 78,*  7,   4, 2,  6.1,①①①
 2, 3,Ｄアンテヴォルテ, 72,上村洋, 0.0, 74,   3,* 13, 3,  8.0,⑬⑪⑥, 2,10,Ｄマルサンテクニカル, 72,田村太, 0.4, 73,   2,  10, 2,  4.7,⑥⑤⑤, 2, 1,Ｇエアタイタン, 68,藤岡佑, 0.7, 69,*  0,   8, 4,  7.4,①①①, 2, 3,Ｃマイネルアンサｰ, 82,和田竜, 0.0, 82,   4,* 14, 5,  8.2,⑨⑦⑤
 3, 9,Ｌメルシｰヨｰク, 67,北村友, 0.2, 67,   4,   8, 9, 33.3,⑥⑤⑤, 3,12,Ｇパワｰクルセダｰ, 70,荻野琢, 1.1, 71,  -1,  10, 8, 24.6,⑫⑫⑪, 3,10,Ａメイクアダッシュ, 80,西田雄, 0.8, 70,  -1,* 12, 1,  2.2,⑫⑤⑤, 3,13,Ｅエイプリルウインド, 78,ルメｰ, 0.1, 80,*  6,   8, 1,  2.9,④④③
 4, 1,Ｉシアトルレイナ, 68,丸田恭, 0.3, 68,   2,   9,12,131.9,⑦⑦⑦, 4, 6,Ｊワイルドライフ, 66,大下智, 1.1, 71,  -1,   8,11, 42.0,⑩⑪⑨, 4, 2,Ｄヒロノグレガ, 70,中舘英, 1.1, 67,*  0,   5, 3,  6.7,②②②, 4,16,Ｋフジヤマラムセス, 74,川田将, 0.8, 73,   4,   2, 3,  6.3,⑧⑧⑦
 5,15,Ｇピサノドヌｰヴ, 70,太宰啓, 0.5, 66,   3,   8, 5, 12.7,⑫⑮⑭, 5, 9,Ｆパスクア, 71,黛弘人, 1.1, 67,*  5,  -2, 7, 16.4,①①①, 5, 6,Ｈブイヘネシｰ, 66,北村友, 1.4, 63,* -1,   5, 5, 16.7,③③④, 5, 4,Ａエタｰナルクラウン, 85,秋山真, 1.0, 77,   0,* 14, 4,  7.4,⑮⑭⑭
 6, 5,Ｅスズカエルマンボ, 72,中舘英, 0.5, 66,   1,   9, 2,  6.2,⑩⑫⑩, 6,15,Ｂホットフレイバｰ, 76,佐久間, 1.1, 68,   0,   6, 5, 10.0,⑪⑩⑧, 6,16,Ｆタカラボス, 69,川島信, 1.5, 67,  -2,  10,12,114.0,⑬⑧⑦, 6,11,Ｄマｰムｰドイモン, 79,石橋脩, 1.0, 75,   4,   6, 8, 21.3,⑫⑩⑩
 7,12,Ｈラインジュエル, 69,松田大, 0.5, 69,   1,   9, 7, 24.1,⑭⑬⑬, 7, 1,Ｉマイネルパルティア, 68,丸田恭, 1.2, 67,   0,   5,12, 52.9,⑧⑧⑩, 7, 5,Ｎマｰベラスウイル, 60,吉田稔, 1.8, 67,  -6,* 12, 8, 38.8,⑨⑫⑬, 7, 5,Ｆベストオｰカン, 77,大野拓, 1.1, 70,   4,  -2, 9, 26.4,⑤⑥⑧
 8,13,Ｆフレアキャスケｰド, 71,田中克, 0.6, 68,   1,   8, 8, 28.7,⑯⑭⑮, 8, 7,Ｅハンサムデイイヤツ, 71,大野拓, 1.3, 68,  -2,  10, 4,  8.6,⑯⑭⑬, 8, 4,Ｋエカテリｰナ, 62,田村太, 1.9, 63,  -3,   5,13,128.5,⑥⑥⑥, 8, 6,Ｊシャンパンファイト, 75,鮫島良, 1.1, 76,   2,   9, 6, 12.7,⑩⑬⑫
 9, 7,Ａアイアムジュエル, 80,ルメｰ, 0.8, 61,   4,   2, 1,  1.8,⑤⑥⑧, 9, 5,Ｏベストルｰト, 56,高野容, 1.3, 66,*  3,   0,15,153.6,④③③, 9,13,Ｐシャドウランズ, 55,宮崎北, 1.9, 62,  -5,   7,15,184.6,⑦⑪⑨, 9, 9,Ｐウインバリエンテ, 68,丸田恭, 1.1, 72,   3,   4,15, 76.9,⑦⑨⑨
10,10,Ｐハイデフィニション, 58,大野拓, 0.8, 63,*  5,  -1,11, 73.3,②②②,10, 4,Ｈジョイザラス, 68,的場勇, 1.4, 69,  -4,* 11, 9, 25.3,⑮⑯⑮,10, 8,Ｏスマｰトスパイラル, 56,大野拓, 2.3, 61,  -5,   5,16,300.6,⑪⑩⑪,10, 8,Ｈアグネスモナク, 76,北村友, 1.1, 70,*  6,  -5,13, 57.4,③③④
11, 2,Ｋマロンティアラ, 68,的場勇, 0.9, 64,   3,   3,10, 65.8,⑧⑧⑨,11, 2,Ｋユウタｰジパング, 64,岩崎祐, 1.5, 64,   0,   2,10, 35.2,⑦⑥⑥,11,15,Ｌアルｰリングライン, 61,和田竜, 2.6, 59,  -4,   1,11,107.2,⑩⑦⑧,11, 2,Ｉハバネロキャット, 76,草野太, 1.1, 74,   2,   7,12, 56.5,⑯⑪⑪
