08年 7月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 7月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｃトｰセンビレッタ, 60,黛弘人,, 69,* -1,*  7, 1,  2.8, ④②, 1, 2,Ａアイスボックス, 62,松岡正,, 68,*  4,*  2, 1,  1.7,①①①, 1, 3,Ｉトゥインクルタイム, 65,吉田隼,, 70,   5,*  4,10, 35.3,③④②, 1, 6,Ｃコスモピロリ, 76,松岡正,, 84,  12,*  9, 2,  3.6,④④①
 2, 3,Ｉオンアンドオン, 52,安藤光, 0.4, 65,*  0,   3,10, 96.7, ①①, 2, 3,Ｄトｰホウロサｰド, 58,蛯名正, 0.8, 62,*  3,  -4, 3,  9.6,④③③, 2, 1,Ａインプレスゴｰルド, 76,中舘英, 0.1, 70,   4,*  5, 1,  2.9,⑩⑧⑤, 2,14,Ｂオリエンタルヨｰク, 77,柴田善, 0.0, 86,* 14,*  8, 3,  3.8,④③②
 3, 8,Ｆラグｰナベルデ, 59,武士沢, 0.5, 64,  -8,*  8, 7, 37.0, ⑨⑥, 3, 4,Ｊギムレットシチｰ, 50,中舘英, 0.8, 61,*  4,  -5, 8, 36.3,②②②, 3, 8,Ｂケｰジｰハッピｰ, 72,松岡正, 0.2, 69,   5,   2, 3,  6.8,⑤④⑤, 3, 4,Ｄシンボリモｰガン, 76,後藤浩, 0.7, 81,  11,*  9, 5, 16.4,⑫⑨⑧
 4, 6,Ａセイウンメイリｰ, 66,柴田善, 0.6, 63,*  0,   0, 3,  3.3, ②②, 4, 7,Ｆカチキナムスメ, 54,勝浦正, 0.9, 62,   3,* -3, 7, 35.9,⑦⑦④, 4, 2,Ｄヨイチイｰスト, 69,江田照, 0.2, 69,   4,*  4, 7, 18.5,⑥⑧⑧, 4, 9,Ｅトｰセンゴライアス, 75,吉田隼, 1.1, 73,  12,  -5, 4, 14.8,⑥④⑥
 5, 4,Ｅロングナイト, 59,松岡正, 1.0, 60,  -4,   1, 4, 13.3, ⑤⑥, 5, 6,Ｅゴｰルドコレクタｰ, 58,加藤士, 1.6, 56,*  3, -11, 5, 16.1,③③⑤, 5, 7,Ｊルビｰレジェンド, 64,後藤浩, 0.5, 66,*  7,  -3, 2,  4.4,①①①, 5, 5,Ｈコｰリンヴァリウス, 72,江田照, 1.3, 73,   8,   4,12,128.0,⑭⑭⑩
 6, 7,Ｄスズカエルマンボ, 59,後藤浩, 1.3, 56, -13,*  6, 2,  3.2, ⑯⑯, 6,12, メイルｰアイランド,---,石橋脩, 1.9, 52,  -1,  -6, 9, 81.2,⑫⑪⑪, 6, 6,Ｃデュｰクタイフｰン, 71,田辺裕, 0.8, 61,   4,  -1, 6, 13.2,⑧⑧⑧, 6,10,Ｍトｰセンレｰサｰ, 63,勝浦正, 1.6, 69,* 15, -18, 9, 42.2,①①②
 7, 2,Ｂラックトゥｰユｰ, 60,吉田隼, 1.8, 52,  -3,  -7, 6, 25.9, ⑤⑤, 7,13,Ｃメイショウダイアナ, 59,小島太, 1.9, 55,   0,  -7, 4, 14.6,⑧⑧⑧, 7, 5,Ｇエビスハルカ, 67,石橋脩, 1.2, 60,   1,   0,12, 46.6,⑮⑭⑩, 7, 1,Ｉドットコム, 70,吉田豊, 1.9, 67,   8,  -6, 7, 26.6,⑬⑬⑩
 8, 1,Ｊノｰススピリッツ, 47,勝浦正, 2.5, 48,*  1, -15, 9, 50.6, ②②, 8,10,Ｂトｰセンベルベット, 61,柴田善, 2.0, 52,   2, -13, 2,  3.6,④⑤⑤, 8,11,Ｅウメノカイウン, 68,千葉直, 1.5, 59,   3,  -6, 8, 24.8,⑪⑪⑪, 8,12,Ｌアンテリオｰル, 66,鷹野宏, 2.0, 65,  11, -14,11,126.8,⑦⑦⑥
