08年 8月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 8月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  芝1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苗場特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａガンズオブナバロン, 60,柴田善,, 53,* -1,*  0, 1,  1.1,④⑤⑤, 1, 8,Ｍスズカエルマンボ, 50,後藤浩,, 64,   0,*  4, 3,  8.1,⑤⑤⑥, 1,11,Ｇヒシシャトル, 55,中舘英,, 61,* -3,* -7, 6,  9.4,   , 1, 2,Ｂスｰサンライダｰ, 80,和田竜,, 86,* 16,   5, 1,  1.6,①①①
 2, 3,Ｌリアルストロンガｰ, 32,加藤士, 1.0, 40,*  0, -18,12,109.7,①①①, 2, 7,Ｌコットンフラワｰ, 55,二本柳, 0.8, 56,   0,  -4,13,175.9,⑪⑤④, 2,16,Ｃラインディｰヴァ, 59,福永祐, 0.5, 54,*  0, -15, 2,  5.3,   , 2,13,Ｋミキノモナコ, 74,西田雄, 0.8, 78,* 15,  -1, 9, 40.2,①②②
 3,11,Ｃアドバンスウェイ, 40,石橋脩, 1.0, 42,  -3,*-12, 2, 11.1,⑤⑦⑦, 8,10,Ｉエステル, 57,宮崎北, 0.9, 56,  -2,  -2,12, 76.0,⑪⑪⑨, 3,18,Ｉマイネテオリア, 53,蛯名正, 0.5, 52,* -3, -13, 5,  9.0,   , 3, 3,Ｄプレンティラヴ, 76,蛯名正, 0.8, 77,* 13,   1, 2,  7.0,③③③
 4,12,Ｊマイヨｰル, 33,柴山雄, 1.3, 37,* -1, -19, 9, 64.4,⑤③③, 3,12,Ｈゴｰルドコレクタｰ, 57,加藤士, 1.0, 57,*  2,  -9, 8, 22.4,②①①, 4,12,Ｄウインプラチナム, 58,柴山雄, 0.5, 50, -15,* -5, 3,  5.5,   , 4, 5,Ｇソリッドラヴ, 75,宮崎北, 0.9, 73,   7,   5, 8, 37.2,⑧⑥⑤
 5, 1,Ｋドリｰムルシｰド, 33,松岡正, 1.8, 34,  -4, -19, 5, 29.8,⑫⑬⑬, 4, 4,Ｊクリムゾンクエスト, 56,黛弘人, 1.0, 57,  -1,  -4, 5, 16.3,⑦⑨⑥, 5, 9,Ｍホリノティアラ, 45,江田照, 0.5, 50,  -8,  -9,15, 96.3,   , 5, 1,Ａバトルサクヤビメ, 83,石橋脩, 0.9, 73,   7,   6, 3,  9.7,⑪⑩⑨
 6, 4,Ｅアイアムランボｰ, 37,勝浦正, 1.8, 34,  -4, -21, 6, 30.7,⑦⑧⑧, 5, 9,Ａソシアルチャｰム, 68,福永祐, 1.1, 56,*  1, -10, 1,  1.9,⑩②②, 6,17,Ｂヤマニンシュエット, 60,後藤浩, 0.6, 49,  -7, -12, 1,  3.7,   , 6,14,Ｃカブキメｰク, 78,中舘英, 1.1, 71,   5,   5, 4, 11.9,⑪⑫⑨
 7, 9,Ｂカヤドｰモトヒメ, 50,後藤浩, 1.8, 32,  -2, -24, 4, 23.7,⑦⑤⑤, 6, 5,Ｃカチキナムスメ, 64,勝浦正, 1.1, 58,  -1,  -2, 7, 18.1,⑪⑪⑨, 7, 5,Ｐラブダイヤモンド, 38,二本柳, 0.9, 42, -19,* -8,16, 96.5,   , 7,15,Ｊテンジンダイカグラ, 75,石神深, 1.2, 69,   1,*  9,14,188.7,⑬⑬⑬
 8, 5,Ｆメジロテンダｰ, 36,吉田豊, 1.9, 31,*  0, -30, 3, 16.8,①②②, 7, 3,Ｅショウナンマライア, 59,吉田豊, 1.2, 59,  -2,  -1,11, 55.2,⑭⑭⑭, 8,14,Ｏウォｰネックレス, 42,小野次, 0.9, 45,  -8, -14,10, 32.1,   , 8, 7,Ｎグリンガレット, 71,村田一, 1.2, 73,   8,   2,11, 60.8,⑧⑥⑤
