08年12月21日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月21日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾘｽﾏｽｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａミスタｰレンチ, 69,江田照,, 61,*  8,  -5, 1,  1.1, ②①, 1,13,Ｇランフォルセ, 53,三浦皇,, 69,  -2,* 12, 3,  5.7,⑧⑦⑥, 1, 7,Ａアバレダイコ, 78,松岡正,, 79,   3,* 19, 2,  3.7,⑪⑥⑧, 1,10,Ａアブソリュｰト, 91,田中勝,, 88,   9,* 10, 2,  5.1,⑨⑥⑦
 2,16,Ｄレッドレイク, 55,吉田豊, 0.4, 54,  -2,*  2, 2, 10.3, ⑨⑥, 2, 6,Ｂサンライズフェア, 62,ルメｰ, 1.1, 59,  -1,*  2, 2,  4.9,⑤⑤⑤, 2, 5,Ｂストロングバサラ, 77,蛯名正, 0.0, 79,*  4,* 17, 1,  2.7,②②②,15, 3,Ｈワルキュｰレ, 83,北村友, 0.2, 84,   5,* 12,12, 47.4,⑥⑩⑧
 3, 4,Ｅコスモジブリル, 49,柴山雄, 0.5, 55,   1,* -2,11,185.6, ⑥⑤, 3, 3,Ｏマイネルプエルト, 38,伊藤工, 1.2, 61,*  0,  -1,13,150.4,①①①, 3, 4,Ｃダイレクトパス, 76,内田博, 0.4, 76,*  5,  14, 5, 13.0,⑧⑤③, 2,16,Ｂマイネルファルケ, 89,松岡正, 0.3, 82,* 11,   2, 1,  2.7,⑤②③
 4, 5,Ｇシルバｰフェザント, 45,藤田伸, 0.8, 53,*  6, -10, 4, 21.6, ③③, 4, 8,Ｈセイカドルチェ, 51,柴山雄, 1.5, 61,*  0,  -4,15,247.9,③③③, 4, 3,Ｄグラスゴッド, 75,伊藤工, 0.6, 75,   3,* 15, 9, 38.6,⑤⑨⑦, 3, 5,Ｇファストロック, 84,北村宏, 0.4, 79,* 13,  -2, 3,  5.3,①①①
 5,12,Ｊオメガドルチェ, 38,北村宏, 0.8, 51,   2,  -6, 8, 65.9, ⑤⑦, 5, 4,Ａロｰレルセラヴィ, 70,小林淳, 1.6, 59,*  0,  -5, 1,  2.7,②②②, 5, 9,Ｅウインペイシェント, 74,北村宏, 0.8, 73,   4,  12, 7, 36.4,⑩⑧⑥, 4,12,Ｄサララ, 85,木幡初, 0.4, 82,   6,   9, 8, 22.7,⑭⑪⑩
 6, 8,Ｈポルタノｰヴァ, 42,吉田隼, 1.1, 49,   3, -10, 6, 32.0, ④④, 6, 7,Ｅレオアドミラル, 59,蛯名正, 1.8, 57,*  0,  -6, 4,  6.9,⑪④④, 6,12,Ｈサイレントフォｰス, 71,藤田伸, 1.6, 69,   1,  10, 3,  4.3,⑯⑯⑨, 5, 6,Ｏグレｰトバルサｰ, 75,村田一, 0.6, 81,   3,* 10,15,153.0,⑫⑭⑭
 7,13,Ｂエｰシンレベルハイ, 58,内田博, 1.2, 46,   0,  -7, 5, 28.7, ⑦⑧, 7,14,Ｆエフティレガシｰ, 55,松岡正, 1.9, 58,  -3,   1,10, 42.8,⑫⑪⑩, 7, 8,Ｏエックスダンス, 49,三浦皇, 2.0, 63,*  5,  -1, 4,  9.2,①①①, 6, 8,Ｍクランエンブレム, 80,藤田伸, 0.6, 80,   3,* 12, 6, 17.6,⑮⑯⑯
 8, 6,Ｆシンボリカｰジナル, 48,伊藤工, 1.2, 45,  -6,* -2, 7, 42.1, ⑬⑬, 8,11,Ｃキタサンラリｰ, 60,勝浦正, 2.2, 57,  -4,  -1, 6, 13.3,⑮⑫⑪, 8, 6,Ｋエクロジオン, 67,村田一, 2.1, 69,   1,   6,15,305.0,⑫⑭⑫, 7,11,Ｎマイネエスポワｰル, 77,三浦皇, 0.6, 81,   7,   5,10, 42.5,⑩⑨⑪
