08年 2月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 2月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ2100m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾒｼﾞｽﾄｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂヒロアンジェロ, 60,蛯名正,, 61,*  5,*-11, 2,  4.0, ②②, 1,16,Ｄメイショウマリア, 59,武豊  ,, 69,   4,* -6, 1,  1.9, ⑤⑥, 1,12,Ｅアイアイスピｰチ, 70,池田鉄,, 77,*  7,*  4, 7, 17.4,③②②, 1, 6,Ｋペガサスファイト, 78,中舘英,, 85,* 12,   3, 6, 15.5,②②②
 2, 2,Ｈミラクルロンド, 51,北村宏, 0.2, 62,   5,* -9, 5, 17.2, ⑤④, 2,11,Ａトリビュｰトソング, 67,岩田康, 0.2, 67,  -2,*  2, 2,  4.3, ⑩⑪, 2,16,Ｂコｰルトゥアｰミｰ, 71,高山太, 0.7, 72,   4,*  5, 5, 14.0,⑩⑫⑨, 2,11,Ｅカイシュウタキオン, 81,田中勝, 0.0, 85,* 11,   6, 3,  5.7,③③③
 3,14,Ｇマイミカプリンセス, 55,後藤浩, 0.9, 52,   1, -14, 4,  6.9, ⑨⑧, 3, 2,Ｅヒラボクシャトル, 59,福永祐, 0.4, 63,   5, -14, 3,  6.9, ③③, 3, 5,Ｄワンダｰティンバｰ, 70,ペリエ, 1.1, 69,   5,  -1, 2,  3.9,③④⑤, 3, 1,Ａグロリアスウィｰク, 88,安藤勝, 0.1, 86,   9,* 13, 1,  2.6,⑧⑦⑧
 4, 4,Ｃアポロフラメンコ, 57,津村明, 1.1, 54,*  7, -21, 8, 30.9, ①①, 4,12,Ｈスｰパｰウｰマン, 52,蛯名正, 0.5, 63,*  7, -17, 6, 23.0, ②②, 4,11,Ｃワインアドバイザｰ, 71,津村明, 1.4, 67,*  7,  -8, 1,  2.5,②②②, 4, 7,Ｂトｰセンクラウン, 83,吉田隼, 0.1, 84,  10,   7, 2,  4.9,⑤⑤⑤
 5,10,Ｅドンダケｰ, 56,田中博, 1.2, 50,  -7,* -6, 7, 24.3, ⑮⑭, 5, 4,Ｇヒカルアンクレット, 52,吉田豊, 0.6, 63,   3, -11, 7, 45.3, ⑦⑦, 5, 7,Ａリトルプリンス, 73,後藤浩, 1.5, 67,   1,*  5, 3,  6.4,⑯⑯⑭, 5, 5,Ｄケイアイケイマン, 82,岩田康, 0.3, 80,* 12,  -1, 4,  9.0,①①①
 6, 6,Ａアクトオンザタｰフ, 61,岩田康, 1.9, 46,   3, -24, 1,  2.4, ②④, 6, 6,Ｂリノｰンルｰラｰ, 63,吉田隼, 0.8, 60,  -4,* -3, 4,  9.0, ⑮⑬, 6,15,Ｍキングタキオン, 60,郷原洋, 1.5, 66,   5,  -5, 8, 18.8,⑩⑥⑤, 6,12,Ｃトウキュウトップ, 82,丹内祐, 0.5, 81,   7,   8, 9, 29.8,⑨⑩⑨
 7, 3,Ｌパｰプルコランダム, 38,藤田伸, 2.2, 42,  -1, -22,11, 54.2, ⑨⑩, 7, 9,Ｃインユアアｰムス, 60,後藤浩, 0.8, 59,   5, -19, 5,  9.6, ⑤⑤, 7, 6,Ｋヒットミｰアゲイン, 62,柴山雄, 2.0, 63,   3,  -4, 4, 10.6,⑦⑨⑪, 7, 8,Ｌインテレット, 77,ペリエ, 0.6, 76,  10,   0, 7, 16.9,⑥⑤⑤
 8, 1,Ｆショウナンバロｰル, 56,横山典, 2.6, 41,   1, -27, 6, 19.4, ⑤⑨, 8, 3,Ｐダイワコルベット, 26,武士沢, 1.1, 57,   2, -19,13,185.5, ⑨⑦, 8, 8,Ｆオンワｰドウシワカ, 70,柄崎将, 2.2, 63,   5,  -9,10, 48.3,⑮⑨⑨, 8, 4,Ｉドクタｰグリム, 80,柴田善, 0.7, 78,* 11,  -3,12, 66.3,③③③
