08年 7月 5日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 7月 5日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
10,10,Ｉコアレスルドルフ, 51,勝浦正, 2.3, 49,  -9,  -4,12, 88.6, ⑩⑧,10, 9,Ｅムｰンアイル, 61,石橋脩, 2.5, 55,  -1,  -2, 8, 27.6,⑪⑦⑤,10, 1,Ｄサクレクｰル, 57,田中博, 2.0, 49,   4, -29, 5,  8.1,④④③,10, 9,Ｉゴｰルドクラウン, 69,石橋脩, 1.2, 64,   1,  -5, 8, 29.1, ⑥⑥
11,11,Ｍロックオン, 40,池田鉄, 2.5, 47,  -7,  -8, 9, 49.6, ⑧⑧,11, 3,Ｄサウスアミュｰズ, 63,小林淳, 3.2, 52,  -3,  -5, 9, 41.8,⑫⑩⑫,11,11,Ｌマイネルオスカｰ, 39,千葉直, 2.1, 47,   1, -25,13,145.6,⑥⑥⑦,11, 6,Ｏセフティバｰニング, 63,村田一, 1.2, 65,*  5,  -9,12, 95.6, ②②
12,16,Ｄストロングアクシス, 58,黛弘人, 2.7, 44, -16,  -3, 5, 19.1, ⑬⑭,12,14,Ｍアミュｰズチェリｰ, 45,柴田善, 3.8, 47,  -4,  -9,15,148.6,⑥⑬⑬,12,13,Ｋシャイニｰカフェ, 41,小島太, 2.4, 46,  -2, -23,12,120.6,⑫⑫⑪,12,15,Ｋカフェリバティｰ, 66,田中博, 1.3, 62, -10,   4,11, 82.3, ⑯⑭
13,12,Ｋトｰセンメガミ, 48,田中博, 2.9, 42, -25,   3,10, 50.5, ⑮⑮,13, 7, シルキｰジュエル,---,宮崎北, 5.0, 39, -11,  -7,10, 58.8,⑭⑭⑮,13, 5,Ｍセニヒカリヲアビテ, 36,柴山雄, 3.2, 37,*  5, -49,15,173.0,②②⑥,13, 5,Ｎコルサトウショウ, 64,武士沢, 1.3, 62,*  6, -12,15,140.9, ①①
14, 2,Ｏワイルドギｰス, 32,吉田豊, 3.3, 39, -17,  -7,14,136.2, ⑬⑫,14,11,Ｌカリスマブラック, 53,田中勝, 5.1, 42, -12,  -5,14,131.3,⑮⑮⑭,14,14,Ｎランポｰネ, 33,勝浦正, 3.9, 33,   0, -46,14,165.8,⑧⑨⑪,14, 2,Ａリッタｰヴォルト, 78,蛯名正, 1.6, 58,   2, -12, 1,  2.1, ④⑥
15, 7,Ｎアブダビアン, 36,千葉直, 4.3, 30, -13, -18,16,251.1, ⑫⑫,15, 2,Ｊフィｰルドスコｰプ, 55,加藤士, 5.3, 36,   0, -29,13,124.5,③③⑦,15,12, クリスビｰナス,---,武士沢, 3.9, 31,  -2, -44, 8, 18.7,⑬⑫⑮,15,11,Ｊヒシレｰシｰ, 68,安藤光, 2.0, 52,*  3, -18,13,105.2, ②⑥
16,13, リノｰンリピュｰト,---,宮崎北, 7.0,  1, -52, -10,15,143.8, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｐキクノハヤブサ, 59,江田照, 2.9, 40,   1, -27,16,245.1, ⑥⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-6),,,,,,,,,,,
単勝:240円 複勝:01=110円 09=110円 14=300円 枠連:240円,,,,,,,,,,,,"単勝:970円 複勝:06=290円 13=150円 05=170円 枠連:1,550円",,,,,,,,,,,,単勝:380円 複勝:03=160円 04=170円 08=200円 枠連:790円,,,,,,,,,,,,"単勝:360円 複勝:13=180円 14=350円 16=480円 枠連:2,940円",,,,,,,,,,,
馬連:230円 ワイド:01-09=140円 01-14=760円 09-14=860円,,,,,,,,,,,,"馬連:1,810円 ワイド:06-13=660円 05-06=770円 05-13=440円",,,,,,,,,,,,"馬連:1,020円 ワイド:03-04=360円 03-08=530円 04-08=520円",,,,,,,,,,,,"馬連:2,670円 ワイド:13-14=880円 13-16=1,080円 14-16=2,020円",,,,,,,,,,,
"馬単:460円 3連複:1,390円",,,,,,,,,,,,"馬単:4,410円 3連複:3,110円",,,,,,,,,,,,"馬単:2,060円 3連複:2,000円",,,,,,,,,,,,"馬単:4,040円 3連複:10,230円 3連単:38,180円",,,,,,,,,,,
■ 2R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝2770m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 8R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,阿武隈ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂアルファメガハｰト, 57,柴田善,, 59,  -1,*  0, 4,  6.2,⑩⑦④, 1,14, ヴリル,,穂苅寿,,,,, 1,  3.0,①①①, 1,15,Ｂピｰチドラフト, 74,蛯名正,, 78,*  9,   7, 1,  4.1, ①②, 1,13,Ｉブレｰヴハｰト, 81,中谷雄,, 89,   6,* 23,12, 47.8,⑮⑫⑬
 2, 4,Ｆスペシャルブラッド, 51,内田博, 0.0, 58,   0,  -3, 1,  4.4,⑤④②, 2,13, ニケダイヤモンド,,白浜雄,182.6,,,, 9, 32.0,⑩⑤②, 2, 7,Ｃロｰドレンジャｰ, 73,宮崎北, 0.3, 74,*  9,   4,12, 41.3, ②①, 2,16,Ｋココナッツパンチ, 79,吉田豊, 0.0, 89,   6,* 22, 1,  3.1,⑩⑩⑦
 3,13,Ｄジェイケイクリス, 54,田中勝, 0.0, 60,  -3,*  4, 5,  6.2,⑫⑪⑥, 3,10, アラメダキング,,柴田大,183.6,,,, 2,  3.2,②④⑤, 3,12,Ｆタイセイハニｰ, 70,中舘英, 0.8, 70,   3,   5, 7, 14.2, ⑦⑤, 3, 9,Ｂインベスタｰ, 86,後藤浩, 0.3, 83,*  8,  12, 9, 26.1,③③②
 4, 7,Ｉメジロダッチェス, 48,吉田豊, 0.1, 58,   0,  -5, 2,  5.4,⑧④②, 4, 4, グロｰリｰジョン,,浜野谷,184.6,,,, 6, 13.4,⑤③②, 4,10,Ｏアドマイヤタヒチ, 56,村田一, 1.1, 69,   1,   3,10, 28.4, ⑧⑧, 4,12,Ｎアップルサイダｰ, 75,柴山雄, 0.4, 82,   7,  12, 4, 11.0,⑥⑤④
 5,12,Ｅユｰピロンユｰ, 53,高山太, 0.7, 49,* 10, -35, 6,  7.0,①①①, 5, 2, ロｰドウィズダム,,柴田未,184.6,,,, 7, 18.3,⑦⑤⑤, 5, 4,Ｌチアズグロｰリｰ, 66,横山義, 1.3, 66,  -1,   4,14,127.6, ⑩⑧, 5, 5,Ｅマイネルシュピｰル, 83,蛯名正, 0.4, 81,*  8,   9, 8, 22.0,②②①
 6, 5,Ｇアサヒバイブル, 51,柄崎将, 1.1, 49,  -3, -10,12,116.8,⑭⑫⑧, 6, 1, ユウタｰビスケット,,平沢健,185.0,,,, 8, 23.5,②②②, 6,11,Ｍトｰセンステルス, 66,田中勝, 1.3, 66,  -6,*  9, 6, 10.4, ⑫⑭, 6,10,Ｈアクレイム, 81,吉田隼, 0.5, 82,   7,  12,11, 42.0,⑥⑤④
 7, 3,Ｃケイアイスマｰト, 55,江田照, 1.2, 45,   0, -20, 8, 25.4,⑥④④, 7, 3, トｰセンセレニティ,,宗像徹,185.4,,,, 5, 11.6,⑤⑤⑦, 7, 5,Ｈダイワシャトル, 69,武士沢, 1.4, 64,  -9,*  9, 9, 25.9, ⑭⑫, 7,15,Ｌマイネルネオス, 77,津村明, 0.6, 86,   3,* 21, 6, 19.1,⑯⑮⑮
 8,11,Ｊパレスバニヤン, 47,後藤浩, 1.7, 41,  -1, -23, 7, 13.5,⑥⑦⑦, 8,12, シルクシャングリラ,,石神深,187.4,,,,12,146.8,⑪⑨⑧, 8,14,Ｊアトラスシｰダｰ, 68,吉田豊, 1.5, 65,   8,  -6, 3,  5.4, ④⑤, 8,11,Ｊサクラオリオン, 81,石橋脩, 0.6, 83,   6,  15, 7, 20.3,⑫⑫⑩
 9, 8,Ｍパｰルズオブデュｰ, 35,小野次, 2.4, 38,  -3, -29, 9, 37.4,⑩⑫⑫, 9, 8, サツキイｰグル,,蓑島靖,187.5,,,,13,148.3,⑪⑨⑧, 9, 1,Ｉケイジｰジュニアｰ, 69,伊藤直, 1.5, 63, -11,* 10,13, 46.4, ⑮⑮, 9, 4,Ｏマチカネリュウセイ, 71,田中勝, 1.0, 77,   7,   6,14,154.4,⑨⑧⑦
10,14,Ｎエアブリエ, 32,千葉直, 2.6, 35,  -4, -30,11, 79.5,⑫⑭⑫,10, 9, オイワケシンドウ,,高野和,187.8,,,,11,139.7,⑨⑧⑧,10, 3,Ｇリングオブケリｰ, 70,後藤浩, 1.6, 63,*  9,  -7, 8, 19.7, ②②,10, 6,Ｃピｰスデザイン, 84,内田博, 1.2, 73,*  8,  -1, 3,  5.9,③③②
11,10,Ｋラブダイヤモンド, 40,村田一, 2.8, 34,  -1, -40,10, 46.9,④⑦⑧,11,11, パレスドン,,矢原洋,194.6,,,,10, 53.4,⑪⑫⑪,11, 9,Ｅヴィヴァｰチェ, 73,田中博, 1.7, 63,  -1,   1, 2,  4.3, ⑩⑩,11, 2,Ａキングアｰサｰ, 90,青木芳, 1.3, 73,   6,   3, 2,  3.4,⑩⑩⑩
12, 6,Ｌトｰアセシｰル, 35,柴山雄, 2.8, 32,  -1, -38,14,245.6,⑧⑦⑪,,,,,,,,,,,,,12,13,Ｄベルモントリボン, 73,勝浦正, 1.8, 61,   1,  -2, 4,  9.2, ⑨⑩,12, 8,Ｇウインレガｰト, 82,二本柳, 1.4, 71,   3,   8,16,265.9,⑭⑮⑬
13, 2,Ａウエスタンボイス, 57,石橋脩, 5.2,  2,   2, -77, 3,  5.4,③②⑧,,,,,,,,,,,,,13, 8,Ｋアルファキャスパｰ, 68,田辺裕, 2.0, 58,  -7,   3,15,187.0, ⑫⑫,13, 3,Ｍセタガヤフラッグ, 75,勝浦正, 1.6, 72,   7,  -2,13, 62.4,⑧⑧⑩
14, 1,Ｈベストカップル, 50,草野太, 5.3, -2,   1, -79,13,123.7,②②⑫,,,,,,,,,,,,,14,16,Ａシルクファラオ, 77,内田博, 2.0, 59,   7,  -9, 5,  9.5, ⑥⑦,14, 1,Ｆキャッチｰタイトル, 82,小野次, 2.6, 61,   7, -19, 5, 11.2,③⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｎステイクｰル, 59,石橋脩, 2.3, 56,   8, -13,11, 29.0, ④④,15, 7,Ｐユｰスフルデイズ, 69,鷹野宏, 2.7, 59,   4, -13,15,198.4,⑫⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｐダンシングクエスト, 42,黛弘人, 8.6, -3, -21, -44,16,254.8, ⑯⑯,16,14,Ｄサケダイスキ, 83,江田照, 2.7, 56,* 13, -31,10, 36.5,①①④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-6),,,,,,,,,,,
"単勝:620円 複勝:09=200円 04=200円 13=190円 枠連:1,070円",,,,,,,,,,,,"単勝:300円 複勝:14=160円 13=510円 10=140円 枠連:5,040円",,,,,,,,,,,,"単勝:410円 複勝:15=180円 07=710円 12=430円 枠連:4,170円",,,,,,,,,,,,"単勝:4,780円 複勝:13=830円 16=190円 09=760円 枠連:2,620円",,,,,,,,,,,
"馬連:1,750円 ワイド:04-09=740円 09-13=620円 04-13=700円",,,,,,,,,,,,"馬連:5,150円 ワイド:13-14=1,120円 10-14=290円 10-13=1,200円",,,,,,,,,,,,"馬連:4,500円 ワイド:07-15=1,790円 12-15=1,120円 07-12=3,840円",,,,,,,,,,,,"馬連:7,920円 ワイド:13-16=2,720円 09-13=9,530円 09-16=2,010円",,,,,,,,,,,
"馬単:3,510円 3連複:3,340円",,,,,,,,,,,,"馬単:6,700円 3連複:5,550円",,,,,,,,,,,,"馬単:8,090円 3連複:17,490円",,,,,,,,,,,,"馬単:24,340円 3連複:65,190円 3連単:568,240円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,南相馬特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｊリップサｰビス, 49,柴田善,, 61,  -7,   0,12, 40.6, ④④, 1, 3, ダノンベルベｰル,---,後藤浩,, 46, -26,*  4, 1,  1.3, ⑬⑬, 1,14,Ｄセントラルカフェ, 75,小島太,, 69,*  3,  11, 6, 19.4,④②①, 1, 6,Ｉブラックキャニオン, 65,後藤浩,, 72,*  3,* 10, 6, 19.3,①①①
 2,14,Ｃヤマニンシュエット, 60,田中博, 0.2, 58,* -2,  -8, 5, 11.8, ①①, 2,10, ラヴリｰドリｰム,---,蛯名正, 0.1, 44,* -7, -15, 5, 17.5, ②②, 2,11,Ａデストラメンテ, 86,吉田隼, 0.0, 69,*  3,  11, 1,  1.8,②②②, 2,12,Ｅベロｰチェ, 70,柴田善, 0.3, 71,*  3,   8, 7, 21.9,③②②
 3,11,Ｈヴェｰダバイオ, 51,勝浦正, 0.3, 58,  -5,  -4, 8, 18.2, ④④, 3, 7, ジｰアイジェｰン,---,武士沢, 0.2, 43, -18,* -6, 9, 49.6, ⑦⑤, 3, 1,Ｂリネンフィｰルド, 77,田辺裕, 0.0, 72,  -1,* 18, 3,  6.7,⑧⑧⑦, 3, 8,Ｆコスモビｰスト, 69,田中博, 0.3, 72,   0,* 12, 4, 11.8,⑮⑧⑥
 4, 9,Ｇマルタカインプレス, 52,大庭和, 0.3, 57, -21,*  9, 3,  5.4, ⑭⑭, 4,11, オキサキサマ,---,柴山雄, 0.4, 41,* -7, -19,10, 54.4, ①①, 4,12,Ｋグランデスピリッツ, 64,蛯名正, 0.1, 70,   1,  14, 8, 43.6,⑨⑤⑤, 4,11,Ｃシビルウォｰ, 73,吉田豊, 0.5, 73,  -1,* 13, 2,  4.8,⑫⑫⑫
 5, 1,Ｋスイｰトバイカル, 48,二本柳, 0.3, 55, -18,*  7,11, 28.8, ⑫⑪, 5, 6, ナカヤマスウェプト,---,田中勝, 0.7, 36, -20, -12, 3, 12.3, ⑨⑧, 5,10,Ｃマイネルステルス, 75,柴山雄, 0.3, 65,   1,   8, 2,  4.6,⑤②③, 5, 2,Ｇトウカイカントリｰ, 67,二本柳, 0.6, 66,   1,   6, 5, 13.7,⑥④④
 6,13,Ｅシンボリマｰシャル, 58,田中勝, 0.4, 56, -18,*  5, 1,  4.2, ⑫⑪, 6, 9, サマｰセレブリティ,---,石橋脩, 0.8, 35, -17, -15, 2, 11.4, ⑥⑤, 6,13,Ｊマスタｰオブゲｰム, 64,田中勝, 0.4, 64,*  3,   5, 4,  9.5,①①③, 6, 9,Ｄプレンティスピｰド, 70,黛弘人, 1.4, 65,  -1,   6,14,170.7,⑭⑫⑫
 7, 4,Ｂセトクラウン, 60,安藤光, 0.5, 54, -14,   0, 2,  4.7, ⑧⑦, 7,12, オプティミスト,---,吉田隼, 0.8, 35, -15, -16,12, 86.7, ④④, 7, 8,Ｆトｰセンバサラ, 68,中舘英, 0.5, 65,   0,   8, 9, 47.2,⑤⑤⑤, 7, 1,Ｊマンダレｰ, 65,田辺裕, 1.4, 60,   0,   2,15,178.1,⑩⑧⑥
 8, 7,Ａタツタイコウ, 62,内田博, 0.7, 51, -17,   0, 6, 16.5, ⑪⑪, 8,13, ダンサｰズブロンド,---,中舘英, 1.0, 34, -17, -16, 4, 16.4, ⑦⑧, 8, 2,Ｅミココロ, 69,嘉藤貴, 0.7, 65,  -1,  11,12,124.9,⑫⑬⑫, 8, 3,Ｎリネンホｰク, 62,村田一, 1.6, 66,  -1,   4,10, 66.2,⑬⑫⑩
 9,10,Ｌワンポイント, 47,石橋脩, 0.8, 52, -13,  -3,13, 52.7, ⑧⑦, 9,15, パワｰトｰマス,---,村田一, 1.2, 30, -21, -17,13,137.7, ⑪⑪, 9, 7,Ｈギムレットアイ, 67,後藤浩, 0.8, 68,  -5,* 19, 5, 19.1,⑭⑭⑭, 9,10,Ａダイワランスロット, 76,内田博, 1.9, 57,*  3,  -7, 1,  1.9,②②②
10, 6,Ｆゴｰルデンドｰタｰ, 56,宮崎北, 0.9, 48,* -2, -17,10, 25.9, ②②,10,14, ブラストスイフト,---,江田照, 1.2, 29, -20, -16, 6, 26.2, ⑪⑪,10, 6,Ｌトウカイマジック, 60,勝浦正, 1.2, 59,  -1,   2,10, 94.4,⑪⑩⑧,10, 5,Ｌシルキｰキュｰト, 62,武士沢, 2.2, 57,   1,  -7, 9, 57.7,④④⑤
11,16,Ｏコアレスミラクル, 41,武士沢, 1.1, 47, -15,  -6,16,193.3, ⑩⑩,11, 8, コスモビリオン,---,津村明, 1.8, 23, -19, -26, 8, 31.9, ⑨⑩,11, 3,Ｍサウスグロｰリｰ, 58,宮崎北, 1.3, 56,  -1,   0,13,131.6,⑤⑧⑧,11, 4,Ｋマックスオネスティ, 65,柴山雄, 2.8, 55,   0,  -9,13,121.9,⑦⑧⑩
12, 5,Ｍモンテキング, 47,蛯名正, 1.3, 43,  -7, -17, 7, 16.8, ④⑥,12,16, フクノライジン,---,内田博, 2.1, 18,* -9, -40,11, 62.4, ③③,12, 9,Ｉキングブライト, 65,江田照, 1.6, 51,  -1,  -3,11, 96.1,⑬⑩⑬,12,14,Ｏトップウィｰク, 58,石橋脩, 3.1, 49,   1, -14,11, 70.1,④④⑥
13,12,Ｄフラッシュバット, 59,中舘英, 1.3, 44,* -2, -22, 4,  5.4, ②②,13, 4, アルマダ,---,田中博, 2.1, 19, -37, -13,15,167.9, ⑭⑭,13, 5,Ｇカゼノユクエ, 67,安藤光, 3.1, 37,  -1, -24, 7, 25.1,⑩⑩⑧,13,13,Ｂホットストック, 75,吉田隼, 3.8, 47,   0, -16, 3,  6.7,⑩⑪⑭
14, 3,Ｎオンワｰドヴィオラ, 43,柴山雄, 1.4, 42, -23,  -2,15,190.9, ⑮⑮,14, 2, サイレントボス,---,小野次, 2.4, 16, -41, -13,14,158.5, ⑮⑮,14, 4,Ｎセイリングシップ, 55,石橋脩, 3.3, 36,   0, -31,14,162.0,②⑤⑧,14, 7,Ｍメイショウドレイク, 62,中舘英, 3.8, 45,   1, -20, 8, 41.4,⑦④⑥
15,15,Ｉアンブレイカブル, 49,後藤浩, 1.6, 40, -11, -16, 9, 25.3, ⑦⑦,15, 5, レゴンダンス,---,穂苅寿, 3.2,  5, -15, -48, 7, 27.5, ④⑤,,,,,,,,,,,,,15,15,Ｈメイキンマジック, 66,小野次, 6.6, 27,  -2, -37,12, 99.8,⑨⑮⑮
16, 8, サプライズエｰス,---,千葉直, 2.6, 28, -38,  -4,14, 79.9, ⑯⑯,16, 1, ヒロコキュｰト,---,千葉直, 3.5, -1, -47, -22,16,169.4, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
