08年 1月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乙訓特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａファルネｰゼ, 65,武豊  ,, 62,* -7,*  5, 1,  1.5, ②②, 1, 5, スリｰアリスト,---,小牧太,, 56, -20,* 16, 8, 31.9,⑮⑬⑦, 1, 1,Ａシルバｰブレイズ, 78,安藤勝,, 76,   5,* 10, 1,  3.1,⑤⑤⑤, 1, 8,Ｈダノンムロｰ, 75,藤田伸,, 85,  -1,* 20, 2,  6.3, ⑪⑩
 2, 8,Ｆルｰナキャスケｰド, 52,和田竜, 0.6, 58,* -7,   0, 8, 43.3, ①①, 2, 3, ベルモントゴラッソ,---,長谷川, 0.3, 54, -18,* 10,10, 89.7,⑥⑦⑦, 2,10,Ｈオｰシャンクルｰズ, 72,松田大, 0.0, 77,*  6,*  9, 3,  5.0,⑤④④, 2,14,Ｂソルジャｰズソング, 83,安藤勝, 0.2, 81,*  6,   7, 1,  2.3, ②②
 3,15,Ｏテイエムセレス, 28,田中健, 0.6, 60,* -7,   1,10,180.5, ④②, 3,12, エスジｰストリｰム,---,武幸四, 0.4, 51,*-15,   4, 5, 16.9,②②②, 3,13,Ｉクロニクル, 70,福永祐, 0.3, 75,*  6,   5, 4,  6.6,④②②, 3,10,Ｍサンダルフォン, 68,古川吉, 0.2, 81,*  7,   5,10, 25.0, ①①
 4, 7,Ｉマイネアクトナイン, 48,角田晃, 0.6, 58,  -9,   2, 2,  4.5, ⑤⑤, 4, 1, エバｰアップワｰド,---,藤岡康, 0.6, 50, -16,   4, 4, 13.5,④④④, 4, 3,Ｂトレド, 77,秋山真, 0.7, 75,   4,   6, 2,  3.5,⑧⑪⑦, 4, 4,Ｃセイウンワキタツ, 82,武幸四, 0.2, 83,  -1,* 17, 9, 17.4, ⑪⑩
 5, 4,Ｄビジュアルクイｰン, 58,四位洋, 0.9, 56, -12,   3, 3,  6.9, ⑨⑨, 5,13, ヤワタサンデｰ,---,安藤光, 0.6, 49,*-15,   3, 6, 22.4,②②②, 5, 8,Ｇクオン, 72,渡辺薫, 1.1, 70,   3,   3, 6, 22.5,⑪⑬⑫, 5, 6,Ｇアドマイヤダｰリン, 77,岩田康, 0.2, 82,   1,  13,11, 29.8, ⑧⑧
 6,13,Ｃタイセイビエント, 62,北村友, 1.1, 52, -14,   2, 5, 20.4, ⑩⑩, 6, 6, メイショウグラｰド,---,幸英明, 0.9, 47, -16,   1, 3,  5.1,⑥④④, 6, 9,Ｋファンドリコンドル, 66,幸英明, 1.2, 69,   4,   1,10, 60.1,⑦⑨⑦, 6, 9,Ａマルブツライト, 85,川田将, 0.5, 78,*  5,   4, 8, 17.1, ③②
 7,11,Ｂミキノセレナｰデ, 63,幸英明, 1.1, 53, -16,*  4, 4, 20.3, ⑫⑫, 7, 2, ロｰドニュｰスタｰ,---,武豊  , 0.9, 47, -16,   2, 2,  3.4,④④④, 7, 2,Ｄナムラマハラジャ, 76,田中克, 1.2, 71,   3,   3, 9, 51.1,⑩⑭⑫, 7,16,Ｉバルバレスコ, 74,長谷川, 0.5, 80,  -4,* 16, 6, 12.7, ⑬⑬
 8, 5,Ｅテイクザロマン, 58,鮫島良, 1.2, 53,* -8,  -5, 6, 27.8, ②②, 8, 9, アグネスフィｰバｰ,---,福永祐, 1.1, 45,*-15,  -2, 1,  2.3,①①①, 8,11,Ｌカオリエスペランサ, 64,安藤光, 1.2, 68,   5,  -1, 7, 32.4,⑬⑤⑤, 8,13,Ｆピサノデュエル, 78,秋山真, 0.6, 79,   3,   8,13,102.6, ⑩④
 9, 2,Ｇメイショウレｰナ, 52,芹沢純, 1.2, 52, -10,  -2,11,192.0, ⑦⑤, 9, 4, シャドウアックス,---,藤田伸, 1.2, 46, -19,   5, 9, 46.3,⑩⑩⑪, 9, 4,Ｏマチカネセイカイハ, 52,角田晃, 1.3, 69,   2,   3,14,219.7,⑬⑮⑮, 9, 2,Ｅハギノルチェｰレ, 78,四位洋, 0.9, 75,  -4,  11, 4, 12.3, ⑬⑬
10,12,Ｌベルアミイ, 36,荻野琢, 1.4, 50,  -9,  -5, 9,102.4, ⑦⑤,10,11, フォｰモサアピｰル,---,飯田祐, 1.5, 43, -18,   0,15,167.1,⑪⑦⑨,10,15,Ｊマチカネヒザマル, 69,藤岡康, 1.6, 67,   4,  -2,11, 64.8,⑪⑨⑫,10,15,Ｏヨバンマツイ, 61,生野賢, 1.0, 73,   1,   3,16,262.7, ⑦⑧
11,10,Ｈワンダｰルシデス, 48,野元昭, 1.4, 50, -16,   1,15,322.5, ⑪⑩,11, 7, ラピドフレチャ,---,藤岡佑, 1.5, 47, -21,   8,14,125.4,⑮⑯⑮,11, 7,Ｃマｰベラスパレｰド, 76,太宰啓, 1.7, 65,*  7,  -8, 5,  9.2,①①①,11, 3,Ｋフィｰルドカイザｰ, 73,武英智, 1.2, 72,  -6,  10,15,198.5, ⑮⑮
12,16,Ｍグリｰンカラｰ, 31,田村太, 2.2, 42, -18,  -4,14,321.8, ⑫⑬,12,14, ピサノロンシャン,---,岩田康, 1.9, 42, -20,   2, 7, 28.9,⑬⑬⑬,12, 5,Ｍシｰロｰレル, 62,大下智, 1.8, 64,   4,  -4,15,280.2,⑮⑪⑩,12, 1,Ｌテイエムカゲムシャ, 73,角田晃, 1.2, 70,   3,  -2, 7, 13.8, ④④
13, 6,Ｋホｰマンフィｰルド, 40,田中克, 2.2, 44, -20,  -2,12,225.6, ⑭⑭,13,16, ロマンスワンダｰ,---,池添謙, 2.0, 40, -19,  -2,13,114.3,⑬⑩⑪,13, 6,Ｅフェスティヴマロン, 75,荻野琢, 1.9, 64,   4,  -6, 8, 45.5,②⑤⑦,13, 5,Ｊグレイトフルタイム, 73,小牧太, 1.3, 69,   2,  -2, 3,  8.3, ④⑦
14, 1,Ｊマキハタビバ, 44,高井彰, 2.6, 41,  -9, -15, 7, 32.5, ⑤⑤,14,15, ツルマルクリス,---,中村将, 2.0, 42, -21,   1,12,110.4,⑫⑬⑮,14,14,Ｎアルスヴィド, 54,川田将, 2.6, 57,*  6, -16,12, 72.4,②②②,14,11,Ｎナリタバクシン, 68,上村洋, 2.3, 58,   3, -16, 5, 12.4, ④④
15, 3,Ｎクラクエンメロディ, 29,大下智, 5.1, 17, -21, -26,13,307.6, ⑮⑮,15,10, シｰクレバｰ,---,秋山真, 2.8, 37, -20,  -8,11, 90.1,⑧⑩⑬,15,12,Ｆアイファｰドラゴン, 72,浜中俊, 2.7, 56,   5, -14,13, 94.6,⑨⑤⑩,15, 7,Ｐスナｰクハｰバｰ, 52,安藤光, 2.7, 55,   0, -16,12, 53.2, ⑧⑩
,,,,,,,,,,,,16, 8, シゲルハチェｰチ,---,北村友, 4.6, 19, -18, -28,16,214.3,⑧⑦⑩,,,,,,,,,,,,,16,12,Ｄマルブツランナｰ, 79,赤木高, 2.9, 53,  -9,  -7,14,124.7, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:10),,,,,,,,,,,
"単勝:150円 複勝:14=110円 08=610円 15=2,500円 枠連:300円",,,,,,,,,,,,"単勝:3,190円 複勝:05=930円 03=2,210円 12=500円 枠連:8,280円",,,,,,,,,,,,単勝:310円 複勝:01=140円 10=210円 13=220円 枠連:900円,,,,,,,,,,,,単勝:630円 複勝:08=200円 14=130円 10=610円 枠連:750円,,,,,,,,,,,
"馬連:2,290円 ワイド:08-14=800円 14-15=3,240円 08-15=24,220円",,,,,,,,,,,,"馬連:95,030円 ワイド:03-05=14,300円 05-12=3,060円 03-12=12,850円",,,,,,,,,,,,"馬連:1,110円 ワイド:01-10=480円 01-13=550円 10-13=900円",,,,,,,,,,,,"馬連:930円 ワイド:08-14=400円 08-10=4,200円 10-14=1,650円",,,,,,,,,,,
"馬単:2,970円 3連複:52,240円",,,,,,,,,,,,"馬単:246,950円 3連複:389,220円",,,,,,,,,,,,"馬単:1,650円 3連複:2,840円",,,,,,,,,,,,"馬単:2,430円 3連複:13,310円 3連単:71,860円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 8R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■11R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,寿ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｄアグネススタｰチ, 60,赤木高,, 71,* -2,* 12, 4,  5.8,①①①, 1,14,Ｈシングライクバｰド, 57,岩田康,, 71,   1,*  4, 1,  3.5, ⑨⑨, 1,14,Ｄライオングラス, 80,武豊  ,, 79,   3,  10, 2,  4.9,⑧⑥⑤, 1,16,Ｐワンダｰスティｰヴ, 58,小牧太,, 83,* 13,  -1, 8, 23.5,①①①
 2, 8,Ｃセプタｰド, 66,秋山真, 0.6, 69,  -4,*  9, 3,  4.8,⑤⑤⑤, 2, 4,Ｇマイソｰルビｰム, 58,秋山真, 0.2, 69,  -2,*  6, 6, 17.1, ⑮⑯, 2,15,Ｂシゲルタック, 81,岩田康, 0.0, 80,   2,* 14, 1,  4.2,⑪⑦⑦, 2,11,Ｍホッコｰパドゥシャ, 77,渡辺薫, 0.1, 84,* 12,   0,10, 28.8,③③③
 3,12,Ｇケイアイマクラレン, 55,福永祐, 0.6, 67,* -3,   7, 2,  4.4,④②②, 3, 7,Ｃケンセイフライト, 64,池添謙, 0.4, 65,*  5,  -9, 3,  4.9, ②②, 3,10,Ｃオｰプンセサミ, 81,北村友, 0.1, 80,   2,  13, 4,  7.9,⑥⑦⑦, 3, 5,Ｅアグネストレジャｰ, 84,福永祐, 0.2, 84,   8,* 11, 4,  6.3,⑯⑮⑭
 4, 5,Ｐホｰプフルスタｰ, 32,幸英明, 1.2, 63,  -5,   6, 8, 30.6,⑭⑨⑦, 4, 2,Ｂキングオブカルト, 65,安藤勝, 0.7, 64,   4,  -9, 2,  4.3, ④④, 4, 5,Ｅタイカｰリアン, 78,幸英明, 0.1, 81,   2,* 15, 8, 18.2,⑨⑪⑦, 4, 7,Ｋブレｰヴハｰト, 81,和田竜, 0.2, 84,   9,   6, 9, 28.6,⑪⑨⑨
 5,14,Ｆチュウワキング, 55,荻野琢, 1.2, 63,  -4,   5,10, 47.5,⑤⑦⑦, 5,15,Ｍインダストリアル, 51,小牧太, 0.8, 62,   0,  -8, 8, 21.0, ⑨⑨, 5, 9,Ｆハギノジョイフル, 77,安藤勝, 0.2, 79,   2,  13, 3,  6.0,⑨⑩⑦, 5,15,Ｌドリｰミｰオペラ, 78,安藤光, 0.3, 84,   8,   8,12, 55.0,⑭⑫⑪
 6, 9,Ｂフジノアリオン, 66,長谷川, 1.4, 61,* -3,   0, 5,  6.5,②②②, 6,10,Ｄアルモニｰ, 64,四位洋, 0.8, 62,   2,  -9, 4,  6.5, ⑧⑦, 6,16,Ｇフィｰルドミュｰズ, 77,秋山真, 0.2, 79,   2,* 14, 7, 12.7,⑭⑪⑫, 6, 2,Ａイｰスタｰ, 89,武豊  , 0.3, 84,   8,   8, 1,  3.5,⑫⑫⑪
 7, 1,Ｅミラクルスピリット, 57,藤田伸, 1.4, 60,  -4,   2, 6, 17.0,⑤⑤⑤, 7, 5,Ｉハマノモナｰク, 56,幸英明, 0.9, 62,  -1,  -6, 7, 20.4, ⑮⑬, 7,13,Ｌテイエムヒリュウ, 72,和田竜, 0.3, 76,*  5,   2,13, 48.8,③③③, 7,12,Ｃマイネルポライト, 87,角田晃, 0.3, 80,* 12,  -1, 2,  5.0,⑤④③
 8, 3,Ａライジングバイオ, 71,武豊  , 1.6, 59,* -3,  -1, 1,  3.8,②②②, 8, 1,Ａコｰニングストｰン, 74,角田晃, 0.9, 60,   0,  -9, 5, 12.6, ⑨⑨, 8, 6,Ｏヒカリシャトル, 62,武幸四, 0.3, 74,*  7,  -2, 9, 20.2,①①①, 8,10,Ｉオｰバｰカムオｰル, 81,古川吉, 0.3, 81,  10,   2, 5,  9.3,⑤⑧⑤
 9,11,Ｉメイショウラスタｰ, 52,岩田康, 1.7, 60,  -5,   2, 7, 30.0,⑩⑨⑨, 9,11,Ｋフジマサボｰイ, 54,安藤光, 1.3, 57,*  5, -20,13,106.7, ②②, 9,11,Ｈエｰシンティｰエム, 75,福永祐, 0.4, 73,*  5,  -1, 6, 10.4,②②②, 9,14,Ｂブレイズワン, 87,長谷川, 0.4, 83,* 12,  -1, 3,  5.3,⑧⑥⑤
10, 6,Ｌホｰクウィンザｰ, 48,安藤光, 1.8, 61,  -5,   4,14,118.5,⑫⑭⑪,10, 9,Ｌマｰベラスブレイド, 52,浜中俊, 1.4, 56,   1, -14, 9, 21.3, ⑨⑬,10, 1,Ｉメジロマシュｰズ, 74,川田将, 0.6, 72,   3,   2, 5,  9.6,⑥⑦⑤,10, 3,Ｊロックスピリッツ, 81,秋山真, 0.4, 82,   8,*  9, 7, 22.6,⑮⑮⑭
11, 7,Ｋカンファｰライズ, 49,角田晃, 2.0, 60,  -8,   6, 9, 30.7,⑮⑯⑮,11, 3,Ｏファｰマウォラト, 39,田中健, 1.5, 54,   0, -16,16,235.0, ⑨⑨,11, 8,Ｍショウナンライジン, 71,藤田伸, 0.8, 69,   4,  -4,12, 29.9,③④③,11,13,Ｄランダムシｰド, 86,鮫島良, 0.5, 79,* 13,  -7,14,113.7,②②②
12,10,Ｊシアトルシｰフェア, 50,藤岡康, 2.0, 59,  -6,   1,12, 74.7,⑬⑬⑪,12, 8,Ｆトｰホウドレス, 60,川島信, 1.5, 54,   4, -19,15,153.3, ④④,12, 4,Ａウインバｰディクト, 82,渡辺薫, 1.0, 73,   0,   5,10, 25.4,⑫⑭⑫,12, 4,Ｆスマイルフォライフ, 83,北村友, 1.1, 74,   9,  -7,15,114.3,⑨⑨⑪
13,13,Ｈテｰオｰショウキ, 53,渡辺薫, 3.3, 49,  -5, -10,15,248.5,⑤⑨⑬,13, 6,Ｅレディｰファｰスト, 60,武豊  , 1.6, 53,*  5, -26,10, 30.3, ①①,13, 7,Ｋプリティダンス, 73,四位洋, 1.4, 67,   0,  -1,11, 29.4,⑫⑪⑭,13, 8,Ｇトラストセレビｰ, 82,幸英明, 1.2, 73,   7,  -5,16,157.5,⑬⑫⑭
14,16,Ｎエクレウス, 36,藤岡佑, 3.4, 47,  -4, -14,13,115.6,⑤⑦⑨,14,12,Ｊナリタフリッカ, 56,渡辺薫, 1.6, 55,  -1, -16,11, 43.3, ⑭⑮,14, 2,Ｎセブンスアンコｰル, 66,中村将, 1.6, 68,  -1,   2,15,270.2,⑮⑮⑮,14, 9,Ｎメガトレンド, 75,武幸四, 1.3, 71,* 11, -14,11, 39.6,⑤⑥⑤
15,15,Ｍトｰセンソフィア, 38,鮫島良, 4.1, 44,  -7, -16,11, 52.8,⑮⑭⑮,15,16,Ｐシャインモｰメント, 31,藤岡佑, 1.7, 52,   3, -23,12, 85.8, ④④,15, 3,Ｐシｰコンチェルト, 41,太宰啓, 1.7, 68,  -3,   3,16,294.4,⑯⑯⑯,15, 6,Ｈエアサバス, 82,川田将, 1.7, 67,  10, -17,13, 64.8,⑨⑨⑨
16, 4,Ｏメルシｰモンサン, 34,小牧太, 4.4, 40,  -5, -21,16,250.8,⑩⑨⑬,16,13,Ｎセトクラウン, 45,芹沢純, 3.2, 36,   3, -44,14,108.5, ④⑦,16,12,Ｊメジャｰオブラヴ, 73,田中克, 2.4, 57,   3, -21,14,207.9,③④⑦,16, 1,Ｏビｰオブザバン, 70,上村洋, 2.5, 61,* 12, -32, 6, 12.8,③④⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:10),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:10),,,,,,,,,,,
"単勝:580円 複勝:02=250円 08=180円 12=230円 枠連:1,420円",,,,,,,,,,,,"単勝:350円 複勝:14=150円 04=360円 07=170円 枠連:2,500円",,,,,,,,,,,,単勝:490円 複勝:14=210円 15=150円 10=220円 枠連:670円,,,,,,,,,,,,"単勝:2,350円 複勝:16=740円 11=700円 05=230円 枠連:4,070円",,,,,,,,,,,
"馬連:1,870円 ワイド:02-08=750円 02-12=890円 08-12=720円",,,,,,,,,,,,"馬連:2,590円 ワイド:04-14=950円 07-14=440円 04-07=930円",,,,,,,,,,,,"馬連:1,010円 ワイド:14-15=440円 10-14=850円 10-15=530円",,,,,,,,,,,,"馬連:22,940円 ワイド:11-16=6,540円 05-16=2,650円 05-11=2,420円",,,,,,,,,,,
"馬単:3,480円 3連複:4,460円",,,,,,,,,,,,"馬単:3,560円 3連複:4,020円",,,,,,,,,,,,"馬単:2,010円 3連複:2,260円",,,,,,,,,,,,"馬単:45,810円 3連複:45,980円 3連単:370,780円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,飛梅賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｉボストンオｰ, 55,田村太,, 69,   3,*  2, 7, 14.2, ⑤④, 1, 3,Ａキッスアンドライド, 81,船曳文,, 74,* 10,  -2, 1,  3.0, ②②, 1, 6,Ａピエナエイム, 79,岩田康,, 70,   2,*  6, 1,  2.8,⑪⑨⑨, 1,14,Ｂショウナンアクト, 83,岩田康,, 88,   4,* 20, 1,  2.9, ⑪⑩
 2,10,Ｃカミングラック, 62,黒岩悠, 0.3, 67,   4,* -1, 6, 14.1, ④④, 2,11,Ｂテイエムヒスイ, 77,渡辺薫, 0.2, 72,   7,*  1, 2,  4.1, ⑦⑥, 2, 4,Ｂアバレダイコ, 73,川田将, 0.1, 68,   0,*  7, 5, 11.6,⑭⑬⑨, 2, 8,Ｄバトルサクヤビメ, 78,藤岡佑, 0.0, 89,   6,* 19, 7, 16.6, ⑧⑥
 3, 2,Ｈヤッパリツヨカッタ, 56,中村将, 0.9, 61,   1,  -3, 9, 22.0, ⑨⑩, 3, 2,Ｃウッドウインド, 74,和田竜, 0.5, 71,* 11,  -7, 3,  4.4, ①①, 3, 8,Ｆイイデシンゲン, 68,藤田伸, 0.3, 67,   2,   3, 2,  3.5,⑫⑨⑤, 3,11,Ｊフォルテピアノ, 76,小牧太, 0.6, 83,   9,  10, 3,  5.5, ⑤④
 4,15,Ｊヴェンダバｰル, 53,大下智, 0.9, 62,*  6, -10, 2,  4.3, ①①, 4, 4,Ｆトップアクトレス, 69,田中克, 0.6, 69,   7,  -3,10, 74.4, ⑤③, 4,15,Ｄシルクレセプション, 70,秋山真, 0.6, 68,   3,  -1, 6, 13.5,⑦⑦⑤, 4,12,Ｇゴｰビハインド, 77,福永祐, 0.9, 82,   7,  11, 2,  5.4, ⑧⑧
 5,16,Ｂスカイズザリミット, 62,岩崎祐, 0.9, 62,*  5,  -9,11, 48.8, ②②, 5, 1,Ｋクリｰルパトラｰ, 63,武幸四, 0.7, 67,   4,*  1, 6, 20.4, ⑩⑪, 5,11,Ｊエｰシングッチｰフ, 59,小牧太, 0.6, 67,  -1,*  8, 7, 14.6,⑯⑮⑭, 5,15,Ｍアドマイヤイチ, 69,柴原央, 0.9, 80,   0,* 16,12, 81.1, ⑭⑮
