08年 2月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 2月 3日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
■ 2R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,壇之浦特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂアドマイヤナサ, 57,上村洋,, 79,* 10,*  1, 1,  3.3,⑦⑤③, 1, 1,Ｂアンクルストロング, 72,川島信,, 71,   2,*  6, 2,  4.0, ③③, 1,11,Ａダイワジｰニアス, 79,中舘英,, 89,*  6,* 24, 1,  1.6,①①①, 1,11,Ｂアドマイヤスペｰス, 80,的場勇,, 77,  12,* -2, 6, 14.6,⑪⑬⑩
 2, 1,Ｊシャインモｰメント, 49,赤木高, 0.0, 78,   9,*  3, 8, 23.4,⑪⑧⑤, 2, 4,Ｅスリｰフォｰトラン, 70,安藤光, 0.5, 67,*  5,   0, 3,  5.2, ①①, 2, 3,Ｂタガノショｰタイム, 77,赤木高, 0.5, 85,   4,* 23, 2,  5.0,④④②, 2,14,Ｈアドマイヤカンナ, 78,中舘英, 0.1, 76,  16, -12,10, 27.4,⑥⑤④
 3,12,Ｆスｰパｰプライド, 50,宮崎北, 0.9, 67,* 10, -14,11, 37.2,⑤③③, 3,13,Ｇスニｰカｰブルｰス, 68,荻野琢, 0.7, 64,   1,   1, 6, 10.2, ⑤④, 3, 2,Ｊワイルドライフ, 68,浜中俊, 1.1, 81,   3,* 20, 7, 46.5,⑧⑥⑥, 3,16,Ｉタガノファントム, 77,小原義, 0.2, 75,  13,  -9, 3,  7.7,⑬⑩⑧
 4,14,Ｍユウメリｰウェザｰ, 44,浜中俊, 1.1, 67,   7,  -9, 4,  6.4,⑪⑨⑨, 4,10,Ｉマイティｰキラｰ, 67,藤岡康, 0.8, 63,*  5,  -3, 1,  3.9, ②②, 4, 1,Ｃニシノドｰン, 73,古川吉, 1.5, 81,   2,  19, 3,  6.6,⑫⑪⑦, 4,15,Ｇパッシングマｰク, 78,熊沢重, 0.3, 73,  16, -16, 8, 17.1,⑨⑤④
 5, 9,Ｋマイネルクロイツ, 45,太宰啓, 1.6, 63,* 12, -25, 7, 19.2,②②②, 5, 9,Ｆアクロスザスタｰ, 69,中舘英, 0.8, 61,  -5,*  3, 4,  6.7, ⑦⑦, 5, 7,Ｍレｰザｰウイング, 61,太宰啓, 2.0, 76,   2,  16,13, 93.3,⑩⑪⑬, 5, 8,Ｆケンブリッジレｰザ, 79,安藤光, 0.3, 73,* 17, -20, 4,  8.2,③②②
 6, 4,Ｇリノｰンランプ, 50,長谷川, 1.6, 63,* 12, -26, 3,  5.3,①①①, 6,12,Ａケイアイカルディナ, 73,二本柳, 1.1, 58,   2,  -4, 5,  7.4, ③⑤, 6, 9,Ｄプレンティスピｰド, 70,梶晃啓, 2.1, 77,   3,  13, 9, 64.5,⑨⑩⑦, 6, 3,Ｃシルクチャンピオン, 80,太宰啓, 0.4, 74,  13, -12,15, 64.8,⑩⑩⑥
 7, 6,Ｄメテオスクライドｰ, 53,高橋亮, 1.8, 60,   6, -16,10, 32.4,⑨⑩⑪, 7, 5,Ｃリヒタｰ, 71,西田雄, 1.1, 59,  -1,  -2, 7, 20.0, ⑥⑤, 7,10,Ｇグラインダｰ, 70,宮崎北, 2.2, 74,   4,  10, 6, 34.3,⑤⑥⑦, 7, 6,Ｌウィルビｰキング, 77,芹沢純, 0.5, 71,  14, -16, 7, 16.0,⑬⑧⑥
 8, 8,Ｉスティングマリｰ, 49,西田雄, 1.9, 60,   6, -17, 9, 29.1,⑬⑩⑩, 8, 2,Ｄクリテリウム, 71,浜中俊, 1.3, 57,  -3,  -2, 8, 26.0, ⑦⑦, 8,12,Ｋシｰクルｰザｰ, 64,野元昭, 2.2, 74,*  6,   8, 8, 52.9,②②③, 8, 1,Ｑユキノハリケｰン, 65,二本柳, 0.7, 68,* 20, -31, 5, 10.7,①①①
 9,15,Ｃカンファｰライズ, 54,北村友, 1.9, 59,   9, -24, 5,  8.9,⑤⑦⑤, 9, 8,Ｌテイエムフッカツ, 61,田辺裕, 1.4, 53,  -7,   0,12, 74.1, ⑪⑨, 9, 8,Ｈマルイチハｰト, 69,中村将, 2.5, 73,   2,  10,12, 82.9,⑩⑪⑪, 9,12,Ｄアヴェンティｰノ, 80,長谷川, 0.9, 68,* 17, -27, 1,  2.9,④③②
10, 2,Ａコアレスマｰシャル, 60,藤岡康, 1.9, 59,* 10, -25, 6, 15.5,③⑤⑦,10, 3,Ｋフロｰラルジュノｰ, 62,田嶋翔, 1.4, 55,  -7,  -1,11, 68.6, ⑩⑨,10,15,Ｉブラウマイスキｰ, 68,二本柳, 2.7, 67,   4,   4,11, 67.7,⑫④④,10,13,Ｏフレアリングベスト, 75,田辺裕, 1.3, 64,  10, -18,14, 62.6,⑮⑮⑩
11,13,Ｎリリイメイド, 41,田辺裕, 2.2, 59,   4, -14,14,186.1,⑭⑭⑬,11, 7,Ｊフェｰヴ, 66,的場勇, 1.5, 55,  -5,  -3,10, 39.4, ⑦⑪,11,14,Ｅヒットトップガン, 70,河北通, 2.7, 71,   1,  11, 5, 19.5,⑭⑭⑭,11, 4,Ｅスペシャルフロｰト, 79,菊沢隆, 1.3, 66,   5,* -5, 9, 23.7,⑰⑰⑰
12,10,Ｌダンスワイズ, 45,渡辺薫, 2.8, 54,   4, -24,12, 73.4,⑮⑬⑭,12,11,Ｈエステｰムシチｰ, 68,長谷川, 1.5, 55,  -9,   0, 9, 36.7, ⑪⑬,12, 5,Ｌミスフェイスフル, 64,渡辺薫, 3.0, 69,   3,   5,14,110.3,⑤⑥⑩,12,17,Ｐアサクサブラボｰ, 73,小林久, 1.7, 61,  12, -25,17, 90.7,⑪⑬⑫
13, 5,Ｅナムラアルマダ, 53,中舘英, 3.1, 50,* 10, -44, 2,  4.6,③③⑦,13, 6,Ｍフジチカラ, 51,宮崎北, 1.7, 52,  -8,  -3,13,167.7, ⑪⑪,13, 6, ブラックベルベット,---,菊沢隆, 3.1, 68,   0,   9,10, 64.6,⑭⑮⑭,13, 7,Ｊクｰドゥシャンス, 77,鮫島良, 2.0, 59,  10, -28,16, 75.0,⑯⑮⑫
14, 3,Ｈサンマルシャルム, 49,梶晃啓, 3.2, 49,   7, -34,13,164.2,⑦⑩⑪,,,,,,,,,,,,,14,13,Ｆイッツソｰクｰル, 70,北村友, 3.3, 65,   4,   1, 4, 11.9,⑤⑥⑪,14, 2,Ａフミノパッション, 82,上村洋, 2.0, 59,  13, -32, 2,  6.1,⑥⑩⑭
15,11,Ｏサファリボス, 32,嘉藤貴, 3.8, 44,   4, -36,15,189.5,⑩⑭⑮,,,,,,,,,,,,,15, 4,Ｎシゲルダイノウカイ, 57,田中健, 4.1, 63,*  5,  -8,15,170.3,②②④,15, 9,Ｋクイックシュｰタｰ, 77,渡辺薫, 2.2, 58,  14, -40,13, 51.4,⑥⑤⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｍニホンピロファイブ, 77,北村友, 2.8, 53,  14, -47,11, 30.8,④⑧⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,Ｎトｰセンレｰサｰ, 76,赤木高, 3.4, 49,* 17, -60,12, 33.2,②③⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:9),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:不良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:不良(指数:9),,,,,,,,,,,
"単勝:330円 複勝:07=160円 01=510円 12=630円 枠連:3,310円",,,,,,,,,,,,単勝:400円 複勝:01=160円 04=180円 13=260円 枠連:740円,,,,,,,,,,,,単勝:160円 複勝:11=110円 03=160円 02=600円 枠連:350円,,,,,,,,,,,,"単勝:1,460円 複勝:11=410円 14=750円 16=310円 枠連:2,130円",,,,,,,,,,,
"馬連:3,340円 ワイド:01-07=1,270円 07-12=1,830円 01-12=6,650円",,,,,,,,,,,,"馬連:940円 ワイド:01-04=410円 01-13=780円 04-13=1,020円",,,,,,,,,,,,"馬連:390円 ワイド:03-11=220円 02-11=830円 02-03=1,930円",,,,,,,,,,,,"馬連:11,830円 ワイド:11-14=3,170円 11-16=2,190円 14-16=3,480円",,,,,,,,,,,
"馬単:4,860円 3連複:24,610円",,,,,,,,,,,,"馬単:1,810円 3連複:3,210円",,,,,,,,,,,,"馬単:600円 3連複:3,530円",,,,,,,,,,,,"馬単:23,430円 3連複:38,420円 3連単:266,200円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1200m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂマイネルコルベット, 63,中舘英,, 80,   8,*  5, 1,  1.7, ④③, 1, 3,Ｉポパイザセｰラマン, 63,青木芳,, 77,   1,   9, 6,  9.2, ⑤③, 1, 4,Ｂプラチナムペスカ, 72,藤岡康,, 81,* 13,   0, 3,  5.9, ①①, 1,16,Ｆシュガｰヴァイン, 72,渡辺薫,, 65, -13,* 10, 1,  3.5, ⑧⑦
 2, 8,Ｆニュｰホｰプ, 57,荻野琢, 0.1, 78,   6,*  7, 4,  8.9, ⑤⑤, 2, 1,Ｂブラウンキャット, 69,北村友, 0.0, 78,*  9,   3, 8, 20.3, ①①, 2, 8,Ｃリリウオカラニ, 71,鮫島良, 0.1, 79,* 11,   1, 2,  5.0, ③③, 2,18,Ｃベレッツァ, 76,浜中俊, 0.0, 65, -10,*  8, 5, 10.2, ⑥⑤
 3, 1,Ｃクレバｰヒｰロｰ, 62,藤岡康, 0.3, 77,* 11,  -1, 3,  8.5, ①①, 3, 6,Ａネバｰチェンジ, 71,浜中俊, 0.2, 74,  -1,   9, 4,  6.8, ⑨⑤, 3, 2,Ｈリキアイカザン, 65,的場勇, 0.4, 75,* 12,  -4, 5,  7.4, ②②, 3,17,Ａウエスタンダンサｰ, 79,内田浩, 0.4, 59,* -6,  -1, 3,  5.3, ④④
 4,14,Ａヴィオレットステラ, 66,浜中俊, 0.3, 75,   7,   3, 2,  7.6, ⑤⑤, 4, 2,Ｇシティボス, 67,太宰啓, 0.2, 75,   0,   8, 1,  3.5, ⑤⑤, 4,14,Ａハングインゼア, 73,浜中俊, 0.4, 73,   0,*  8, 8, 15.6, ⑦⑦, 4,12,Ｄシルクヴァルキリｰ, 75,中舘英, 0.5, 58,* -4,  -5, 4,  5.5, ①②
 5,16,Ｈマッキｰケインズ, 53,梶晃啓, 0.7, 68,  -7,* 12,11, 69.1, ⑭⑫, 5, 9,Ｅウインミッション, 68,鮫島良, 0.3, 74,  -8,* 16,10, 36.3, ⑫⑫, 5,12,Ｇナムラブｰム, 66,古川吉, 0.4, 72,  -3,* 10, 7, 15.0, ⑩⑨, 5, 2,Ｈデアテンビｰ, 67,宮崎北, 0.6, 57,* -5,  -5,18,200.7, ②②
 6,15,Ｄマイアイビギニング, 60,赤木高, 0.8, 68,   4,  -1, 5, 14.3, ⑧⑦, 6, 5,Ｈアｰバンストリｰト, 66,赤木高, 0.4, 72,  -9,* 14, 7, 12.9, ⑫⑩, 6, 3,Ｄウインイｰジス, 69,中舘英, 0.5, 73,   9,  -2, 1,  3.6, ④④, 6, 3,Ｊブルｰミングスノｰ, 64,長谷川, 0.6, 58,* -4,  -6, 8, 21.7, ②①
 7, 2,Ｅハｰバｰブリッジ, 58,小原義, 1.1, 66,*  9, -10,10, 55.4, ②②, 7,12,Ｌケイエスショｰキ, 61,難波剛, 0.5, 70,   0,   4, 9, 30.7, ⑤⑨, 7,13,Ｌライモン, 59,青木芳, 0.6, 71,   5,   0, 6, 11.3, ⑤⑤, 7,13,Ｐプラチナロｰズ, 60,鮫島良, 0.6, 57, -14,   4,15,105.4, ⑬⑫
 8, 5,Ｊヒシシャトル, 47,菊沢隆, 1.2, 64,   6,  -7, 6, 14.4, ⑤⑦, 8,11,Ｊフジヤマビュティｰ, 63,藤岡康, 0.6, 69,  -6,   9,11, 38.9, ⑪⑫, 8,11,Ｅタガノマスタング, 68,小原義, 0.7, 68,  -5,*  9, 4,  6.0, ⑪⑩, 8, 5,Ｇアグネスカルミア, 71,安藤光, 0.6, 57,  -8,  -2, 9, 31.9, ④⑤
 9,11,Ｑハイタカ, 38,高山太, 1.2, 62,   2,  -3,17,278.6, ⑨⑩, 9, 7,Ｍナムラコネリｰ, 59,安藤光, 0.6, 70,  -4,   7,13, 80.4, ⑩⑩, 9, 6,Ｋメイショウダンケン, 61,渡辺薫, 1.1, 65,  -6,   6,12,128.0, ⑬⑫, 9,15,Ｅヤマニンパンテｰル, 73,菊沢隆, 0.6, 57, -10,   1, 6, 14.5, ⑥⑦
10, 3,Ｎイントゥザライト, 41,長谷川, 1.5, 59,   0,  -6,14,107.1, ⑨⑨,10, 4,Ｆプリンスヤンクス, 67,小島太, 0.8, 67,   1,  -1, 5,  8.5, ⑤⑤,10,15,Ｉメイショウテッケル, 62,田中健, 1.2, 63,   0,  -2,10, 50.8, ⑦⑦,10, 8,Ｎデンコウグラス, 61,上村洋, 0.8, 56, -22,*  9,14, 95.0, ⑱⑰
11, 7,Ｌケイアイエイコウ, 43,鮫島良, 1.8, 54,  -6,  -3,13, 94.8, ⑫⑪,11,13,Ｄクロスホｰリｰ, 68,郷原洋, 0.8, 67,   4,  -4, 3,  6.3, ③③,11, 9,Ｍカシノトｰマス, 56,西田雄, 1.2, 62,  -4,   2,14,157.9, ⑪⑪,11, 4,Ｂキッスアンドライド, 78,太宰啓, 0.8, 55, -13,   0, 2,  5.3, ⑧⑦
12,10,Ｇステラダルク, 55,安藤光, 2.0, 52,  -6,  -6, 8, 38.4, ⑫⑬,12, 8,Ｃキラｰスマイル, 68,芹沢純, 0.9, 65,*  5,  -6, 2,  5.2, ②②,12,10,Ｊミスズブライト, 61,中村将, 1.3, 63,   7, -10,11, 67.0, ⑤⑤,12, 9,Ｋタニノハイクレア, 64,荻野琢, 0.8, 54, -13,   0, 7, 17.3, ⑧⑫
13, 6,Ｏアイノカゼ, 41,嘉藤貴, 2.1, 50,  -2, -11, 7, 20.6, ⑪⑬,13,10,Ｋグランプリシリウス, 63,上村洋, 2.1, 52,   4, -20,12, 39.3, ③⑤,13, 5,Ｎオｰドリｰロｰズ, 55,丸田恭, 2.2, 49,  -9,  -6,13,148.0, ⑭⑭,13,11,Ｏストロベリｰドｰル, 61,高山太, 0.8, 54, -16,   3,16,141.9, ⑭⑫
14, 4,Ｐオｰラノツバサ, 39,千葉直, 2.1, 49,  -9,  -5,16,216.5, ⑮⑬,,,,,,,,,,,,,14, 7,Ｏテンジンテンリュウ, 52,高山太, 4.4, 23, -10, -32,15,195.2, ⑭⑮,14,14,Ｍヴァｰチュ, 62,中村将, 1.0, 52, -16,   0,10, 37.6, ⑭⑮
