08年12月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月21日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 3,16,Ｂマチカネオイカゼ, 74,吉田稔, 0.4, 69,*  2,   5, 2,  7.0,⑥⑤⑤, 3, 1,Ｂウインアトラス, 73,松田大, 0.5, 72,*  0,   9, 1,  2.6,①①①, 3, 7,Ｈヴィジレ, 69,和田竜, 0.2, 79,* -1,  13, 3,  7.2,②②②, 3,12,Ｏキルシュワッサｰ, 75,太宰啓, 0.2, 77,* 15,   3, 7, 17.2, ②②
 4,11,Ａフレンチノワｰル, 76,中舘英, 0.5, 68,  -1,*  9, 1,  1.4,⑫⑪⑨, 4, 4,Ｅアイノカゼ, 69,土谷智, 0.7, 69,* -1,   8, 5, 10.5,③③③, 4, 4,Ｃニシノフェリｰチェ, 73,吉田稔, 0.2, 79,* -1,  13, 8, 16.5,①①①, 4,15,Ｄエｰシンアロｰ, 79,鮫島良, 0.3, 75,   0,* 16, 8, 18.3, ⑱⑰
 5, 6,Ｊメイショウシオギリ, 65,安藤光, 0.6, 65,   0,   7, 9, 74.8,⑦⑦⑦, 5, 6,Ｇマルブツファイン, 65,和田竜, 1.2, 67,  -2,   7, 9, 49.1,⑦⑧⑤, 5,12,Ｋメイショウイチバン, 66,鮫島良, 0.3, 85,  -5,* 22, 9, 19.6,⑪⑭⑩, 5, 3,Ａテｰオｰギャング, 80,松田大, 0.3, 75,* 13,   3,10, 21.9, ③③
 6,14,Ｈクレアシオン, 66,古川吉, 0.6, 71,  -1,* 10, 3, 11.1,⑭⑭⑩, 6, 9,Ｉエプソムスタウト, 62,宮崎北, 1.3, 64,  -4,   9,13,173.0,⑨⑬⑫, 6, 9,Ｌドリｰムエレメンツ, 65,川島信, 0.4, 77,* -3,  11, 7, 13.7,⑩⑤③, 6,10,Ｉレッドビｰムシチｰ, 77,石橋脩, 0.3, 75,   7,  10, 6, 14.0, ⑫⑫
 7, 7,Ｄアルコイリス, 70,上村洋, 1.1, 65,*  3,  -1, 8, 42.1,②④④, 7,15,Ａメイショウトンボ, 75,中村将, 1.4, 64,  -4,   8, 2,  4.7,⑭⑭⑭, 7,14,Ｂエイデンダンス, 74,的場勇, 0.4, 85,  -7,* 27, 5,  7.8,⑭⑯⑯, 7, 2,Ｅメイビリｰヴ, 79,吉田稔, 0.3, 74,* 17,  -1, 4, 11.2, ①①
 8, 8,Ｎテｰオｰクレバｰ, 57,鮫島良, 1.1, 64,*  3,  -4,14,291.4,①①①, 8,10,Ｌアプロｰチアゲン, 59,小島太, 2.1, 66,  -5,   5,16,376.6,⑮⑮⑮, 8, 5,Ａサクセスアｰチ, 75,松田大, 0.5, 80,  -4,  16, 2,  5.1,⑦⑪⑦, 8,11,Ｇボストンゴｰルド, 77,芹沢純, 0.4, 73,   3,* 12,15, 51.5, ⑮⑯
 9,12,Ｋブリリアントマリｰ, 62,芹沢純, 1.3, 65,  -2,   7,13,210.9,⑯⑯⑮, 9,13,Ｄオメガクエスト, 70,中舘英, 2.1, 59,  -2,  -2, 4,  9.0,⑯⑦⑦, 9,16,Ｆマイネナデシコ, 72,津村明, 0.5, 81,  -4,  17, 4,  7.2,⑬⑬⑭, 9,14,Ｍアポロフェニックス, 75,和田竜, 0.4, 74,* 13,   2, 3,  9.4, ④④
10, 5,Ｍラフアップ, 60,石橋脩, 1.4, 61,  -1,   2,12,167.7,⑩⑬⑫,10,12,Ｋチャｰムチェリｰ, 59,津村明, 2.2, 59,  -4,   2,10, 68.6,⑫⑫⑪,10,13,Ｐフォンテｰヌ, 56,嘉藤貴, 0.6, 79,  -5,  17,16,181.0,⑫⑫⑪,10,13,Ｌサクラプログレス, 76,小島太, 0.4, 73,   3,* 12,18,144.8, ⑯⑮
11,13,Ｌリカオｰナイン, 62,田中博, 1.7, 60,   1,  -3,16,446.0,⑬⑧⑧,11,11,Ｎシャインジュエリｰ, 57,安藤光, 2.2, 58,  -2,  -1,15,338.1,⑧⑨⑧,11,11,Ｅウインボｰルド, 73,藤岡康, 0.8, 74,  -4,  10, 6,  8.5,⑨⑨⑬,11,17,Ｎマンテンハット, 75,菊地昇, 0.4, 74,   6,  10,16,100.8, ⑭⑭
12, 3,Ｆウメノカイウン, 68,大野拓, 1.8, 59,  -1,  -1, 6, 23.1,⑪⑫⑭,12, 8,Ｏオンワｰドイｰガｰ, 57,丸田恭, 2.3, 57,* -1,  -5, 8, 47.1,⑥⑤⑥,12, 2,Ｊサチノマックイｰン, 67,加藤士, 1.1, 76,  -6,  15,14,136.9,⑮⑮⑮,12, 4,Ｊバルバレスコ, 76,大野拓, 0.4, 73,   6,  10,13, 38.4, ⑬⑬
13, 1,Ｇビｰアデビル, 67,赤木高, 2.1, 57,  -3,   0, 4, 14.3,⑮⑮⑯,13,16,Ｊジョウショｰアロｰ, 62,田中博, 2.4, 58,  -2,  -4, 6, 11.1,⑪⑩⑬,13, 1,Ｉタマモモダンタイム, 68,石橋脩, 1.1, 72,  -4,   6,11, 46.6,⑯⑩⑥,13, 9,Ｂビｰチアイドル, 80,赤木高, 0.5, 72,   8,   6, 2,  8.3, ⑨⑩
14,10,Ｏピエナプリンセス, 54,二本柳, 2.4, 52,   1, -10,10, 85.3,⑧⑥⑥,14,14,Ｆカシノシンケン, 66,二本柳, 2.7, 54,  -2,  -6,11,108.6,⑬⑪⑩,14, 6,Ｏビｰビｰダｰクライ, 60,大野拓, 1.2, 70,* -2,   3,13,118.9,⑤⑥⑤,14, 1,Ｈフィクシアス, 77,田辺裕, 0.5, 72,   9,   5, 9, 20.4, ⑥⑥
15,15,Ｐラビットジｰズニ, 51,西田雄, 2.6, 53,  -1,  -8,15,398.8,⑨⑩⑬,15, 2,Ｐスズノユｰフォｰド, 53,郷原洋, 3.3, 54,  -7,   0,12,142.7,⑩⑯⑯,15, 8,Ｍニシノマニッシュ, 63,丸田恭, 1.4, 65,* -3,  -1,12, 78.8,④④⑨,15,18,Ｋマッハジュウクン, 76,津村明, 0.7, 70,  11,   1,12, 36.7, ⑧⑦
16, 2,Ｉゴｰルドゲスト, 65,荻野琢, 3.4, 50,  -1, -15,11,131.9,⑤⑨⑪,16, 3,Ｍカシノアマゾネス, 57,西田雄, 3.3, 50,* -1, -13,14,229.3,④⑥⑨,16,15,Ｎミウラジェット, 63,芹沢純, 1.9, 61,* -2,  -6,15,163.8,⑥⑦⑫,16, 5,Ｒマリンフェスタ, 71,的場勇, 0.7, 68,   1,   9,17,110.7, ⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 6,Ｆマッチメイト, 78,川島信, 0.9, 67,   9,  -1,11, 23.6, ⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 8,Ｐニシノプライド, 74,中舘英, 1.2, 63,  12,  -7, 5, 13.0, ⑤⑤
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:5),,,,,,,,,,,
"単勝:2,810円 複勝:09=770円 04=780円 16=470円 枠連:2,780円",,,,,,,,,,,,"単勝:550円 複勝:07=150円 05=340円 01=120円 枠連:2,830円",,,,,,,,,,,,"単勝:390円 複勝:03=180円 10=560円 07=300円 枠連:1,610円",,,,,,,,,,,,"単勝:240円 複勝:07=140円 16=720円 12=420円 枠連:2,190円",,,,,,,,,,,
"馬連:8,240円 ワイド:04-09=2,280円 09-16=1,590円 04-16=1,610円",,,,,,,,,,,,"馬連:3,990円 ワイド:05-07=1,120円 01-07=320円 01-05=740円",,,,,,,,,,,,"馬連:6,620円 ワイド:03-10=2,230円 03-07=810円 07-10=2,630円",,,,,,,,,,,,"馬連:6,640円 ワイド:07-16=1,990円 07-12=900円 12-16=3,980円",,,,,,,,,,,
"馬単:18,780円 3連複:16,550円 3連単:139,390円",,,,,,,,,,,,"馬単:8,640円 3連複:2,960円 3連単:29,810円",,,,,,,,,,,,"馬単:11,350円 3連複:15,680円 3連単:101,340円",,,,,,,,,,,,"馬単:10,240円 3連複:20,010円 3連単:89,150円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■12R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,揖斐川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂフェザｰウイング, 72,和田竜,, 74,*  6,   7, 1,  2.5, ②①, 1, 7, シルクマイホｰム,---,小林慎,, 69,   0,*  4,10, 35.3, ⑦⑦, 1,13,Ｄブルｰミンバｰ, 69,上村洋,, 80,*  5,   7, 2,  5.0, ③③, 1,14,Ｈディビデンド, 72,赤木高,, 76,*  4,   7, 7, 15.8,⑮①①
 2, 2,Ｈメイショウアｰチャ, 64,藤岡康, 0.5, 67,  -6,* 10, 8, 24.1, ⑧⑦, 2, 8, マヤフィオｰレ,---,和田竜, 0.4, 68,   7,  -7, 2,  4.3, ③③, 2, 5,Ｏレディセヴィリア, 57,田中博, 0.1, 79,  -1,* 12, 8, 24.9, ⑤⑤, 2, 1,Ａダイワオｰジｰ, 82,的場勇, 0.2, 79,  -3,* 23, 2,  5.2,⑪⑰⑰
 3,15,Ａベルモントユリア, 73,荻野琢, 0.8, 67,   0,   3, 3,  7.1, ④⑥, 3, 5, ライラックノユメ,---,吉田稔, 0.5, 62,  -5,*  3, 5,  8.0, ⑨⑨, 3, 4,Ｅフリｰダムエアｰ, 69,松田大, 0.6, 73,  -9,* 13, 1,  3.4, ⑬⑬, 3,10,Ｋアドマイヤサンサン, 70,吉田稔, 0.2, 77,  -1,  17, 8, 16.3,⑯⑪⑪
 4, 4,Ｄプレンティフェスタ, 69,中舘英, 0.8, 64,  -2,   4, 5,  7.4, ⑤④, 4, 4, キングコｰリンオｰ,---,松田大, 0.7, 66,* 11, -15, 7, 17.4, ①①, 4,11,Ｂライトグロｰリｰ, 73,吉田稔, 0.6, 72,*  7,  -2, 3,  6.0, ②②, 4,11,Ｂオセアニアボス, 78,上村洋, 0.2, 79,   1,  13, 1,  2.7,⑦⑥⑥
 5,13,Ｅケイアイモｰガン, 68,大野拓, 0.9, 63, -10,   9,11, 43.2, ⑫⑪, 5, 9, トキノヤマトボシ,---,田中克, 0.7, 63,   4,  -8, 1,  4.0, ⑤⑤, 5,18,Ｆコアレスリｰヴァ, 69,赤木高, 0.6, 72,   2,   3,10, 29.3, ④④, 5, 5,Ｃロｰテレジｰナ, 76,二本柳, 0.3, 80,  -4,* 26, 6, 15.6,⑱⑱⑱
 6,11,Ｃテンシノボストン, 71,中村将, 0.9, 62, -11,* 10, 2,  6.9, ⑬⑨, 6,16, マキハタスプｰン,---,芹沢純, 1.1, 60,* 11, -20, 9, 27.4, ②②, 6, 2,Ｌシナノザクラ, 61,田辺裕, 0.6, 72,  -5,  10, 7, 17.9, ⑧⑥, 6,15,Ｊフェルヴィｰド, 70,川島信, 0.4, 73,*  3,   5, 5, 13.1,①②②
 7, 5,Ｊサンマルハッピｰ, 63,黛弘人, 1.1, 63,*  6,  -3, 9, 27.9, ①②, 7,10, ヴィｰヴァレジｰナ,---,藤岡康, 1.4, 52,  -9,  -4, 4,  6.3, ⑪⑪, 7, 7,Ｃエムオｰミラクル, 72,丸田恭, 0.8, 69,  -5,   7, 6, 12.3, ⑨⑨, 7, 9,Ｄエイシンフレンチ, 76,和田竜, 0.4, 77,  -1,  14, 4, 12.6,⑩⑩⑨
 8, 9,Ｎシルクイシュタｰル, 56,松田大, 1.1, 62, -10,   7,13,118.4, ⑪⑬, 8,14, サｰジプロミネンス,---,石橋脩, 1.5, 55,   7, -21, 8, 24.1, ④④, 8,10,Ａマイネルカｰロ, 74,大野拓, 0.9, 68,  -6,   7, 5,  8.8, ⑩⑪, 8, 4,Ｆナンヨｰイｰスト, 74,石橋脩, 0.6, 73,*  3,   2, 9, 18.0,③③③
 9, 3,Ｉヴェリタス, 64,古川吉, 1.2, 61, -18,* 12, 7, 14.9, ⑯⑯, 9,12, ヤマイチリブ,---,田嶋翔, 1.9, 45,  -5, -15,15, 69.2, ⑩⑩, 9,16,Ｈアヤヒメ, 66,宮崎北, 0.9, 70, -14,* 15, 9, 25.0, ⑱⑱, 9, 6,Ｉマイネソシオ, 71,芹沢純, 0.6, 76,  -2,  16,10, 34.0,⑭⑯⑯
10, 6,Ｍスマｰトバイパｰ, 57,芹沢純, 1.2, 60,  -2,   1,15,394.3, ⑥⑤,10,11, エプソムスウィｰプ,---,宮崎北, 2.0, 46,   1, -21,12, 41.6, ⑧⑧,10, 6,Ｇチェリｰフォレスト, 68,黛弘人, 1.0, 67,* 11, -11, 4,  7.1, ①①,10,13,Ｅスマイルオンザラン, 75,中舘英, 0.9, 70,   2,   0, 3,  5.3,⑤④⑤
11, 1,Ｌオンワｰドカルマ, 61,石橋脩, 1.2, 59, -13,   8,14,290.3, ⑭⑭,11,13, キンシスタｰ,---,古川吉, 2.5, 40,   4, -31, 3,  6.1, ⑥⑥,11, 8,Ｉシャイニｰカフェ, 66,小島太, 1.1, 68, -13,* 11,12, 49.2, ⑰⑰,11, 2,Ｌジョニｰバロｰズ, 69,鮫島良, 1.1, 69,   0,   2,12, 56.7,④⑨⑧
12,14,Ｇメイキンマジック, 65,田中博, 1.3, 59,  -8,   4,12,112.1, ⑩⑫,12,15, ウィニングトリック,---,津村明, 3.0, 16, -22, -12, 6, 16.3, ⑫⑫,12,14,Ｐベルモントソナタ, 55,安藤光, 1.1, 66,  -3,   2,17,152.1, ⑦⑧,12, 8,Ｏサザンウェルズ, 63,岩部純, 1.1, 68,   2,   0,18,354.2,②⑤④
