08年 5月 3日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月 3日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,荒川峡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａフランドルシチｰ, 63,中舘英,, 52,* -4,   7, 1,  1.3,②②①, 1, 5,Ｇプラネットビｰナス, 48,芹沢純,, 53,*  6, -24, 1,  4.3, ①①, 1, 1,Ｊテイエムスカット, 63,田中健,, 69,*  3,   2, 7, 19.9, ③③, 1,10,Ｂピエナグッドラック, 72,太宰啓,, 72,  13,* -2, 1,  3.2,⑧⑦⑦
 2, 4,Ｂメイショウユウシャ, 61,渡辺薫, 0.1, 55,  -6,*  9, 2,  5.6,③③③, 2,13,Ｄワンポイント, 49,丸田恭, 0.0, 50,  -2, -16,10, 22.2, ⑤⑤, 2, 9,Ｆインサイダｰ, 66,的場勇, 0.4, 65,  -4,*  5, 6, 12.7, ⑩⑩, 2, 1,Ｈマッシヴカイザｰ, 65,芹沢純, 0.3, 68,  15,  -9, 7, 18.4,⑤④③
 3, 8,Ｄリュイｰルノワｰル, 52,西田雄, 0.2, 53,* -4,   6, 6, 69.3,①①②, 3,15,Ｎネオファロス,-29,石橋脩, 0.1, 47,  -8, -12, 5,  9.0, ⑧⑥, 3, 2,Ｄテイエムカイブツ, 68,芹沢純, 0.4, 66,   3,   0,10, 28.6, ④③, 3, 5,Ｄリヴィエラブルｰ, 68,的場勇, 0.6, 64,* 16, -18, 2,  5.8,③②②
 4, 6,Ｇトｰセンコックス, 49,三浦皇, 0.5, 51,  -7,*  8, 3,  9.5,⑨⑦⑧, 4, 1,Ｃシャイニングアゲン, 52,大野拓, 0.1, 47,  -9, -11, 7, 10.6, ⑧⑨, 4, 7,Ｃセイヴィングス, 70,中谷雄, 0.5, 64,  -2,   3, 4,  8.0, ⑧⑧, 4, 7,Ｋミココロ, 58,嘉藤貴, 0.9, 64,  12, -10,11, 90.0,⑩⑨⑨
 5, 7,Ｈロマンスワンダｰ, 41,村田一, 0.8, 50,  -7,   5, 9,123.7,⑦⑦⑤, 5, 9,Ａワイルドヒｰロｰ, 61,川島信, 0.1, 45, -17,* -3, 8, 12.4, ⑪⑪, 5,14,Ｍマンダレｰ, 57,南田雅, 0.5, 63,  -4,*  4,15,239.6, ⑩⑩, 5,11,Ｉロックザキャスバ, 64,中舘英, 0.9, 64,  15, -18, 3,  5.8,⑤④⑥
 6, 2,Ｅアドリｰム, 50,松田大, 1.2, 49,  -6,  -1, 7, 85.1,③③④, 6, 8,Ｉジョｰアニマｰト, 45,荻野琢, 0.2, 48,   0, -21, 3,  8.1, ③③, 6, 5,Ｇオリオンスタｰズ, 64,松田大, 0.6, 65,  -4,   4, 2,  4.8, ⑩⑩, 6,12,Ｅキミハツヨイ, 66,菊沢隆, 1.0, 63,  11,* -8,10, 26.1,⑪⑩⑩
 7, 5, フラワｰレッド,---,浜中俊, 1.3, 43,  -6,  -1, 5, 17.8,③③⑥, 7, 4,Ｊシェリアク, 43,赤木高, 0.2, 45,  -9, -12,13, 61.7, ⑧⑨, 7, 3,Ｈカシノダンク, 64,西田雄, 0.6, 63,*  4,  -4, 5, 12.2, ②②, 7, 2,Ａウインバｰディクト, 74,渡辺薫, 1.1, 62,  13, -17, 6,  7.8,⑧⑦⑦
 8, 9,Ｆセフティｰダイチ, 50,河北通, 1.4, 43,  -6,  -1, 8,110.3,⑥⑥⑥, 8, 2, チアフルドｰラ,---,村田一, 0.3, 47,*  2, -24,11, 34.9, ③③, 8, 4,Ｅメイショウハナミチ, 68,太宰啓, 0.6, 63,  -1,   1, 8, 22.6, ⑦⑦, 8, 9,Ｃマｰブルワンダｰ, 70,赤木高, 1.2, 61,  15, -23, 4,  7.3,③④③
