08年12月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月13日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  ダ2300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9,14,Ｇクレッシェンド, 42,宮崎北, 1.8, 41,  -5, -13, 7, 37.6,⑮⑭⑬, 9, 4,Ｍロｰザレｰヌ, 34,荻野琢, 1.2, 53, -11,   0,10,163.5,⑪⑩⑪, 9, 6,Ｇハｰベストタｰフ, 64,中村将, 0.9, 62,*  3,  -1,16,259.8,⑭④④, 9, 5,Ｍジェントルフォｰク, 75,千葉直, 0.8, 75,  10,   5,13, 54.2,⑪⑭⑭
10,15,Ｏムｰヴトゥゴｰル, 27,藤岡康, 2.5, 37,  -2, -25, 9, 95.7,⑥⑧⑪,10, 9,Ｈインバラトゥｰラ, 44,飯田祐, 1.3, 54, -11,   2,14,303.1,⑮⑬⑬,10,13,Ｊユウタｰストライプ, 62,大庭和, 0.9, 62,*  3,  -2,10, 39.0,①①①,10, 9,Ｏニットウサラン, 73,梶晃啓, 1.2, 73,  11,   0,15,100.2,⑬⑪⑪
11,10,Ｍロングアイドル, 33,渡辺薫, 2.5, 39,*  2, -29, 8, 53.3,①①①,11, 5,Ｇカヤドｰモトヒメ, 51,田中博, 1.6, 53, -15,   4, 6, 49.5,⑯⑰⑯,11,11,Ｏアグネスフウジン, 51,丸田恭, 1.2, 60,*  3,  -5,15,131.0,③③③,11, 3,Ｎサｰユウジｰン, 74,赤木高, 1.3, 71,  12,  -1,16,222.9,⑥⑨⑨
12, 4,Ｎニホンピロジｰル, 30,安藤光, 2.8, 36,  -6, -17,15,283.8,⑭⑮⑭,12, 6,Ｆマアｰラウ, 52,蓑島靖, 1.9, 47, -13,  -5, 7, 91.6,⑰⑯⑰,12, 5,Ｉキクジロウ, 62,藤田伸, 1.3, 63,   0,   5,11, 39.4,⑯⑯⑮,12, 8,Ｂブラッシュアップ, 82,藤岡康, 1.3, 72,  13,  -4, 3,  7.1,⑩⑦⑧
13,12,Ｂコスモハイスペック, 53,丸田恭, 2.9, 35,  -1, -30, 5, 10.9,④⑤⑧,13, 2,Ｏワンメイク, 28,武士沢, 2.2, 44, -13,  -9, 9,133.8,⑭⑮⑮,13,14,Ｅアドマイヤワｰルド, 70,デムｰ, 1.3, 58,   1,  -1, 3,  5.5,⑨⑩⑧,13,16,Ｆシルクストリｰト, 80,中舘英, 1.4, 70,  13,  -6, 2,  6.9,⑤⑤⑤
14, 3,Ｌマイネサブリナ, 37,千葉直, 3.0, 33,  -5, -23,10,103.0,⑬⑬⑫,14, 1,Ｑツカサゲンキ,  6,大江原, 2.6, 37, -13, -15,13,297.7,⑬⑭⑭,14, 3,Ｍナリタシャトル, 58,飯田祐, 2.0, 57,   1,  -5,14,129.9,⑬⑫⑫,14, 1,Ｈシｰアクロス, 80,武士沢, 1.4, 71,* 18, -13, 9, 14.1,①①①
15,13,Ｉサラスヴァティｰ, 41,荻野琢, 4.2, 31, -14, -15,16,293.1,⑯⑯⑯,15,15,Ｐテイエムソンゴクウ, 20,田嶋翔, 2.8, 33,  -9, -26,17,361.3,⑤⑧⑨,15,10,Ｌアグネスゼッセイ, 59,長谷川, 2.8, 54,   1, -10,13,126.6,⑩⑭⑯,15,14,Ｅナックルパｰト, 81,北村友, 2.3, 62,* 17, -19,11, 24.0,②②②
16,11,Ｋスマイルオンリップ, 37,西田雄, 5.2, 22,  -4, -42,11,114.3,③⑫⑮,16,11,Ｉクｰルリタｰンズ, 42,古川吉, 3.0, 33, -10, -25,12,278.9,⑩⑫⑫,16,15,Ｐメロｰマズルカフェ, 47,小島太, 2.8, 53,   2, -17,12, 60.4,④⑤⑨,16,13,Ｋアクセルファイヤｰ, 77,松田大, 2.3, 69,  11,  -6, 1,  5.2,⑯⑮⑮
,,,,,,,,,,,,17,13,Ｌノボビクトリｰ, 35,田辺裕, 3.2, 29,  -8, -35,16,334.0,⑥⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:240円 複勝:09=120円 07=190円 08=2,420円 枠連:620円",,,,,,,,,,,,単勝:450円 複勝:14=150円 03=110円 10=230円 枠連:410円,,,,,,,,,,,,"単勝:520円 複勝:07=190円 12=550円 01=240円 枠連:2,760円",,,,,,,,,,,,"単勝:1,180円 複勝:15=400円 10=620円 07=620円 枠連:3,140円",,,,,,,,,,,
"馬連:660円 ワイド:07-09=330円 08-09=5,160円 07-08=9,110円",,,,,,,,,,,,馬連:410円 ワイド:03-14=190円 10-14=850円 03-10=330円,,,,,,,,,,,,"馬連:4,800円 ワイド:07-12=1,800円 01-07=770円 01-12=2,380円",,,,,,,,,,,,"馬連:12,590円 ワイド:10-15=3,100円 07-15=7,040円 07-10=4,740円",,,,,,,,,,,
"馬単:1,240円 3連複:24,310円 3連単:77,020円",,,,,,,,,,,,"馬単:1,060円 3連複:1,310円 3連単:7,560円",,,,,,,,,,,,"馬単:9,430円 3連複:13,590円 3連単:85,320円",,,,,,,,,,,,"馬単:22,050円 3連複:106,850円 3連単:563,260円",,,,,,,,,,,
■ 2R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  芝2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中日新聞杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂゴｰルドヴェイン, 72,千葉直,, 73,   3,   7, 5, 12.5, ④④, 1,15,Ａルシフェリン, 79,蛯名正,, 76,* 11,   7, 2,  4.4,④②②, 1, 9,Ｋクヴァルダ, 69,秋山真,, 78,  12,  11, 3,  7.0,④⑤⑤, 1, 8,Ｃヤマニンキングリｰ, 91,デムｰ,, 93,   3,  29, 2,  5.6,⑥⑤⑤
 2, 3,Ａラスカルシチｰ, 74,丸田恭, 0.1, 73,*  5,   5, 1,  1.8, ②②, 2,14,Ｈホワイトショウフク, 71,丸田恭, 0.3, 75,   8,* 10, 7, 29.1,⑪⑨⑦, 2,15,Ｉピエナグッドラック, 70,藤田伸, 0.0, 83,   8,* 26, 2,  4.5,⑩⑫⑪, 2,13,Ｊフサイチアソｰト, 85,和田竜, 0.0, 93,   3,  28,10, 40.3,④④③
 3, 6,Ｇラスカルデュｰク, 66,古川吉, 0.1, 73,  -7,* 13, 4, 10.8, ⑫⑨, 3,16,Ｄウインプレミアム, 74,中舘英, 0.3, 72,* 11,   4, 5,  6.5,⑤③③, 3, 8,Ａマイネルクルｰガｰ, 81,デムｰ, 0.0, 79,  11,  15, 1,  4.0,⑦⑥⑥, 3, 1,Ｋイケトップガン, 85,大野拓, 0.1, 98,  -4,* 42, 9, 25.5,⑯⑰⑰
 4, 7,Ｆテイエムカイブツ, 67,田嶋翔, 0.3, 70,  -6,* 11,10, 31.4, ⑩⑧, 4,11,Ｃホッコｰキングオｰ, 75,秋山真, 0.6, 72,   6,* 10, 4,  6.1,⑬⑪⑪, 4, 5,Ｊヴェルトマイスタｰ, 69,小島太, 0.4, 73,* 13,   2, 9, 21.6,⑤④②, 4,11,Ｄオペラブラｰボ, 90,蛯名正, 0.1, 95,   1,  32, 1,  2.1,⑧⑨⑨
 5,13,Ｉテンシノボストン, 63,中村将, 0.4, 68,  -3,   7, 7, 19.3, ⑧⑦, 5,13,Ｇホウライブライアン, 71,デムｰ, 0.9, 64,  10,   1, 1,  3.2,⑦⑤⑤, 5, 7,Ｂピサノロンシャン, 77,鮫島良, 0.5, 77,   9,  14, 6, 10.7,⑪⑨⑧, 5,16,Ｐセンカク, 79,赤木高, 0.2, 86,*  4,  21,16,109.0,②②②
 6, 2,Ｎヒシシャトル, 57,中舘英, 0.6, 68,*  6,  -1, 9, 24.8, ①①, 6, 3,Ｅパッセジャｰレ, 72,古川吉, 1.1, 70,   7,   4, 8, 40.9,⑫⑩⑧, 6, 1,Ｆニシノシュテルン, 74,松田大, 0.6, 75,   9,  12, 7, 12.6,⑨⑧⑦, 6, 4,Ａシンゲン, 95,藤田伸, 0.2, 91,   2,  29, 3,  6.3,⑦⑦⑥
 7, 8,Ｅヤマニンブリオン, 68,田中健, 0.6, 68,   3,   1, 3,  8.2, ③③, 7, 4,Ｂタニノロッキｰ, 76,藤田伸, 1.2, 68,   8,   3, 3,  5.0,⑥⑦⑥, 7,13,Ｃエナｰジバイオ, 76,丸田恭, 0.6, 78,   6,* 23, 5,  8.8,⑯⑮⑭, 7,14,Ｌマイネルスタｰリｰ, 85,丸田恭, 0.2, 89,   3,  26,12, 77.1,⑤⑥⑦
 8,16,Ｃホトダｰ, 70,西田雄, 0.7, 66,   2,   1, 8, 20.9, ⑤⑤, 8, 2,Ｎマルタカラッキｰ, 57,丹内祐, 1.2, 67,* 11,  -4, 9, 44.9,②①①, 8,16,Ｅセイカアニマｰト, 75,北村友, 0.7, 75,   8,  15, 8, 12.9,⑫⑪⑫, 8, 9,Ｍシゲルフセルト, 81,川島信, 0.2, 92,   1,  31, 8, 22.0,⑨⑧⑧
 9,12,Ｄミスタｰオリオン, 70,小林慎, 0.9, 64,  -1,   1, 2,  7.4, ⑥⑥, 9, 9,Ｋブルｰベドウィン, 64,荻野琢, 2.1, 64,   4,   0,16,347.7,⑧⑬⑬, 9, 2,Ｄドリｰムシｰカｰ, 75,二本柳, 0.9, 73,   7,  17,12, 52.8,⑭⑭⑬, 9, 7,Ｂダンスアジョイ, 92,秋山真, 0.3, 93,  -1,  33, 6, 16.9,⑭⑫⑫
10, 9,Ｊマイネバイレ, 60,田中博, 1.5, 57, -19,   7,12,166.2, ⑯⑮,10, 5,Ｉメモリｰジャグラｰ, 70,西田雄, 2.1, 62,   8,  -4,10, 46.8,⑨⑧⑩,10,12,Ｇシゲルアンビシャス, 74,中村将, 1.3, 74,   4,  19,10, 36.2,⑮⑯⑯,10, 6,Ｉサクラオリオン, 87,北村友, 0.4, 91,  -1,  32,14, 83.0,⑫⑪⑪
11,14,Ｋキングベガロｰド, 59,難波剛, 1.6, 56,  -8,  -1,15,276.0, ⑬⑩,11, 1,Ｌギブミｰアチャンス, 63,松田大, 2.3, 63,   6,  -3,13,192.6,⑩⑫⑫,11, 3,Ｌリワｰドモンシェリ, 67,蛯名正, 1.5, 68,   8,   4,11, 37.7,⑧⑩⑩,11,15,Ｆマンハッタンスカイ, 89,芹沢純, 0.5, 83,*  4,  16, 4, 12.1,①①①
12, 1,Ｏユキノハナカイドウ, 52,小林淳, 1.7, 56,  -6,  -2,16,295.5, ⑨⑪,12, 7,Ｍホｰクウィンザｰ, 63,藤岡康, 2.7, 59,   4,  -3,12,176.8,⑯⑭⑭,12, 4,Ｎレイトスプリング, 65,和田竜, 2.0, 59,* 13, -20,13, 56.0,②②①,12,12,Ｈアルコセニョｰラ, 88,武士沢, 0.5, 91,  -1,  29, 5, 16.6,⑩⑬⑬
13, 4,Ｐカルストンアルプス, 30,鮫島良, 1.9, 55,  -9,  -2,14,247.8, ⑮⑫,13, 6,Ｊキンシニュｰストン, 67,田中健, 2.8, 59,   2,  -1,14,257.1,⑭⑮⑮,13,10,Ｍエバｰブライト, 66,黛弘人, 2.2, 59,   9, -11,14,113.3,⑥⑦⑨,13, 5,Ｏアサカディフィｰト, 80,中舘英, 0.6, 91,  -2,  32,11, 58.6,⑰⑯⑯
14, 5,Ｍモエレヘイセイ, 58,草野太, 1.9, 53,  -9,  -3,13,225.4, ⑭⑭,14,12,Ｆエルベンセドｰル, 72,田中博, 2.9, 56,  10, -17, 6, 14.7,①④④,14,14,Ｏミココロ, 65,南田雅, 3.4, 52,   8, -20,15,169.5,⑬⑬⑮,14, 2,Ｑホッコｰソレソレｰ, 77,渡辺薫, 0.7, 90,  -2,  31,15,101.9,⑮⑮⑮
15,15,Ｈファイナルパンチ, 64,秋山真, 2.6, 47,  -5, -11, 6, 13.9, ⑪⑬,15, 8,Ｏレイコガンベロ, 55,大野拓, 3.0, 55,   8, -14,11,112.9,③⑥⑨,15, 6,Ｐサクラメフィウス, 41,的場勇, 4.5, 44,* 13, -56,16,184.0,①①④,15, 3,Ｇダブルティンパニｰ, 88,上村洋, 0.8, 87,  -1,  25, 7, 17.0,⑪⑩⑩
,,,,,,,,,,,,16,10,Ｐスズカカリズマ, 52,北村友, 3.2, 53,   2,  -4,15,266.4,⑮⑯⑯,16,11,Ｈフェラｰリファイブ, 72,中舘英, 5.5, 43,* 13, -69, 4,  8.3,③③③,16,10,Ｅパｰプルイｰグル, 90,藤岡康, 0.8, 87,  -1,  28,17,250.7,⑬⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｎマイネルポライト, 81,長谷川, 1.2, 75,*  5,   8,13, 80.3,③③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,250円 複勝:10=250円 03=120円 06=250円 枠連:1,100円",,,,,,,,,,,,単勝:440円 複勝:15=170円 14=470円 16=260円 枠連:490円,,,,,,,,,,,,"単勝:700円 複勝:09=240円 15=150円 08=150円 枠連:1,060円",,,,,,,,,,,,"単勝:560円 複勝:08=210円 13=900円 01=650円 枠連:3,920円",,,,,,,,,,,
"馬連:1,170円 ワイド:03-10=330円 06-10=950円 03-06=350円",,,,,,,,,,,,"馬連:4,390円 ワイド:14-15=1,480円 15-16=590円 14-16=2,830円",,,,,,,,,,,,"馬連:1,780円 ワイド:09-15=630円 08-09=630円 08-15=310円",,,,,,,,,,,,"馬連:10,130円 ワイド:08-13=2,520円 01-08=1,770円 01-13=8,200円",,,,,,,,,,,
"馬単:3,840円 3連複:2,630円 3連単:21,890円",,,,,,,,,,,,"馬単:6,640円 3連複:8,300円 3連単:42,290円",,,,,,,,,,,,"馬単:3,850円 3連複:2,090円 3連単:15,150円",,,,,,,,,,,,"馬単:15,650円 3連複:53,530円 3連単:335,420円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  芝2000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,犬山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａヒロアンジェロ, 75,蛯名正,, 71,* -1,  13, 1,  2.7,④③③, 1,15, イマカツウィｰズ,---,藤田伸,, 59,*-13,   7, 7, 16.6,②②②, 1,18,Ｋメイカ, 68,荻野琢,, 80,   5,*  8,11, 39.7, ⑨⑧, 1, 4,Ａダンツホウテイ, 81,藤田伸,, 85,  -2,* 21, 1,  2.3,④④④
 2, 7,Ｋレティセントガｰル, 65,デムｰ, 0.3, 65,*  0,  11, 4,  6.9,②②②, 2,16, キングウェｰルズ,---,蛯名正, 0.2, 63, -19,* 15, 4,  7.7,⑫⑫⑪, 2, 3,Ｂユメイッポ, 74,赤木高, 0.1, 79,* 11,   0, 2,  5.6, ①①, 2,13,Ｏエイブルベガ, 65,蛯名正, 0.4, 80,  -3,  15, 4,  8.3,⑥⑤⑤
 3, 1,Ｉワキノキルシェ, 67,北村友, 0.4, 71,  -3,* 18,11, 50.9,⑫⑫⑫, 3, 7, マラｰド,---,中舘英, 0.3, 58, -16,   7,12, 25.6,⑧⑥⑤, 3, 7,Ａレオブルｰス, 80,蛯名正, 0.3, 77,  -3,* 12, 5,  7.1, ⑭⑯, 3, 7,Ｇグッドバニヤン, 73,和田竜, 0.7, 79,  -3,  15, 6, 18.9,⑧⑩⑦
 4,10,Ｄメイショウコレット, 74,長谷川, 0.4, 74,  -3,* 16, 5,  7.1,⑪⑪⑪, 4, 2, ロｰドカイザｰ,---,松田大, 0.5, 61, -20,* 15, 3,  7.7,⑭⑮⑮, 4,15,Ｍジョウノガｰベラ, 67,和田竜, 0.3, 77,   5,   4,10, 34.2, ⑧⑦, 4,10,Ｉゴｰルドストレイン, 70,小林淳, 0.7, 80,  -6,* 20,10, 27.6,⑭⑭⑭
 5,14,Ｃアドマイヤミスティ, 75,藤岡康, 0.4, 69,* -1,  10, 2,  5.8,⑧⑥⑥, 5, 8, レジェンドブルｰ,---,藤岡康, 0.5, 60, -20,* 14, 2,  5.2,⑪⑬⑬, 5,12,Ｅシャウトライン, 72,藤岡康, 0.4, 75,*  9,  -1, 6,  9.3, ②②, 5, 8,Ｊマイネルアテッサ, 68,丸田恭, 0.8, 69,*  0,   4,13, 50.0,①①①
 6,15,Ｆキラメキパスワｰド, 70,古川吉, 0.5, 72,  -5,* 17, 8, 49.2,⑮⑬⑬, 6,17, トｰワアポロン,---,中村将, 0.5, 53,*-15,   1,17,129.1,③③③, 6, 9,Ｈリネンアカシア, 70,田辺裕, 0.5, 74,   6,   0,12, 40.7, ⑥⑤, 6,12,Ｍロックバルｰン, 67,青木芳, 0.8, 77,  -5,  16,12, 39.7,⑫⑫⑪
 7, 6,Ｂペチカ, 75,藤田伸, 0.5, 67,*  0,   8, 6,  9.2,①①①, 7, 3, ピサノレインボｰ,---,安藤光, 0.6, 53, -16,   2,13, 27.9,④⑤④, 7, 1,Ｉヴェンティ, 70,北村友, 0.5, 73,   2,   4, 7, 17.0, ⑩⑮, 7,15,Ｅタンホイザｰ, 74,秋山真, 0.9, 73,  -4,  10, 3,  7.6,⑨⑦⑧
 8,13,Ｈビバロングライフ, 67,飯田祐, 0.6, 68,  -1,  10, 9, 49.3,⑤⑤⑤, 8, 1, ヘヴンキッシング,---,北村友, 0.8, 55, -19,   8,14, 45.1,⑬⑪⑨, 8,13,Ｇピンクバｰディｰ, 71,大庭和, 0.5, 72,  -6,* 12,13, 41.8, ⑱⑱, 8,14,Ｄケイアイハイタイド, 74,大野拓, 1.0, 69,* -1,   4, 7, 21.1,③③③
 9, 3,Ｅパナマックス, 73,秋山真, 0.7, 67,* -1,   8, 3,  6.2,③④④, 9, 4, ブルｰスバロｰズ,---,デムｰ, 0.8, 55, -20,   9, 1,  4.2,⑮⑭⑭, 9, 2,Ｃネバｰチェンジ, 74,芹沢純, 0.6, 72,  -2,   6, 3,  6.5, ⑯⑭, 9, 3,Ｈアナナス, 72,北村友, 1.0, 72,  -4,   9, 9, 26.2,⑤⑥⑥
10, 5,Ｊウレッコ, 67,赤木高, 0.9, 65,  -2,   9, 7, 33.5,⑥⑧⑦,10, 6, レナプリンセス,---,上野翔, 0.9, 51, -18,   2,15, 90.9,⑨⑧⑧,10, 4,Ｊミティｰク, 69,中舘英, 0.7, 72,   0,   4, 4,  6.6, ⑫⑫,10, 2,Ｆアサクサゼットキ, 73,松田大, 1.1, 72,  -5,  11, 5, 14.5,⑪⑪⑩
11, 9,Ｍツクバプリティ, 63,千葉直, 1.0, 64,  -2,   8,14,125.7,⑨⑩⑩,11,18, ミスズチャンプ,---,和田竜, 1.0, 50, -15,  -1,16,122.2,⑦⑦⑦,11,14,Ｄディスパｰジョン, 73,藤田伸, 0.8, 70,*  9,  -6, 1,  4.2, ③③,11, 6,Ｎマルタカインプレス, 66,丹内祐, 1.1, 75,  -7,  14,15,119.8,⑬⑬⑬
12,11,Ｇペルネティアナ, 69,鮫島良, 1.0, 67,  -1,   7,13,113.0,⑩⑦⑨,12, 5, パワｰルｰルズ,---,荻野琢, 1.0, 55, -22,  11,11, 21.2,⑯⑯⑯,12,10,Ｒユキノサッシュ, 58,田中博, 0.8, 72,  -4,   7,17,148.7, ⑰⑰,12, 1,Ｌマイネルオｰル, 68,鮫島良, 1.1, 73,  -4,   8,11, 35.0,⑦⑨⑨
