08年12月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,11,Ｉケイアイコンジン, 48,池添謙, 2.1, 45,  -1, -18, 8, 51.0,⑥⑩⑧, 9, 2, ヤマカツマドンナ,,高井彰,201.9,,,, 4, 14.5,①②④, 9, 6,Ｍゼットファｰスト, 62,石橋守, 1.5, 63,   3,  -4, 9, 94.1,⑥⑩⑪, 9, 7,Ｋランヘランバ, 81,幸英明, 1.0, 80,  13,   3,10, 70.1, ⑧⑦
10, 6,Ｏジョｰジバロｰズ, 28,小坂忠, 2.3, 45,  -2, -16,16,359.9,⑮⑫⑬,10,13, セレスクラｰジュ,,高野容,202.4,,,, 9, 46.8,③⑤⑦,10,16,Ｏジュｰシｰジｰン, 59,横山典, 1.6, 61,  -1,*  3, 5, 30.7,⑯⑯⑯,10,15,Ｇウォｰタｰバロン, 84,武幸四, 1.2, 75,   5,* 11,12,129.4, ⑯⑯
11, 7,Ｎハイタフネス, 29,佐藤哲, 2.7, 42,  -2, -19,14,286.5,⑭⑯⑫,11, 8, メテオスクライドｰ,,仲田雅,205.7,,,,11,122.9,⑪⑪⑪,11,14,Ｄシｰクレバｰ, 74,秋山真, 1.7, 61,   0,  -1, 4, 14.1,⑮⑮⑮,11,11,Ｊサワノブレイブ, 82,藤岡佑, 1.9, 70,   5,   5,14,234.9, ⑮⑮
12,14,Ｃミッキｰポリス, 54,長谷川, 2.9, 43,   1, -28,12,144.0,⑨⑧⑩,12,12, スタｰダム,,佐藤聖,209.4,,,,12,133.9,⑬⑬⑬,12, 5,Ｐシゲルシュクラン, 46,鮫島良, 1.7, 63,   0,  -1,13,117.8,⑬⑭⑭,12,13,Ｆグレイトフルタイム, 85,小牧太, 2.1, 71,* 17, -13, 9, 37.3, ⑤②
13,12,Ｋロマンチックデス, 45,浜中俊, 2.9, 42,  -4, -17,10, 86.3,⑩⑮⑯,13,11, サンデｰチャリティ,,高野和,210.0,,,,13,242.0,⑫⑫⑫,13,13,Ｌフロントダッシュ, 63,小林徹, 1.7, 61,   4,  -9,16,379.5,⑨⑦⑧,13, 4,Ｎマイネルラファエロ, 77,小林徹, 2.5, 66,   8,  -4,16,487.5, ⑬⑭
14, 9,Ｇマルブツジャガｰ, 50,鮫島良, 3.1, 41,*  4, -34, 4, 17.5,②②③,,,,,,,,,,,,,14,12,Ｉレｰザｰウイング, 66,角田晃, 2.0, 59,   5, -13,14,172.3,⑤⑤⑦,14, 3,Ｏカシノエスケイプ, 75,大下智, 2.9, 65,  10, -10,13,152.5, ⑩⑫
15,15,Ｊコウエイクリスタル, 45,藤岡佑, 3.3, 38,   2, -33,13,170.1,③④⑪,,,,,,,,,,,,,15, 1,Ｋコメンテｰタｰ, 63,武幸四, 2.6, 54,   2, -14,12,114.0,⑩⑪⑩,15, 5,Ｌジェットバニヤン, 80,四位洋, 4.8, 50,  16, -34,11,100.7, ③⑤
16, 1,Ｄナンヨｰアドニス, 52,角田晃, 3.4, 39,  -2, -24, 7, 47.8,⑯⑬⑮,,,,,,,,,,,,,16, 3,Ｈダノンバッカス, 66,ペリエ, 2.7, 53,   2, -13,10, 95.7,⑫⑬⑫,16,10,Ｐコスモラナップ, 67,秋山真, 4.9, 49,  14, -33,15,250.7, ④⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,
単勝:150円 複勝:04=110円 08=150円 03=280円 枠連:320円,,,,,,,,,,,,"単勝:3,040円 複勝:07=740円 04=160円 01=1,890円 枠連:1,180円",,,,,,,,,,,,単勝:140円 複勝:11=110円 15=150円 08=380円 枠連:330円,,,,,,,,,,,,"単勝:1,370円 複勝:02=240円 01=110円 16=180円 枠連:960円",,,,,,,,,,,
馬連:330円 ワイド:04-08=180円 03-04=380円 03-08=760円,,,,,,,,,,,,"馬連:2,660円 ワイド:04-07=1,330円 01-07=13,310円 01-04=3,070円",,,,,,,,,,,,"馬連:400円 ワイド:11-15=200円 08-11=560円 08-15=1,420円",,,,,,,,,,,,馬連:910円 ワイド:01-02=350円 02-16=910円 01-16=250円,,,,,,,,,,,
"馬単:460円 3連複:1,250円 3連単:3,270円",,,,,,,,,,,,"馬単:9,370円 3連複:53,590円 3連単:290,170円",,,,,,,,,,,,"馬単:510円 3連複:2,070円 3連単:5,310円",,,,,,,,,,,,"馬単:3,010円 3連複:1,890円 3連単:15,500円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 5R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝2000m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,ﾗｼﾞｵNIKKEI杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇハマノエルマｰ, 61,佐藤哲,, 69,  12,*-17, 5,  8.9, ⑨⑧, 1, 2, タマモトワイライト,---,小林徹,, 69,*  2,   2, 5,  9.2, ①①, 1,10,Ｅエｰシンダｰドマン, 78,ペリエ,, 81,   9,   4, 2,  5.4,⑦⑦⑦, 1, 6,Ｃロジユニヴァｰス, 75,横山典,, 81,  18,*-13, 2,  5.8,②②②
 2, 3,Ｆスプリングアウェク, 65,藤岡佑, 0.2, 67,* 16, -25, 2,  5.5, ②②, 2, 9, バイオレントナイト,---,池添謙, 0.1, 68,*  1,*  3, 6, 14.5, ③④, 2, 5,Ｆシャイニｰブラウン, 76,鮫島良, 0.1, 82,   6,*  9, 4, 11.0,⑩⑩⑩, 2, 3,Ａリｰチザクラウン, 81,武豊  , 0.7, 75,* 21, -28, 1,  1.3,①①①
 3,12,Ｌスマｰティｰダンス, 57,ルメｰ, 0.4, 66,  11,*-19, 7, 11.8, ⑩⑪, 3, 6, エｰシンリｰドオｰ,---,福永祐, 0.2, 67,*  0,   2, 3,  4.6, ④③, 3, 1,Ａウォｰゲｰム, 86,安藤勝, 0.1, 80,   8,   5, 1,  1.5,⑧⑧⑨, 3, 4,Ｄトゥリオンファｰレ, 70,川田将, 0.9, 73,  17, -21, 7, 34.1,⑤⑤④
 4, 2,Ｅツルマルネオ, 65,和田竜, 0.5, 64,* 14, -27, 1,  5.2, ⑤⑤, 4,12, ブライドルアップ,---,幸英明, 0.5, 64,  -1,   0, 2,  3.9, ⑤⑤, 4, 8,Ｃハギノジョイフル, 79,ルメｰ, 0.1, 81,* 12,  -6, 5, 14.3,①①①, 4, 1,Ｂマッハヴェロシティ, 77,安藤勝, 0.9, 74,  13,*-11, 4, 18.1,④⑦⑦
 5,16,Ｈフィクサｰ, 61,小牧太, 0.6, 64,   6,*-15,13,118.9, ⑱⑯, 5,13, スノｰマジック,---,和田竜, 0.7, 62,  -3,   1, 4,  5.8, ⑦⑧, 5,11,Ｄデンコウミサイル, 78,池添謙, 0.1, 81,   8,*  6, 7, 50.6,⑨⑨⑧, 5, 5,Ｆイグゼキュティヴ, 67,松岡正, 1.1, 72,  18, -25, 5, 18.5,⑥③③
 6, 7,Ｋデオ, 58,福永祐, 0.9, 60,  10, -26,10, 18.0, ⑫⑩, 6,10, オｰミレイライン,---,角田晃, 1.1, 59,  -2,  -4, 9, 41.6, ⑥⑥, 6, 7,Ｈマイネルファｰマ, 75,松岡正, 1.0, 72,* 10, -15, 8, 57.2,④④③, 6, 9,Ｅロｰドロックスタｰ, 69,藤岡佑, 1.7, 67,  17, -31, 6, 26.5,③④⑥
 7,18,Ｊタガノブリガデイロ, 60,安藤勝, 0.9, 59,   9, -24, 3,  5.8, ⑬⑬, 7,16, ケイアイダイコク,---,四位洋, 1.3, 57,  -3,  -4, 1,  3.8, ⑧⑦, 7, 2,Ｉソウルオブジャパン, 74,福永祐, 1.0, 73,* 11, -16, 3,  8.1,③②②, 7, 8,Ｇラヴィンライフ, 65,長谷川, 1.8, 67,  17, -32,10,144.5,⑧⑥⑤
 8, 5,Ｄタマモリバｰ, 66,四位洋, 1.0, 58,* 16, -39, 6,  9.7, ①①, 8, 1, タｰニングストｰン,---,小牧太, 1.3, 57, -14,*  6, 7, 23.5, ⑬⑬, 8, 6,Ｋティズインパルス, 71,和田竜, 1.1, 72,   9, -15, 9, 57.8,②③④, 8, 7,Ｈファミリズム, 59,ルメｰ, 2.2, 63,  13, -28, 3, 17.0,⑩⑨⑧
 9, 9,Ｎキングパレｰド, 55,秋山真, 1.1, 58,* 15, -36,12, 66.3, ⑥⑥, 9, 3, キｰネプチュｰン,---,畑端省, 1.5, 55,  -3,  -6,14,134.2, ⑨⑩, 9, 4,Ｇシゲルアンビシャス, 75,小牧太, 1.1, 72,   5,  -2,10,172.0,⑪⑪⑪, 9, 2,Ｊスｰパｰマｰクン, 57,福永祐, 3.3, 56,   9, -35, 9,138.9,⑦⑩⑨
10, 4,Ａアグネスミラｰジュ, 73,角田晃, 1.2, 58,  12, -34,11, 27.5, ⑧⑦,10,14, ハｰトマン,---,秋山真, 1.7, 55,  -3,  -7,10, 52.3, ⑪⑨,10, 9,Ｊビクトリｰフラッグ, 71,幸英明, 1.3, 71,   9, -17,11,172.9,⑥⑤⑤,10,10,Ｋラブミラｰ, 48,浜中俊, 4.9, 49,  10, -60,11,244.2,⑨⑧⑩
11,13,Ｍバンドゥロンシャン, 56,川田将, 1.4, 54,* 15, -41, 4,  6.5, ④④,11, 5, ハイウイング,---,高野容, 2.2, 50,*  2, -16,13,116.1, ②②,11, 3,Ｂマヒオレ, 81,川田将, 1.3, 69,   8, -13, 6, 18.3,⑤⑥⑥,11,11,Ｉトップクリフォｰド, 57,和田竜,30.0,30.0---,   6, ---, 8, 59.2,⑪⑪⑪
12, 1,Ｂカセドラルパレス, 67,幸英明, 1.4, 56,   9, -31,14,154.5, ⑪⑫,12, 8, ヒビキヴィクトリｰ,---,岩崎祐, 2.5, 47,  -3, -14,15,141.1, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
13,15,Ｏユリカゴノオモイデ, 53,池添謙, 2.3, 45,   5, -37,15,235.4, ⑭⑰,13, 4, ベルファム,---,武幸四, 3.3, 40, -22,  -3, 8, 28.0, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
14, 8,Ｐパｰプルラッキｰ, 48,小林徹, 2.3, 47,   8, -41,16,276.1, ⑮⑮,14,15, ヒシヴァリアント,---,松岡正, 3.5, 38,  -7, -20,11, 74.9, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
15,10,Ｉカｰネリアンシチｰ, 60,松岡正, 2.7, 43,* 15, -60, 8, 15.3, ③③,15,11, タｰンオｰバｰ,---,藤岡佑, 3.8, 34, -31,   0,12, 95.9, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Ｑブライティアヘアｰ, 35,岩崎祐, 2.8, 43,   4, -40,18,600.7, ⑯⑱,16, 7, アルティメットボス,---,石橋守, 9.5,-16, -45, -36,16,193.5, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
17,14,Ｃエｰシンセｰフティ, 67,浜中俊, 3.0, 43,  12, -60, 9, 16.9, ⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 6,Ｒブレｰクダンス, 34,渡辺薫, 3.0, 40,   6, -50,17,500.2, ⑰⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:3),,,,,,,,,,,
単勝:890円 複勝:11=230円 03=190円 12=420円 枠連:830円,,,,,,,,,,,,"単勝:920円 複勝:02=280円 09=380円 06=200円 枠連:2,750円",,,,,,,,,,,,"単勝:540円 複勝:10=170円 05=250円 01=110円 枠連:3,970円",,,,,,,,,,,,単勝:580円 複勝:06=130円 03=110円 04=390円 枠連:170円,,,,,,,,,,,
"馬連:1,690円 ワイド:03-11=530円 11-12=1,530円 03-12=1,500円",,,,,,,,,,,,"馬連:4,060円 ワイド:02-09=1,400円 02-06=860円 06-09=850円",,,,,,,,,,,,"馬連:4,180円 ワイド:05-10=850円 01-10=210円 01-05=350円",,,,,,,,,,,,"馬連:230円 ワイド:03-06=150円 04-06=1,030円 03-04=440円",,,,,,,,,,,
"馬単:3,820円 3連複:6,190円 3連単:39,320円",,,,,,,,,,,,"馬単:7,920円 3連複:6,400円 3連単:44,010円",,,,,,,,,,,,"馬単:8,140円 3連複:1,590円 3連単:19,860円",,,,,,,,,,,,"馬単:920円 3連複:1,870円 3連単:11,050円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:18,,,,,■ 6R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1400m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■12R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,さざんかｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａキングストリｰト, 78,ペリエ,, 66,*-14,*  8, 1,  1.7, ③②, 1, 2, マイベストソング,---,ペリエ,, 66,  -6,*  8, 5,  8.6, ⑨⑧, 1, 1,Ｇタイガｰストｰン, 62,小牧太,, 75,   1,*  5, 8, 59.2, ④⑤, 1,11,Ｄエｰシンドゥベタｰ, 80,福永祐,, 85,  13,   7, 1,  3.4, ⑤⑤
 2, 2,Ｑスマｰトフライヤｰ, 50,福永祐, 0.2, 63,*-11,   1, 9, 36.2, ①①, 2, 1, トップフリｰダム,---,池添謙, 0.0, 66,  -9,* 11, 4,  7.9, ⑫⑫, 2, 8,Ｅグロｰリｰルピナス, 66,川田将, 0.0, 76,*  6,   0, 4,  7.1, ①①, 2,12,Ｂリリｰハｰバｰ, 82,池添謙, 0.3, 81,  10,   7, 4,  6.4, ⑦⑦
 3,16,Ｍマイネルクラリティ, 56,浜中俊, 0.2, 68, -15,*  8, 8, 34.2, ⑧⑦, 3,11, ザバイオ,---,福永祐, 0.1, 66,  -6,*  6, 1,  3.1, ⑩⑩, 3, 2,Ｃトップカミング, 71,幸英明, 0.2, 73,  -1,*  5, 3,  5.8, ⑧⑧, 3, 9,Ｃベンティスカ, 81,藤岡佑, 0.5, 78,   5,* 11, 3,  6.4, ⑪⑨
 4,13,Ｃカルカソンヌ, 65,横山典, 0.7, 56,*-12,  -3, 4, 12.3, ②③, 4,14, フミノイマｰジン,---,幸英明, 0.5, 60,* -1, -10, 3,  4.8, ④④, 4, 7,Ｂナンヨｰアイドル, 72,ルメｰ, 0.4, 70,   2,   0, 2,  4.9, ⑦⑦, 4, 7,Ｊエイワナギ, 75,松岡正, 0.6, 77,   7,   7,11, 35.5, ⑧⑧
 5, 7,Ｏガリアｰノ, 51,池添謙, 0.8, 60, -16,   4,15,117.0, ⑰⑭, 5, 7, ブリリアントレイ,---,安藤勝, 1.0, 55, -10,   0, 2,  4.3, ⑬⑬, 5, 3,Ｈナムラエクシｰド, 57,小林徹, 0.7, 67,   3,  -6, 7, 36.4, ②②, 5, 1,Ａエビスオｰル, 87,ルメｰ, 0.6, 81,* 19,  -4, 2,  5.5, ①①
 6,18,Ｄロｰズリパブリック, 64,小牧太, 0.8, 57,*-13,  -2, 5, 13.0, ⑦⑥, 6, 5, ダンツライダｰ,---,藤岡佑, 1.4, 49,  -5, -17, 9, 41.3, ⑧⑦, 6, 5,Ａダノンカモン, 78,ペリエ, 0.9, 63,   3,  -9, 1,  1.7, ⑤④, 6,15,Ｈダイゴカムイ, 75,渡辺薫, 0.8, 74,   3,* 10,10, 29.4, ⑫⑪
 7, 5,Ｂロｰズバンク, 67,藤岡佑, 0.9, 59, -17,   4, 6, 20.6, ⑫⑮, 7,12, ファンドリリｰダｰ,---,和田竜, 1.8, 46, -10, -11,15,171.1, ⑭⑭, 7, 4,Ｄスズノハミルトン, 70,和田竜, 1.1, 63,   3, -11, 5, 17.8, ③③, 7,10,Ｐセントエドワｰド, 53,和田竜, 0.8, 74,   5,   8,12, 44.4, ⑨⑩
 8, 8,Ｅナムラブレット, 63,秋山真, 0.9, 58, -16,   1,10, 50.1, ⑩⑩, 8, 8, ソラヲカケル,---,武幸四, 1.8, 45,* -1, -30,11, 56.7, ③③, 8, 6,Ｆアキノカウンタｰ, 66,松岡正, 1.3, 60,   2, -11, 6, 25.9, ⑥⑥, 8, 6,Ｌタニノジュレップ, 73,鮫島良, 0.9, 80,  16,  -3, 7, 13.7, ④②
 9,10,Ｇディバインフレイム, 62,幸英明, 0.9, 61, -18,*  5, 7, 20.6, ⑮⑯, 9,10, アドニスラモｰサ,---,ルメｰ, 1.9, 44,  -9, -17, 6,  9.8, ⑪⑪,,,,,,,,,,,,, 9,13,Ｅブラックティｰ, 80,幸英明, 1.2, 69,  -1,* 11, 5,  8.9, ⑯⑯
10, 4,Ｆタニノネグロｰニ, 62,安藤勝, 0.9, 56, -15,  -2, 2,  7.3, ⑤⑤,10, 9, クリエイティブラブ,---,浜中俊, 2.3, 42,  -6, -26,12,102.3, ⑦⑨,,,,,,,,,,,,,10, 5,Ｍサウスサプライズ, 73,浜中俊, 1.4, 72,  10,  -2, 9, 25.6, ⑥⑥
11,15,Ｒジャミｰル, 43,武幸四, 1.0, 57, -15,  -3,13, 81.8, ⑭⑧,11, 6, ジニオマッジョｰレ,---,松岡正, 2.3, 39,* -1, -35, 7, 34.7, ②②,,,,,,,,,,,,,11, 3,Ｉコウエイアンズ, 75,小坂忠, 1.7, 71,* 17, -11,14, 93.9, ③④
12, 3,Ｉアドマイヤシャトル, 60,川田将, 1.0, 55, -16,   0,11, 53.9, ⑨⑨,12, 4, クリノステップ,---,秋山真, 2.3, 40,  -3, -31,13,124.9, ⑥⑥,,,,,,,,,,,,,12,16,Ｇメイショウゴルゴ, 76,秋山真, 1.7, 65,   1,   4,13, 61.9, ⑬⑭
13,11,Ｈエｰシンモアオバｰ, 61,ルメｰ, 1.1, 54, -15,  -3, 3,  9.5, ⑥⑪,13,15, ユリカジョウ,---,角田晃, 2.4, 38,*  1, -40,14,132.2, ①①,,,,,,,,,,,,,13, 2,Ｋフロムスクラッチ, 73,佐藤哲, 1.8, 65,   3,   1, 6, 13.7, ⑩⑫
14,12,Ｌメイショウバリトン, 57,橋本美, 1.3, 55, -19,   2,18,431.9, ⑯⑰,14,13, ワイレアビｰチ,---,小牧太, 2.5, 37, -13, -18, 8, 39.1, ⑮⑮,,,,,,,,,,,,,14, 8,Ｎインディゴラヴ, 68,橋本美, 1.9, 64,  -1,   4,15,223.2, ⑮⑮
15, 9,Ｋアヤナグレイス, 57,松岡正, 1.4, 52, -16,  -6,12, 59.6, ⑪⑫,15, 3, ユウサンチップ,---,川田将, 5.0,  3,  -3, -70,10, 50.0, ⑤⑤,,,,,,,,,,,,,15, 4,Ｏアンクルストロング, 62,石橋守, 3.9, 48,   1, -16,16,254.9, ⑭⑬
16,17,Ｐラヴボンジェリｰ, 50,鮫島良, 1.4, 52, -16,  -5,16,141.0, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｆナックルパｰト, 80,角田晃, 4.3, 50,* 19, -37, 8, 18.0, ②③
17, 6,Ｎワキノブライアン, 54,四位洋, 1.5, 54, -20,   2,17,196.7, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14,Ｊバンブｰレアル, 59,和田竜, 2.0, 41,*-14, -20,14, 97.0, ④④,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
