08年 3月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 3月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾈﾓﾈｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａケイアイモｰガン, 67,後藤浩,, 62,*  0,  -1, 1,  2.3, ①①, 1, 8, テンジンムサシ,,浜野谷,,,,, 1,  1.7,③②②, 1, 4,Ｄユビキタス, 69,後藤浩,, 80,*  8,* 12, 1,  2.0,①①①, 1,11,Ａソｰマジック, 80,後藤浩,, 76,  10,   0, 2,  6.7,⑩⑦⑧
 2,11,Ｂドリｰムシャドウ, 63,内田博, 0.3, 58,  -4,  -1, 2,  3.0, ⑤④, 2, 2, ヘンリｰゴンドｰフ,,横山義,199.1,,,, 3,  4.4,④④④, 2, 8,Ｅシュリクン, 68,横山典, 0.0, 81,   7,* 15, 4, 10.5,⑧⑦②, 2,16,Ｉシャランジュ, 68,村田一, 0.1, 77,   5,*  8, 7, 25.3,⑮⑬⑩
 3, 4,Ｊマッシュアップ, 49,北村宏, 0.3, 60,* -1,  -3, 7, 30.9, ③③, 3,11, デリジェントハｰト,,大庭和,199.8,,,, 6, 24.2,②②②, 3, 7,Ｈバロンビスティｰ, 62,勝浦正, 0.2, 80,   7,* 12, 7, 24.5,⑥⑥②, 3, 1,Ｋメイショウマリア, 67,柴田善, 0.2, 76,   8,  -1, 3,  7.7,⑥⑩⑧
 4, 8,Ｃヴァンリュミエｰル, 58,郷原洋, 0.3, 60,  -5,   1, 5, 16.2, ⑨⑦, 4,13, カズノダンシング,,穂苅寿,200.0,,,, 5, 22.0,①①①, 4,10,Ｆトｰセンスタｰン, 63,藤田伸, 1.3, 73,   4,* 11, 6, 18.2,⑮⑭⑫, 4, 4,Ｄチェレブリタ, 72,松岡正, 0.3, 74,  10,  -3, 8, 26.7,⑨⑦⑥
 5, 6,Ｆシｰサンメイ, 55,小野次, 0.4, 57,  -4,  -1, 6, 24.4, ⑤④, 5, 3, クロタラリア,,山本康,200.4,,,,10,125.1,⑦⑤⑤, 5, 3,Ｂアバレダイコ, 72,松岡正, 1.6, 71,   6,   3, 3,  5.1,⑪⑧⑥, 5, 7,Ｐケイアイエｰデル, 60,江田照, 0.3, 75,   5,*  7,12,126.1,⑬⑬⑬
 6,15,Ｈミネノクレド, 52,鷹野宏, 0.8, 56, -17,*  8,14,281.7, ⑪⑪, 6,12, ダイワアスカロン,,鈴木慶,201.7,,,, 8, 76.5,⑪⑨⑦, 6,13,Ｉレオプラズマ, 60,武士沢, 1.8, 70,   7,   1,11,258.4,⑧⑧⑧, 6,10,Ｏヒロアンジェロ, 60,和田竜, 0.5, 71,   8,  -4,15,205.3,⑩⑪⑩
 7, 9,Ｌフォｰチュンスリｰ, 37,武士沢, 1.2, 51, -18,*  4,11, 88.5, ⑪⑪, 7, 4, ロランラムｰル,,柴田未,201.7,,,, 7, 65.7,⑥⑤⑥, 7,11,Ｏレッツゴｰヒチョリ, 54,内田博, 1.8, 67,*  8,  -3, 9, 50.3,⑤②⑥, 7,13,Ｃステラｰホｰプ, 73,横山典, 0.6, 71,   5,   2, 9, 35.9,⑬⑬⑮
 8, 1,Ｇワイルドシェｰバｰ, 54,藤田伸, 1.4, 49,*  0, -14, 3,  5.7, ②②, 8, 9, テゾｰロ,,蓑島靖,204.3,,,,11,170.9,⑨⑧⑨, 8,12,Ａロｰルオブザダイス, 76,北村宏, 2.0, 68,*  9,  -5, 5, 11.1,②②②, 8,12,Ｆラルケット, 72,内田博, 0.7, 68,* 13, -15, 4, 10.7,②②②
