08年 4月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3140m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾏｰｶﾞﾚｯﾄS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｇシルクダイナスティ, 52,船曳文,, 67,   4,*  3, 1,  3.3,⑦⑦⑤, 1,11, テイエムエｰス,,菊地昇,,,,, 3,  7.1,②②②, 1, 9,Ｉスｰサンライダｰ, 62,和田竜,, 76,*  0,* 14, 4,  6.2, ①①, 1,11,Ａファリダット, 78,武豊  ,, 83,   3,* 14, 1,  1.7, ⑧⑦
 2, 5,Ｂオコリンボ, 61,中村将, 0.7, 63,*  8,  -7, 2,  4.7,①①①, 2, 7, ゴｰルデンシャイン,,西谷誠,208.4,,,, 1,  1.5,①①①, 2,12,Ｂライフストリｰム, 74,武豊  , 0.7, 69,* -2,   9, 2,  3.2, ②②, 2, 8,Ｄナンヨｰヒルトップ, 75,川田将, 0.7, 74,   1,*  6, 4, 12.8, ⑨⑨
 3,13, キョウタロウ,---,上野翔, 1.1, 59,*  6, -10,13,154.5,②②②, 3, 9, カネトシパワフル,,熊沢重,211.2,,,, 8, 49.7,⑧⑥④, 3,10,Ｇアンジェラスキッス, 65,長谷川, 0.9, 68,  -3,   9, 8, 55.1, ④④, 3,14,Ｃアンダｰカウンタｰ, 76,藤岡佑, 0.7, 73,  -3,* 11, 6, 16.7, ⑫⑪
 4, 8,Ｈエバｰアップワｰド, 51,藤岡康, 1.2, 60,*  6, -11, 5,  8.2,②②②, 4, 5, マイビッグドリｰム,,小坂忠,211.6,,,, 7, 40.1,⑤③③, 4, 2,Ａサイキックダイブ, 80,安藤勝, 1.0, 66,  -7,* 12, 1,  2.6, ⑨⑧, 4, 4,Ｈダイワシｰクレット, 71,四位洋, 0.8, 77,* 11,  -6, 9, 46.1, ②①
 5,12, ロｰレルオｰラ,---,浜中俊, 1.3, 57,   3,  -6, 7, 14.6,⑧⑧⑦, 5, 4, トｰセンエタニティ,,金子光,211.6,,,, 6, 25.0,⑨⑥⑧, 5, 5,Ｆデンコウニンジャ, 66,藤岡康, 1.2, 67,  -9,* 13, 6, 28.5, ⑩⑪, 5, 1,Ｋリバｰタウン, 67,上村洋, 1.1, 71,*  8,  -8,15,151.5, ①②
 6, 7,Ｃシゲルフセルト, 59,田中健, 1.4, 59,   5, -11, 6,  8.8,④④④, 6, 2, マルブツトップ,,船曳文,211.7,,,, 5, 18.9,⑤④⑤, 6, 8,Ｃエイシンダンベリｰ, 72,池添謙, 1.2, 64,  -3,   5, 3,  5.8, ②②, 6, 2,Ｏアグネスクリスタル, 60,小牧太, 1.4, 68,   6,  -9,14, 76.8, ③③
 7,10,Ｌマイソｰルガイ, 19,生野賢, 1.9, 55,   4, -11,12,101.3,⑨⑧⑧, 7, 3, クルワザｰド,,今村康,212.0,,,, 2,  6.1,⑨⑥⑤, 7, 7,Ｄレジェンドバロｰズ, 70,岩田康, 1.4, 62,  -3,   5, 5,  9.5, ⑤④, 7, 9,Ｎサマｰエタニティ, 64,松岡正, 1.4, 66,   0,  -2,10, 46.8, ⑨⑨
 8, 3,Ａハルカノタカ, 62,岩崎祐, 2.2, 53,   5, -18, 8, 22.1,④④⑤, 8, 8, シゲルダンプウ,,小林慎,212.3,,,, 9, 58.6,⑤⑥⑧, 8, 4,Ｅワンダｰリッジ, 69,石橋守, 1.6, 61, -10,   9, 7, 51.3, ⑩⑧, 8, 3,Ｍウイントリガｰ, 66,熊沢重, 1.5, 67,   7, -10,12, 58.4, ⑤③
