08年11月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年11月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  ダ1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,長岡京ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄグランプリチェリｰ, 53,角田晃,, 55,  -4,   0, 4,  7.9, ②②, 1,10, ケイアイガｰベラ,---,秋山真,, 61,*-11,*  9, 1,  2.7, ②③, 1, 9,Ａハｰドシｰキング, 80,岩田康,, 73,  -3,* 20, 1,  2.0,⑥⑤⑤, 1, 4,Ｄヘイロｰフジ, 81,飯田祐,, 86,   1,* 14, 9, 20.4, ⑬⑫
 2,10,Ｂラストダンス, 60,田村太, 0.1, 54,* -2,  -4, 3,  7.0, ①①, 2,12, オシャベリコパ,---,池添謙, 0.8, 53,*-12,   3, 8, 21.2, ④④, 2, 6,Ｂトップオブハワイキ, 75,池添謙, 0.0, 71,* -1,  16, 2,  2.9,①①①, 2,14,Ｅゼットフラッシュ, 80,ペリエ, 0.2, 80,   5,   5, 5,  9.1, ⑧⑥
 3, 2,Ｃアリデッド, 54,ルメｰ, 0.1, 54,  -6,*  1, 2,  5.4, ④④, 3, 7, ナムラワカバ,---,田中克, 1.0, 53, -14,   3, 9, 39.3, ⑤⑤, 3, 4,Ｉメイショウラダック, 65,飯田祐, 0.2, 70,* -2,  15, 9, 90.7,②②②, 3,17,Ｍスｰパｰワシントン, 74,ルメｰ, 0.3, 82,   2,   8, 4,  8.7, ⑪⑨
 4, 8,Ｊイナズマチｰタｰ, 34,浜中俊, 0.4, 53,  -8,*  3, 7, 65.1, ⑨⑨, 4,14, ファスキナｰレ,---,岩田康, 1.2, 50, -13,   0, 2,  2.8, ⑤⑤, 4,10,Ｃタｰトルベイ, 75,幸英明, 0.4, 68,  -3,  15, 3,  6.0,④③③, 4,11,Ｈセイウンワキタツ, 76,武幸四, 0.3, 83,  -3,* 14,10, 33.6, ⑯⑰
 5, 6,Ａサンデｰロｰズ, 61,岩田康, 0.6, 50,* -3,  -6, 1,  1.4, ②②, 5, 1, ロックオブゴｰルド,---,福永祐, 1.2, 50, -14,   1, 4, 12.7, ⑤⑤, 5, 7,Ｅシｰクレバｰ, 74,秋山真, 0.5, 70,  -5,* 19, 5, 19.6,⑧⑦⑨, 5, 8,Ｋアキノパンチ, 75,長谷川, 0.4, 76,*  9,  -3,11, 34.1, ①①
 6, 9,Ｅスプリングベリｰ, 48,太宰啓, 0.8, 48,  -7,  -4, 9,135.7, ⑤⑥, 6,11, シャトｰラム,---,小坂忠, 1.2, 51,*-11,  -2,16,248.6, ②②, 6, 2,Ｄファンドリリュウ, 74,石橋守, 0.5, 72,  -5,  19, 7, 32.8,⑧⑦⑥, 6,13,Ｇアｰバンストリｰト, 77,上村洋, 0.4, 82,   1,*  9, 2,  4.4, ⑭⑫
 7, 3,Ｇラッキｰパズル, 48,田中健, 0.9, 49,  -8,  -2, 8, 85.5, ⑧⑦, 7, 5, メイショウイロドリ,---,浜中俊, 1.2, 51, -16,*  5,11,113.1, ⑫⑪, 7, 1,Ｆスリｰベイダｰ, 73,太宰啓, 0.8, 66,  -4,  14, 4, 11.5,⑤⑤⑥, 7, 9,Ｌキルシュワッサｰ, 74,太宰啓, 0.5, 76,*  9,  -3,15, 77.5, ②②
 8, 4,Ｆシゲルホタカヤマ, 48,渡辺薫, 1.8, 41,  -6, -12, 5, 37.3, ⑤⑦, 8, 2, シゲルタカチホ,---,渡辺薫, 1.4, 50, -16,   2,10, 62.7, ⑨⑧, 8, 3,Ｇヒットトップガン, 68,田中克, 0.9, 69,  -6,  17,10,147.5,⑩⑩⑨, 8, 2,Ｉスピｰドタッチ, 76,石橋守, 0.5, 78,   3,   3, 8, 20.2, ⑧⑨
