08年 7月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 7月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 4,Ｆエアｰレｰス, 34,穂苅寿, 2.7, 29,  -9,  -9, 9,133.0, ⑧⑧, 9, 9,Ｈフェアｰプロ, 52,蛯名正, 0.9, 60,  -4,   1, 7, 20.1,⑩⑫⑫, 9, 9,Ｅシャイニングアゲン, 53,内田博, 1.4, 46,   3, -14, 7, 31.1, ③⑤, 9,11,Ｊコウヨウマリｰン, 73,江田照, 0.5, 71, -10,  14, 5, 16.7, ⑫⑬
,,,,,,,,,,,,10, 7,Ａモリガキラリ, 78,千葉直, 0.9, 59,  -3,  -3, 9, 26.8,⑥⑥⑧,10, 3,Ｇマルタカチェリｰ, 49,鷹野宏, 1.5, 43, -18,*  5,14,327.7, ⑬⑬,10,12,Ｍヴンダｰ, 70,田中勝, 0.5, 72, -11,* 16,13, 78.4, ⑭⑬
,,,,,,,,,,,,11, 8,Ｂオウシュウブｰン, 74,熊沢重, 1.2, 57,  -4,  -3,10, 33.4,⑬⑫⑩,11, 5,Ｂフェｰルクｰクｰ, 63,田中勝, 1.6, 45,  -5,  -8, 2,  3.6, ⑩⑩,11, 3,Ｈマルタカエンペラｰ, 75,吉田隼, 0.6, 67,  -3,   5, 4,  9.1, ⑤⑥
,,,,,,,,,,,,12, 2,Ｉダイワマグナム, 51,武士沢, 1.2, 54,* -1, -12, 8, 26.0,③③④,12,15,Ｃドンペリゴｰル, 57,小牧太, 1.7, 43,  -7,  -6, 4,  6.9, ⑪⑪,12,14,Ｎハセノダンディ, 69,柴田善, 0.7, 68,  -7,   9,17,215.2, ⑪⑪
,,,,,,,,,,,,13,15,Ｎリュｰトフルシティ, 46,二本柳, 1.8, 48,* -1, -19,15,118.8,⑤③④,13,13,Ｌココロノマド, 31,東川公, 2.7, 34, -20,  -3,15,346.3, ⑭⑭,13, 8,Ｌグランプリペガサス, 71,小野次, 0.7, 72, -15,* 19,16,182.1, ⑱⑰
,,,,,,,,,,,,14,12,Ｆエムオｰワンダｰ, 55,柴山雄, 1.8, 52,  -2, -13, 4, 10.9,⑩⑩⑫,14, 4,Ｋセイコｰソニック, 33,柴田善, 3.0, 32,  -2, -23, 9, 43.4, ⑧⑧,14, 1,Ｑヤマニンスプラウト, 64,中谷雄, 0.8, 68, -12,  14,18,310.3, ⑯⑯
,,,,,,,,,,,,15,10,Ｌエテルノロワイヤル, 48,小林淳, 2.1, 48,* -1, -24,13, 70.2,③③③,15,14, シルクホｰネット,---,田中博, 4.4, 20, -31,  -8,13,212.8, ⑮⑮,15, 7,Ｐレッツゴｰヒチョリ, 65,田中博, 0.9, 66, -11,  10,15, 97.0, ⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｋウインドストｰム, 71,渡辺薫, 1.4, 59,  -8,   1,14, 80.0, ⑫⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｄスリｰセブンスピン, 79,平沢健, 2.1, 49,*  1, -21, 8, 29.2, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｒコルサトウショウ, 61,小林淳, 2.6, 43,*  4, -30,11, 68.6, ①①
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,
単勝:220円 複勝:02=120円 08=200円 07=160円 枠連:450円,,,,,,,,,,,,"単勝:5,310円 複勝:06=1,360円 01=570円 03=630円 枠連:9,300円",,,,,,,,,,,,単勝:280円 複勝:12=130円 10=200円 01=660円 枠連:680円,,,,,,,,,,,,"単勝:260円 複勝:13=150円 06=1,020円 15=250円 枠連:1,880円",,,,,,,,,,,
馬連:890円 ワイド:02-08=410円 02-07=260円 07-08=560円,,,,,,,,,,,,"馬連:38,470円 ワイド:01-06=7,680円 03-06=6,400円 01-03=3,270円",,,,,,,,,,,,"馬連:720円 ワイド:10-12=320円 01-12=1,080円 01-10=1,740円",,,,,,,,,,,,"馬連:7,730円 ワイド:06-13=2,770円 13-15=660円 06-15=3,920円",,,,,,,,,,,
"馬単:1,370円 3連複:1,240円 3連単:4,880円",,,,,,,,,,,,"馬単:89,400円 3連複:89,190円 3連単:675,280円",,,,,,,,,,,,"馬単:1,340円 3連複:4,640円 3連単:15,620円",,,,,,,,,,,,"馬単:11,090円 3連複:15,020円 3連単:82,120円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1000m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,ｱｲﾋﾞｽｻﾏｰD ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅトｰセンコックス, 60,柴山雄,, 61, -10,* 11, 5, 19.4,⑧⑧⑥, 1,10, コンスヴァｰル,---,福永祐,, 60,* -4,   0, 1,  2.4, ③③, 1,18,Ｏモエレカトリｰナ, 61,松岡正,, 78,  -4,* 17, 6, 31.6, ⑥⑦, 1,18,Ａカノヤザクラ, 84,小牧太,, 86,   9,  13, 2,  5.4,   
 2, 9,Ｂトウショウフォｰス, 65,中舘英, 0.0, 57,* -7,   4, 3,  7.8,②①①, 2, 5, レッドヴァンクｰル,---,田中勝, 0.0, 60,* -3,  -1, 2,  3.0, ②②, 2,13,Ｃアスクデピュティ, 73,石橋脩, 0.0, 85,  -8,* 26, 1,  2.2, ⑱⑰, 2, 5,Ｆシンボリグラン, 82,内田博, 0.1, 82,  -2,* 19,10, 19.9,   
 3, 5,Ｋモリトパラダイス, 54,吉田豊, 0.1, 60,  -9,*  8, 4, 11.4,④④⑥, 3, 7, ケイアイマッシブ,---,内田博, 1.2, 48, -34,* 18, 5, 13.7, ⑨⑨, 3, 1,Ｈプリンセスドルチェ, 67,吉田豊, 0.1, 76,  -2,  12, 3,  6.0, ⑧⑤, 3, 1,Ｍアポロドルチェ, 78,勝浦正, 0.1, 83,  -3,* 20, 6, 10.3,   
 4,10,Ｃシルクメルヴェイユ, 62,田中剛, 0.2, 56,* -8,   5, 9, 30.2,③②②, 4,14, ロトスカイブルｰ,---,千葉直, 1.6, 44,  -6, -12, 6, 23.2, ④③, 4,10,Ｇスズカエンジェル, 68,草野太, 0.2, 78,  -7,* 20,13, 95.8, ⑮⑮, 4,16,Ｃサｰプラスシンガｰ, 83,木幡初, 0.1, 85,* 14,   8, 5, 10.0,   
 5,12,Ｄアイディリック, 60,内田博, 0.2, 58, -10,*  9, 2,  3.1,⑦⑧⑥, 5, 9, キタサンハナミチ,---,中舘英, 1.8, 43,  -6, -14, 7, 24.2, ④⑤, 5,14,Ｐエルブランコ, 54,勝浦正, 0.4, 76,  -5,  14,14,122.4, ⑫⑪, 5, 3,Ｇクｰヴェルチュｰル, 82,後藤浩, 0.3, 81,* 14,   5, 3,  8.3,   
 6,15,Ｇリアルパラダイス, 59,武士沢, 0.7, 54,  -8,   2,10, 33.8,④④④, 6, 4, ワスラフ,---,東川公, 1.9, 42, -16,  -5,12,132.2, ⑦⑦, 6,11,Ａウェンブリｰ, 74,内田博, 0.4, 74,  -5,  14, 2,  3.1, ⑩⑪, 6,13,Ｅステキシンスケクン, 83,福永祐, 0.4, 78,  -2,  15, 8, 13.5,   
 7,14,Ｈクリノラブタイプ, 57,田中博, 1.0, 52,* -7,  -2,12,216.8,⑨②②, 7, 6, シブン,---,吉田隼, 2.1, 41, -12, -10, 4,  8.3, ⑥⑥, 7, 2,Ｆサクラスウィｰプ, 69,蛯名正, 0.5, 67,*  0,  -1, 4,  7.9, ③③, 7, 8,Ｄエムオｰウイナｰ, 83,熊沢重, 0.4, 80,* 13,   5,11, 23.1,   
 8, 6,Ｎスギノバンディエラ, 32,福永祐, 1.1, 52,  -8,  -1, 7, 25.7,④④④, 8, 8, ロｰドクリムゾン,---,石橋脩, 2.4, 37, -34,*  8, 8, 59.1, ⑨⑩, 8, 6,Ｅソングバｰド, 70,吉田隼, 0.5, 67,* -1,   2, 7, 55.1, ④④, 8,15,Ｌシンボリウエスト, 79,田中勝, 0.4, 80,   9,   8,16, 76.9,   
 9, 2,Ａスｰパｰパワｰ, 72,田中勝, 1.5, 51, -11,   0, 1,  2.2,⑨⑩⑩, 9, 1, キングスウィｰプ,---,後藤浩, 3.2, 31,* -2, -29, 3,  7.5, ①①, 9, 5,Ｄメタルビｰズ, 70,江田照, 0.7, 70,  -3,   8,11, 82.8, ⑮⑬, 9,17,Ｑマルブツイｰスタｰ, 69,中舘英, 0.4, 80,   9,   8, 4,  9.2,   
10, 4,Ｉヤギリスパイダｰ, 57,千葉直, 1.7, 50, -15,   5,13,228.2,⑪⑭⑬,10,13, エメラルドパラオ,---,穂苅寿, 3.5, 28, -17, -18, 9, 66.3, ⑧⑧,10, 7,Ｋジョウノパンジｰ, 63,田中勝, 0.7, 72,  -7,  13,10, 79.0, ⑫⑮,10,10,Ｉタマモホットプレイ, 81,吉田豊, 0.4, 78,  -2,  15,15, 52.2,   
11, 7,Ｆジュｰルヴィアン, 59,鷹野宏, 2.1, 44,  -8, -10, 8, 26.2,①④⑥,11,11, ショウナンアデｰヤ,---,柴田善, 3.8, 27, -39,   1,11, 76.2, ⑪⑪,11,17,Ｊネヴァテルミｰ, 63,千葉直, 0.8, 66,  -4,   4, 8, 57.1, ④⑤,11, 6,Ｊアルｰリングボイス, 80,石橋脩, 0.4, 80,   5,  11,13, 38.1,   
12, 8,Ｍラストビｰコン, 42,黛弘人, 2.3, 46, -15,   1,15,338.6,⑭⑭⑮,12, 3, ティティサイレンス,---,伊藤直, 7.1, -6, -54, -16,13,133.8, ⑫⑫,12, 9,Ｑアキクサクイン, 54,柴山雄, 1.0, 68,  -7,   9,16,207.3, ⑰⑰,12,14,Ｂレヴリ, 84,二本柳, 0.5, 76,   2,  11,12, 28.9,   
13, 1,Ｊオルタネｰトワン, 55,木幡初, 2.3, 44, -14,  -1,11,142.8,⑬⑬⑬,13,12, ロックバニヤン,---,小牧太, 7.6,-10, -54, -20,10, 69.1, ⑫⑫,13, 3,Ｌプラジェラｰト, 62,柴田善, 1.0, 67,  -7,   7, 5, 27.0, ⑩⑬,13,11,Ｋナカヤマパラダイス, 80,柴田善, 0.6, 76,   2,   9, 7, 13.1,   
14,11,Ｌトウショウスケｰル, 53,石橋脩, 2.4, 42, -13,  -4,14,256.0,⑪⑪⑪,14, 2, タケデンエヴァｰ,---,柴山雄,10.3,-33, -64, -32,14,187.3, ⑭⑭,14, 4,Ｎマキハタセンシブル, 61,高山太, 1.2, 63,  -3,  -1,18,304.2, ⑫⑨,14,12,Ｈフジサイレンス, 82,江田照, 0.7, 72,  -6,  13,18,113.5,   
15,13, バッカナｰル,---,後藤浩, 3.8, 33, -14, -15, 6, 21.2,⑭⑪⑪,,,,,,,,,,,,,15,12,Ｂタケデンタンゴ, 74,池崎祐, 1.3, 55,*  1, -15,12, 83.2, ②②,15, 9,Ｎスパイン, 78,石神深, 0.9, 71,   6,   2, 9, 16.6,   
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｒホｰルドマイラヴ, 50,田中博, 1.3, 61,  -6,  -1,17,239.8, ⑥⑨,16, 7,Ｏエイムアットビップ, 77,吉田隼, 1.0, 71,* 13,  -3, 1,  4.9,   
,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｍラビットジｰズニ, 62,小野次, 1.5, 54,*  3, -20,15,203.3, ①①,17, 2,Ｒハナイチリン, 65,松岡正, 1.1, 67,   2,   2,17, 82.5,   
,,,,,,,,,,,,,,,,,,,,,,,,18,15,Ｉプリムラシチｰ, 66,中舘英, 2.1, 51,  -4, -13, 9, 75.5, ⑧⑦,18, 4,Ｐオｰトセレブ, 70,渡辺薫, 1.4, 64,   5,  -3,14, 38.2,   
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,940円 複勝:03=430円 09=270円 05=380円 枠連:650円",,,,,,,,,,,,単勝:240円 複勝:10=120円 05=150円 07=280円 枠連:280円,,,,,,,,,,,,"単勝:3,160円 複勝:18=540円 13=140円 01=190円 枠連:1,230円",,,,,,,,,,,,"単勝:540円 複勝:18=220円 05=540円 01=340円 枠連:2,030円",,,,,,,,,,,
"馬連:5,380円 ワイド:03-09=1,480円 03-05=1,970円 05-09=1,690円",,,,,,,,,,,,馬連:440円 ワイド:05-10=190円 07-10=560円 05-07=810円,,,,,,,,,,,,"馬連:2,020円 ワイド:13-18=970円 01-18=1,930円 01-13=340円",,,,,,,,,,,,"馬連:6,140円 ワイド:05-18=2,260円 01-18=1,320円 01-05=3,280円",,,,,,,,,,,
"馬単:12,300円 3連複:16,370円 3連単:129,100円",,,,,,,,,,,,"馬単:730円 3連複:1,730円 3連単:5,100円",,,,,,,,,,,,"馬単:7,870円 3連複:3,730円 3連単:53,140円",,,,,,,,,,,,"馬単:10,100円 3連複:21,110円 3連単:120,810円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,糸魚川特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｃマイネルカルナバル, 58,内田博,, 67,  -8,* 14, 1,  3.0, ③③, 1,10, マッハヴェロシティ,---,柴田善,, 62,*-27,* 19, 5,  9.4, ②①, 1, 7,Ｄリネンフィｰルド, 76,南田雅,, 79,   5,  10, 7, 17.9, ⑤⑤, 1,11,Ｇエノク, 72,内田博,, 73,  -1,* 12, 2,  3.3, ⑥⑦
 2, 5,Ａレオパンドラ, 61,江田照, 0.2, 63,* -4,   8, 5, 10.3, ①①, 2, 1, ガンズオブナバロン,---,内田博, 0.1, 60,*-26,* 17, 2,  3.8, ①②, 2,11,Ｌアドマイヤセナ, 63,柴田善, 0.0, 79,*  6,   7, 4, 11.3, ④③, 2,14,Ｄオオヒメ, 75,柄崎将, 0.0, 74,*  7,   4, 7, 19.3, ②①
 3, 2,Ｂスイｰトバイカル, 60,二本柳, 0.2, 64, -12,* 16, 4,  7.6, ⑥⑥, 3, 8, ジャッカネイプス,---,福永祐, 0.2, 65, -31,* 26, 1,  3.4, ⑧⑨, 3, 8,Ｆプリティダンス, 71,福永祐, 0.2, 76,*  6,   4, 9, 29.8, ③③, 3, 1,Ｌパワｰクルセダｰ, 66,千葉直, 0.5, 69,  -6,* 12,10, 38.9, ⑫⑩
 4, 7,Ｆウォルトンブッチ, 54,加藤士, 0.4, 63,  -9,  11, 7, 26.1, ③③, 4, 9, ドナシュラｰク,---,中舘英, 0.6, 56, -28,  14, 4,  7.9, ⑦⑤, 4, 5,Ｃイケトップガン, 76,田中勝, 0.2, 80,   2,* 15, 5, 13.5, ⑧⑧, 4,15,Ｅトｰセンマキシマム, 74,柴山雄, 0.5, 70,  -6,* 13, 6, 12.5, ⑫⑩
 5, 6,Ｄヤマニンシュエット, 58,田中博, 0.5, 60,* -6,   5, 2,  3.9, ②②, 5,11, トｰセンボンヌマル,---,吉田豊, 0.9, 51, -28,  10, 7, 22.0, ⑧⑧, 5, 6,Ｂストロングラリｰ, 82,木幡初, 0.3, 80,   1,* 17, 2,  2.9, ⑪⑪, 5,10,Ａスズノネイビｰ, 80,後藤浩, 0.5, 69,   1,   6, 1,  2.8, ⑤③
 6,15,Ｌフジアンドリュウ, 47,勝浦正, 0.6, 61, -13,  12,12, 84.0, ⑥⑥, 6,12, ラｰクフライト,---,松岡正, 1.1, 48, -28,   7, 3,  4.1, ④⑤, 6,12,Ｊエイデンダンス, 64,吉田豊, 0.3, 75,*  8,   0,12,113.2, ①①, 6,13,Ｂサラトガ, 80,勝浦正, 0.8, 67,   0,   4, 5, 10.7, ⑥⑥
 7,12,Ｅクｰルサンフォｰド, 58,田中勝, 0.7, 58, -10,   7, 3,  4.3, ③③, 7,16, カヤドｰモトヒメ,---,柴山雄, 1.2, 48, -29,   8,10, 50.0, ⑧⑨, 7, 4,Ａベルモントルパン, 89,内田博, 0.4, 78,   2,* 13, 1,  2.5, ⑩⑩, 7, 6,Ｆシルクイｰグル, 74,吉田豊, 0.8, 68,*  7,  -3, 8, 24.6, ①②
 8, 8,Ｉマイネベリンダ, 53,石橋脩, 0.7, 60, -14,  12,10, 46.1, ⑧⑥, 8, 5, エイシンワｰルド,---,蛯名正, 1.9, 40, -30,   1, 9, 47.4, ⑮⑬, 8,14,Ｅダイワバイロン, 72,後藤浩, 0.4, 74,   5,   4, 3, 10.9, ⑤⑤, 8, 2,Ｎメタリック, 56,東川公, 1.0, 66,   4,  -1,15,200.9, ③③
 9, 9,Ｇサイレントキララ, 54,嘉藤貴, 0.8, 58, -16,  12, 9, 41.0, ⑨⑨, 9,14, バンダムミュｰトス,---,鷹野宏, 1.9, 35,*-26,  -8,15,155.9, ④④, 9, 1,Ｉエｰブダンシング, 65,田中博, 0.5, 76,   4,   7,10, 73.8, ⑦⑦, 9, 5,Ｃワンダｰポデリオ, 78,中舘英, 1.0, 65,  -3,   5, 3,  9.3, ⑨⑨
10, 1,Ｋコアレスミラクル, 47,吉田隼, 1.4, 51, -20,   8,13,176.8, ⑪⑫,10, 6, アズマドンナ,---,江田照, 2.0, 40, -32,   3,13,116.0, ⑬⑬,10,13,Ｈマルタカシャトル, 68,中舘英, 1.1, 67,*  7, -11, 8, 24.1, ②②,10, 4,Ｊヒロノグレガ, 68,柴田善, 1.0, 65,  -4,   6, 9, 37.4, ⑨⑩
11,11,Ｎハギノサフィラ, 42,小野次, 1.6, 49, -20,   6,14,195.6, ⑪⑩,11,17, ケイアイシンドウ,---,吉田隼, 2.1, 35, -31,  -4, 8, 30.6, ⑪⑫,11, 3,Ｋミココロ, 64,嘉藤貴, 2.0, 64,  -4,   4,13,137.1, ⑬⑭,11,12,Ｍヒュｰムウッド, 66,小牧太, 1.0, 64, -10,* 11,12, 52.1, ⑭⑭
12,10,Ｈロッキｰロｰレル, 53,柴山雄, 1.8, 45, -21,   4, 8, 26.8, ⑬⑫,12,15, アルテミスストｰム,---,木幡初, 2.1, 36, -29,  -5,16,178.6, ⑪⑨,12, 2,Ｎクリスマスギフト, 57,勝浦正, 2.7, 57,  -5,  -6,14,144.8, ⑬⑫,12, 9,Ｉドンアドヴァイタ, 70,松岡正, 1.3, 63,  -5,   4,13, 58.8, ⑪⑬
13,14,Ｍシタマチダンディ, 42,黛弘人, 2.4, 36, -26,   0,11, 82.8, ⑭⑭,13, 7, サクラポセイドン,---,小野次, 2.4, 35, -32,  -5,12, 99.9, ⑬⑬,13, 9,Ｇトモロザベスト, 68,蛯名正, 2.8, 51,   2, -24, 6, 14.0, ⑧⑧,13, 8,Ｋケイアイモｰガン, 67,蛯名正, 1.5, 61,   3,  -5,11, 39.1, ③③
14,13,Ｏアッパｰミドル, 35,池崎祐, 2.8, 31, -27,  -4,15,285.3, ⑮⑮,14, 3, マｰリンシチｰ,---,石橋脩, 2.5, 30, -29, -12,11, 60.0, ④⑤,14,15,Ｍダイワパンテｰラ, 60,武士沢, 2.9, 53,  -3, -10,15,156.5, ⑫⑫,14, 7,Ｈゲンスイ, 71,武士沢, 1.9, 57,  -9,   2, 4, 10.4, ⑭⑮
